Canonical_SMILES,starter_mod,firstExtension_module,secondExtension_mod,release_mod,Molecular_Weight,has_target_substructure,matching_patterns
C=CCC(=CC(O)=CC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),168.19,False,
CC=C(O)C=C(C)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),142.15,False,
CC=C(O)C(=O)[C@H](OC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),174.15,False,
CC=C(O)C(=O)[C@@H](OC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),174.15,False,
CC=C(O)[C@@H](O)[C@H](O)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),162.14,False,
C=CC[C@@H](C(=O)O)[C@@H](O)C(O)=CC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),186.21,False,
CC=C(O)C(=O)[C@H](C)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),158.15,False,
CC=C(O)C(=O)[C@@H](C)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),158.15,False,
CC=C(O)C(=O)[C@H](CC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),172.18,False,
CC=C(O)[C@H](O)[C@@H](CC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),174.2,False,
CC=C(O)[C@H](O)CC(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']",TE(linear),146.14,False,
CC=C(O)[C@@H](O)[C@H](OC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),176.17,False,
CC=C(O)[C@H](O)[C@@H](O)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),162.14,False,
CC=C(O)C=C(CCCCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),212.29,False,
CC=C(O)C(=O)[C@H](C(=O)O)C(C)C,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", 'loading: False']",TE(linear),186.21,False,
CC=C(O)C[C@H](CCCCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),214.3,False,
C=CC[C@@H](C(=O)O)[C@H](O)C(O)=CC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),186.21,False,
C=CC[C@H](C(=O)O)[C@@H](O)C(O)=CC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),186.21,False,
CC=C(O)[C@@H](O)[C@H](CCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),202.25,False,
CC=C(O)[C@H](O)[C@H](CCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),202.25,False,
CC=C(O)C(=O)[C@@H](C(=O)O)C(C)C,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", 'loading: False']",TE(linear),186.21,False,
CC=C(O)C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),318.2,False,
C=CC[C@@H](CC(O)=CC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),170.21,False,
CC=C(O)[C@H](O)[C@@H](OC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),176.17,False,
C=CC[C@H](C(=O)O)C(=O)C(O)=CC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),184.19,False,
C=CC[C@@H](C(=O)O)C(=O)C(O)=CC,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),184.19,False,
CC=C(O)[C@@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),336.22,False,
CC=C(O)[C@H](O)[C@H](C(=O)O)C(C)C,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),188.22,False,
CC=C(O)C(=O)[C@H](CCCCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", 'loading: False']",TE(linear),228.29,False,
CC=C(O)C=C(CC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),156.18,False,
CC=C(O)[C@H](O)[C@@H](CCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),202.25,False,
CC=C(O)[C@@H](O)[C@H](CCCCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),230.3,False,
CC=C(O)[C@H](O)[C@H](CCCCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),230.3,False,
CC=C(O)[C@H](O)[C@H](OC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),176.17,False,
CC=C(O)[C@@H](O)[C@H](C(=O)O)C(C)C,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),188.22,False,
CC=C(O)[C@@H](O)[C@@H](CCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),202.25,False,
CC=C(O)C(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),334.2,False,
CC=C(O)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),334.2,False,
CC=C(O)[C@@H](O)[C@H](C)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),160.17,False,
CC=C(O)[C@H](O)[C@H](C)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),160.17,False,
CC=C(O)[C@H](O)[C@@H](CCCCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),230.3,False,
CC=C(O)C[C@H](O)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),146.14,False,
CC=C(O)C=C(CCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),184.23,False,
CC=C(O)[C@@H](O)[C@@H](O)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),162.14,False,
CC=C(O)[C@@H](O)[C@@H](CC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),174.2,False,
CC=C(O)C(=O)[C@H](CCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),200.23,False,
CC=C(O)C(=O)[C@@H](CCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),200.23,False,
CC=C(O)C=C(C(=O)O)C(C)C,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),170.21,False,
CC=C(O)[C@@H](O)[C@@H](CCCCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),230.3,False,
CC=C(O)C=C(OC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),158.15,False,
CC=C(O)[C@H](O)[C@@H](C)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),160.17,False,
CC=C(O)C(=O)[C@H](O)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),160.12,False,
CC=C(O)C(=O)[C@@H](O)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),160.12,False,
CC=C(O)C(=O)C(O)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']",TE(linear),160.12,False,
CC=C(O)C[C@H](CCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),186.25,False,
CC=C(O)C(=O)[C@@H](CC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),172.18,False,
CC=C(O)[C@@H](O)CC(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'loading: False']",TE(linear),146.14,False,
CC=C(O)C[C@H](CC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),158.2,False,
CC=C(O)C(=O)[C@@H](CCCCCC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),228.29,False,
CC=C(O)C[C@H](C)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),144.17,False,
CC=C(O)[C@@H](O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),336.22,False,
CC=C(O)[C@H](O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),336.22,False,
CC=C(O)CCC(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),130.14,False,
CC=C(O)C=C(O)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),144.13,False,
CC=C(O)[C@@H](O)[C@@H](OC)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),176.17,False,
CC=C(O)C(=O)CC(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: False']",TE(linear),144.13,False,
CC=C(O)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", 'loading: False']",TE(linear),334.2,False,
O=C(O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),352.21,False,
CC(C)[C@H](C(=O)O)[C@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),204.22,False,
CC(C)[C@H](C(=O)O)[C@@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),204.22,False,
CO[C@@H](CC(O)=CCO)C(=O)O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),176.17,False,
C[C@@H](C(=O)O)[C@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),176.17,False,
O=C(O)C=CC(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']",TE(linear),144.13,False,
O=C(O)[C@@H](O)[C@@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),178.14,False,
C=CC[C@H](C(=O)O)[C@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),202.21,False,
CC[C@H](C(=O)O)[C@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),190.19,False,
CC[C@H](C(=O)O)[C@@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),190.19,False,
CC(C)[C@@H](CC(O)=CCO)C(=O)O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),188.22,False,
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)CC(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),336.22,False,
C=CCC(=CC(O)=CCO)C(=O)O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),184.19,False,
CC(=CC(O)=CCO)C(=O)O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),158.15,False,
CO[C@H](C(=O)O)C(=O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),190.15,False,
CO[C@@H](C(=O)O)C(=O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),190.15,False,
O=C(O)[C@@H](O)[C@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),178.14,False,
C=CC[C@@H](C(=O)O)[C@@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),202.21,False,
C[C@H](C(=O)O)C(=O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),174.15,False,
C[C@@H](C(=O)O)C(=O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),174.15,False,
CC[C@H](C(=O)O)C(=O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),188.18,False,
CC[C@@H](C(=O)O)[C@@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),190.19,False,
O=C(O)C[C@@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']",TE(linear),162.14,False,
CO[C@H](C(=O)O)[C@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),192.17,False,
O=C(O)[C@H](O)[C@@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),178.14,False,
CCCCCCC(=CC(O)=CCO)C(=O)O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),228.29,False,
CC(C)[C@@H](C(=O)O)C(=O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", 'loading: False']",TE(linear),202.21,False,
CCCCCC[C@@H](CC(O)=CCO)C(=O)O,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),230.3,False,
C=CC[C@@H](C(=O)O)[C@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),202.21,False,
C=CC[C@H](C(=O)O)[C@@H](O)C(O)=CCO,"[""AT{'substrate': 'Hydroxymalonyl-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),202.21,False,
