Canonical_SMILES,starter_mod,firstExtension_module,secondExtension_mod,release_mod,Molecular_Weight
CCCCC1=CC(=Cc2csc(C)n2)OC1=O,"[""AT{'substrate': 'mthz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",249.33
Cc1nc(C=C(O)[C@H]2OC(=O)[C@H]2C)cs1,"[""AT{'substrate': 'mthz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",225.27
CCCCCC[C@H]1C(=O)O[C@H]1C(O)=Cc1csc(C)n1,"[""AT{'substrate': 'mthz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",295.4
CCCC[C@H]1CC(=Cc2csc(C)n2)OC1=O,"[""AT{'substrate': 'mthz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",251.35
CC[C@H]1C(=O)O[C@H]1C(O)=Cc1csc(C)n1,"[""AT{'substrate': 'mthz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",239.3
Cc1nc(C=C2C=C(O)C(=O)O2)cs1,"[""AT{'substrate': 'mthz'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",209.23
C[C@@H]1C(=O)O[C@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",242.27
O=C1O[C@@H]1C(=O)C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",242.23
O=C1CC(=O)C(O)=CC2CC[C@@H](O1)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: False']","TE(cyclic, ring=0)",226.23
CC[C@H]1CC(O)=CC2CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",240.3
CC(C)[C@H]1C(=O)O[C@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",270.33
CO[C@H]1C(=O)O[C@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",258.27
C=CC[C@@H]1C(=O)O[C@@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",268.31
C[C@H]1C(=O)O[C@@H]2CCC(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",240.25
O=C1O[C@H](C(O)=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",418.32
CC(C)[C@@H]1C(=O)O[C@@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",270.33
CO[C@@H]1C(=O)O[C@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",258.27
C=CC[C@@H]1C(=O)O[C@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",268.31
O=C1O[C@@H](C(O)=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",418.32
CC(C)[C@@H]1C(=O)O[C@@H]2CCC(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=0)",268.31
O=C1C[C@@H](C(O)=CC2CC[C@@H](O)[C@H](O)C2)O1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'loading: False']","TE(cyclic, ring=0)",228.24
CO[C@@H]1C(=O)O[C@@H]2CCC(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=1)",256.25
CC[C@H]1C(=O)O[C@@H]2CCC(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",254.28
O=C1O[C@@H]2CCC(C=C(O)C(=O)C1CCCCc1c[nH]c(Cl)c1Cl)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", 'loading: False']","TE(cyclic, ring=0)",416.3
CCCC[C@@H]1C(=O)O[C@@H]2CCC(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", 'loading: False']","TE(cyclic, ring=0)",282.34
O=C1O[C@@H]2CCC(C=C(O)C(=O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",416.3
CCCCCC[C@H]1CC(O)=CC2CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",296.41
O=C1O[C@H]1C(=O)C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=0)",242.23
CCCC[C@H]1C(=O)O[C@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",284.35
CC(C)[C@H]1C(=O)O[C@@H]2CCC(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",268.31
CO[C@H]1CC(O)=CC2CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",242.27
O=C1O[C@@H]2CCC(C=C(O)C[C@@H]1CCCCc1c[nH]c(Cl)c1Cl)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",402.32
CCCCCC[C@@H]1C(=O)O[C@@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",312.41
CC[C@@H]1C(=O)O[C@@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",256.3
C[C@H]1CC(O)=CC2CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",226.27
CCCC[C@@H]1C(=O)O[C@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",284.35
O=C1O[C@@H]1[C@H](O)C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",244.24
CC(C)[C@H]1C(=O)O[C@@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",270.33
COC1=CC(O)=CC2CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",240.25
O=C1C[C@H](C(O)=CC2CC[C@@H](O)[C@H](O)C2)O1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']","TE(cyclic, ring=0)",228.24
CCCCCC[C@@H]1C(=O)O[C@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",312.41
C[C@@H]1C(=O)O[C@@H]2CCC(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", 'loading: False']","TE(cyclic, ring=0)",240.25
CO[C@@H]1C(=O)O[C@@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",258.27
C[C@H]1C(=O)O[C@@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",242.27
CC[C@@H]1C(=O)O[C@@H]2CCC(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=0)",254.28
CCCCCCC1=CC(O)=CC2CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",294.39
CCCCCC[C@@H]1C(=O)O[C@@H]2CCC(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", 'loading: False']","TE(cyclic, ring=0)",310.39
CC[C@H]1C(=O)O[C@@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",256.3
C=CC[C@H]1C(=O)O[C@@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",268.31
CO[C@H]1C(=O)O[C@@H]2CCC(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",256.25
C=CC[C@H]1C(=O)O[C@@H]2CCC(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",266.29
C=CCC1=CC(O)=CC2CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",250.29
O=C1O[C@@H]2CCC(C=C(O)C=C1CCCCc1c[nH]c(Cl)c1Cl)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",400.3
O=C1O[C@H](C(O)=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",418.32
CCCC[C@@H]1C(=O)O[C@@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",284.35
CO[C@H]1C(=O)O[C@@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",258.27
O=C1O[C@H]1CC(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",228.24
CCCC[C@H]1C(=O)O[C@@H]2CCC(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",282.34
CC(C)[C@H]1CC(O)=CC2CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",254.33
CCCCCC[C@H]1C(=O)O[C@@H]2CCC(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",310.39
C[C@H]1C(=O)O[C@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",242.27
C=CC[C@@H]1C(=O)O[C@@H]2CCC(C=C(O)C1=O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=0)",266.29
O=C1O[C@H]1[C@@H](O)C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",244.24
CCCC[C@H]1C(=O)O[C@@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",284.35
O=C1O[C@@H]2CCC(C=C(O)C(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=0)",416.3
CCCCCC[C@H]1C(=O)O[C@@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=0)",312.41
O=C1OC1C(=O)C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']","TE(cyclic, ring=0)",242.23
O=C1CCC(O)=CC2CC[C@@H](O1)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",212.24
C=CC[C@H]1C(=O)O[C@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",268.31
O=C1O[C@@H](C(O)=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",418.32
O=C1C=CC(O)=CC2CC[C@@H](O1)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",210.23
CC(C)C1=CC(O)=CC2CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",252.31
O=C1O[C@@H]1[C@@H](O)C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",244.24
C=CC[C@H]1CC(O)=CC2CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",252.31
CC[C@@H]1C(=O)O[C@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",256.3
CC1=CC(O)=CC2CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",224.26
CC(C)[C@@H]1C(=O)O[C@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",270.33
O=C1O[C@H]1[C@H](O)C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",244.24
CCC1=CC(O)=CC2CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",238.28
CCCCC1=CC(O)=CC2CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",266.34
C[C@@H]1C(=O)O[C@@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=0)",242.27
CCCCCC[C@H]1C(=O)O[C@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",312.41
CCCC[C@H]1CC(O)=CC2CC[C@@H](OC1=O)[C@H](O)C2,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=0)",268.35
CC[C@H]1C(=O)O[C@H]1C(O)=CC1CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=0)",256.3
O=C1O[C@@H]2CCC(C=C(O)C=C1O)C[C@H]2O,"[""AT{'substrate': 'DHCH'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",226.23
C[C@@H]1C(=O)O[C@H]1C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=0)",240.25
O=C1O[C@@H]1C(=O)C(O)=CC1=CC[C@@H](O)[C@H](O)C1,"[""AT{'substrate': 'DHCHene'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=0)",240.21
