chembl_id,name,synonyms,type,max_phase,molecular_weight,targets,bioactivities,alogp,polar_surface_area,hba,hbd,ro5_violations,rotatable_bonds,passes_ro3,qed_weighted,aromatic_rings,structure_type,inorganic_flag,heavy_atoms,np_likeness_score,molecular_formula,smiles,inchi_key,inchi,withdrawn_flag,orphan,records_key,records_name
CHEMBL562312,,,Small molecule,,424.54,1,1,5.2,36.69,3,0,1,6,N,0.43,4,MOL,-1,32,-0.72,C28H28N2O2,Cc1ccc(CN2C(=O)CN(Cc3cc4ccccc4o3)C[C@@H]2Cc2ccccc2)cc1,QFUNALOZTHXHBW-VWLOTQADSA-N,"InChI=1S/C28H28N2O2/c1-21-11-13-23(14-12-21)17-30-25(15-22-7-3-2-4-8-22)18-29(20-28(30)31)19-26-16-24-9-5-6-10-27(24)32-26/h2-14,16,25H,15,17-20H2,1H3/t25-/m0/s1",False,-1,['12'],['(S)-4-(Benzofuran-2-carbonyl)-6-benzyl-1-(4-methyl-benzyl)-piperazin-2-one']
CHEMBL2314868,,,Small molecule,,386.5,1,1,5.05,51.97,5,1,1,8,N,0.46,4,MOL,-1,29,-1.51,C24H26N4O,CCOc1ccc(Cn2cnc3cc(NCc4ccc(CC)cc4)cnc32)cc1,YCELCDDRHIAHGC-UHFFFAOYSA-N,"InChI=1S/C24H26N4O/c1-3-18-5-7-19(8-6-18)14-25-21-13-23-24(26-15-21)28(17-27-23)16-20-9-11-22(12-10-20)29-4-2/h5-13,15,17,25H,3-4,14,16H2,1-2H3",False,-1,['22h'],"['3-(4-ethoxybenzyl)-N-(4-ethylbenzyl)-3H-imidazo[4,5-b]pyridin-6-amine']"
CHEMBL4861450,,,Unknown,,416.52,4,4,6.25,44.99,5,0,1,7,N,0.36,4,MOL,-1,31,-0.64,C26H28N2O3,COc1cc2ncc(-c3ccc(OC(C)C)cc3)n2cc1-c1ccc(OC(C)C)cc1,NVXQPZAIBYFHEX-UHFFFAOYSA-N,"InChI=1S/C26H28N2O3/c1-17(2)30-21-10-6-19(7-11-21)23-16-28-24(15-27-26(28)14-25(23)29-5)20-8-12-22(13-9-20)31-18(3)4/h6-18H,1-5H3",False,-1,['9'],"['3,6-bis(4-isopropoxyphenyl)-7-methoxyimidazo[1,2-a]pyridine']"
CHEMBL4871373,,,Unknown,,400.52,11,22,6.58,36.28,4,0,1,6,N,0.37,4,MOL,-1,30,-0.93,C26H28N2O2,Cc1cc2ncn(-c3ccc(OC(C)C)cc3)c2cc1-c1ccc(OC(C)C)cc1,XOENKEVKXQUPAY-UHFFFAOYSA-N,"InChI=1S/C26H28N2O2/c1-17(2)29-22-10-6-20(7-11-22)24-15-26-25(14-19(24)5)27-16-28(26)21-8-12-23(13-9-21)30-18(3)4/h6-18H,1-5H3",False,-1,['38'],"['1,6-bis(4-isopropoxyphenyl)-5-methyl-1H-benzo[d]imidazole']"
CHEMBL4853959,,,Unknown,,402.49,5,5,5.56,55.99,5,1,1,6,N,0.43,4,MOL,-1,30,-0.9,C25H26N2O3,CC(C)Oc1ccc(-c2ccc3ncc(-c4ccc(OC(C)(C)O)cc4)n3c2)cc1,FPAUWMDCYCIXMC-UHFFFAOYSA-N,"InChI=1S/C25H26N2O3/c1-17(2)29-21-10-5-18(6-11-21)20-9-14-24-26-15-23(27(24)16-20)19-7-12-22(13-8-19)30-25(3,4)28/h5-17,28H,1-4H3",False,-1,['3w'],"['2-(4-(6-(4-isopropoxyphenyl)imidazo[1,2-a]pyridin-3-yl)phenoxy)propan-2-ol']"
CHEMBL4870517,,,Unknown,,386.5,4,4,6.47,47.14,3,1,1,6,N,0.41,4,MOL,-1,29,-0.74,C25H26N2O2,CC(C)Oc1ccc(-c2ccc3[nH]nc(-c4ccc(OC(C)C)cc4)c3c2)cc1,NSSUALWGSAOJJV-UHFFFAOYSA-N,"InChI=1S/C25H26N2O2/c1-16(2)28-21-10-5-18(6-11-21)20-9-14-24-23(15-20)25(27-26-24)19-7-12-22(13-8-19)29-17(3)4/h5-17H,1-4H3,(H,26,27)",False,-1,['26'],"['3,5-bis(4-isopropoxyphenyl)-1H-indazole']"
CHEMBL4864023,,,Unknown,,383.5,5,5,5.4,52.55,4,1,1,5,N,0.5,4,MOL,-1,29,-0.81,C25H25N3O,CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(C5(N)CC5)cc4)cn23)cc1,DKAXUDHRUOOIBY-UHFFFAOYSA-N,"InChI=1S/C25H25N3O/c1-17(2)29-22-10-5-19(6-11-22)23-15-27-24-12-7-20(16-28(23)24)18-3-8-21(9-4-18)25(26)13-14-25/h3-12,15-17H,13-14,26H2,1-2H3",False,-1,['3k'],"['1-(4-(3-(4-isopropoxyphenyl)imidazo[1,2-a]pyridin-6-yl)phenyl)cyclopropanamine']"
CHEMBL4869270,,,Unknown,,384.48,5,5,6.0,35.76,4,0,1,6,N,0.41,4,MOL,-1,29,-0.81,C25H24N2O2,CC(C)Oc1ccc(-c2ccc3ncc(-c4ccc(OC5CC5)cc4)n3c2)cc1,GXAPVHNAYHWSNC-UHFFFAOYSA-N,"InChI=1S/C25H24N2O2/c1-17(2)28-21-8-3-18(4-9-21)20-7-14-25-26-15-24(27(25)16-20)19-5-10-22(11-6-19)29-23-12-13-23/h3-11,14-17,23H,12-13H2,1-2H3",False,-1,['3u'],"['3-(4-cyclopropoxyphenyl)-6-(4-isopropoxyphenyl)imidazo[1,2-a]pyridine']"
CHEMBL2314869,,,Small molecule,,344.42,1,1,4.3,62.97,5,2,0,5,N,0.57,4,MOL,-1,26,-1.22,C21H20N4O,CCc1ccc(CNc2cnc3c(c2)ncn3-c2ccc(O)cc2)cc1,NMWXGNOBEGGAOE-UHFFFAOYSA-N,"InChI=1S/C21H20N4O/c1-2-15-3-5-16(6-4-15)12-22-17-11-20-21(23-13-17)25(14-24-20)18-7-9-19(26)10-8-18/h3-11,13-14,22,26H,2,12H2,1H3",False,-1,['22i'],"['4-(6-(4-ethylbenzylamino)-3H-imidazo[4,5-b]pyridin-3-yl)phenol']"
CHEMBL2314876,,,Small molecule,,415.54,1,1,5.06,55.21,6,1,1,8,N,0.44,4,MOL,-1,31,-1.56,C25H29N5O,CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)c(N(C)C)c4)cnc32)cc1,ADCGYKMMYAWMJH-UHFFFAOYSA-N,"InChI=1S/C25H29N5O/c1-5-19-8-7-18(13-24(19)29(3)4)15-26-20-14-23-25(27-16-20)30(17-28-23)21-9-11-22(12-10-21)31-6-2/h7-14,16-17,26H,5-6,15H2,1-4H3",False,-1,['22p'],"['N-(3-(dimethylamino)-4-ethylbenzyl)-3-(4-ethoxyphenyl)-3H-imidazo[4,5-b]pyridin-6-amine']"
CHEMBL2314881,,,Small molecule,,396.49,1,1,5.47,62.87,5,1,1,7,N,0.45,4,MOL,-1,30,-1.57,C25H24N4O,CCOc1ccc(-n2c(C#N)nc3cc(NCc4ccc(CC)cc4)ccc32)cc1,PKZSQIDDNYZXST-UHFFFAOYSA-N,"InChI=1S/C25H24N4O/c1-3-18-5-7-19(8-6-18)17-27-20-9-14-24-23(15-20)28-25(16-26)29(24)21-10-12-22(13-11-21)30-4-2/h5-15,27H,3-4,17H2,1-2H3",False,-1,['20d'],['1-(4-ethoxyphenyl)-5-(4-ethylbenzylamino)-1H-benzo[d]imidazole-2-carbonitrile']
CHEMBL2314880,,,Small molecule,,413.57,1,1,6.55,39.08,4,1,1,9,N,0.34,4,MOL,-1,31,-1.62,C27H31N3O,CCCc1nc2cc(NCc3ccc(CC)cc3)ccc2n1-c1ccc(OCC)cc1,MWUABTWCWDOMIG-UHFFFAOYSA-N,"InChI=1S/C27H31N3O/c1-4-7-27-29-25-18-22(28-19-21-10-8-20(5-2)9-11-21)12-17-26(25)30(27)23-13-15-24(16-14-23)31-6-3/h8-18,28H,4-7,19H2,1-3H3",False,-1,['20c'],['1-(4-ethoxyphenyl)-N-(4-ethylbenzyl)-2-propyl-1H-benzo[d]imidazol-5-amine']
CHEMBL4850426,,,Unknown,,402.49,5,5,5.56,55.99,5,1,1,6,N,0.43,4,MOL,-1,30,-0.9,C25H26N2O3,CC(C)Oc1ccc(-c2cnc3ccc(-c4ccc(OC(C)(C)O)cc4)cn23)cc1,QDGCHKAKSPZJNP-UHFFFAOYSA-N,"InChI=1S/C25H26N2O3/c1-17(2)29-21-10-7-19(8-11-21)23-15-26-24-14-9-20(16-27(23)24)18-5-12-22(13-6-18)30-25(3,4)28/h5-17,28H,1-4H3",False,-1,['3g'],"['2-(4-(3-(4-isopropoxyphenyl)imidazo[1,2-a]pyridin-6-yl)phenoxy)propan-2-ol']"
CHEMBL2322787,,,Small molecule,,431.58,1,1,7.35,29.85,3,1,1,7,N,0.29,5,MOL,-1,33,-1.17,C30H29N3,CC(C)c1ccc(CNc2ccc3c(c2)ncn3-c2ccc(Cc3ccccc3)cc2)cc1,UTSJAOPAQQVOTN-UHFFFAOYSA-N,"InChI=1S/C30H29N3/c1-22(2)26-12-8-25(9-13-26)20-31-27-14-17-30-29(19-27)32-21-33(30)28-15-10-24(11-16-28)18-23-6-4-3-5-7-23/h3-17,19,21-22,31H,18,20H2,1-2H3",False,-1,['6g'],['1-(4-benzylphenyl)-N-(4-isopropylbenzyl)-1H-benzo[d]imidazol-5-amine']
CHEMBL2315138,,,Small molecule,,414.51,1,1,4.7,82.17,5,2,0,8,N,0.44,4,MOL,-1,31,-1.46,C25H26N4O2,CCOc1ccc(-n2c(C(N)=O)nc3cc(NCc4ccc(CC)cc4)ccc32)cc1,YMQDIPBWGURVRJ-UHFFFAOYSA-N,"InChI=1S/C25H26N4O2/c1-3-17-5-7-18(8-6-17)16-27-19-9-14-23-22(15-19)28-25(24(26)30)29(23)20-10-12-21(13-11-20)31-4-2/h5-15,27H,3-4,16H2,1-2H3,(H2,26,30)",False,-1,['20f'],['1-(4-ethoxyphenyl)-5-(4-ethylbenzylamino)-1H-benzo[d]imidazole-2-carboxamide']
CHEMBL2314872,,,Small molecule,,385.47,1,1,4.55,71.84,5,2,0,6,N,0.51,4,MOL,-1,29,-1.6,C23H23N5O,CCc1ccc(CNc2cnc3c(c2)ncn3-c2ccc(NC(C)=O)cc2)cc1,MDKUCGLTNHPIOL-UHFFFAOYSA-N,"InChI=1S/C23H23N5O/c1-3-17-4-6-18(7-5-17)13-24-20-12-22-23(25-14-20)28(15-26-22)21-10-8-19(9-11-21)27-16(2)29/h4-12,14-15,24H,3,13H2,1-2H3,(H,27,29)",False,-1,['22l'],"['N-(4-(6-(4-ethylbenzylamino)-3H-imidazo[4,5-b]pyridin-3-yl)phenyl)acetamide']"
CHEMBL2322802,,,Small molecule,,363.85,1,1,5.3,39.08,4,1,1,5,N,0.52,4,MOL,-1,26,-1.63,C21H18ClN3O,COc1ccc(-n2cnc3cc(NCc4ccc(Cl)cc4)ccc32)cc1,WZZXYDZGTLLJGD-UHFFFAOYSA-N,"InChI=1S/C21H18ClN3O/c1-26-19-9-7-18(8-10-19)25-14-24-20-12-17(6-11-21(20)25)23-13-15-2-4-16(22)5-3-15/h2-12,14,23H,13H2,1H3",False,-1,['7g'],['N-(4-chlorobenzyl)-1-(4-methoxyphenyl)-1H-benzo[d]imidazol-5-amine']
CHEMBL2322799,,,Small molecule,,373.46,1,1,5.04,48.31,5,1,1,7,N,0.49,4,MOL,-1,28,-1.5,C23H23N3O2,CCOc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)cc2)cc1,XDOLHGQIESJYPU-UHFFFAOYSA-N,"InChI=1S/C23H23N3O2/c1-3-28-21-9-4-17(5-10-21)15-24-18-6-13-23-22(14-18)25-16-26(23)19-7-11-20(27-2)12-8-19/h4-14,16,24H,3,15H2,1-2H3",False,-1,['7d'],['N-(4-ethoxybenzyl)-1-(4-methoxyphenyl)-1H-benzo[d]imidazol-5-amine']
CHEMBL2435293,,,Small molecule,,278.36,1,1,3.33,41.46,2,1,0,4,N,0.68,2,MOL,-1,21,-0.99,C18H18N2O,C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccccc1,JXUXFHOGOOEHQR-IQXDWNFHSA-N,"InChI=1S/C18H18N2O/c1-13(14-8-4-2-5-9-14)19-20-18(21)17-12-16(17)15-10-6-3-7-11-15/h2-11,16-17H,12H2,1H3,(H,20,21)/b19-13+/t16-,17+/m0/s1",False,-1,['3a'],"[trans-2-phenyl-N'-(1-phenylethylidene)cyclopropanecarbohydrazide""]"""
CHEMBL4093197,,,Small molecule,,576.59,6,8,4.07,161.94,12,2,2,17,N,0.13,3,MOL,-1,40,-0.39,C26H37N6O7P,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OCCOCn1cnc(-c2cnc(N)nc2OC)c1)Oc1ccccc1,SQYCYAFHHBDTFB-TYNIYAAZSA-N,"InChI=1S/C26H37N6O7P/c1-5-20(6-2)16-37-25(33)19(3)31-40(34,39-21-10-8-7-9-11-21)38-13-12-36-18-32-15-23(29-17-32)22-14-28-26(27)30-24(22)35-4/h7-11,14-15,17,19-20H,5-6,12-13,16,18H2,1-4H3,(H,31,34)(H2,27,28,30)/t19-,40-/m0/s1",False,-1,['3'],['2-ethylbutyl ((S)-(2-((4-(2-amino-4-methoxypyrimidin-5-yl)-1H-imidazol-1-yl)methoxy)ethoxy)(phenoxy)phosphoryl)-L-alaninate']
CHEMBL4534385,,,Unknown,,311.14,23,27,0.74,97.19,6,3,0,1,N,0.72,2,MOL,-1,18,0.57,C11H11BrN4O2,Nc1ncc(Br)c2c1ncn2C1=CC[C@@H](O)[C@H]1O,ICCRQFJBYGWMBR-XCBNKYQSSA-N,"InChI=1S/C11H11BrN4O2/c12-5-3-14-11(13)8-9(5)16(4-15-8)6-1-2-7(17)10(6)18/h1,3-4,7,10,17-18H,2H2,(H2,13,14)/t7-,10+/m1/s1",False,-1,['8a'],"['(1R,2S)-3-(4-amino-7-bromo-1H-imidazo[4,5-c]pyridin-1-yl)cyclopent-3-ene-1,2-diol']"
CHEMBL4863098,,,Unknown,,387.48,4,4,5.64,48.65,5,0,1,6,N,0.43,4,MOL,-1,29,-0.93,C24H25N3O2,CC(C)Oc1ccc(-c2cn3c(-c4ccc(OC(C)C)cc4)cnc3cn2)cc1,XIPTUNAVWVSJLB-UHFFFAOYSA-N,"InChI=1S/C24H25N3O2/c1-16(2)28-20-9-5-18(6-10-20)22-15-27-23(13-26-24(27)14-25-22)19-7-11-21(12-8-19)29-17(3)4/h5-17H,1-4H3",False,-1,['32'],"['3,6-bis(4-isopropoxyphenyl)imidazo[1,2-a]pyrazine']"
CHEMBL2435306,,,Small molecule,,292.38,1,1,3.64,41.46,2,1,0,4,N,0.68,2,MOL,-1,22,-1.14,C19H20N2O,C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1ccc(C)cc1,DHSJROPFTIYQDU-TZGKDVFTSA-N,"InChI=1S/C19H20N2O/c1-13-8-10-15(11-9-13)14(2)20-21-19(22)18-12-17(18)16-6-4-3-5-7-16/h3-11,17-18H,12H2,1-2H3,(H,21,22)/b20-14+/t17-,18+/m0/s1",False,-1,['3n'],"[trans-2-phenyl-N'-(1-p-tolylethylidene)cyclopropanecarbohydrazide""]"""
CHEMBL2322788,,,Small molecule,,433.56,1,1,7.55,39.08,4,1,1,7,N,0.29,5,MOL,-1,33,-1.28,C29H27N3O,CC(C)c1ccc(CNc2ccc3c(c2)ncn3-c2ccc(Oc3ccccc3)cc2)cc1,CKXYATFOQOWDBV-UHFFFAOYSA-N,"InChI=1S/C29H27N3O/c1-21(2)23-10-8-22(9-11-23)19-30-24-12-17-29-28(18-24)31-20-32(29)25-13-15-27(16-14-25)33-26-6-4-3-5-7-26/h3-18,20-21,30H,19H2,1-2H3",False,-1,['6h'],['N-(4-isopropylbenzyl)-1-(4-phenoxyphenyl)-1H-benzo[d]imidazol-5-amine']
CHEMBL2314867,,,Small molecule,,370.46,1,1,5.13,52.3,5,0,1,6,N,0.44,4,MOL,-1,28,-1.45,C23H22N4O,CCOc1ccc(-n2cnc3cc(/N=C/c4ccc(CC)cc4)cnc32)cc1,ASDSCMPUBXZHDD-ZVHZXABRSA-N,"InChI=1S/C23H22N4O/c1-3-17-5-7-18(8-6-17)14-24-19-13-22-23(25-15-19)27(16-26-22)20-9-11-21(12-10-20)28-4-2/h5-16H,3-4H2,1-2H3/b24-14+",False,-1,['22g'],"['3-(4-ethoxyphenyl)-N-(4-ethylbenzylidene)-3H-imidazo[4,5-b]pyridin-6-amine']"
CHEMBL4864364,,,Unknown,,250.23,17,17,0.14,97.19,6,3,0,1,N,0.67,2,MOL,-1,18,0.37,C11H11FN4O2,Nc1nccc2c1ncn2[C@H]1C(F)=C[C@H](O)[C@@H]1O,UKNRVFWPJKXBKH-HGNGGELXSA-N,"InChI=1S/C11H11FN4O2/c12-5-3-7(17)10(18)9(5)16-4-15-8-6(16)1-2-14-11(8)13/h1-4,7,9-10,17-18H,(H2,13,14)/t7-,9-,10-/m0/s1",False,-1,['3'],"['(1R,2S,5R)-5-(4-amino-1H-imidazo[4,5-c]pyridin-1-yl)-4-fluorocyclopent-3-ene-1,2-diol']"
CHEMBL3961047,,,Small molecule,,343.43,4,5,4.95,39.08,4,1,0,5,N,0.56,4,MOL,-1,26,-1.53,C22H21N3O,COc1ccc(-n2cnc3cc(NCc4ccc(C)cc4)ccc32)cc1,OPMYSQUCKVLCAM-UHFFFAOYSA-N,"InChI=1S/C22H21N3O/c1-16-3-5-17(6-4-16)14-23-18-7-12-22-21(13-18)24-15-25(22)19-8-10-20(26-2)11-9-19/h3-13,15,23H,14H2,1-2H3",False,-1,['ST193'],['1-(4-methoxyphenyl)-N-(4-methylbenzyl)-1H-benzo[d]imidazol-5-amine']
CHEMBL4871905,,,Unknown,,400.52,5,5,6.55,35.76,4,0,1,6,N,0.37,4,MOL,-1,30,-1.08,C26H28N2O2,Cc1cc(-c2ccc3ncc(-c4ccc(OC(C)C)cc4)n3c2)ccc1OC(C)C,XIFSSUGPMSFKKJ-UHFFFAOYSA-N,"InChI=1S/C26H28N2O2/c1-17(2)29-23-10-6-20(7-11-23)24-15-27-26-13-9-22(16-28(24)26)21-8-12-25(19(5)14-21)30-18(3)4/h6-18H,1-5H3",False,-1,['3o'],"['6-(4-isopropoxy-3-methylphenyl)-3-(4-isopropoxyphenyl)imidazo[1,2-a]pyridine']"
CHEMBL2314864,,,Small molecule,,386.5,1,1,5.18,65.1,5,2,1,7,N,0.43,4,MOL,-1,29,-1.25,C24H26N4O,CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)cc4)cc(N)c32)cc1,NFFJMBRFWIPREV-UHFFFAOYSA-N,"InChI=1S/C24H26N4O/c1-3-17-5-7-18(8-6-17)15-26-19-13-22(25)24-23(14-19)27-16-28(24)20-9-11-21(12-10-20)29-4-2/h5-14,16,26H,3-4,15,25H2,1-2H3",False,-1,['20k'],"['1-(4-ethoxyphenyl)-N5-(4-ethylbenzyl)-1H-benzo[d]imidazole-5,7-diamine']"
CHEMBL2314860,,,Small molecule,,386.5,1,1,5.18,65.1,5,2,1,7,N,0.46,4,MOL,-1,29,-1.45,C24H26N4O,CCOc1ccc(-n2c(N)nc3cc(NCc4ccc(CC)cc4)ccc32)cc1,XUZFWOULIZLWDT-UHFFFAOYSA-N,"InChI=1S/C24H26N4O/c1-3-17-5-7-18(8-6-17)16-26-19-9-14-23-22(15-19)27-24(25)28(23)20-10-12-21(13-11-20)29-4-2/h5-15,26H,3-4,16H2,1-2H3,(H2,25,27)",False,-1,['20g'],"['1-(4-ethoxyphenyl)-N5-(4-ethylbenzyl)-1H-benzo[d]imidazole-2,5-diamine']"
CHEMBL4856859,,,Unknown,,400.52,7,10,6.63,35.76,4,0,1,5,N,0.38,4,MOL,-1,30,-1.02,C26H28N2O2,CC(C)Oc1ccc(-c2ccc3ncc(-c4ccc(OC(C)(C)C)cc4)n3c2)cc1,DMFIQDLSZGCTCA-UHFFFAOYSA-N,"InChI=1S/C26H28N2O2/c1-18(2)29-22-11-6-19(7-12-22)21-10-15-25-27-16-24(28(25)17-21)20-8-13-23(14-9-20)30-26(3,4)5/h6-18H,1-5H3",False,-1,['3v'],"['3-(4-tert-butoxyphenyl)-6-(4-isopropoxyphenyl)imidazo[1,2-a]pyridine']"
CHEMBL2435316,,,Small molecule,,403.51,1,1,4.64,70.56,4,2,0,6,N,0.46,3,MOL,-1,29,-1.84,C23H21N3O2S,C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1cccc(NC(=O)c2cccs2)c1,WBORKBCEWXYDQS-GILQPYTJSA-N,"InChI=1S/C23H21N3O2S/c1-15(25-26-22(27)20-14-19(20)16-7-3-2-4-8-16)17-9-5-10-18(13-17)24-23(28)21-11-6-12-29-21/h2-13,19-20H,14H2,1H3,(H,24,28)(H,26,27)/b25-15+/t19-,20+/m0/s1",False,-1,['3x'],['trans-N-(3-(1-(2-(2-phenylcyclopropanecarbonyl)hydrazono)ethyl)phenyl)thiophene-2-carboxamide']
CHEMBL4866634,,,Unknown,,386.5,4,4,6.24,35.76,4,0,1,6,N,0.39,4,MOL,-1,29,-1.15,C25H26N2O2,CC(C)Oc1ccc(-c2ccc3ncc(-c4cccc(OC(C)C)c4)n3c2)cc1,ONXALHJOEBCRGJ-UHFFFAOYSA-N,"InChI=1S/C25H26N2O2/c1-17(2)28-22-11-8-19(9-12-22)21-10-13-25-26-15-24(27(25)16-21)20-6-5-7-23(14-20)29-18(3)4/h5-18H,1-4H3",False,-1,['3t'],"['3-(3-isopropoxyphenyl)-6-(4-isopropoxyphenyl)imidazo[1,2-a]pyridine']"
CHEMBL2322801,,,Small molecule,,401.51,1,1,5.82,48.31,5,1,1,6,N,0.44,4,MOL,-1,30,-1.31,C25H27N3O2,COc1ccc(-n2cnc3cc(NCc4ccc(OC(C)(C)C)cc4)ccc32)cc1,GGLYLCKAWSUXDY-UHFFFAOYSA-N,"InChI=1S/C25H27N3O2/c1-25(2,3)30-22-10-5-18(6-11-22)16-26-19-7-14-24-23(15-19)27-17-28(24)20-8-12-21(29-4)13-9-20/h5-15,17,26H,16H2,1-4H3",False,-1,['7f'],['N-(4-tert-butoxybenzyl)-1-(4-methoxyphenyl)-1H-benzo[d]imidazol-5-amine']
CHEMBL2435323,,,Small molecule,,415.47,1,1,4.72,70.56,3,2,0,6,N,0.45,3,MOL,-1,31,-1.67,C25H22FN3O2,C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccccc1)c1cccc(NC(=O)c2ccccc2F)c1,SDVHMILTVXNQHZ-SMNBHXFMSA-N,"InChI=1S/C25H22FN3O2/c1-16(28-29-25(31)22-15-21(22)17-8-3-2-4-9-17)18-10-7-11-19(14-18)27-24(30)20-12-5-6-13-23(20)26/h2-14,21-22H,15H2,1H3,(H,27,30)(H,29,31)/b28-16+/t21-,22+/m0/s1",False,-1,['4e'],['trans-2-fluoro-N-(3-(1-(2-(2-phenylcyclopropanecarbonyl)hydrazono)ethyl)phenyl)benzamide']
CHEMBL2322826,,,Small molecule,,359.43,4,5,4.65,48.31,5,1,0,6,N,0.54,4,MOL,-1,27,-1.32,C22H21N3O2,COc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)cc2)cc1,NPIICRVNFVQQQJ-UHFFFAOYSA-N,"InChI=1S/C22H21N3O2/c1-26-19-8-3-16(4-9-19)14-23-17-5-12-22-21(13-17)24-15-25(22)18-6-10-20(27-2)11-7-18/h3-13,15,23H,14H2,1-2H3",False,-1,['ST-37'],['N-(4-methoxybenzyl)-1-(4-methoxyphenyl)-1H-benzo[d]imidazol-5-amine']
CHEMBL2322789,,,Small molecule,,461.61,1,1,7.38,39.08,4,1,1,9,N,0.25,5,MOL,-1,35,-1.22,C31H31N3O,CC(C)c1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OCCc3ccccc3)cc2)cc1,XALBRDDMRWJLIB-UHFFFAOYSA-N,"InChI=1S/C31H31N3O/c1-23(2)26-10-8-25(9-11-26)21-32-27-12-17-31-30(20-27)33-22-34(31)28-13-15-29(16-14-28)35-19-18-24-6-4-3-5-7-24/h3-17,20,22-23,32H,18-19,21H2,1-2H3",False,-1,['6i'],['N-(4-isopropylbenzyl)-1-(4-phenethoxyphenyl)-1H-benzo[d]imidazol-5-amine']
CHEMBL2322790,,,Small molecule,,483.62,1,1,8.71,39.08,4,1,1,7,N,0.25,6,MOL,-1,37,-1.15,C33H29N3O,CC(C)c1ccc(CNc2ccc3c(c2)ncn3-c2ccc(Oc3ccc4ccccc4c3)cc2)cc1,JZJUMDYKQLESCV-UHFFFAOYSA-N,"InChI=1S/C33H29N3O/c1-23(2)25-9-7-24(8-10-25)21-34-28-12-18-33-32(20-28)35-22-36(33)29-13-16-30(17-14-29)37-31-15-11-26-5-3-4-6-27(26)19-31/h3-20,22-23,34H,21H2,1-2H3",False,-1,['6j'],['N-(4-isopropylbenzyl)-1-(4-(naphthalen-2-yloxy)phenyl)-1H-benzo[d]imidazol-5-amine']
CHEMBL2435195,,,Small molecule,,264.33,1,1,2.94,41.46,2,1,0,4,N,0.67,2,MOL,-1,20,-1.16,C17H16N2O,O=C(N/N=C/c1ccccc1)[C@@H]1C[C@H]1c1ccccc1,OGGKFAULSBCNTR-KPIYYBAOSA-N,"InChI=1S/C17H16N2O/c20-17(19-18-12-13-7-3-1-4-8-13)16-11-15(16)14-9-5-2-6-10-14/h1-10,12,15-16H,11H2,(H,19,20)/b18-12+/t15-,16+/m0/s1",False,-1,['5c'],"[trans-N'-benzylidene-2-phenylcyclopropanecarbohydrazide""]"""
CHEMBL2315148,,,Small molecule,,415.5,1,1,4.09,95.06,6,2,0,8,N,0.45,4,MOL,-1,31,-1.56,C24H25N5O2,CCOc1ccc(-n2c(C(N)=O)nc3cc(NCc4ccc(CC)cc4)cnc32)cc1,VVDRAJVVDLGBMJ-UHFFFAOYSA-N,"InChI=1S/C24H25N5O2/c1-3-16-5-7-17(8-6-16)14-26-18-13-21-23(27-15-18)29(24(28-21)22(25)30)19-9-11-20(12-10-19)31-4-2/h5-13,15,26H,3-4,14H2,1-2H3,(H2,25,30)",False,-1,['22a'],"['3-(4-ethoxyphenyl)-6-(4-ethylbenzylamino)-3H-imidazo[4,5-b]pyridine-2-carboxamide']"
CHEMBL2314862,,,Small molecule,,429.52,1,1,5.39,65.38,6,1,1,8,N,0.38,4,MOL,-1,32,-1.2,C26H27N3O3,CCOc1ccc(-n2cnc3cc(NCc4ccc(CC)cc4)cc(C(=O)OC)c32)cc1,NYXNHXULWXQCAZ-UHFFFAOYSA-N,"InChI=1S/C26H27N3O3/c1-4-18-6-8-19(9-7-18)16-27-20-14-23(26(30)31-3)25-24(15-20)28-17-29(25)21-10-12-22(13-11-21)32-5-2/h6-15,17,27H,4-5,16H2,1-3H3",False,-1,['20i'],['methyl 1-(4-ethoxyphenyl)-5-(4-ethylbenzylamino)-1H-benzo[d]imidazole-7-carboxylate']
CHEMBL2315149,,,Small molecule,,416.48,1,1,4.69,89.27,6,2,0,8,N,0.43,4,MOL,-1,31,-1.48,C24H24N4O3,CCOc1ccc(-n2c(C(=O)O)nc3cc(NCc4ccc(CC)cc4)cnc32)cc1,BVBJWAWNJMTFAL-UHFFFAOYSA-N,"InChI=1S/C24H24N4O3/c1-3-16-5-7-17(8-6-16)14-25-18-13-21-22(26-15-18)28(23(27-21)24(29)30)19-9-11-20(12-10-19)31-4-2/h5-13,15,25H,3-4,14H2,1-2H3,(H,29,30)",False,-1,['22b'],"['3-(4-ethoxyphenyl)-6-(4-ethylbenzylamino)-3H-imidazo[4,5-b]pyridine-2-carboxylic acid']"
