"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"Np Likeness Score";"Molecular Formula";"Smiles";"Inchi Key";"Inchi";"Withdrawn Flag";"Orphan";"Records Key";"Records Name"
"CHEMBL1631001";"";"";"Small molecule";"";"551.62";"1";"1";"5.56";"93.38";"7";"1";"2";"8";"N";"0.27";"5";"MOL";"-1";"41";"-1.52";"C32H30FN5O3";"COc1ccc(Cc2cccc(CNC(=O)C3CCCN(c4ncnc5onc(-c6ccc(F)cc6)c45)C3)c2)cc1";"RPHPUFIZTWEVEF-UHFFFAOYSA-N";"InChI=1S/C32H30FN5O3/c1-40-27-13-7-21(8-14-27)16-22-4-2-5-23(17-22)18-34-31(39)25-6-3-15-38(19-25)30-28-29(24-9-11-26(33)12-10-24)37-41-32(28)36-20-35-30/h2,4-5,7-14,17,20,25H,3,6,15-16,18-19H2,1H3,(H,34,39)";"False";"-1";"['E945-0123']";"['1-(3-(4-fluorophenyl)isoxazolo[5,4-d]pyrimidin-4-yl)-N-(3-(4-methoxybenzyl)benzyl)piperidine-3-carboxamide']"
"CHEMBL1632508";"";"";"Small molecule";"";"423.57";"1";"1";"3.94";"72.70";"7";"1";"0";"7";"N";"0.46";"4";"MOL";"-1";"29";"-2.52";"C21H21N5OS2";"Cc1nnc(SCC(=O)NCCc2cccs2)c2nn(-c3ccccc3)c(C)c12";"BPTZGPVOIIPPKV-UHFFFAOYSA-N";"InChI=1S/C21H21N5OS2/c1-14-19-15(2)26(16-7-4-3-5-8-16)25-20(19)21(24-23-14)29-13-18(27)22-11-10-17-9-6-12-28-17/h3-9,12H,10-11,13H2,1-2H3,(H,22,27)";"False";"-1";"['E860-2745']";"['2-(3,4-dimethyl-2-phenyl-2H-pyrazolo[3,4-d]pyridazin-7-ylthio)-N-(2-(thiophen-2-yl)ethyl)acetamide']"
"CHEMBL1632509";"";"";"Small molecule";"";"482.60";"1";"1";"3.30";"84.94";"5";"1";"0";"12";"N";"0.43";"3";"MOL";"-1";"34";"-1.10";"C26H30N2O5S";"COc1ccc(CCNC(=O)CN(CCc2ccccc2)S(=O)(=O)c2ccccc2)cc1OC";"QLIJNHDCSKNFAR-UHFFFAOYSA-N";"InChI=1S/C26H30N2O5S/c1-32-24-14-13-22(19-25(24)33-2)15-17-27-26(29)20-28(18-16-21-9-5-3-6-10-21)34(30,31)23-11-7-4-8-12-23/h3-14,19H,15-18,20H2,1-2H3,(H,27,29)";"False";"-1";"['4191-0187']";"['N-(3,4-dimethoxyphenethyl)-2-(N-phenethylphenylsulfonamido)acetamide']"
"CHEMBL1630972";"";"";"Small molecule";"";"446.55";"1";"1";"1.88";"110.28";"7";"2";"0";"8";"N";"0.55";"3";"MOL";"-1";"30";"-1.49";"C20H22N4O4S2";"O=C(NCC1CCCO1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12";"FVDQJELXSYOGOP-UHFFFAOYSA-N";"InChI=1S/C20H22N4O4S2/c25-20(21-13-15-8-5-11-28-15)17(12-14-6-2-1-3-7-14)24-30(26,27)18-10-4-9-16-19(18)23-29-22-16/h1-4,6-7,9-10,15,17,24H,5,8,11-13H2,(H,21,25)";"False";"-1";"['C481-0906']";"['2-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-3-phenyl-N-((tetrahydrofuran-2-yl)methyl)propanamide']"
"CHEMBL1631624";"";"";"Small molecule";"";"504.60";"1";"1";"2.98";"110.08";"8";"1";"1";"6";"N";"0.38";"5";"MOL";"-1";"35";"-1.68";"C24H20N6O3S2";"O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1)N1CCn2c1nc1ccccc12";"BNJICQAIXJRZCR-UHFFFAOYSA-N";"InChI=1S/C24H20N6O3S2/c31-23(30-13-12-29-22-9-5-4-8-19(22)25-24(29)30)21(14-16-6-2-1-3-7-16)28-35(32,33)17-10-11-18-20(15-17)27-34-26-18/h1-11,15,21,28H,12-14H2";"False";"-1";"['C481-0003']";"['Benzo{1,2,5]thiadiazole-5-sulfonic acid[1-benzyl-2-[2,3-dihydro-benzo[d]imidazo[1,2-a]imidazol-1-yl-2-oxo-ethyl]amide']"
"CHEMBL1631736";"";"";"Small molecule";"";"475.93";"1";"1";"3.76";"86.24";"7";"1";"0";"8";"N";"0.42";"4";"MOL";"-1";"32";"-2.38";"C22H19ClFN3O4S";"O=C(CCCn1c(=O)c2sccc2n(Cc2ccc(F)cc2Cl)c1=O)NCc1ccco1";"FXYPFYQKNCHESV-UHFFFAOYSA-N";"InChI=1S/C22H19ClFN3O4S/c23-17-11-15(24)6-5-14(17)13-27-18-7-10-32-20(18)21(29)26(22(27)30)8-1-4-19(28)25-12-16-3-2-9-31-16/h2-3,5-7,9-11H,1,4,8,12-13H2,(H,25,28)";"False";"-1";"['C241-1447']";"['4-(1-(2-chloro-4-fluorobenzyl)-2,4-dioxo-1,2-dihydrothieno[3,2-d]pyrimidin-3(4H)-yl)-N-(furan-2-ylmethyl)butanamide']"
"CHEMBL1631749";"";"";"Small molecule";"";"457.49";"1";"1";"2.30";"91.56";"7";"1";"0";"7";"N";"0.46";"4";"MOL";"-1";"34";"-1.14";"C26H23N3O5";"O=C(Cn1c(=O)n(Cc2ccc3c(c2)OCO3)c(=O)c2ccccc21)NCCc1ccccc1";"JJAXRHZATSPGND-UHFFFAOYSA-N";"InChI=1S/C26H23N3O5/c30-24(27-13-12-18-6-2-1-3-7-18)16-28-21-9-5-4-8-20(21)25(31)29(26(28)32)15-19-10-11-22-23(14-19)34-17-33-22/h1-11,14H,12-13,15-17H2,(H,27,30)";"False";"-1";"['C260-0716']";"['2-(3-(benzo[d][1,3]dioxol-5-ylmethyl)-2,4-dioxo-3,4-dihydroquinazolin-1(2H)-yl)-N-phenethylacetamide']"
"CHEMBL1630978";"";"";"Small molecule";"";"496.57";"1";"1";"2.63";"119.51";"8";"2";"0";"8";"N";"0.38";"4";"MOL";"-1";"34";"-1.34";"C23H20N4O5S2";"O=C(NCc1ccc2c(c1)OCO2)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12";"ZLFKRVWFHLDWKP-UHFFFAOYSA-N";"InChI=1S/C23H20N4O5S2/c28-23(24-13-16-9-10-19-20(12-16)32-14-31-19)18(11-15-5-2-1-3-6-15)27-34(29,30)21-8-4-7-17-22(21)26-33-25-17/h1-10,12,18,27H,11,13-14H2,(H,24,28)";"False";"-1";"['C481-0633']";"['2-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-N-(benzo[d][1,3]dioxol-5-ylmethyl)-3-phenylpropanamide']"
"CHEMBL1631617";"";"";"Small molecule";"";"485.64";"1";"1";"3.14";"87.96";"6";"2";"0";"5";"N";"0.33";"3";"MOL";"-1";"33";"-2.25";"C23H27N5O3S2";"Cc1cccc(C)c1NC(=S)N/N=C\c1cn(C)c2ccc(S(=O)(=O)N3CCOCC3)cc12";"WNKDDWMRWZGQHQ-OYKKKHCWSA-N";"InChI=1S/C23H27N5O3S2/c1-16-5-4-6-17(2)22(16)25-23(32)26-24-14-18-15-27(3)21-8-7-19(13-20(18)21)33(29,30)28-9-11-31-12-10-28/h4-8,13-15H,9-12H2,1-3H3,(H2,25,26,32)/b24-14-";"False";"-1";"['C348-0414']";"['N-(2,6-dimethylphenyl)-2-((1-methyl-5-(morpholinosulfonyl)-1H-indol-3-yl)methylene)hydrazinecarbothioamide']"
"CHEMBL1631750";"";"";"Small molecule";"";"497.60";"1";"1";"3.99";"103.43";"9";"1";"0";"9";"N";"0.21";"4";"MOL";"-1";"34";"-2.46";"C24H23N3O5S2";"CCOC(=O)c1sc2nc(SCC(=O)NCc3ccccc3)n(Cc3ccco3)c(=O)c2c1C";"XDPTYBRAHSMGJF-UHFFFAOYSA-N";"InChI=1S/C24H23N3O5S2/c1-3-31-23(30)20-15(2)19-21(34-20)26-24(27(22(19)29)13-17-10-7-11-32-17)33-14-18(28)25-12-16-8-5-4-6-9-16/h4-11H,3,12-14H2,1-2H3,(H,25,28)";"False";"-1";"['K285-0096']";"['ethyl 2-(2-(benzylamino)-2-oxoethylthio)-3-(furan-2-ylmethyl)-5-methyl-4-oxo-3,4-dihydrothieno[2,3-d]pyrimidine-6-carboxylate']"
"CHEMBL1436398";"";"";"Small molecule";"";"487.01";"4";"5";"4.18";"101.05";"6";"2";"0";"7";"N";"0.41";"4";"MOL";"-1";"32";"-1.92";"C22H19ClN4O3S2";"Cc1ccc(Cl)cc1NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12";"WVOJLNYLQPGUTH-UHFFFAOYSA-N";"InChI=1S/C22H19ClN4O3S2/c1-14-10-11-16(23)13-18(14)24-22(28)19(12-15-6-3-2-4-7-15)27-32(29,30)20-9-5-8-17-21(20)26-31-25-17/h2-11,13,19,27H,12H2,1H3,(H,24,28)";"False";"-1";"['C481-0304', 'SID24398721']";"['2-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-N-(5-chloro-2-methylphenyl)-3-phenylpropanamide', 'SID24398721']"
"CHEMBL1632511";"";"";"Small molecule";"";"404.42";"1";"1";"3.74";"90.13";"6";"1";"0";"8";"N";"0.20";"3";"MOL";"-1";"30";"-1.50";"C23H20N2O5";"Cc1cccc(OCC(=O)N/N=C/c2ccc(OC(=O)/C=C/c3ccco3)cc2)c1";"VGCKWUAYSBMKKE-YYTNQIMQSA-N";"InChI=1S/C23H20N2O5/c1-17-4-2-5-21(14-17)29-16-22(26)25-24-15-18-7-9-20(10-8-18)30-23(27)12-11-19-6-3-13-28-19/h2-15H,16H2,1H3,(H,25,26)/b12-11+,24-15+";"False";"-1";"['8002-0286']";"['4-((2-(2-(meta-tolyloxy)acetyl)hydrazono)methyl)phenyl 3-(furan-2-yl)acrylate']"
"CHEMBL1631739";"";"";"Small molecule";"";"483.57";"1";"1";"4.02";"95.59";"9";"1";"0";"8";"N";"0.30";"4";"MOL";"-1";"33";"-2.06";"C23H21N3O5S2";"CCC(Sc1nc2ccsc2c(=O)n1Cc1ccc2c(c1)OCO2)C(=O)NCc1ccco1";"IXNBENOPJYMMQU-UHFFFAOYSA-N";"InChI=1S/C23H21N3O5S2/c1-2-19(21(27)24-11-15-4-3-8-29-15)33-23-25-16-7-9-32-20(16)22(28)26(23)12-14-5-6-17-18(10-14)31-13-30-17/h3-10,19H,2,11-13H2,1H3,(H,24,27)";"False";"-1";"['K292-0689']";"['2-(3-(benzo[d][1,3]dioxol-5-ylmethyl)-4-oxo-3,4-dihydrothieno[3,2-d]pyrimidin-2-ylthio)-N-(furan-2-ylmethyl)butanamide']"
"CHEMBL1632515";"";"";"Small molecule";"";"474.59";"1";"1";"3.18";"67.55";"7";"0";"0";"4";"N";"0.46";"4";"MOL";"-1";"34";"-1.91";"C26H26N4O3S";"Cc1cc(C)cc(-n2c(=O)c3sccc3n(CC(=O)N3CCN(c4ccccc4)CC3)c2=O)c1";"VAAJVHVMOKTAQL-UHFFFAOYSA-N";"InChI=1S/C26H26N4O3S/c1-18-14-19(2)16-21(15-18)30-25(32)24-22(8-13-34-24)29(26(30)33)17-23(31)28-11-9-27(10-12-28)20-6-4-3-5-7-20/h3-8,13-16H,9-12,17H2,1-2H3";"False";"-1";"['C241-1205']";"['3-(3,5-dimethylphenyl)-1-(2-oxo-2-(4-phenylpiperazin-1-yl)ethyl)thieno[3,2-d]pyrimidine-2,4(1H,3H)-dione']"
"CHEMBL1631626";"";"";"Small molecule";"";"479.99";"1";"1";"4.09";"88.16";"4";"2";"0";"8";"N";"0.40";"4";"MOL";"-1";"33";"-1.46";"C25H22ClN3O3S";"O=C(NCc1ccccc1Cl)C(Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12";"TVEHYAVOBBKKBX-UHFFFAOYSA-N";"InChI=1S/C25H22ClN3O3S/c26-21-13-5-4-10-20(21)17-28-25(30)22(16-18-8-2-1-3-9-18)29-33(31,32)23-14-6-11-19-12-7-15-27-24(19)23/h1-15,22,29H,16-17H2,(H,28,30)";"False";"-1";"['K906-2276']";"['N-(2-chlorobenzyl)-3-phenyl-2-(quinoline-8-sulfonamido)propanamide']"
"CHEMBL1630964";"";"";"Small molecule";"";"453.55";"1";"1";"2.29";"113.94";"7";"2";"0";"8";"N";"0.42";"4";"MOL";"-1";"31";"-1.75";"C21H19N5O3S2";"O=C(NCc1cccnc1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12";"AHAVCFVTEOPZSB-UHFFFAOYSA-N";"InChI=1S/C21H19N5O3S2/c27-21(23-14-16-8-5-11-22-13-16)18(12-15-6-2-1-3-7-15)26-31(28,29)19-10-4-9-17-20(19)25-30-24-17/h1-11,13,18,26H,12,14H2,(H,23,27)";"False";"-1";"['C481-0157']";"['2-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-3-phenyl-N-(pyridin-3-ylmethyl)propanamide']"
"CHEMBL1630968";"";"";"Small molecule";"";"509.66";"1";"1";"3.22";"104.29";"7";"2";"1";"11";"N";"0.32";"4";"MOL";"-1";"35";"-1.69";"C25H27N5O3S2";"CCN(CCNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12)c1ccccc1";"XYIKTSWUDLENMH-UHFFFAOYSA-N";"InChI=1S/C25H27N5O3S2/c1-2-30(20-12-7-4-8-13-20)17-16-26-25(31)22(18-19-10-5-3-6-11-19)29-35(32,33)23-15-9-14-21-24(23)28-34-27-21/h3-15,22,29H,2,16-18H2,1H3,(H,26,31)";"False";"-1";"['C481-2222']";"['2-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-N-(2-(ethyl(phenyl)amino)ethyl)-3-phenylpropanamide']"
"CHEMBL1371161";"";"";"Small molecule";"";"411.48";"11";"14";"2.47";"71.97";"6";"0";"0";"4";"N";"0.66";"3";"MOL";"-1";"29";"-1.61";"C21H21N3O4S";"O=S(=O)(c1cccc2cccnc12)N1CCN(Cc2ccc3c(c2)OCO3)CC1";"DDKTYVHXEFXZGT-UHFFFAOYSA-N";"InChI=1S/C21H21N3O4S/c25-29(26,20-5-1-3-17-4-2-8-22-21(17)20)24-11-9-23(10-12-24)14-16-6-7-18-19(13-16)28-15-27-18/h1-8,13H,9-12,14-15H2";"False";"-1";"['C224-1220', 'SID7972395']";"['8-(4-(benzo[d][1,3]dioxol-5-ylmethyl)piperazin-1-ylsulfonyl)quinoline', 'SID7972395']"
"CHEMBL1629727";"";"";"Small molecule";"";"489.67";"1";"1";"2.82";"104.29";"7";"2";"0";"13";"N";"0.38";"3";"MOL";"-1";"33";"-1.69";"C23H31N5O3S2";"CCCN(CCC)CCNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12";"OMSZJJFACBGKRV-UHFFFAOYSA-N";"InChI=1S/C23H31N5O3S2/c1-3-14-28(15-4-2)16-13-24-23(29)20(17-18-9-6-5-7-10-18)27-33(30,31)21-12-8-11-19-22(21)26-32-25-19/h5-12,20,27H,3-4,13-17H2,1-2H3,(H,24,29)";"False";"-1";"['C481-1998']";"['2-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-N-(2-(dipropylamino)ethyl)-3-phenylpropanamide']"
"CHEMBL1630998";"";"";"Small molecule";"";"410.47";"1";"1";"3.23";"104.73";"4";"3";"0";"11";"N";"0.39";"2";"MOL";"-1";"30";"-0.66";"C23H26N2O5";"COc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)NCCCCCC(=O)O)cc1";"VYONVCDGRWSIPX-SILNSSARSA-N";"InChI=1S/C23H26N2O5/c1-30-19-13-11-17(12-14-19)16-20(25-22(28)18-8-4-2-5-9-18)23(29)24-15-7-3-6-10-21(26)27/h2,4-5,8-9,11-14,16H,3,6-7,10,15H2,1H3,(H,24,29)(H,25,28)(H,26,27)/b20-16-";"False";"-1";"['8006-8225']";"['6-(2-benzamido-3-(4-methoxyphenyl)acrylamido)hexanoate']"
"CHEMBL1630999";"";"";"Small molecule";"";"418.88";"1";"1";"3.41";"97.64";"5";"2";"0";"8";"N";"0.51";"2";"MOL";"-1";"29";"-1.24";"C21H23ClN2O5";"CCOC(=O)C(NC(=O)/C(=C/c1ccc(Cl)cc1)NC(=O)c1ccco1)C(C)C";"BTEPIFGYYQFFOE-VBKFSLOCSA-N";"InChI=1S/C21H23ClN2O5/c1-4-28-21(27)18(13(2)3)24-19(25)16(12-14-7-9-15(22)10-8-14)23-20(26)17-6-5-11-29-17/h5-13,18H,4H2,1-3H3,(H,23,26)(H,24,25)/b16-12-";"False";"-1";"['3631-0251']";"['ethyl 2-(3-(4-chlorophenyl)-2-(furan-2-carboxamido)acrylamido)-3-methylbutanoate']"
"CHEMBL1630996";"";"";"Small molecule";"";"505.64";"1";"1";"2.26";"106.20";"7";"2";"1";"12";"N";"0.43";"2";"MOL";"-1";"35";"-1.35";"C25H35N3O6S";"COc1cccc(C(CC(=O)NCCCN2CCOCC2)NS(=O)(=O)c2ccc(C)cc2)c1OC";"OAHOJEWHBXFJQW-UHFFFAOYSA-N";"InChI=1S/C25H35N3O6S/c1-19-8-10-20(11-9-19)35(30,31)27-22(21-6-4-7-23(32-2)25(21)33-3)18-24(29)26-12-5-13-28-14-16-34-17-15-28/h4,6-11,22,27H,5,12-18H2,1-3H3,(H,26,29)";"False";"-1";"['K938-3096']";"['3-(2,3-dimethoxyphenyl)-3-(4-methylphenylsulfonamido)-N-(3-morpholinopropyl)propanamide']"
"CHEMBL1630966";"";"";"Small molecule";"";"545.67";"1";"1";"1.59";"161.21";"8";"3";"1";"10";"N";"0.27";"4";"MOL";"-1";"36";"-1.50";"C23H23N5O5S3";"NS(=O)(=O)c1ccc(CCNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3nsnc23)cc1";"JWSUXYYWBYXPLG-UHFFFAOYSA-N";"InChI=1S/C23H23N5O5S3/c24-35(30,31)18-11-9-16(10-12-18)13-14-25-23(29)20(15-17-5-2-1-3-6-17)28-36(32,33)21-8-4-7-19-22(21)27-34-26-19/h1-12,20,28H,13-15H2,(H,25,29)(H2,24,30,31)";"False";"-1";"['C481-1529']";"['2-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-3-phenyl-N-(4-sulfamoylphenethyl)propanamide']"
"CHEMBL1631740";"";"";"Small molecule";"";"449.49";"1";"1";"3.18";"95.59";"8";"1";"0";"7";"N";"0.34";"4";"MOL";"-1";"32";"-1.88";"C23H19N3O5S";"O=C(CSc1nc2ccccc2c(=O)n1Cc1ccc2c(c1)OCO2)NCc1ccco1";"BWCISTKGFCHDBS-UHFFFAOYSA-N";"InChI=1S/C23H19N3O5S/c27-21(24-11-16-4-3-9-29-16)13-32-23-25-18-6-2-1-5-17(18)22(28)26(23)12-15-7-8-19-20(10-15)31-14-30-19/h1-10H,11-14H2,(H,24,27)";"False";"-1";"['K284-0637']";"['2-(3-(benzo[d][1,3]dioxol-5-ylmethyl)-4-oxo-3,4-dihydroquinazolin-2-ylthio)-N-(furan-2-ylmethyl)acetamide']"
"CHEMBL1631002";"";"";"Small molecule";"";"385.44";"1";"1";"2.07";"88.69";"5";"3";"0";"6";"N";"0.31";"2";"MOL";"-1";"27";"-0.87";"C19H19N3O4S";"C/C=C/C(=O)NC(=S)NNC(=O)C(Oc1ccccc1)Oc1ccccc1";"CIZJUOWVMWQHOY-XNWCZRBMSA-N";"InChI=1S/C19H19N3O4S/c1-2-9-16(23)20-19(27)22-21-17(24)18(25-14-10-5-3-6-11-14)26-15-12-7-4-8-13-15/h2-13,18H,1H3,(H,21,24)(H2,20,22,23,27)/b9-2+";"False";"-1";"['8007-7686']";"['N-(2-(2,2-diphenoxyacetyl)hydrazinecarbonothioyl)but-2-enamide']"
"CHEMBL1630979";"";"";"Small molecule";"";"466.59";"1";"1";"2.94";"101.05";"6";"2";"0";"9";"N";"0.39";"4";"MOL";"-1";"32";"-1.34";"C23H22N4O3S2";"O=C(NCCc1ccccc1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12";"NNHBUBQTKQYPLB-UHFFFAOYSA-N";"InChI=1S/C23H22N4O3S2/c28-23(24-15-14-17-8-3-1-4-9-17)20(16-18-10-5-2-6-11-18)27-32(29,30)21-13-7-12-19-22(21)26-31-25-19/h1-13,20,27H,14-16H2,(H,24,28)";"False";"-1";"['C481-0892']";"['2-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-N-phenethyl-3-phenylpropanamide']"
"CHEMBL1631741";"";"";"Small molecule";"";"490.44";"1";"1";"5.21";"63.99";"6";"1";"1";"7";"N";"0.29";"4";"MOL";"-1";"31";"-2.27";"C22H17Cl2N3O2S2";"O=C(CSc1nc2ccsc2c(=O)n1-c1ccc(Cl)cc1)NCCc1ccc(Cl)cc1";"LWOAEUZPJJWYJV-UHFFFAOYSA-N";"InChI=1S/C22H17Cl2N3O2S2/c23-15-3-1-14(2-4-15)9-11-25-19(28)13-31-22-26-18-10-12-30-20(18)21(29)27(22)17-7-5-16(24)6-8-17/h1-8,10,12H,9,11,13H2,(H,25,28)";"False";"-1";"['E793-0678']";"['N-(4-chlorophenethyl)-2-(3-(4-chlorophenyl)-4-oxo-3,4-dihydrothieno[3,2-d]pyrimidin-2-ylthio)acetamide']"
"CHEMBL1631635";"";"";"Small molecule";"";"399.47";"1";"1";"2.71";"101.30";"5";"2";"0";"8";"N";"0.61";"3";"MOL";"-1";"28";"-1.80";"C20H21N3O4S";"Cc1ccc(S(=O)(=O)NC(CC(=O)NCc2cccnc2)c2ccco2)cc1";"XVANPDDDMYFMMJ-UHFFFAOYSA-N";"InChI=1S/C20H21N3O4S/c1-15-6-8-17(9-7-15)28(25,26)23-18(19-5-3-11-27-19)12-20(24)22-14-16-4-2-10-21-13-16/h2-11,13,18,23H,12,14H2,1H3,(H,22,24)";"False";"-1";"['K938-1941']";"['3-(furan-2-yl)-3-(4-methylphenylsulfonamido)-N-(pyridin-3-ylmethyl)propanamide']"
"CHEMBL1632519";"";"";"Small molecule";"";"480.62";"1";"1";"3.63";"92.26";"6";"1";"0";"10";"N";"0.37";"4";"MOL";"-1";"33";"-1.90";"C24H24N4O3S2";"O=C(CCNS(=O)(=O)c1cccc2nsnc12)N(CCc1ccccc1)Cc1ccccc1";"SIJOMEQIBYLGOZ-UHFFFAOYSA-N";"InChI=1S/C24H24N4O3S2/c29-23(14-16-25-33(30,31)22-13-7-12-21-24(22)27-32-26-21)28(18-20-10-5-2-6-11-20)17-15-19-8-3-1-4-9-19/h1-13,25H,14-18H2";"False";"-1";"['C105-2610']";"['3-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-N-benzyl-N-phenethylpropanamide']"
"CHEMBL1632520";"";"";"Small molecule";"";"468.00";"1";"1";"6.01";"63.58";"6";"1";"1";"7";"N";"0.21";"4";"MOL";"-1";"31";"-2.07";"C23H18ClN3O2S2";"COc1ccc(/C=N/NC(=O)c2sc3ccccc3c2Cl)cc1CSc1ccccn1";"VITBPTKIYWYNHC-LGJNPRDNSA-N";"InChI=1S/C23H18ClN3O2S2/c1-29-18-10-9-15(12-16(18)14-30-20-8-4-5-11-25-20)13-26-27-23(28)22-21(24)17-6-2-3-7-19(17)31-22/h2-13H,14H2,1H3,(H,27,28)/b26-13+";"False";"-1";"['3966-5694']";"["3-chloro-N'-(4-methoxy-3-((pyridin-2-ylthio)methyl)benzylidene)benzo[b]thiophene-2-carbohydrazide"]"
"CHEMBL1631623";"";"";"Small molecule";"";"503.61";"1";"1";"1.88";"121.80";"8";"1";"1";"7";"N";"0.52";"3";"MOL";"-1";"34";"-1.64";"C22H25N5O5S2";"CCOC(=O)N1CCN(C(=O)C(Cc2ccccc2)NS(=O)(=O)c2ccc3nsnc3c2)CC1";"GMZZPPKRKSUFLC-UHFFFAOYSA-N";"InChI=1S/C22H25N5O5S2/c1-2-32-22(29)27-12-10-26(11-13-27)21(28)20(14-16-6-4-3-5-7-16)25-34(30,31)17-8-9-18-19(15-17)24-33-23-18/h3-9,15,20,25H,2,10-14H2,1H3";"False";"-1";"['C481-0465']";"['ethyl 4-(2-(benzo[c][1,2,5]thiadiazole-5-sulfonamido)-3-phenylpropanoyl)piperazine-1-carboxylate']"
"CHEMBL1631630";"";"";"Small molecule";"";"480.63";"1";"1";"2.97";"91.40";"5";"2";"0";"9";"N";"0.49";"3";"MOL";"-1";"34";"-1.40";"C26H32N4O3S";"CC1CCN(CCNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3cccnc23)CC1";"NWJOXQXHZRRIQQ-UHFFFAOYSA-N";"InChI=1S/C26H32N4O3S/c1-20-12-16-30(17-13-20)18-15-28-26(31)23(19-21-7-3-2-4-8-21)29-34(32,33)24-11-5-9-22-10-6-14-27-25(22)24/h2-11,14,20,23,29H,12-13,15-19H2,1H3,(H,28,31)";"False";"-1";"['G319-0262']";"['N-(2-(4-methylpiperidin-1-yl)ethyl)-3-phenyl-2-(quinoline-8-sulfonamido)propanamide']"
"CHEMBL1631732";"";"";"Small molecule";"";"402.54";"1";"1";"2.77";"87.39";"7";"1";"0";"10";"N";"0.61";"2";"MOL";"-1";"29";"-2.08";"C21H34N6O2";"CCCCN(CC)CCCNC(=O)C1CCCN(c2ncnc3onc(C)c23)C1";"TZLSJARNESOVRQ-UHFFFAOYSA-N";"InChI=1S/C21H34N6O2/c1-4-6-11-26(5-2)12-8-10-22-20(28)17-9-7-13-27(14-17)19-18-16(3)25-29-21(18)24-15-23-19/h15,17H,4-14H2,1-3H3,(H,22,28)";"False";"-1";"['E990-0470']";"['N-(3-(butyl(ethyl)amino)propyl)-1-(3-methylisoxazolo[5,4-d]pyrimidin-4-yl)piperidine-3-carboxamide']"
"CHEMBL1630995";"";"";"Small molecule";"";"487.42";"1";"1";"3.70";"75.27";"3";"2";"0";"9";"N";"0.48";"3";"MOL";"-1";"30";"-0.91";"C23H23BrN2O3S";"O=C(NCCc1ccccc1)C(Cc1ccccc1)NS(=O)(=O)c1ccc(Br)cc1";"QAILOWXZVOXKHZ-UHFFFAOYSA-N";"InChI=1S/C23H23BrN2O3S/c24-20-11-13-21(14-12-20)30(28,29)26-22(17-19-9-5-2-6-10-19)23(27)25-16-15-18-7-3-1-4-8-18/h1-14,22,26H,15-17H2,(H,25,27)";"False";"-1";"['K938-0035']";"['2-(4-bromophenylsulfonamido)-N-phenethyl-3-phenylpropanamide']"
"CHEMBL1630967";"";"";"Small molecule";"";"513.56";"1";"1";"3.14";"153.42";"9";"2";"1";"9";"N";"0.26";"4";"MOL";"-1";"35";"-1.76";"C22H19N5O6S2";"COc1ccc([N+](=O)[O-])cc1NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12";"WKLCIWPKZDCOQF-UHFFFAOYSA-N";"InChI=1S/C22H19N5O6S2/c1-33-19-11-10-15(27(29)30)13-17(19)23-22(28)18(12-14-6-3-2-4-7-14)26-35(31,32)20-9-5-8-16-21(20)25-34-24-16/h2-11,13,18,26H,12H2,1H3,(H,23,28)";"False";"-1";"['C481-1102']";"['2-(benzo[c][1,2,5]thiadiazole-4-sulfonamido)-N-(2-methoxy-5-nitrophenyl)-3-phenylpropanamide']"
