Unnamed: 0,reactants,products,reactionString,ruleName,thermo,reactantStoich,productStoich,reactionType,numReactantMolecules,numProductMolecules,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
8415,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](COC=O)[C@@H](O)[C@H]1O,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](COCO)[C@@]2(O)O[C@@H]12,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](COC=O)[C@@H](O)[C@H]1O >> Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](COCO)[C@@]2(O)O[C@@H]12,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](COC=O)[C@@H](O)[C@H]1O>>Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](COCO)[C@@]2(O)O[C@@H]12,8.3928035e-06,0,0.004132547,0,0.06297462,0,0.0011431767,0
8416,O=S(=O)(O)O.O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O2)[C@H]1O,O.O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O2)[C@H]1OS(=O)(=O)O,O=S(=O)(O)O.O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O2)[C@H]1O >> O.O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O2)[C@H]1OS(=O)(=O)O,rule0127_2,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,O=S(=O)(O)O.O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O2)[C@H]1O>>O.O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O2)[C@H]1OS(=O)(=O)O,0.009581171,0,0.15938233,0,0.082809,0,0.010263772,0
8417,CC(=O)[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,CC(O)[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]2CO[C@]21O,CC(=O)[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21 >> CC(O)[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]2CO[C@]21O,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(=O)[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21>>CC(O)[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]2CO[C@]21O,0.003853628,0,0.042477302,0,0.023493005,0,0.0016530826,0
8418,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(C)nc32)[C@H](O)[C@@H]1O,CC(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1OCc1nc3c(ncn32)c(=O)[nH]1,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(C)nc32)[C@H](O)[C@@H]1O >> CC(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1OCc1nc3c(ncn32)c(=O)[nH]1,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(C)nc32)[C@H](O)[C@@H]1O>>CC(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1OCc1nc3c(ncn32)c(=O)[nH]1,0.001596318,0,0.024141649,0,0.010982761,0,0.00082491507,0
8419,COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O.O=P(O)(O)O,COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OP(=O)(O)O.O,COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O.O=P(O)(O)O >> COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OP(=O)(O)O.O,rule0017_32,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O.O=P(O)(O)O>>COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OP(=O)(O)O.O,0.00053178787,0,0.09850313,0,0.033337776,0,0.6119619,0
8420,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2OCC(O)O[C@H]21,COC1CO[C@H]2[C@@H](O1)[C@H](n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2OCC(O)O[C@H]21 >> COC1CO[C@H]2[C@@H](O1)[C@H](n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,rule0011_51,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2OCC(O)O[C@H]21>>COC1CO[C@H]2[C@@H](O1)[C@H](n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,0.6692933,1,0.76608455,1,0.8858981,1,0.20894222,0
8421,COC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,COC(O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,COC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO >> COC(O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,COC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO>>COC(O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,2.1635968e-05,0,0.00064051774,0,0.0061049066,0,5.331516e-06,0
8422,CC(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1O,CC(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC(O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1O,rule0491_2,No_Thermo,"(1, 1, 1)","(1, 1, 1, 1)",Enzymatic,3,4,CC(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CC(O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1O,0.6327257,1,0.026950793,0,0.75897855,1,0.6614943,1
8423,C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc[nH]c(=O)c21,C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c2nc[nH]c(=O)c21,C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc[nH]c(=O)c21 >> C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c2nc[nH]c(=O)c21,rule0129_08,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc[nH]c(=O)c21>>C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c2nc[nH]c(=O)c21,0.04455366,0,0.0066099553,0,0.15622856,0,0.06363025,0
8424,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(O)O[C@@H]1[C@@H]2OC(O)[C@H]2O[C@H]1n1cnc2c(=O)[nH]cnc21,CC(=O)OC(C)O[C@@H]1[C@@H]2OC(O)[C@H]2O[C@H]1n1cnc2c(=O)[nH]cnc21.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(O)O[C@@H]1[C@@H]2OC(O)[C@H]2O[C@H]1n1cnc2c(=O)[nH]cnc21 >> CC(=O)OC(C)O[C@@H]1[C@@H]2OC(O)[C@H]2O[C@H]1n1cnc2c(=O)[nH]cnc21.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,rule0062_17,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.CC(O)O[C@@H]1[C@@H]2OC(O)[C@H]2O[C@H]1n1cnc2c(=O)[nH]cnc21>>CC(=O)OC(C)O[C@@H]1[C@@H]2OC(O)[C@H]2O[C@H]1n1cnc2c(=O)[nH]cnc21.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,0.022902284,0,0.97136027,1,0.81298274,1,0.9363218,1
8425,COC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=COC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,COC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=COC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,rule0165_2,No_Thermo,"(1, 1, 1, 1)","(1, 1, 1)",Enzymatic,4,3,COC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=COC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,4.1560383e-05,0,0.0010905624,0,0.0012437435,0,0.0025848523,0
8426,CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)n(C(C)=O)cnc21,CC(=O)n1cnc2c(ncn2[C@@H]2O[C@@H]3CO[C@]2(OC(C)O)[C@@H]3O)c1=O,CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)n(C(C)=O)cnc21 >> CC(=O)n1cnc2c(ncn2[C@@H]2O[C@@H]3CO[C@]2(OC(C)O)[C@@H]3O)c1=O,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)n(C(C)=O)cnc21>>CC(=O)n1cnc2c(ncn2[C@@H]2O[C@@H]3CO[C@]2(OC(C)O)[C@@H]3O)c1=O,0.068355754,0,0.14689833,0,0.11660357,0,0.00088897813,0
8427,CC(O)O[C@@]12OC[C@H]1O[C@@H](n1cnc3c(=O)[nH]cnc31)[C@@H]2O.O,CC(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2CO[C@@]2(O)[C@H]1O,CC(O)O[C@@]12OC[C@H]1O[C@@H](n1cnc3c(=O)[nH]cnc31)[C@@H]2O.O >> CC(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2CO[C@@]2(O)[C@H]1O,rule0007_203,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(O)O[C@@]12OC[C@H]1O[C@@H](n1cnc3c(=O)[nH]cnc31)[C@@H]2O.O>>CC(O)O.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2CO[C@@]2(O)[C@H]1O,0.0028227887,0,0.28524706,0,0.068218835,0,0.16868949,0
8428,CC(O)O[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,CC(O)O[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2C=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,CC(O)O[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1 >> CC(O)O[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2C=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,rule0002_154,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(O)O[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1>>CC(O)O[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2C=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,2.3977482e-05,0,0.04008791,0,0.0038515602,0,0.0046690525,0
8429,COC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,COC(O)O[C@H]1[C@H]2Oc3nc4c(ncn4[C@@H]2O[C@@H]1CO)c(=O)[nH]3,COC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO >> COC(O)O[C@H]1[C@H]2Oc3nc4c(ncn4[C@@H]2O[C@@H]1CO)c(=O)[nH]3,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,COC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO>>COC(O)O[C@H]1[C@H]2Oc3nc4c(ncn4[C@@H]2O[C@@H]1CO)c(=O)[nH]3,0.00020211519,0,0.006046416,0,0.0038259134,0,0.010563564,0
8430,CCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21.CCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21.CCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,CCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21.CCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21 >> CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21.CCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,rule0126_1,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21.CCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21>>CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21.CCCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,0.010536416,0,0.019138541,0,0.14085099,0,0.41331246,0
8431,O=c1[nH]cnc2c1ncn2[C@@H]1OC[C@@H](O)[C@@]1(O)COP(=O)(O)O,O=c1[nH]cnc2c1ncn2[C@@H]1OC[C@@](O)(COP(=O)(O)O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1OC[C@@H](O)[C@@]1(O)COP(=O)(O)O >> O=c1[nH]cnc2c1ncn2[C@@H]1OC[C@@](O)(COP(=O)(O)O)[C@H]1O,rule0028_42,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,O=c1[nH]cnc2c1ncn2[C@@H]1OC[C@@H](O)[C@@]1(O)COP(=O)(O)O>>O=c1[nH]cnc2c1ncn2[C@@H]1OC[C@@](O)(COP(=O)(O)O)[C@H]1O,0.000670308,0,0.0015080357,0,0.03726083,0,0.5620514,0
8432,CC(O)O[C@@H]1[C@H](O)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@@H]1O2.CC(O)O[C@@H]1[C@H](O)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@@H]1O2,CC(O)O[C@@H]1[C@H](O)[C@@H]2O[C@H]1n1c(nc3c(=O)[nH]cnc31)OC2C.O=c1[nH]cnc2c1nc1n2[C@@H]2O[C@H](CO1)[C@@H](O)[C@H]2OCO,CC(O)O[C@@H]1[C@H](O)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@@H]1O2.CC(O)O[C@@H]1[C@H](O)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@@H]1O2 >> CC(O)O[C@@H]1[C@H](O)[C@@H]2O[C@H]1n1c(nc3c(=O)[nH]cnc31)OC2C.O=c1[nH]cnc2c1nc1n2[C@@H]2O[C@H](CO1)[C@@H](O)[C@H]2OCO,rule0126_2,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(O)O[C@@H]1[C@H](O)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@@H]1O2.CC(O)O[C@@H]1[C@H](O)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@@H]1O2>>CC(O)O[C@@H]1[C@H](O)[C@@H]2O[C@H]1n1c(nc3c(=O)[nH]cnc31)OC2C.O=c1[nH]cnc2c1nc1n2[C@@H]2O[C@H](CO1)[C@@H](O)[C@H]2OCO,0.011002835,0,0.00023120423,0,0.0016484531,0,0.0025450774,0
8433,CC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O.O,CC(=O)O.C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,CC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O.O >> CC(=O)O.C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,rule0007_198,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O.O>>CC(=O)O.C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,0.14675683,0,0.9457037,1,0.6512609,1,0.8931591,1
