PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PERCENT_INHIBITION
567,26667343,910705,C1CC2=NC(=CN2C1)C3=CC=C(C=C3)[N+](=O)[O-],Inactive,0,,,-5.4
568,24816884,4099779,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)CC3=CC=C(C=C3)OC,Inactive,0,,,-5.4
569,22404499,4415927,CC1=CC(=NN1C2=NN=C(N=N2)NC34CC5CC(C3)CC(C5)C4)C,Inactive,0,,,-5.5
570,56319973,16557597,C1CC1N(CC2=NN=C(O2)C3=CC=CC=C3Cl)C(=O)COC4=CC=CC=C4,Inactive,0,,,-5.5
571,848034,650458,CCOC1=CC=CC=C1OCC(=O)NC2=NN=C(S2)COC,Inactive,0,,,-5.5
572,24793613,1191184,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC4=C(C=C3)OCCO4)C,Inactive,0,,,-5.5
573,49736035,22581363,C1=CC(=CN=C1)C2=CSC(=N2)NC(=O)CCS(=O)(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,-5.5
574,24816859,5143738,CC1=CC2=C(N1)C=CC(=C2)CNC(=O)C3=CC(=CC(=C3)OC)OC,Inactive,0,,,-5.5
575,47202638,3090652,CC1=CC(=CC=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=CC=C3C(=O)O,Inactive,0,,,-5.5
576,47198848,1377499,COC1=CC(=C(C=C1CN2CCC3=C(C2)NC4=CC=CC=C34)Br)OC,Inactive,0,,,-5.6
577,26728264,2816737,CCOC(=O)C1=C(SC(=C1C)C)NC(=S)N2CCOCC2,Inactive,0,,,-5.6
578,49669577,1508194,CN1C(=C(OC1=O)C2=CC=C(C=C2)OC)C3=CC=C(C=C3)OC,Inactive,0,,,-5.6
579,47194137,855851,C1=CC=C(C=C1)C2=NN(C(=N2)C3=CC=CC=C3)CC(=O)N,Inactive,0,,,-5.6
580,4249104,3243100,C1CCC2=C(C1)C(=NO2)C(=O)NCC3=CC=CC=C3,Inactive,0,,,-5.6
581,24838679,3244505,CN1C2=C(C=C(C=C2)S(=O)(=O)NC(CC3=CC=CC=C3)C(=O)NCCCOC)C(=O)N(C1=O)C,Inactive,0,,,-5.6
582,859993,661303,CC1=C(C(=O)C2=C(N1)C=CC(=C2)Br)CN3CCCCC3,Inactive,0,,,-5.7
583,49679601,24762053,C1OC2=C(O1)C=C(C=C2)CCNCC3=CC=C(C=C3)C(F)(F)F.C(=O)(C(=O)O)O,Inactive,0,,,-5.7
584,17431747,2920564,CC1=C(SC=C1C(=O)NC2=CC=CC=C2[N+](=O)[O-])C3=CC=CC=C3,Inactive,0,,,-5.8
585,14732013,2947889,CC1CCC2=C(C1)SC3=C2C(=O)N4CCSC4=N3,Inactive,0,,,-5.8
586,47203535,3158105,COC1=CC=C(C=C1)NC(=O)C2CC(=NO2)C3=CC=C(C=C3)Cl,Inactive,0,,,-5.8
587,26666471,750212,COC1=CC(=CC(=C1)C(=O)NN2C=NN=C2)OC,Inactive,0,,,-5.8
588,87345927,662039,CCC(C)NC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)CC4=CC5=C(C=C4)OCO5)N,Inactive,0,,,-5.9
589,4263553,2212896,CC1=CSC(=N1)NC(=O)CSC2=NN=C(N2C)CCCC3=CC=C(C=C3)OC,Inactive,0,,,-5.9
590,3714004,2530255,CC1=NN=C(N1CC2=CC=CC=C2)SCC(=O)NC3=C(C=CS3)C(=O)N,Inactive,0,,,-5.9
591,49640771,24746788,COC1=C(C(=CC(=C1)CNCCCN2CCOCC2)Br)OCC=C.Cl,Inactive,0,,,-5.9
592,858861,660168,C1=CC(=CN=C1)CNS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,Inactive,0,,,-5.9
593,47194126,781156,C1=CC(=CC(=C1)Br)NC(=O)NC2=CC=C(C=C2)F,Inactive,0,,,-5.9
594,47200074,5296031,CC(=CC1C(C1(C)C)C(=O)NCCOC2=CC=CC=C2)C,Inactive,0,,,-5.9
595,49641156,1433727,CC(=O)CN1C=NC2=C(C1=O)C=NN2C3=CC=C(C=C3)OC,Inactive,0,,,-5.9
596,87344448,3239618,CCOC(=O)CCCCC(=O)C1=C(NC(=O)N1)CSC2=NC3=CC=CC=C3N2,Inactive,0,,,-5.9
597,47201560,3120450,C1CC2C=CC1C3C2C(=O)N(C3=O)C4=C(C=C(C=C4)Cl)Cl,Inactive,0,,,-6.1
598,17412278,2855194,COC1=C(C=C(C=C1)C2CC(=NN2C3=NC(=CS3)C4=CC=CC=C4)C5=CC=CS5)OC.Br,Inactive,0,,,-6.1
599,24816868,4152252,CCC(=O)NCC1=CC2=C(C=C1)NC(=C2)C,Inactive,0,,,-6.1
600,85302426,649411,CC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3CC4=CC=C(C=C4)OC)N5CCOCC5,Inactive,0,,,-6.1
601,47199285,903280,CC1=CN=C(C=C1)NC(=O)CC2=CC=C(C=C2)Cl,Inactive,0,,,-6.1
602,49666280,5937184,C1=CC(=C(C=C1Cl)Cl)/C=C/C2=NC=CN2,Inactive,0,,,-6.1
603,49643237,774427,CC1(CC(CC(N1)(C)C)NC(=O)C2=CC(=CC=C2)[N+](=O)[O-])C,Inactive,0,,,-6.1
604,47195512,1228484,CCOC1=CC=C(C=C1)NC(=O)C2=CC(=C(C=C2)Cl)NC(=O)C3=CC=CO3,Inactive,0,,,-6.2
605,57258258,25162322,CC1=CC(=C(S1)C)C(=O)CCC(=O)N(C)CC(=O)NC2=CC(=CC=C2)OC,Inactive,0,,,-6.2
606,17516328,6031948,CN(C)C1=CC=C(C=C1)/C=C/C2=NC3=CC(=C(C=C3S2)SC)OC,Inactive,0,,,-6.2
607,47194162,686458,CC(C)OC1=CC=C(C=C1)C(=O)CCN2CCOCC2,Inactive,0,,,-6.2
608,3714546,2530096,CCOC1=C(C=C(C=C1)C2=NC(=CS2)CSC3=NN=CS3)OC,Inactive,0,,,-6.2
609,49669351,2388902,C1=CC=C(C(=C1)NC(=O)CC(=O)NC2=CC=CC=C2F)F,Inactive,0,,,-6.3
610,4247785,3241951,CC1=CC2=CC=CC=C2N1CCNC(=O)C3=CC=CC=C3,Inactive,0,,,-6.4
611,49667800,4586649,CC1=C(C(=C(C=C1)C(CC(=O)N2CCCCC2)C3=CC=CC=C3)O)C,Inactive,0,,,-6.4
612,22405372,1225522,CCN1C=C(C(=N1)C)CNC(=O)C2=C(ON=C2C3=C(C=CC=C3Cl)Cl)C,Inactive,0,,,-6.4
613,4260487,752288,CC1=CC2=C(N=C(N=C2C=C1)SCC(=O)O)C,Inactive,0,,,-6.5
614,22401000,1547976,C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC(=C(S3)C4=CC=CC=C4)C5=CC=CC=C5,Inactive,0,,,-6.5
615,24816349,7191252,CCCC(=O)NC1=NN=C(S1)SCC(=O)NCC2=CC3=C(C=C2)OCO3,Inactive,0,,,-6.5
616,24819727,3767269,C1=CC(=CC(=C1)C(F)(F)F)CNC(=O)CS(=O)(=O)CC(=O)O,Inactive,0,,,-6.5
617,47196827,23723277,CC(C)N(C)CC1=CN(N=C1C2=CC=C(C=C2)OC3=CC=CC=C3)C,Inactive,0,,,-6.5
618,17388514,999629,CCC1=CC=C(S1)C2=NC3=CC(=NN3C(=C2)C(F)(F)F)C(=O)NC4=C(N(N=C4C)CC5=CC=C(C=C5)F)C,Inactive,0,,,-6.5
619,47197265,23723481,CC1=CC=C(C=C1)OCCN(C)C(=O)C2=CC(=C(C=C2)OC3CCN(CC3)C(=O)C)OC,Inactive,0,,,-6.6
620,26729478,606670,C1=CC=C(C=C1)C2=NC=C3N2C=CC=C3,Inactive,0,,,-6.6
621,87347374,661852,C1CCC(C1)NC(=O)C2=C(N(C3=NC4=CC=CC=C4N=C23)CC5CCCO5)N,Inactive,0,,,-6.6
622,49648933,853050,C1CN(CCN1CC2=CC=CC=C2)CC(=O)NC3=CC=CC=C3C#N,Inactive,0,,,-6.6
623,49642182,54690421,CCCCCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NC3=C(C=CC=N3)C)O,Inactive,0,,,-6.6
624,49667988,866998,CCOC1=CC=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C,Inactive,0,,,-6.7
625,26663289,3773109,COC1=CC=C(C=C1)C2CC(=NN2C(=O)CN3CCCC3)C4=CC=C(C=C4)OC,Inactive,0,,,-6.7
626,49676032,9204198,C1CN(CCN1C(=O)NCC2=CC(=CC=C2)Cl)S(=O)(=O)C3=CC=CC=C3F,Inactive,0,,,-6.7
627,24782152,16187772,CC1=C(SC=C1)S(=O)(=O)N2CCC(CC2)(CC3=CC=C(C=C3)OC)CO,Inactive,0,,,-6.7
628,4245512,3239976,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)CC(C)C,Inactive,0,,,-6.7
629,49725079,3223374,C1CCCC(CC1)NC(=O)C2CCCN(C2)C3=NC=CC=N3,Inactive,0,,,-6.7
630,24816902,3267796,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)C3=CC(=C(C=C3)OC)OC,Inactive,0,,,-6.8
631,49667430,1993002,CN1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SCC(=O)N)C4=CC=C(C=C4)Cl,Inactive,0,,,-6.8
632,49733260,3189216,COC1=C(C=C(C=C1)N(C(C2=CC3=C(C=C2)N=CC=C3)C(=O)NCC4CCCO4)C(=O)C5=C(C(=NS5)C(=O)N)N)OC,Inactive,0,,,-6.9
633,4243238,3237985,CCCC(=O)NCC1=CC2=C(C=C1)N(C(=C2)C)C,Inactive,0,,,-6.9
634,47196496,2169709,C1=CC=C(C=C1)NC2=CC=C(C=C2)NC(=O)C3=C(C(=C(C(=C3F)F)F)F)F,Inactive,0,,,-6.9
635,49727484,24792424,C1CN(CCC1C(=O)NC2=CC=C(C=C2)F)C(=O)NCC3=CC=CC=C3,Inactive,0,,,-6.9
636,49677923,2604490,C1=CC=C(C=C1)C(=O)NCCC(=O)NCCC2=CC=C(C=C2)Cl,Inactive,0,,,-7
637,85303396,3150246,CC1=CC(=C2C(=C1)C=C(C(=O)N2)C(C3=NN=NN3C(C)(C)C)N(CC4CCCO4)CC5=CC=CO5)C,Inactive,0,,,-7
638,49676951,2489290,CN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)NCCCN2C=CC3=CC=CC=C32,Inactive,0,,,-7
639,4263721,2951899,C1CC(OC1)C(=O)NC2=NN=C(S2)CCC3=CC=CC=C3,Inactive,0,,,-7
640,24797162,1302582,COC1=CC=C(C=C1)CNC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CC=C3,Inactive,0,,,-7.1
641,49825288,2221592,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC(=CC=C3)O,Inactive,0,,,-7.2
642,4258550,1218909,CC1=CC=C(C=C1)C(=O)COC2=CC=CC(=C2)NC(=O)C3=CC=CO3,Inactive,0,,,-7.2
643,47194260,2876107,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)O)S(=O)(=O)NC3=CC=C(C=C3)Br,Inactive,0,,,-7.2
644,49642095,1085723,CS(=O)(=O)N1CCC2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)O,Inactive,0,,,-7.3
645,22413796,851335,C1=CC=NC(=C1)SCCC(=O)NC2=CC=C(C=C2)Br,Inactive,0,,,-7.4
646,24816785,4549486,CC1=CC2=C(N1)C=CC(=C2)CNC(=O)C3=CC(=CC=C3)OC,Inactive,0,,,-7.4
647,4247261,3241490,CCOC(=O)NCC1=CC2=C(C=C1)N(C(=C2)C)C,Inactive,0,,,-7.5
648,24829550,982808,C1COCCN1CCNC2=NN3C(=NC4=C(C3=O)C(=CS4)C5=CC=CC=C5)C6=CC=CC=C62,Inactive,0,,,-7.5
649,24782071,16187743,CC1=C(C(=NN1)C)CNC(=O)CC2C(=O)NCCN2CC3=CC=CC=C3OC,Inactive,0,,,-7.5
650,47196381,972797,C1CCCN(CC1)CC(=O)NC2=C(C=C(C=C2Cl)Cl)Cl,Inactive,0,,,-7.6
651,49673356,16290133,CC(COC)NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCCCN2C=CC3=CC=CC=C32,Inactive,0,,,-7.7
652,17411250,1474998,CSC1=NC(=CC(=N1)OC2=C(C=C(C=C2)F)F)C(F)(F)F,Inactive,0,,,-7.7
653,4265084,2909997,C1CN(C2=CC=CC=C21)C(=O)C3C4CC(C3C(=O)O)C=C4,Inactive,0,,,-7.7
654,22403856,804199,CCSC1=NC=NC2=C1SC3=C2C=C4COC(CC4=N3)(C)C,Inactive,0,,,-7.9
655,24816873,5049435,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)CC3=CC(=C(C=C3)OC)OC,Inactive,0,,,-8
656,26728676,2812628,C1CS(=O)(=O)CCN1CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(F)(F)F,Inactive,0,,,-8
657,3712314,2555233,CC1=C(C=CO1)C2=NN=C(N2C)SCC(=O)C3=CNC4=CC=CC=C43,Inactive,0,,,-8.2
658,17434139,1293250,CC1=CC=C(C=C1)SCCC(=O)NC2=CC=CC=C2C(=O)NC3CCCCC3,Inactive,0,,,-8.2
659,49670304,964708,CC1=NC2=C(C=CC=C2OCC3=CC=C(C=C3)Br)C=C1,Inactive,0,,,-8.3
660,49673335,4570582,C1=CC=C2C(=C1)C=CC=C2OCC(CNCC3=CC=CC=C3F)O,Inactive,0,,,-8.4
661,49672023,2805755,C1CCNC(=O)C(C1)NS(=O)(=O)C2=CC=C(C=C2)C#N,Inactive,0,,,-8.5
662,860726,662002,C1OC2=C(O1)C=C(C=C2)CN3C(=NC4=NC5=CC=CC=C5N=C43)C6=CC=CS6,Inactive,0,,,-8.5
663,14744661,2488718,CC1=C(SC2=C1C(=CC(=N2)C3=CC=CS3)C(F)(F)F)C(=O)NC4=NC=CS4,Inactive,0,,,-8.7
664,22407139,2457886,CCCN1C(=NN=C1SCC(=O)C2=CNC3=CC=CC=C32)C4=CC=NC=C4,Inactive,0,,,-8.8
665,14721683,3190198,C1OC2=C(O1)C=C(C=C2)CN(C(C3=CC=C(C=C3)F)C(=O)NCC4=CC=CC=C4)C(=O)CN5N=C(N=N5)C6=CC=CS6,Inactive,0,,,-9.1
666,24816805,4673296,CC1=CC2=C(N1)C=CC(=C2)CNC(=O)CC3=CC=C(C=C3)[N+](=O)[O-],Inactive,0,,,-9.2
667,848583,651032,C1CN(CCC1C(=O)NC2=CC=CC=C2)C3=NC=CS3,Inactive,0,,,-9.2
668,56322526,24982133,CC(=O)C1=CC=C(C=C1)C2=CC=C(O2)C(=O)NC3CC(NC(C3)(C)C)(C)C,Inactive,0,,,-9.2
669,49646902,588824,CCN1CCC2=C(C1)C3=CC=CC=C3N2,Inactive,0,,,-9.4
670,4246999,3241267,COC1=CC(=C(C=C1)C(=O)NCCN2C=CC3=CC=CC=C32)OC,Inactive,0,,,-9.5
671,85303766,652113,COCCN1C(=NN=N1)C(C2=CC3=C(C=C(C=C3)OC)NC2=O)N4CCC5=CC=CC=C5C4,Inactive,0,,,-9.6
672,49665383,6498741,CC1=CC2=C(C=C1)NC(=C2)CNC(=O)C3CCCCC3,Inactive,0,,,-9.7
673,87340715,3150078,CCN(CC1=CC=CC=C1)C(C2=CC3=C(C=C(C=C3)C)NC2=O)C4=NN=NN4CCOC,Inactive,0,,,-9.7
674,26666861,4261343,C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)NC3=CC=NC=C3)[N+](=O)[O-],Inactive,0,,,-9.8
675,56315669,16253613,CC1=CC=C(O1)C(=O)N(CCC2=CCCCC2)C3=C(N(C(=O)NC3=O)CC4=CC=CC=C4)N,Inactive,0,,,-9.8
676,14730779,1721956,CCN1C2=C(C=C(C=C2)NC(=O)C3=CC=C(O3)Br)C4=CC=CC=C41,Inactive,0,,,-9.8
677,4255611,751934,C1C2=C(C3=CC=CC=C3N2)N(C(=O)CN1)C4=CC=CC=C4,Inactive,0,,,-9.8
678,22415284,2923418,CC1=C(C=CC(=C1)Br)OCCCCNCCCOC.C(=O)(C(=O)O)O,Inactive,0,,,-9.8
679,49665261,6501598,CC1=C(C=C(C=C1)OCC2CN3C4=C(N=C3O2)N(C(=O)NC4=O)C)C,Inactive,0,,,-9.9
680,24808206,619796,CN(CCOC1=CC=CC=C1)C(=O)C2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],Inactive,0,,,-9.9
681,4265581,2217915,CCOC(=O)CCCCC(=O)C1=C(NC(=O)N1)CN2C=NC3=CC=CC=C32,Inactive,0,,,-9.9
682,49645414,17367431,COC1=C(C=C(C=C1)Br)CNCCC2=CC(=CC=C2)Cl.C(=O)(C(=O)O)O,Inactive,0,,,-10
683,49644418,24747069,CC1=CC2=NC(=C(C=C2C=C1)C#N)N3CCN(CC3)C(=O)C4=CC=CS4,Inactive,0,,,-10.1
684,14725940,9549580,COC1=CC(=CC(=C1)C2=NC=C3N2C=CC=C3)OC.C(=O)(C(=O)O)O,Inactive,0,,,-10.2
685,57260673,16324093,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CC(=CC=C3)NC(=O)CC4=CC=C(C=C4)F,Inactive,0,,,-10.3
686,24816900,5223767,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)CC3=CC=C(C=C3)[N+](=O)[O-],Inactive,0,,,-10.4
687,47197799,2289445,CC1=CC=C(C=C1)OCCNC(=O)C2=CC=CC=C2O,Inactive,0,,,-10.6
688,22409204,4880850,CCN1C2=C(C=C(C=C2)S(=O)(=O)N3CCOCC3)N=C1SCC(=O)C4=CNC5=CC=CC=C54,Inactive,0,,,-10.7
689,4248968,3242977,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)C3=CC4=C(C=C3)OCO4,Inactive,0,,,-10.8
690,24793817,2986450,CCOC1=C(C(=CC(=C1)CNCC(C2=CC=CC=C2)O)Cl)OC.Cl,Inactive,0,,,-10.8
691,49640671,802840,COC1=CC2=C(C=C1)N(CCC2)S(=O)(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,-11.1
692,845292,647631,CC1=CC(=C2C=C(C(=O)NC2=C1)CN(CCN3CCCC3)C(=O)NC4=CC=C(C=C4)F)C,Inactive,0,,,-11.3
693,49665656,1174026,CC1=NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)N1CC3=CC(=CC=C3)F,Inactive,0,,,-11.3
694,47201132,4024518,C1CN(CCN1C2=CC=C(C=C2)F)C(=O)CCC(=O)N3CCN(CC3)C4=CC=C(C=C4)F,Inactive,0,,,-11.4
695,24816421,7206031,COC1=CC=CC=C1C2=NN=C(C=C2)SCC3=CC=CC=C3,Inactive,0,,,-11.5
696,26663091,3727561,COC1=CC=C(C=C1)C2CC(N3C(=NC(=N3)NC(=O)C4=CC=CO4)N2)C5=CC=C(C=C5)F,Inactive,0,,,-11.6
697,24816886,1535126,CC1=CC2=C(N1)C=CC(=C2)CNC(=O)C3=CC(=C(C(=C3)OC)OC)OC,Inactive,0,,,-11.6
698,47204551,6483962,CN(C)C(=O)C1=CN(N=C1C2=CC3=CC=CC=C3C=C2)CCC#N,Inactive,0,,,-11.7
699,3714377,2555366,CC1=CN=C(S1)NC(=O)C2=CC=C(O2)C3=NC4=CC=CC=C4S3,Inactive,0,,,-11.9
700,7970313,5142912,CCOCC(=O)NCC1=CC2=C(C=C1)N(C(=C2)C)C,Inactive,0,,,-12.1
701,24827098,2132539,CC1=CC=C(C=C1)C2=CSC3=C2C(=O)N4C(=N3)C5=CC=CC=C5C(=N4)NCCCN(C)C,Inactive,0,,,-12.5
702,14736486,764944,COC1=CC=CC=C1CN2CCSCC2,Inactive,0,,,-13.2
703,26730387,2745727,CC1=CC(=NO1)C2=C(C(=NN2C3=CC=CC=C3)C)C(=O)N4CCOCC4,Inactive,0,,,-13.5
704,24791475,2547336,C1=CC=C(C=C1)N2C=NN=C2SCC(=O)C3=CNC4=CC=CC=C43,Inactive,0,,,-13.6
705,4250080,3243942,CCCS(=O)(=O)NCC1=CC2=C(C=C1)N(C(=C2)C)C,Inactive,0,,,-13.8
706,22407889,2449024,COCCNC1=NN=C(S1)SCC(=O)C2=CNC3=CC=CC=C32,Inactive,0,,,-14
707,17388183,11948896,COC1=CC(=CC(=C1OC)OC)C2=NC=C3N2C=CC=C3.C(=O)(C(=O)O)O,Inactive,0,,,-14.4
708,4248266,3242366,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)COC,Inactive,0,,,-14.8
709,24815474,4606333,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)COC3=CC=CC=C3,Inactive,0,,,-15.2
710,24784919,16188575,COC1=CC=C(C=C1)N2C=C(C(=N2)C3=CC(=CC=C3)F)CNCCCN4C=CN=C4,Inactive,0,,,-15.3
711,24827703,1517328,C1CCC(CC1)NC2=CC=CC=C2N,Inactive,0,,,-16
712,14740629,1345918,CCN1C(=C(C(=NC1=S)N2CCN(CC2)C3=CC=CC=C3)C(=O)C)C,Inactive,0,,,-16.3
713,22408806,2469635,CC1=CC=C(C=C1)C2=C(SC(=N2)C3=CN=CC=C3)CC(=O)NC4=CC(=C(C=C4)C)Cl,Inactive,0,,,-18.6
714,24784819,2522847,CC1=CC2=C(C=C1)N=C(N2)SCC(=O)C3=CNC4=CC=CC=C43,Inactive,0,,,-19.1
715,22407819,135505898,C1CC1N=C2NN=C(CS2)C3=CNC4=CC=CC=C43,Inactive,0,,,-19.4
716,47194357,1099210,C1=CC=C(C(=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=CC=C3O)O,Inactive,0,,,-20.8
717,22401440,2531393,CCCCNC1=NN=C(S1)SCC(=O)C2=CNC3=CC=CC=C32,Inactive,0,,,-21.2
718,49735119,15998034,COC1=C(C=C(C=C1)N2C(=O)C3=CC=CC=C3C(=N2)C(=O)NCC(=O)NCC4=CC(=CC=C4)F)Cl,Inactive,0,,,-23.9
719,7969453,3245460,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)C3=CC=CS3,Inactive,0,,,-33.5
720,24814980,5128834,CC1=CC2=C(N1)C=CC(=C2)CNC(=O)NC3=CC=CC=C3,Inactive,0,,,-45.8
721,4241666,3236611,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)NC3=CC=CC=C3,Inactive,0,,,-48.2
722,4242387,3237248,CC1=CC2=C(N1)C=CC(=C2)CNC(=O)NC3CCCCC3,Inactive,0,,,-48.3
723,49666794,2885134,CCOC1=CC2=C(C3=C(C=C(C=C3)NCC4=CC=C(C=C4)OC)N=C2C=C1)N,Inactive,0,,,-57.8
