PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PERCENT_INHIBITION
374,14731974,9550196,CCCCN(C)C(=O)C1=CC2=C(S1)N=C3C=C(C=CC3=C2)OC,Inactive,0,,,-0.4
375,22404158,2888107,CC1CCN(CC1)CCCCOC2=CC=CC=C2Br,Inactive,0,,,-0.4
376,47203115,1087370,C1=CC=C(C(=C1)C(=O)O)NC(=O)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=C(C=C3)Br,Inactive,0,,,-0.4
377,49645278,2059467,CN1C=NN=C1SCC(=O)NC2=CC=C(C=C2)S(=O)(=O)N,Inactive,0,,,-0.4
378,24780429,865023,CC1=C2C=C3C(=C(SC3=NC2=C(C=C1)C)C(=O)N4CCOCC4)N,Inactive,0,,,-0.4
379,846752,649145,C1C(C(CS1(=O)=O)NC(=O)C2=CC=CC=C2)NCC3=CC=CC=C3,Inactive,0,,,-0.4
380,26670991,364601,CN1C=NC(=C1SC2=NC3=CC=CC=C3N2)[N+](=O)[O-],Inactive,0,,,-0.4
381,51089115,7287267,CCNC1=NC2=NN=C(N2C(=N1)NCC)SCC(=O)NC3=CC(=C(C=C3)C)C,Inactive,0,,,-0.4
382,24816785,4549486,CC1=CC2=C(N1)C=CC(=C2)CNC(=O)C3=CC(=CC=C3)OC,Inactive,0,,,-0.4
383,49665480,1089402,CC1=CC=CC=C1NC(=O)C2=C(C=CC(=C2)S(=O)(=O)NC3=CC=CC(=C3)C(=O)O)Cl,Inactive,0,,,-0.5
384,4256966,2958557,COC1=CC(=CC=C1)S(=O)(=O)NCC2=CC=C(C=C2)C(=O)NCC3CCCO3,Inactive,0,,,-0.5
385,26666449,949083,C1C(=O)N(C(=S)N1)C2=NC3=CC=CC=C3S2,Inactive,0,,,-0.5
386,47199387,2977742,C1CCN(C1)C(=O)CNC(=O)C2=CC=C(C=C2)Cl,Inactive,0,,,-0.5
387,24804729,722307,C1=CC2=CN=C(N2C=C1)C3=CC=C(C=C3)F,Inactive,0,,,-0.5
388,4250649,3244431,CC(C)(C)C(=O)NC1=C(OC2=CC=CC=C21)C(=O)NC3=CC(=CC=C3)OC,Inactive,0,,,-0.5
389,49726345,5728957,C1=CC(=CC(=C1)Br)/C=C/C2=NC(=NC=C2)NS(=O)(=O)C3=CC=C(C=C3)N,Inactive,0,,,-0.6
390,4244506,3239089,CC1=CC2=NC3=C(C=C2C=C1)C=C(O3)C(=O)NCCN4CCOCC4,Inactive,0,,,-0.6
391,4257838,2217917,CCOC(=O)CCCCC(=O)C1=C(NC(=O)N1)CN2CCOCC2,Inactive,0,,,-0.6
392,49640771,24746788,COC1=C(C(=CC(=C1)CNCCCN2CCOCC2)Br)OCC=C.Cl,Inactive,0,,,-0.6
393,47199378,6470804,CCC1=NN=C(S1)NC(=O)CN2CCN(CC2)CC3=CC=CC=C3Cl,Inactive,0,,,-0.6
394,56318693,24162519,CC(C(=O)NC1=CC=C(C=C1)C(=O)N)SC2=NC=CN2C,Inactive,0,,,-0.6
395,47204186,3158034,COC1=C(C=C(C=C1)Cl)NC(=O)C2CC(=NO2)C3=C(C=CC=C3Cl)F,Inactive,0,,,-0.6
396,49737476,24794196,CC1=C(C(=NN1)C)CCNC(=O)C2CCC(=O)N(C2)CCC3=CC(=CC=C3)F,Inactive,0,,,-0.6
397,4258627,1247173,CC1=CC=C(O1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N3CCC4=CC=CC=C4C3,Inactive,0,,,-0.6
398,49644945,17366432,COC1=CC=C(C=C1)C(=O)N2CCN(CC2)CC3=CC(=C(C=C3)OC)OC.C(=O)(C(=O)O)O,Inactive,0,,,-0.7
399,47198135,2978442,CC(C(=O)NCC1=CC=CC=C1Cl)N2C=C(C=N2)[N+](=O)[O-],Inactive,0,,,-0.7
400,49644026,1099238,CC1=CC=CC=C1NS(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=CC=CC(=C3)C(=O)O,Inactive,0,,,-0.7
401,26730387,2745727,CC1=CC(=NO1)C2=C(C(=NN2C3=CC=CC=C3)C)C(=O)N4CCOCC4,Inactive,0,,,-0.7
402,49643376,709553,CC(C)N1C2=CC=CC=C2N=C1NCC3=CC=CC=C3O,Inactive,0,,,-0.7
403,4246119,3240503,COC1=CC=CC=C1C(=O)NCCN2C=CC3=CC=CC=C32,Inactive,0,,,-0.7
404,85304896,646526,CC1=C2C=C(C(=O)NC2=C(C=C1)C)C(C3=NN=NN3C4CCCC4)N5CCOCC5,Inactive,0,,,-0.7
405,860293,661595,CCOC(=O)C1=CN=C(N=C1N)SC2CC(=O)N(C2=O)C3=CC(=CC=C3)OC,Inactive,0,,,-0.7
406,4246207,3240585,CCCCC(=O)NCC1=CC2=C(C=C1)N(C(=C2)C)C,Inactive,0,,,-0.7
407,49735119,15998034,COC1=C(C=C(C=C1)N2C(=O)C3=CC=CC=C3C(=N2)C(=O)NCC(=O)NCC4=CC(=CC=C4)F)Cl,Inactive,0,,,-0.7
408,47196302,882000,CN(C)C1=NC(=NC(=N1)NC2=CC=C(C=C2)F)OC3=CC=C(C=C3)F,Inactive,0,,,-0.8
409,47200084,23724057,CC1=C(C=CC(=C1C)OC)CN2CCN(CC2CCO)CC3CC3,Inactive,0,,,-0.8
410,3714004,2530255,CC1=NN=C(N1CC2=CC=CC=C2)SCC(=O)NC3=C(C=CS3)C(=O)N,Inactive,0,,,-0.8
411,4246999,3241267,COC1=CC(=C(C=C1)C(=O)NCCN2C=CC3=CC=CC=C32)OC,Inactive,0,,,-0.8
412,87334629,2205012,CCCNC(=O)C1=CC=CC=C1NC(=O)C2=CC=CC=C2N(C)S(=O)(=O)C3=CC=C(C=C3)C,Inactive,0,,,-0.8
413,49680855,4282382,C1=CC=C(C=C1)C(CC(=O)NC2=CC(=CC=C2)S(=O)(=O)N)NC(=O)C3=CC=CC=C3Cl,Inactive,0,,,-0.8
414,14725925,9549579,COC1=CC=CC(=C1)C2=NC=C3N2C=CC=C3.C(=O)(C(=O)O)O,Inactive,0,,,-0.8
415,24799345,16191016,CCN1C=CN=C1CN2CCN(C(C2)CCO)CC=C(C)C,Inactive,0,,,-0.8
416,7970760,3242366,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)COC,Inactive,0,,,-0.9
417,14731787,1019170,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CC=CC=C3N(C)S(=O)(=O)C4=CC=CC=C4,Inactive,0,,,-0.9
418,49670042,4186211,COC1=CC=CC=C1CN2C(=O)C3=C(C=CC(=C3)Br)NC2=S,Inactive,0,,,-0.9
419,26729715,593390,C1=CC=C2C(=C1)C(=O)N(N=N2)C3=CC=C(C=C3)Br,Inactive,0,,,-0.9
420,47201560,3120450,C1CC2C=CC1C3C2C(=O)N(C3=O)C4=C(C=C(C=C4)Cl)Cl,Inactive,0,,,-0.9
421,26661096,3690229,CCOCCN1C2=CC=CC=C2N=C1C3=CC=CC=C3,Inactive,0,,,-0.9
422,4264953,969139,CC1=C(C(=CC=C1)C)OCC(=O)N2C(=CC(=N2)C)C,Inactive,0,,,-0.9
423,46500793,3245878,CCOCCCNC(=O)C(C1=CC=C(C=C1)C)N(CC2=CC3=C(C=C2)OCO3)C(=O)CNC(=O)C,Inactive,0,,,-0.9
424,49678600,24761960,CCC(=O)N1CCC2=C1C=CC(=C2)C3=CSC(=N3)NC(=O)C4=CC=CO4,Inactive,0,,,-0.9
425,24780726,199911,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCOCC2.Cl,Inactive,0,,,-0.9
426,49669467,752170,COC1=CC=CC=C1OC2=CC3=C(C=C2)C(=O)N(C3=O)CC(=O)O,Inactive,0,,,-0.9
427,49644210,1442550,CCC1=CC(=C(S1)NC(=O)CN(CC)CC)C(=O)C2=CC=C(C=C2)Br,Inactive,0,,,-0.9
428,24828137,4833225,C1=CC=C2C=C(C=CC2=C1)NC(=O)CCN3C=CN=C3,Inactive,0,,,-0.9
429,26662661,16682292,CCC(C)[C@@H](C(=O)OC)NC(=O)N1CCCCC1,Inactive,0,,,-1
430,49677923,2604490,C1=CC=C(C=C1)C(=O)NCCC(=O)NCCC2=CC=C(C=C2)Cl,Inactive,0,,,-1
431,14722759,1167011,CC1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)S(=O)(=O)NCCC3=CC=CC(=C3)C,Inactive,0,,,-1
432,49673997,3289664,C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(C(F)(F)F)O,Inactive,0,,,-1
433,4263553,2212896,CC1=CSC(=N1)NC(=O)CSC2=NN=C(N2C)CCCC3=CC=C(C=C3)OC,Inactive,0,,,-1
434,47204132,1069255,CC1=CC=CC=C1NC(=O)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=CC(=C3)C(=O)O,Inactive,0,,,-1
435,7970313,5142912,CCOCC(=O)NCC1=CC2=C(C=C1)N(C(=C2)C)C,Inactive,0,,,-1
436,49667518,3802489,CC1C2=CC(=C(C=C2CCN1S(=O)(=O)C3=CC=CS3)OC)OC,Inactive,0,,,-1
437,49679418,24762039,CC(C)C1=CC=C(C=C1)S(=O)(=O)C2=C(NC(=S)N=C2)N,Inactive,0,,,-1
438,4258943,1244186,CC1=CC(=C(O1)C)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=C(C(=NO3)C)C,Inactive,0,,,-1
439,4265084,2909997,C1CN(C2=CC=CC=C21)C(=O)C3C4CC(C3C(=O)O)C=C4,Inactive,0,,,-1.1
440,49715557,15997541,COC1=C(C=C(C=C1)N2C(=O)C3=CC=CC=C3C(=N2)C(=O)NCC(=O)NC4=CC(=CC=C4)Cl)OC,Inactive,0,,,-1.2
441,4247261,3241490,CCOC(=O)NCC1=CC2=C(C=C1)N(C(=C2)C)C,Inactive,0,,,-1.2
442,49648960,806173,C1=CC=C(C=C1)CC2=NC(=S)C3=CC=CC=C3N2,Inactive,0,,,-1.2
443,50086661,651710,C1=CC=C(C=C1)CN2C=C(C=N2)NC(=O)C3=NN4C(=CC(=NC4=C3)C5=CC=CO5)C(F)(F)F,Inactive,0,,,-1.2
444,16953141,1547860,CCOC1=CC=CC=C1NC(=O)C2=CC=C(C=C2)S(=O)(=O)N(C)C,Inactive,0,,,-1.2
445,47200074,5296031,CC(=CC1C(C1(C)C)C(=O)NCCOC2=CC=CC=C2)C,Inactive,0,,,-1.2
446,848920,651382,CC1=CC=CC=C1CN2C(=C(C(=N2)C)NC(=O)C3=NN4C(=CC(=NC4=C3)C5=CC=CO5)C(F)(F)F)C,Inactive,0,,,-1.2
447,22404257,2905565,CCC1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=O)S2,Inactive,0,,,-1.2
448,4244321,3238936,COC1=C(C=C(C=C1)CCNC(=O)C2CCN(CC2)S(=O)(=O)N3CCOCC3)OC,Inactive,0,,,-1.3
449,849965,652475,CC1=C(C(=CC=C1)C)NC(=O)C2CC(=O)N(C2)C(C)C,Inactive,0,,,-1.3
450,47199379,6470566,C1COCCN1CC(=O)NCCC2=CC=CC=C2,Inactive,0,,,-1.3
451,47203305,3165118,CC1=CC(=CC=C1)N2C(=O)C(N(C2=O)CCOC)CC(=O)NC3=CC=C(C=C3)OC,Inactive,0,,,-1.3
452,24816897,5064384,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)C3=CC(=CC=C3)OC,Inactive,0,,,-1.3
453,56317534,24979888,CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCN(CC3)CC4=CC=CC=C4,Inactive,0,,,-1.3
454,47196016,1210859,CC(C)CNS(=O)(=O)C1=CC=C(C=C1)CCC(=O)NC2CCCCC2,Inactive,0,,,-1.4
455,24805740,16192734,C1COCCN1CCC(=O)C2=CC=C(C=C2)Br.Cl,Inactive,0,,,-1.4
456,14743971,2457243,C1CC1C(=O)N2CC(=O)NC3=CC=CC=C32,Inactive,0,,,-1.4
457,848884,651347,CCOC(=O)C1=C(SC(=C1C)C(=O)C)NC(=O)CN2N=C(N=N2)C3=CC=CC=C3,Inactive,0,,,-1.4
458,17434139,1293250,CC1=CC=C(C=C1)SCCC(=O)NC2=CC=CC=C2C(=O)NC3CCCCC3,Inactive,0,,,-1.4
459,856937,2882063,C1=CC=C(C(=C1)CN2C3=CC=CC=C3N(C2=N)CCO)Cl.Cl,Inactive,0,,,-1.4
460,85303334,3207266,CC1=CC=C(C=C1)S(=O)(=O)CN2C(=NN=N2)C(C3=CC=C(C=C3)OC)N4CCN(CC4)CC5=CC=CC=C5,Inactive,0,,,-1.4
461,17403063,2764752,C1=CC=C(C=C1)CSC2=NN=C(C=C2)CC3=C(C=C(C=C3)Cl)Cl,Inactive,0,,,-1.4
462,26661509,940002,CC1=NC2=CC=CC=C2N1CC3=CC=CC=C3OC,Inactive,0,,,-1.4
463,26663289,3773109,COC1=CC=C(C=C1)C2CC(=NN2C(=O)CN3CCCC3)C4=CC=C(C=C4)OC,Inactive,0,,,-1.4
464,47199285,903280,CC1=CN=C(C=C1)NC(=O)CC2=CC=C(C=C2)Cl,Inactive,0,,,-1.4
465,47204617,774817,C1CCC(C1)CCNC(=O)C2=CC=CS2,Inactive,0,,,-1.4
466,49666280,5937184,C1=CC(=C(C=C1Cl)Cl)/C=C/C2=NC=CN2,Inactive,0,,,-1.4
467,49730074,1090581,C1=CC=C(C=C1)CNS(=O)(=O)C2=CC(=C(C=C2)OCC(=O)NCC3=CC=CC=N3)Cl,Inactive,0,,,-1.4
468,24795342,1508360,C1=CC2=CN=C(N2C=C1)C3=CC=C(C=C3)Br,Inactive,0,,,-1.5
469,56318494,24980367,CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)C2=CC=CC=C2OCC3=C(ON=C3C)C,Inactive,0,,,-1.5
470,24797162,1302582,COC1=CC=C(C=C1)CNC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CC=C3,Inactive,0,,,-1.5
471,49669704,23604958,C1CCC(C(C1)NS(=O)(=O)C2=CC=C(C=C2)Cl)N3CCC(CC3)O,Inactive,0,,,-1.6
472,47200871,1131681,COC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)CC3=CC(=C(C=C3)OC)OC,Inactive,0,,,-1.6
473,49667988,866998,CCOC1=CC=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C,Inactive,0,,,-1.6
474,49644943,1069242,C1=CC(=CC(=C1)S(=O)(=O)NC2=CC(=CC=C2)O)C(=O)NC3=CC(=CC=C3)O,Inactive,0,,,-1.6
475,49728412,1078169,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=CC=C3)Cl,Inactive,0,,,-1.7
476,842539,644809,CCCCCOC1=CC=C(C=C1)C(=O)NC(C(C)C)C(=O)O,Inactive,0,,,-1.7
477,859993,661303,CC1=C(C(=O)C2=C(N1)C=CC(=C2)Br)CN3CCCCC3,Inactive,0,,,-1.7
478,47203383,2963993,COC1=C(C=C(C=C1)S(=O)(=O)NCC2CCCO2)Cl,Inactive,0,,,-1.7
479,7975317,3129893,CCOC(=O)CCCCC(=O)C1=C(NC(=O)N1)CSC2=NC(=CC(=N2)C)C,Inactive,0,,,-1.7
480,24834982,4883276,CN(C)S(=O)(=O)C1=CC=CC(=C1)C(=O)NC(CC2=CC=CC=C2)C(=O)OC,Inactive,0,,,-1.7
481,4242696,3237518,CCN(CC)C1=C(C=C2C=CC(=CC2=N1)OC)C#N,Inactive,0,,,-1.7
482,14738625,9551504,COC1=CC=C(C=C1)C2=NOC(C2)C(=O)NCC3=CC=CC=N3,Inactive,0,,,-1.7
483,24783487,4068871,CC(C1=NC2=C3C=CC=CC3=NC(=S)N2N1)OC4=CC=C(C=C4)Br,Inactive,0,,,-1.7
484,4260284,846451,CC1=CC=CC=C1NC(=O)CN(C2=CC=C(C=C2)F)S(=O)(=O)C,Inactive,0,,,-1.7
485,24797484,6468001,CCOC1=CC=C(C=C1)NC(=O)NC2=NC=C(C=C2)Br,Inactive,0,,,-1.7
486,17508055,3136845,CC1=CC(=C2C3C=CCC3C(NC2=C1)C4=CC5=C(C=C4Br)OCO5)C,Inactive,0,,,-1.8
487,49649606,24748017,CNC(=S)N1C(CC(=N1)C2=CC=CS2)C3=CC=C(C=C3)F,Inactive,0,,,-1.8
488,860290,661592,CN1CCN(CC1)C2=NC(=CC(=N2)C(=O)N)C3=CC=CC=C3,Inactive,0,,,-1.8
489,4258550,1218909,CC1=CC=C(C=C1)C(=O)COC2=CC=CC(=C2)NC(=O)C3=CC=CO3,Inactive,0,,,-1.8
490,22405372,1225522,CCN1C=C(C(=N1)C)CNC(=O)C2=C(ON=C2C3=C(C=CC=C3Cl)Cl)C,Inactive,0,,,-1.8
491,4245512,3239976,CC1=CC2=C(N1C)C=CC(=C2)CNC(=O)CC(C)C,Inactive,0,,,-1.8
492,26665243,327719,COC1=NOC(=C1)CCC(=O)O,Inactive,0,,,-1.8
493,47202795,2280575,COC1=CC=C(C=C1)N(CC(=O)NCCSCC2=CC(=CC=C2)Cl)S(=O)(=O)C,Inactive,0,,,-1.8
494,47202638,3090652,CC1=CC(=CC=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=CC=C3C(=O)O,Inactive,0,,,-1.8
495,87338777,135414699,CCOC(=O)CCCCC(=O)C1=C(NC(=O)N1)CSC2=NC(=CC(=O)N2)C,Inactive,0,,,-1.9
496,4241588,3236543,CCC(CC)C(=O)NCC1=CC2=C(C=C1)N(C(=C2)C)C,Inactive,0,,,-1.9
497,57265814,2450452,CCC1=CC=C(C=C1)C(=O)CN2C(=O)C3(CCCCCC3)NC2=O,Inactive,0,,,-1.9
498,26658486,2072948,C1=CC(=CN=C1)CNC2=NC=NC3=C2C=C(C=C3)Br,Inactive,0,,,-1.9
499,49673981,3868220,CC(C)N(CC1=CC=CC=C1)C(=O)CC(=O)N(CC2=CC=CC=C2)C(C)C,Inactive,0,,,-1.9
500,22414517,822230,CN(C)C1=NC2=NC(=CN=C2C(=N1)N)SC,Inactive,0,,,-1.9
501,49670081,16009058,CCNC(=O)CC1C(=O)N(C(=O)N1CCOC)C2=CC=C(C=C2)C,Inactive,0,,,-1.9
502,49727373,1073035,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=CC=C2F)CC(=O)NCC3=CC=NC=C3,Inactive,0,,,-1.9
503,26729630,2826207,COC1=CC=C(C=C1)CN2C(=O)C3=CC(=C(C=C3NC2=O)OC)OC,Inactive,0,,,-2
504,49677328,3822447,CC1=C(SC2=C1C(=CC(=N2)C3=CC=CS3)C(F)(F)F)C(=O)O,Inactive,0,,,-2
505,22404106,532275,COC1=CC=C(C=C1)C(=O)NCC2CCCO2,Inactive,0,,,-2
506,47199655,6463578,CC(C(=O)N1CCCC1)NS(=O)(=O)C2=CC(=C(C=C2)OC)Cl,Inactive,0,,,-2
507,845292,647631,CC1=CC(=C2C=C(C(=O)NC2=C1)CN(CCN3CCCC3)C(=O)NC4=CC=C(C=C4)F)C,Inactive,0,,,-2
508,17515116,5103515,COC1=CC=C(C=C1)C2=NC(=NC=C2)SCC(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,-2
509,7970549,4097145,COC1=C(C=C(C=C1)C(=O)NCCN2C=CC3=CC=CC=C32)OC,Inactive,0,,,-2
510,4241642,3236591,CC1=CC2=C(N1)C=CC(=C2)CNC(=O)CCC(=O)O,Inactive,0,,,-2
511,22415283,2299278,CCOC1=CC=C(C=C1)OCCOCCNCCOC,Inactive,0,,,-2.1
512,26666861,4261343,C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)NC3=CC=NC=C3)[N+](=O)[O-],Inactive,0,,,-2.1
513,49643274,863777,C1CN(CC2=CC=CC=C21)S(=O)(=O)C3=CC=CC=C3F,Inactive,0,,,-2.1
514,26669598,1328093,C1COCCN1S(=O)(=O)C2=CC=CC(=C2)S(=O)(=O)C3=CC=C(C=C3)C(=O)NCC4=CC=CO4,Inactive,0,,,-2.1
515,47203535,3158105,COC1=CC=C(C=C1)NC(=O)C2CC(=NO2)C3=CC=C(C=C3)Cl,Inactive,0,,,-2.1
516,14730779,1721956,CCN1C2=C(C=C(C=C2)NC(=O)C3=CC=C(O3)Br)C4=CC=CC=C41,Inactive,0,,,-2.1
517,22415284,2923418,CC1=C(C=CC(=C1)Br)OCCCCNCCCOC.C(=O)(C(=O)O)O,Inactive,0,,,-2.1
518,49665383,6498741,CC1=CC2=C(C=C1)NC(=C2)CNC(=O)C3CCCCC3,Inactive,0,,,-2.2
519,17431747,2920564,CC1=C(SC=C1C(=O)NC2=CC=CC=C2[N+](=O)[O-])C3=CC=CC=C3,Inactive,0,,,-2.2
520,4249403,714070,COC(=O)C1=CC=C(C=C1)COC2=CC=C(C=C2)C3=NNN=N3,Inactive,0,,,-2.2
521,49669950,24761532,CC1=CC(=NC=C1)NC(=O)CC(C2=CC=C(C=C2)OC)N3CC4=CC=CC=C4C3=O,Inactive,0,,,-2.2
522,49665535,2217959,C1=CC(=CC(=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=C(C=C3)C(=O)O)C(=O)O,Inactive,0,,,-2.2
523,24808206,619796,CN(CCOC1=CC=CC=C1)C(=O)C2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],Inactive,0,,,-2.2
524,22415560,2296484,CC1=C(C(=CC=C1)C(C)(C)C)OCCOCCN2CCCC2,Inactive,0,,,-2.2
525,87349644,16682457,CCOC1=C(C=C(C=C1)CC2C3=CC(=C(C=C3CCN2C(=O)CN4CCN(CC4)C)OCC)OCC)OCC.Cl,Inactive,0,,,-2.3
526,26728848,2824416,C1CCC2=C(C(C1)OC(=O)NC3=CC=CC=C3)N=CC=C2,Inactive,0,,,-2.3
527,26727987,2811737,CC1=CC(=C(O1)C)C(=O)NC2=NOC(=C2)C(C)(C)C,Inactive,0,,,-2.3
528,47198318,785900,C1CN(CCN1CC2=CC=CO2)C3=CC=CC=C3Cl,Inactive,0,,,-2.3
529,47194357,1099210,C1=CC=C(C(=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=CC=C3O)O,Inactive,0,,,-2.3
530,49666888,1980240,COC1=CC=C(C=C1)C2=NN=C(N2C3=CC=C(C=C3)Cl)SCC(=O)NC4=CC=C(C=C4)C(=O)O,Inactive,0,,,-2.3
531,846856,649252,CC1=CC(=NN1CC(CN2C3=CC=CC=C3C=C2C4=CC=C(C=C4)OC)O)C,Inactive,0,,,-2.3
532,49643885,1080942,CC1=NN=C(N1C2=CC=C(C=C2)OC)SCC(=O)N3CCOCC3,Inactive,0,,,-2.3
533,85304933,647666,CCC(C)(C)N1C(=NN=N1)C(C2=CC3=C(C=CC(=C3)C)NC2=O)N4CCCC4,Inactive,0,,,-2.3
534,49665577,3097492,CN1C2=C(C(=O)NC1=O)N3CC(CN(C3=N2)C4=CC=CC=C4)O,Inactive,0,,,-2.3
535,24819727,3767269,C1=CC(=CC(=C1)C(F)(F)F)CNC(=O)CS(=O)(=O)CC(=O)O,Inactive,0,,,-2.4
536,4250080,3243942,CCCS(=O)(=O)NCC1=CC2=C(C=C1)N(C(=C2)C)C,Inactive,0,,,-2.4
537,47196010,1818773,C1=CC(=CC(=C1)NC(=O)C2=C(N=C(S2)Cl)C(F)(F)F)C(F)(F)F,Inactive,0,,,-2.4
538,49727614,857532,CCC1=CC2=CC=CC(=C2N=C1SCC(=O)NC3CCCC3)C,Inactive,0,,,-2.4
539,56315744,7799145,CN(CC(=O)NC1=CC=C(C=C1)F)C(=O)COC(=O)CC2=CC=CS2,Inactive,0,,,-2.4
540,26666471,750212,COC1=CC(=CC(=C1)C(=O)NN2C=NN=C2)OC,Inactive,0,,,-2.4
541,49643866,1105117,CC1=CC=C(C=C1)NS(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)NC3=CC=CC(=C3)C(=O)O,Inactive,0,,,-2.5
542,14721006,747997,CC(C)CCN1C2=CC=CC=C2N=C1C3=NON=C3N,Inactive,0,,,-2.5
543,24825662,2468821,COC1=CC=CC=C1OC2=C3C=CSC3=NC=N2,Inactive,0,,,-2.5
544,852061,611317,CC1=CC(=C(C=C1)NC2=NC(=CC(=N2)C)C)Br,Inactive,0,,,-2.5
545,24793817,2986450,CCOC1=C(C(=CC(=C1)CNCC(C2=CC=CC=C2)O)Cl)OC.Cl,Inactive,0,,,-2.5
546,49649069,16435679,CC1=CC=CC=C1NC(=O)C2=NC(=NC=C2Cl)SC,Inactive,0,,,-2.5
547,49642996,2210049,CCOCCCNC(=O)CN1C2=CC=CC3=C2C(=CC=C3)C1=O,Inactive,0,,,-2.5
548,26667156,929487,CC1=CC=CC=C1OCC(=O)NC2=NN=C(S2)C3CCCCC3,Inactive,0,,,-2.5
549,24837544,6407597,C1=CC=C(C=C1)S(=O)(=O)NC2=NN=C(C=C2)Cl,Inactive,0,,,-2.6
550,4259126,834457,C1=CC(=C(C(=C1)Cl)CNC2=CC=C(C=C2)S(=O)(=O)N)F,Inactive,0,,,-2.6
551,49649333,5071377,C=CCN1C=NC2=C(C1=O)OC3=CC=CC=C32,Inactive,0,,,-2.6
552,26662955,1625788,CC(C)CC1=NN=C(S1)NC(=O)CCC(=O)NC2=CC3=C(C=C2)C=NN3,Inactive,0,,,-2.6
553,47194126,781156,C1=CC(=CC(=C1)Br)NC(=O)NC2=CC=C(C=C2)F,Inactive,0,,,-2.6
554,848034,650458,CCOC1=CC=CC=C1OCC(=O)NC2=NN=C(S2)COC,Inactive,0,,,-2.6
555,4254479,2968385,CCC(C)C1=C(C=CC(=C1)S(=O)(=O)N2CCOCC2)OC,Inactive,0,,,-2.6
556,49642095,1085723,CS(=O)(=O)N1CCC2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)O,Inactive,0,,,-2.6
557,4256585,1253646,CCN1C2=C(C=C(C(=C2)C)S(=O)(=O)N)N(C1=O)CC,Inactive,0,,,-2.6
558,4256379,897017,COC(=O)C1=C(C=CS1)NC(=O)C2=CC=CO2,Inactive,0,,,-2.7
559,17409776,1478783,CC1=C(SC(=N1)C2=CC=CC=C2)C3=NNC(=S)N3C,Inactive,0,,,-2.7
560,14723559,2889554,CCN(CC)C(=O)C(C1=CC=CC=C1)SC2=CC=CC=C2,Inactive,0,,,-2.7
561,49640671,802840,COC1=CC2=C(C=C1)N(CCC2)S(=O)(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,-2.7
562,4245111,3239618,CCOC(=O)CCCCC(=O)C1=C(NC(=O)N1)CSC2=NC3=CC=CC=C3N2,Inactive,0,,,-2.7
563,49671198,748631,CC1=CC(=C(C=C1)C)NC2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4,Inactive,0,,,-2.7
564,49648860,17576650,CC(C)NC(=O)[C@@H]1C(SC2N1C(=O)C3=CC=CC=C23)(C)C,Inactive,0,,,-2.7
565,47197799,2289445,CC1=CC=C(C=C1)OCCNC(=O)C2=CC=CC=C2O,Inactive,0,,,-2.7
566,47202655,1356290,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)O)S(=O)(=O)NC3=CC=C(C=C3)OC,Inactive,0,,,-2.7
567,24816859,5143738,CC1=CC2=C(N1)C=CC(=C2)CNC(=O)C3=CC(=CC(=C3)OC)OC,Inactive,0,,,-2.7
568,47201237,875700,C1CCCC(CC1)NC(=O)CC2=CC=C(C=C2)Cl,Inactive,0,,,-2.7
