starter_idx,starter_smiles,status,time_seconds,error
1169,CC(C)CC=C1OC(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1170,CC(C)CC=C1C=CC(=O)O1,scaffolded,0.0,
1171,CC(C)CC=C1C=C(C(C)C)C(=O)O1,scaffolded,0.0,
1172,CC(C)CC=C1OC(=O)[C@H](O)[C@H]1O,scaffolded,0.0,
1173,C=CC[C@H]1CC(=CCC(C)C)OC1=O,scaffolded,0.0,
1174,CC[C@@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,scaffolded,0.0,
1175,CC1=CC(=CCC(C)C)OC1=O,scaffolded,0.0,
1176,CC(C)CC=C1OC(=O)[C@@H](C(C)C)[C@H]1O,scaffolded,0.0,
1177,CC(C)CC=C1OC(=O)[C@@H](O)[C@@H]1O,scaffolded,0.0,
1178,CCC1=CC(=CCC(C)C)OC1=O,scaffolded,0.0,
1179,CCCCC1=CC(=CCC(C)C)OC1=O,scaffolded,0.0,
1180,CC(C)CC=C1OC(=O)[C@@H](C)[C@@H]1O,scaffolded,0.0,
1181,CCCCCC[C@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,scaffolded,0.0,
1182,CCCC[C@H]1CC(=CCC(C)C)OC1=O,scaffolded,0.0,
1183,CC[C@H]1C(=O)OC(=CCC(C)C)[C@@H]1O,scaffolded,0.0,
1184,CC(C)CC=C1C=C(O)C(=O)O1,scaffolded,0.0,
1185,C[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@@H]1O,scaffolded,0.0,
1186,Nc1ccc(C=C2OC(=O)[C@H](O)C2=O)cc1,scaffolded,0.0,
1187,Nc1ccc(C=C2OC(=O)CC2=O)cc1,scaffolded,0.0,
1188,CC[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,scaffolded,0.0,
1189,CC(C)[C@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@@H]1O,scaffolded,0.0,
1190,CO[C@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@@H]1O,scaffolded,0.0,
1191,C=CC[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@H]1O,scaffolded,0.0,
1192,C[C@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,scaffolded,0.0,
1193,Nc1ccc(C=C2OC(=O)[C@@H](CCCCc3c[nH]c(Cl)c3Cl)[C@@H]2O)cc1,scaffolded,0.0,
1194,CC(C)[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@H]1O,scaffolded,0.0,
1195,CO[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@@H]1O,scaffolded,0.0,
1196,C=CC[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@@H]1O,scaffolded,0.0,
1197,Nc1ccc(C=C2OC(=O)[C@@H](CCCCc3c[nH]c(Cl)c3Cl)[C@H]2O)cc1,scaffolded,0.0,
1198,CC(C)[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,scaffolded,0.0,
1199,Nc1ccc(C=C2OC(=O)C[C@@H]2O)cc1,scaffolded,0.0,
1200,CO[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,scaffolded,0.0,
1201,CC[C@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,scaffolded,0.0,
1202,Nc1ccc(C=C2OC(=O)C(CCCCc3c[nH]c(Cl)c3Cl)C2=O)cc1,scaffolded,0.0,
1203,CCCC[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,scaffolded,0.0,
1204,Nc1ccc(C=C2OC(=O)[C@H](CCCCc3c[nH]c(Cl)c3Cl)C2=O)cc1,scaffolded,0.0,
1205,CCCCCC[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,scaffolded,0.0,
1206,Nc1ccc(C=C2OC(=O)[C@@H](O)C2=O)cc1,scaffolded,0.0,
1207,CCCC[C@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@@H]1O,scaffolded,0.0,
1208,CC(C)[C@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,scaffolded,0.0,
1209,CO[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,scaffolded,0.0,
1210,Nc1ccc(C=C2C[C@H](CCCCc3c[nH]c(Cl)c3Cl)C(=O)O2)cc1,scaffolded,0.0,
1211,CCCCCC[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@H]1O,scaffolded,0.0,
1212,CC[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@H]1O,scaffolded,0.0,
1213,C[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,scaffolded,0.0,
1214,CCCC[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@@H]1O,scaffolded,0.0,
1215,Nc1ccc(C=C2OC(=O)[C@H](O)[C@@H]2O)cc1,scaffolded,0.0,
1216,CC(C)[C@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@H]1O,scaffolded,0.0,
1217,COC1=CC(=Cc2ccc(N)cc2)OC1=O,scaffolded,0.0,
1218,Nc1ccc(C=C2OC(=O)C[C@H]2O)cc1,scaffolded,0.0,
1219,CCCCCC[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@@H]1O,scaffolded,0.0,
1220,C[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,scaffolded,0.0,
1221,CO[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@H]1O,scaffolded,0.0,
1222,C[C@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@H]1O,scaffolded,0.0,
1223,CC[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,scaffolded,0.0,
1224,CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,scaffolded,0.0,
1225,CCCCCC[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,scaffolded,0.0,
1226,CC[C@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@H]1O,scaffolded,0.0,
1227,C=CC[C@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@H]1O,scaffolded,0.0,
1228,CO[C@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,scaffolded,0.0,
1229,C=CC[C@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,scaffolded,0.0,
1230,C=CCC1=CC(=Cc2ccc(N)cc2)OC1=O,scaffolded,0.0,
1231,Nc1ccc(C=C2C=C(CCCCc3c[nH]c(Cl)c3Cl)C(=O)O2)cc1,scaffolded,0.0,
1232,Nc1ccc(C=C2OC(=O)[C@H](CCCCc3c[nH]c(Cl)c3Cl)[C@@H]2O)cc1,scaffolded,0.0,
1233,CCCC[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@H]1O,scaffolded,0.0,
1234,CO[C@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@H]1O,scaffolded,0.0,
1235,Nc1ccc(C=C2C[C@H](O)C(=O)O2)cc1,scaffolded,0.0,
1236,CCCC[C@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,scaffolded,0.0,
1237,CC(C)[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,scaffolded,0.0,
1238,CCCCCC[C@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,scaffolded,0.0,
1239,C[C@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@@H]1O,scaffolded,0.0,
1240,C=CC[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,scaffolded,0.0,
1241,Nc1ccc(C=C2OC(=O)[C@@H](O)[C@H]2O)cc1,scaffolded,0.0,
1242,CCCC[C@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@H]1O,scaffolded,0.0,
1243,Nc1ccc(C=C2OC(=O)[C@@H](CCCCc3c[nH]c(Cl)c3Cl)C2=O)cc1,scaffolded,0.0,
1244,CCCCCC[C@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@H]1O,scaffolded,0.0,
1245,Nc1ccc(C=C2OC(=O)C(O)C2=O)cc1,scaffolded,0.0,
1246,Nc1ccc(C=C2CCC(=O)O2)cc1,scaffolded,0.0,
1247,C=CC[C@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@@H]1O,scaffolded,0.0,
1248,Nc1ccc(C=C2OC(=O)[C@H](CCCCc3c[nH]c(Cl)c3Cl)[C@H]2O)cc1,scaffolded,0.0,
1249,Nc1ccc(C=C2C=CC(=O)O2)cc1,scaffolded,0.0,
1250,CC(C)C1=CC(=Cc2ccc(N)cc2)OC1=O,scaffolded,0.0,
1251,Nc1ccc(C=C2OC(=O)[C@H](O)[C@H]2O)cc1,scaffolded,0.0,
1252,C=CC[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,scaffolded,0.0,
1253,CC[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@@H]1O,scaffolded,0.0,
1254,CC1=CC(=Cc2ccc(N)cc2)OC1=O,scaffolded,0.0,
1255,CC(C)[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@@H]1O,scaffolded,0.0,
1256,Nc1ccc(C=C2OC(=O)[C@@H](O)[C@@H]2O)cc1,scaffolded,0.0,
1257,CCC1=CC(=Cc2ccc(N)cc2)OC1=O,scaffolded,0.0,
1258,CCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,scaffolded,0.0,
1259,C[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@H]1O,scaffolded,0.0,
1260,CCCCCC[C@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@@H]1O,scaffolded,0.0,
1261,CCCC[C@H]1CC(=Cc2ccc(N)cc2)OC1=O,scaffolded,0.0,
1262,CC[C@H]1C(=O)OC(=Cc2ccc(N)cc2)[C@@H]1O,scaffolded,0.0,
1263,Nc1ccc(C=C2C=C(O)C(=O)O2)cc1,scaffolded,0.0,
1264,C[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1265,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C(=O)[C@H]1O,scaffolded,0.0,
1266,O=C1CC(=O)C(=Cc2c[nH]c(Cl)c2Cl)O1,scaffolded,0.0,
1267,CC[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,scaffolded,0.0,
1268,CC(C)[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1269,CO[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1270,C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1271,C[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1272,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H](O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1273,CC(C)[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1274,CO[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1275,C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1276,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)[C@H](O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1277,CC(C)[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1278,O=C1C[C@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,scaffolded,0.0,
1279,CO[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1280,CC[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1281,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C(=O)C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1282,CCCC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1283,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C(=O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1284,CCCCCC[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,scaffolded,0.0,
1285,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C(=O)[C@@H]1O,scaffolded,0.0,
1286,CCCC[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1287,CC(C)[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1288,CO[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,scaffolded,0.0,
1289,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1290,CCCCCC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1291,CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1292,C[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,scaffolded,0.0,
1293,CCCC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1294,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H](O)[C@H]1O,scaffolded,0.0,
1295,CC(C)[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1296,COC1=CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,scaffolded,0.0,
1297,O=C1C[C@@H](O)C(=Cc2c[nH]c(Cl)c2Cl)O1,scaffolded,0.0,
1298,CCCCCC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1299,C[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1300,CO[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1301,C[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1302,CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1303,CCCCCCC1=CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,scaffolded,0.0,
1304,CCCCCC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1305,CC[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1306,C=CC[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1307,CO[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1308,C=CC[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1309,C=CCC1=CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,scaffolded,0.0,
1310,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C=C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1311,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1312,CCCC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1313,CO[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1314,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C[C@@H]1O,scaffolded,0.0,
1315,CCCC[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1316,CC(C)[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,scaffolded,0.0,
1317,CCCCCC[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1318,C[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1319,C=CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1320,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)[C@H](O)[C@@H]1O,scaffolded,0.0,
1321,CCCC[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1322,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1323,CCCCCC[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1324,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C(=O)C1O,scaffolded,0.0,
1325,O=C1CCC(=Cc2c[nH]c(Cl)c2Cl)O1,scaffolded,0.0,
1326,C=CC[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1327,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)[C@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1328,O=C1C=CC(=Cc2c[nH]c(Cl)c2Cl)O1,scaffolded,0.0,
1329,CC(C)C1=CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,scaffolded,0.0,
1330,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)[C@H](O)[C@H]1O,scaffolded,0.0,
1331,C=CC[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,scaffolded,0.0,
1332,CC[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1333,CC1=CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,scaffolded,0.0,
1334,CC(C)[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1335,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H](O)[C@@H]1O,scaffolded,0.0,
1336,CCC1=CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,scaffolded,0.0,
1337,CCCCC1=CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,scaffolded,0.0,
1338,C[C@@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1339,CCCCCC[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1340,CCCC[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,scaffolded,0.0,
1341,CC[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1342,O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C=C1O,scaffolded,0.0,
1343,C[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,scaffolded,0.0,
1344,NC(=[NH2+])NCC=C1OC(=O)[C@H](O)C1=O,scaffolded,0.0,
1345,NC(=[NH2+])NCC=C1OC(=O)CC1=O,scaffolded,0.0,
1346,CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,scaffolded,0.0,
1347,CC(C)[C@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,scaffolded,0.0,
1348,CO[C@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,scaffolded,0.0,
1349,C=CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@H]1O,scaffolded,0.0,
1350,C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,scaffolded,0.0,
1351,NC(=[NH2+])NCC=C1OC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1352,CC(C)[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@H]1O,scaffolded,0.0,
1353,CO[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,scaffolded,0.0,
1354,C=CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,scaffolded,0.0,
1355,NC(=[NH2+])NCC=C1OC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1356,CC(C)[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,scaffolded,0.0,
1357,NC(=[NH2+])NCC=C1OC(=O)C[C@@H]1O,scaffolded,0.0,
1358,CO[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,scaffolded,0.0,
1359,CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,scaffolded,0.0,
1360,NC(=[NH2+])NCC=C1OC(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1361,CCCC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,scaffolded,0.0,
1362,NC(=[NH2+])NCC=C1OC(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1363,CCCCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,scaffolded,0.0,
1364,NC(=[NH2+])NCC=C1OC(=O)[C@@H](O)C1=O,scaffolded,0.0,
1365,CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,scaffolded,0.0,
1366,CC(C)[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,scaffolded,0.0,
1367,CO[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,scaffolded,0.0,
1368,NC(=[NH2+])NCC=C1C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)O1,scaffolded,0.0,
1369,CCCCCC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@H]1O,scaffolded,0.0,
1370,CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@H]1O,scaffolded,0.0,
1371,C[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,scaffolded,0.0,
1372,CCCC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,scaffolded,0.0,
1373,NC(=[NH2+])NCC=C1OC(=O)[C@H](O)[C@@H]1O,scaffolded,0.0,
1374,CC(C)[C@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@H]1O,scaffolded,0.0,
1375,COC1=CC(=CCNC(N)=[NH2+])OC1=O,scaffolded,0.0,
1376,NC(=[NH2+])NCC=C1OC(=O)C[C@H]1O,scaffolded,0.0,
1377,CCCCCC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,scaffolded,0.0,
1378,C[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,scaffolded,0.0,
1379,CO[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@H]1O,scaffolded,0.0,
1380,C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@H]1O,scaffolded,0.0,
1381,CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,scaffolded,0.0,
1382,CCCCCCC1=CC(=CCNC(N)=[NH2+])OC1=O,scaffolded,0.0,
1383,CCCCCC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,scaffolded,0.0,
1384,CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@H]1O,scaffolded,0.0,
1385,C=CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@H]1O,scaffolded,0.0,
1386,CO[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,scaffolded,0.0,
1387,C=CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,scaffolded,0.0,
1388,C=CCC1=CC(=CCNC(N)=[NH2+])OC1=O,scaffolded,0.0,
1389,NC(=[NH2+])NCC=C1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O1,scaffolded,0.0,
1390,NC(=[NH2+])NCC=C1OC(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H]1O,scaffolded,0.0,
1391,CCCC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@H]1O,scaffolded,0.0,
1392,CO[C@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@H]1O,scaffolded,0.0,
1393,NC(=[NH2+])NCC=C1C[C@H](O)C(=O)O1,scaffolded,0.0,
1394,CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,scaffolded,0.0,
1395,CC(C)[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,scaffolded,0.0,
1396,CCCCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,scaffolded,0.0,
1397,C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,scaffolded,0.0,
1398,C=CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,scaffolded,0.0,
1399,NC(=[NH2+])NCC=C1OC(=O)[C@@H](O)[C@H]1O,scaffolded,0.0,
1400,CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@H]1O,scaffolded,0.0,
1401,NC(=[NH2+])NCC=C1OC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C1=O,scaffolded,0.0,
1402,CCCCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@H]1O,scaffolded,0.0,
1403,NC(=[NH2+])NCC=C1OC(=O)C(O)C1=O,scaffolded,0.0,
1404,NC(=[NH2+])NCC=C1CCC(=O)O1,scaffolded,0.0,
1405,C=CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,scaffolded,0.0,
1406,NC(=[NH2+])NCC=C1OC(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@H]1O,scaffolded,0.0,
1407,NC(=[NH2+])NCC=C1C=CC(=O)O1,scaffolded,0.0,
1408,CC(C)C1=CC(=CCNC(N)=[NH2+])OC1=O,scaffolded,0.0,
1409,NC(=[NH2+])NCC=C1OC(=O)[C@H](O)[C@H]1O,scaffolded,0.0,
1410,C=CC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,scaffolded,0.0,
1411,CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,scaffolded,0.0,
1412,CC1=CC(=CCNC(N)=[NH2+])OC1=O,scaffolded,0.0,
1413,CC(C)[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,scaffolded,0.0,
1414,NC(=[NH2+])NCC=C1OC(=O)[C@@H](O)[C@@H]1O,scaffolded,0.0,
1415,CCC1=CC(=CCNC(N)=[NH2+])OC1=O,scaffolded,0.0,
1416,CCCCC1=CC(=CCNC(N)=[NH2+])OC1=O,scaffolded,0.0,
1417,C[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@H]1O,scaffolded,0.0,
1418,CCCCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,scaffolded,0.0,
1419,CCCC[C@H]1CC(=CCNC(N)=[NH2+])OC1=O,scaffolded,0.0,
1420,CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])[C@@H]1O,scaffolded,0.0,
1421,NC(=[NH2+])NCC=C1C=C(O)C(=O)O1,scaffolded,0.0,
1422,Cc1nc(C=C2OC(=O)[C@@H](C)[C@H]2O)cs1,scaffolded,0.0,
