Canonical_SMILES,Drug_Type,pPotency_prediction,pPotency_std,pPotency_lower_95CI,pPotency_upper_95CI,IC50(M)_prediction,IC50(M)_lower_95CI,IC50(M)_upper_95CI,AMES,hERG,DILI,ClinTox,Carcinogens_Lagunin,Skin_Reaction,LD50_Zhu,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,BBB_Martins,Pgp_Broccatelli,Caco2_Wang,HIA_Hou,PAMPA_NCATS,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,antibiotic,3.7114709548770612,1.1469566978202042,1.463435827149461,5.959506082604662,0.0001943251649951495,1.0977259157299205e-06,0.034400453892247274,0.36989316,0.38813233,0.28699574,0.046421804,0.00031946335,0.100026116,2.4366596,0.047407024,0.00080260634,0.00038483326,0.014357361,0.026105996,0.004180887,0.026515197,1.5643014e-05,0.0045935363,0.0039918083,0.020411547,0.00088652736,0.00981308,0.18483548,-5.73936,0.8151482,0.21039334,0.8557932,9.70431e-09,0.00053819595,0.0004335926,0.00010890783,0.010630765,7.09604e-05,0.5593662,0.03123883
C[C@@H]1O[C@@H]1P(=O)(O)O,antibiotic,3.6991096077767076,1.1405785344325086,1.463575680288991,5.934643535264424,0.00019993572057153396,1.1624023110359844e-06,0.03438937791239562,0.11530842,0.025879184,0.1351514,0.10571339,0.2533326,0.42399687,1.8133821,0.10512686,0.0042961272,0.009859016,0.003613475,0.014187401,0.012001498,0.02154661,0.0069966028,0.003262847,0.023547698,0.078047276,0.004801239,0.6717319,0.0037922035,-5.6491785,0.2760702,0.027675813,0.41712213,0.003424263,0.039373767,0.04668567,0.011608673,0.016642751,0.025644641,0.08249611,0.00069627806
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,antibiotic,3.666537676432443,1.1394318897343416,1.4332511725531334,5.899824180311752,0.00021550746758497693,1.259435178077427e-06,0.03687642634834733,0.0095489705,0.058563728,0.8527373,0.06436058,0.22403327,0.1512788,1.9041798,0.016375076,0.0013948831,0.003220756,0.007214629,0.0031489562,0.0021754254,0.013525428,0.016512454,0.0061594723,0.004148102,0.060353346,0.00091339916,0.5598437,0.004981802,-5.0399055,0.9996816,0.52861345,0.9492275,0.032666646,0.06006672,0.3568544,0.041999232,0.046023153,0.014548248,0.18145534,0.015665404
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,antibiotic,3.66487843332373,1.1405878414641832,1.4293262640539308,5.900430602593529,0.00021633239914781152,1.2576778069669576e-06,0.03721120517655572,0.2805875,0.0037067935,0.61969584,0.0653119,0.26635346,0.51000464,1.7532837,0.079641744,0.0053453175,0.006354739,0.00038677355,0.029092502,0.012258096,0.023684645,0.00076572347,0.001186506,0.008666672,0.08176459,0.003929967,0.39445382,0.002478809,-5.3720155,0.27994466,0.01383782,0.6271011,9.956826e-05,0.004933742,0.08270779,0.0018796145,0.00359831,0.0011372244,0.08112573,0.00013317892
CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,antibiotic,3.620095981816715,1.141969391742466,1.3818359740014818,5.858355989631948,0.0002398302820410584,1.385619575838739e-06,0.041511079366121584,0.17720184,0.2467297,0.7390717,0.12441093,0.17247255,0.24979833,2.8224206,0.23749216,0.036155056,0.035568897,0.048138406,0.13010821,0.03922679,0.057378702,0.013936314,0.066170074,0.037892867,0.106580794,0.079107955,0.1683111,0.2690668,-5.2913857,0.91056013,0.26731482,0.68318766,0.005385728,0.15238032,0.17090027,0.15552005,0.03714011,0.033066504,0.48596016,0.461172
O=C(O)C(O)c1ccccc1,antibiotic,3.618634952025581,1.1400207294097402,1.3841943223824904,5.853075581668672,0.00024063846464504753,1.4025695896135323e-06,0.04128627277786737,0.012970014,0.013009173,0.38725156,0.0829619,0.31272388,0.28541213,1.746384,0.014538763,0.0009021416,0.0016204361,0.0011562395,0.0016602557,0.0016105848,0.0144046,0.004029301,0.0005033524,0.0047443165,0.046800558,0.0049146577,0.74233925,0.0020611768,-5.282001,0.9502452,0.13827465,0.88341236,0.006727255,0.011578637,0.23051664,0.0082872715,0.02686938,0.006790685,0.075724185,0.00010375453
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,antibiotic,3.6100171645319534,1.140807030109352,1.3740353855176233,5.845998943546284,0.00024546119006439444,1.4256110615031979e-06,0.0422634177405291,0.06919096,0.016860422,0.7759265,0.08122563,0.18465284,0.2921924,2.0074525,0.040324807,0.005180909,0.0029519368,0.0011008899,0.017279575,0.0081376955,0.048888844,0.0020696907,0.0024082728,0.009686202,0.08718328,0.010747264,0.14765176,0.0110597,-5.6072783,0.5249537,0.022473076,0.82287276,0.00048365668,0.012205094,0.13260792,0.012019034,0.0049321377,0.0020680649,0.110813215,0.0018029988
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,antibiotic,3.582013322314269,1.1426995530894513,1.3423221982589446,5.821704446369593,0.000261810269469137,1.5076327175750815e-06,0.04546506347364975,0.38852987,0.33161348,0.7202656,0.16667007,0.12689401,0.27162978,2.591084,0.2358189,0.04132565,0.030144876,0.047700256,0.11959676,0.046462715,0.065715656,0.017288512,0.05964631,0.03687363,0.09495781,0.04079517,0.19562523,0.2888505,-5.2872124,0.9014524,0.44626322,0.75190985,0.0021028363,0.08210236,0.12899734,0.07307037,0.055989884,0.012495489,0.5951162,0.53659654
CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,antibiotic,3.5371477445634216,1.1491014623705207,1.284908878317201,5.789386610809642,0.00029030348901603074,1.6241023291823549e-06,0.05189089026016546,0.24042916,0.07638865,0.6584387,0.18739708,0.13934715,0.32553536,2.1388848,0.083924636,0.036621287,0.015725505,0.009628574,0.07140725,0.026584398,0.092548266,0.018857742,0.0145349745,0.057223827,0.1424918,0.012109542,0.069141455,0.009403137,-6.375741,0.19838409,0.011294942,0.49979305,0.0058775777,0.031473953,0.05273673,0.039635666,0.0070406436,0.023850748,0.14806831,0.025526498
CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,antibiotic,3.5313940995872297,1.146552059133988,1.2841520636846133,5.778636135489846,0.00029417509367051116,1.6648068897080594e-06,0.05198139572285744,0.85668194,0.88029957,0.42715532,0.44682112,0.009486765,0.4079341,2.7257166,0.34494108,0.008129945,0.013102779,0.11870716,0.16515373,0.008990478,0.017051715,0.00023595733,0.04846253,0.021089878,0.05491527,0.0079451045,0.27264717,0.72872984,-4.965934,0.87617284,0.6569045,0.80403185,7.363316e-07,0.010328222,0.008774409,0.0012831517,0.051647197,0.031323876,0.8447072,0.35428268
CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,antibiotic,3.3543437816176254,1.1439802776174337,1.1121424374874556,5.596545125747795,0.000442238164042242,2.5319485372861994e-06,0.07724272071701516,0.044256203,0.023241334,0.80923927,0.07329352,0.19446047,0.25985184,1.829497,0.05208718,0.0067816204,0.003889143,0.0021933792,0.021165807,0.0076368065,0.049486738,0.002909816,0.0040422226,0.012725276,0.09123166,0.018634398,0.14068054,0.015659224,-5.4971523,0.57996994,0.03466066,0.8239187,0.00065773487,0.021564916,0.1698511,0.018239418,0.005537564,0.0026583276,0.12928666,0.003156855
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,antibiotic,3.3104168922267534,1.1427388541461232,1.0706487381003518,5.550185046353155,0.0004893088916561437,2.8171823164457847e-06,0.084986757887869,0.054601066,0.020898921,0.8293274,0.08591198,0.21576181,0.2793647,1.9648192,0.04807069,0.0071392534,0.0030628312,0.0016058721,0.019030798,0.006990841,0.047808267,0.003286605,0.0028568953,0.01085757,0.0954528,0.015408237,0.1908072,0.013160899,-5.499892,0.5838609,0.03174823,0.8398771,0.0010019488,0.021126468,0.17317048,0.018160911,0.006308593,0.0031646504,0.117856815,0.0019109478
