Virus,compound_id,Smiles,pPotency
SARSCoV,171389898,CC(C)[C@H](Nc1ncnc2[nH]cc(C(=O)NC3CC3)c12)c1ccc2c(c1)S(=O)(=O)CCC2,5.189969213594161
SARSCoV,171389898,CC(C)[C@H](Nc1ncnc2[nH]cc(C(=O)NC3CC3)c12)c1ccc2c(c1)S(=O)(=O)CCC2,5.369063880935808
SARSCoV,172472033,COC[C@@H]1C[C@@H]1CNc1ccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)cc1,4.351581436406989
SARSCoV,172472033,COC[C@@H]1C[C@@H]1CNc1ccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)cc1,4.357387112911852
SARSCoV,172472034,CC(=O)c1ccc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)o1,5.821886747685368
SARSCoV,172472034,CC(=O)c1ccc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)o1,5.8395314688809625
SARSCoV,172472035,COc1ccc(C(=O)Nc2ncnc3[nH]c(C)c(C)c23)cn1,4.002176919254275
SARSCoV,172472035,COc1ccc(C(=O)Nc2ncnc3[nH]c(C)c(C)c23)cn1,4.002176919254275
SARSCoV,172472036,c1nc(N[C@@H](c2ccc3c(c2)OCCO3)C2CC2)c2cn[nH]c2n1,4.752149433026466
SARSCoV,172472036,c1nc(N[C@@H](c2ccc3c(c2)OCCO3)C2CC2)c2cn[nH]c2n1,4.7020426241898905
SARSCoV,172472037,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(C)(=O)=O)nc3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.309803919971486
SARSCoV,172472037,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(C)(=O)=O)nc3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.267606240177032
SARSCoV,172472037,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(C)(=O)=O)nc3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.026872146400302
SARSCoV,172472037,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(C)(=O)=O)nc3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.221848749616356
SARSCoV,172472037,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(C)(=O)=O)nc3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.161150909262744
SARSCoV,172472038,Cc1n[nH]c(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,4.49850255438586
SARSCoV,172472039,Cc1[nH]c2ncnc(NC(=O)[C@@H]3Cc4ccccc4CO3)c2c1C,4.002176919254275
SARSCoV,172472039,Cc1[nH]c2ncnc(NC(=O)[C@@H]3Cc4ccccc4CO3)c2c1C,4.002176919254275
SARSCoV,172472040,O=C(O)C[C@@H](NC(=O)c1ccc(NC(=O)NC2CC2)cc1)c1cccnc1,4.112861137077285
SARSCoV,172472040,O=C(O)C[C@@H](NC(=O)c1ccc(NC(=O)NC2CC2)cc1)c1cccnc1,4.166425818692097
SARSCoV,172472041,c1nc(N2CCC[C@@H]2c2ccc3c(c2)OCCO3)c2cc[nH]c2n1,4.002176919254275
SARSCoV,172472041,c1nc(N2CCC[C@@H]2c2ccc3c(c2)OCCO3)c2cc[nH]c2n1,4.002176919254275
SARSCoV,172472042,CC(C)OCCNC(=O)c1cc2c(=O)n3ccccc3nc2n1C,3.905266906246218
SARSCoV,172472043,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NC3CCN(C)CC3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.681936665037239
SARSCoV,172472044,CNS(=O)(=O)C[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,4.002176919254275
SARSCoV,172472045,CC(C)[C@@H](CO)NC(=O)c1c[nH]c2c(NC(=O)NC3CC3)cccc12,4.002176919254275
SARSCoV,172472046,CCNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C3CC3)ncnc2[nH]1,6.403402904373539
SARSCoV,172472046,CCNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C3CC3)ncnc2[nH]1,6.583359492661719
SARSCoV,172472047,CC(C)[C@@H](Nc1cc(C(N)=O)ccn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002176919254275
SARSCoV,172472048,Cc1csc(NC(=O)CSC[C@@H](NC(=O)c2ncnc3[nH]ccc23)C(=O)O)n1,4.002176919254275
SARSCoV,172472048,Cc1csc(NC(=O)CSC[C@@H](NC(=O)c2ncnc3[nH]ccc23)C(=O)O)n1,4.002176919254275
SARSCoV,172472049,O=C(N[C@@H](Cc1nn[nH]n1)c1ccc(Br)cc1)c1ncnc2[nH]ccc12,5.716472635138306
SARSCoV,172472049,O=C(N[C@@H](Cc1nn[nH]n1)c1ccc(Br)cc1)c1ncnc2[nH]ccc12,5.674689628288939
SARSCoV,172472050,CNc1cccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)c1,4.17857163572569
SARSCoV,172472050,CNc1cccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)c1,4.590371158362452
SARSCoV,164513246,O=C(Nc1ccc(C(=O)NCc2c(C(=O)O)[nH]c3ccccc23)cc1)NC1CC1,4.864962808450382
SARSCoV,172472051,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCC3(C#N)CC3)cc12)c1ccc2c(c1)OCCO2,5.960982678002588
SARSCoV,172472051,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCC3(C#N)CC3)cc12)c1ccc2c(c1)OCCO2,5.579054594078028
SARSCoV,172472052,CCNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)CCN4C(=O)C3CC3)C(C)C)ncnc2[nH]1,4.6093474527516785
SARSCoV,172472053,CC(C)[C@@H](Nc1nccc2[nH]c(=O)[nH]c12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002176919254275
SARSCoV,172472054,CC(C)c1[nH]ncc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,5.696803942579511
SARSCoV,172472054,CC(C)c1[nH]ncc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,5.6850799440075805
SARSCoV,26812626,CC(C)[C@@H](NC(=O)c1cnn(-c2ccccc2)n1)c1ccc2c(c1)OCCO2,4.002176919254275
SARSCoV,172472055,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2n[nH]nc2c1,5.456304367690755
SARSCoV,172472055,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2n[nH]nc2c1,5.387322081683498
SARSCoV,172472055,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2n[nH]nc2c1,5.394694953858891
SARSCoV,172472056,COc1cc(Nc2ccc(C(=O)N[C@@H]3c4cccc(O)c4C[C@H]3C(=O)O)cc2)[nH]n1,4.002176919254275
SARSCoV,75454125,Cc1[nH]c2ncnc(NC(=O)c3ccc(Cl)cn3)c2c1C,4.002176919254275
SARSCoV,172472057,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc4nccn4c3)cc12)c1ccc2c(c1)OCCO2,5.944621668625
SARSCoV,172472057,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc4nccn4c3)cc12)c1ccc2c(c1)OCCO2,5.85949195696182
SARSCoV,172472058,O=C(Nc1ccc(C(=O)N[C@@H]2c3ccccc3C[C@@H]2C(=O)O)cc1)c1ccc(N2CCC(O)CC2)cc1,4.002176919254275
SARSCoV,172472059,CCn1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c(C)n1,6.373659632624958
SARSCoV,172472059,CCn1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c(C)n1,6.325138859262188
SARSCoV,172472060,O=C(O)c1ccsc1C(=O)N1CCC(c2ccn3ncc(C(=O)N4CCCCC4)c3c2)CC1,4.229818349495683
SARSCoV,172472061,Cc1ncc(CNC(=O)c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)o1,6.158015195409886
SARSCoV,172472061,Cc1ncc(CNC(=O)c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)o1,6.205511953340831
SARSCoV,92822508,CC(C)[C@@H](Nc1ncnc2ccccc12)c1ccc2c(c1)OCCO2,4.234629519708352
SARSCoV,92822508,CC(C)[C@@H](Nc1ncnc2ccccc12)c1ccc2c(c1)OCCO2,4.222413699740026
SARSCoV,172472062,CC(C)[C@@H](Nc1cc(N2CCC[C@H]2C(=O)O)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002176919254275
SARSCoV,172472063,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)N(C)CCO2,4.555471188682865
SARSCoV,172472063,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)N(C)CCO2,4.498940737782249
SARSCoV,172472064,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)NC(=O)CO2,6.6020599913279625
SARSCoV,172472064,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)NC(=O)CO2,6.519993057042849
SARSCoV,172472064,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)NC(=O)CO2,6.449771646944906
SARSCoV,172472065,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCC3(CO)CCC3)cc12)c1ccc2c(c1)OCCO2,5.887730231582729
SARSCoV,172472065,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCC3(CO)CCC3)cc12)c1ccc2c(c1)OCCO2,5.62967199222049
SARSCoV,2810370,Cc1cccc(Cl)c1-n1sc(=O)n(CC2CC2)c1=O,4.639028116274064
SARSCoV,172472066,CC(C)(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,5.911509529817604
SARSCoV,172472066,CC(C)(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,5.975104039892515
SARSCoV,172472067,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cc(-c4ccccc4)n[nH]3)cc12)c1ccc2c(c1)OCCO2,4.002176919254275
SARSCoV,172472068,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(=O)(=O)NCCO)cc3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.0
SARSCoV,172472068,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(=O)(=O)NCCO)cc3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.045757490560675
SARSCoV,172472068,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(=O)(=O)NCCO)cc3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.806875401645539
SARSCoV,172472069,CCn1ncc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1C#N,6.0670191780768015
SARSCoV,172472069,CCn1ncc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1C#N,6.096910013008056
SARSCoV,172472070,O=C(O)C[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccccc1,5.376647318462008
SARSCoV,172472070,O=C(O)C[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccccc1,5.377371573870675
SARSCoV,172472071,CC(C)[C@@H](Nc1ncnc2nc[nH]c12)c1ccc2c(c1)S(=O)(=O)CCC2,5.878768544850379
SARSCoV,172472071,CC(C)[C@@H](Nc1ncnc2nc[nH]c12)c1ccc2c(c1)S(=O)(=O)CCC2,5.895171596346344
SARSCoV,172472071,CC(C)[C@@H](Nc1ncnc2nc[nH]c12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002176919254275
SARSCoV,172472072,CC(C)[C@@H](Nc1c(N)cnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002176919254275
SARSCoV,172472073,CNc1nccc(N[C@H](c2ccc3c(c2)S(=O)(=O)CCC3)C(C)C)n1,4.002176919254275
SARSCoV,171389908,CC(C)[C@H](Nc1ncnc2nc[nH]c12)c1ccc2c(c1)S(=O)(=O)CCC2,6.129011186239425
SARSCoV,172472074,O=C(O)[C@@H](CC1CCCCC1)Nc1ncnc2[nH]ccc12,4.126999277625956
SARSCoV,172472074,O=C(O)[C@@H](CC1CCCCC1)Nc1ncnc2[nH]ccc12,4.146149750945219
SARSCoV,172472075,Cc1nnc(CNC(=O)c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)o1,5.951558196449596
SARSCoV,172472076,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CO2,5.440931665965463
SARSCoV,172472076,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CO2,5.628932137728264
SARSCoV,172472077,O=C(Nc1cccc2c(C(=O)N[C@@H](C(=O)O)c3ccc4c(c3)OCCO4)c[nH]c12)NC1CC1,4.002176919254275
SARSCoV,172472077,O=C(Nc1cccc2c(C(=O)N[C@@H](C(=O)O)c3ccc4c(c3)OCCO4)c[nH]c12)NC1CC1,4.002176919254275
SARSCoV,172472078,CNc1ccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)cc1,4.5393877734651715
SARSCoV,172472078,CNc1ccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)cc1,4.460986665060487
SARSCoV,155965669,Cc1nc(C)c(CC(=O)Nc2cnc3[nH]ncc3c2)c(=O)[nH]1,4.002176919254275
SARSCoV,172472079,COC(=O)c1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)c12,5.5066813917678985
SARSCoV,172472079,COC(=O)c1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)c12,5.457423523739471
SARSCoV,172472080,Cc1ccc2snc(C(=O)N(C)CC[C@@H](Nc3ncnc4[nH]ccc34)C(C)C)c2c1,4.002176919254275
SARSCoV,172472081,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C(C)C)c3C#N)cc12)c1ccc2c(c1)OCCO2,5.7342390832823895
SARSCoV,172472081,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C(C)C)c3C#N)cc12)c1ccc2c(c1)OCCO2,5.69486368105636
SARSCoV,172472082,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)OCCO2,6.269217724333611
SARSCoV,172472082,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)OCCO2,6.210419287835575
SARSCoV,172472082,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)OCCO2,6.209011524911184
SARSCoV,172472083,Cc1[nH]c2ncnc(NC(=O)c3cccnn3)c2c1C,4.002176919254275
SARSCoV,172472083,Cc1[nH]c2ncnc(NC(=O)c3cccnn3)c2c1C,4.002176919254275
SARSCoV,172472084,O=C(O)c1sccc1C(=O)N1CCC(c2ccn3ncc(C(=O)N4CCCCC4)c3c2)CC1,4.420399302725503
SARSCoV,172472085,CC(C)[C@H](Nc1ncnc2c1NCCO2)c1ccc2c(c1)S(=O)(=O)CCC2,4.002176919254275
SARSCoV,172472086,CC(C)[C@@H](Nc1cccc2nc[nH]c(=O)c12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002176919254275
SARSCoV,172472086,CC(C)[C@@H](Nc1cccc2nc[nH]c(=O)c12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002176919254275
SARSCoV,172472087,Cc1noc2ncc(-c3cc4c(N[C@@H](c5ccc6c(c5)OCCO6)C(C)C)ncnc4[nH]3)cc12,5.428058364925538
SARSCoV,172472087,Cc1noc2ncc(-c3cc4c(N[C@@H](c5ccc6c(c5)OCCO6)C(C)C)ncnc4[nH]3)cc12,5.522878745280337
SARSCoV,172472088,Cc1[nH]c2ncnc(NC(=O)c3ccc(C#N)nc3)c2c1C,4.002176919254275
SARSCoV,172472089,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cn[nH]c3)cc12)c1ccc2c(c1)OCCO2,6.146910470148135
SARSCoV,172472089,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cn[nH]c3)cc12)c1ccc2c(c1)OCCO2,6.132532512140949
SARSCoV,172472090,COc1ccc(C(=O)Nc2ccc(C(=O)N[C@@H]3c4ccccc4C[C@@H]3C(=O)O)cc2)cc1S(=O)(=O)NCCN1CCCC1,4.002176919254275
SARSCoV,172472091,Cc1[nH]c2ncnc(NC(=O)c3cnc(Cl)cn3)c2c1C,4.002176919254275
SARSCoV,172472091,Cc1[nH]c2ncnc(NC(=O)c3cnc(Cl)cn3)c2c1C,4.002176919254275
SARSCoV,172472092,COC(=O)c1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c[nH]1,5.303468880030393
SARSCoV,172472092,COC(=O)c1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c[nH]1,5.3014645074379985
SARSCoV,172472093,CC(C)[C@H](Nc1ncnc2c1CNCC2)c1ccc2c(c1)S(=O)(=O)CCC2,4.002176919254275
SARSCoV,172472094,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cc4c(cc3F)NC(=O)CC4)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.527243550682788
SARSCoV,172472094,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cc4c(cc3F)NC(=O)CC4)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.723538195826756
SARSCoV,172472094,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cc4c(cc3F)NC(=O)CC4)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.462180904926726
SARSCoV,172472095,O=C(NCc1ccc(F)cn1)c1ncnc2[nH]ccc12,4.002176919254275
SARSCoV,172472096,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc4[nH]ncc4c3)cc12)c1ccc2c(c1)OCCO2,4.689221748387466
SARSCoV,172472096,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc4[nH]ncc4c3)cc12)c1ccc2c(c1)OCCO2,4.706372308233981
SARSCoV,33555040,CC(C)[C@@H](NCc1ccc(-n2ccnc2)cc1)c1ccc2c(c1)OCCO2,4.002176919254275
SARSCoV,172472097,Cc1ccc(C(=O)Nc2ncnc3[nH]c(C)c(C)c23)cn1,4.002176919254275
SARSCoV,172472097,Cc1ccc(C(=O)Nc2ncnc3[nH]c(C)c(C)c23)cn1,4.002176919254275
SARSCoV,172472098,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NC3(CF)COC3)cc12)c1ccc2c(c1)OCCO2,5.90274269030658
SARSCoV,172472098,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NC3(CF)COC3)cc12)c1ccc2c(c1)OCCO2,5.758453519403451
SARSCoV,172472099,Cc1ccc2c(NC(=O)c3ccc(NC(=O)NC4CC4)cc3)c(C(=O)O)sc2n1,4.002176919254275
SARSCoV,172472100,O=C(c1ccccc1)N1CCC(c2ccn3ncc(C(=O)N4CCc5nc[nH]c5C4)c3c2)CC1,4.002176919254275
SARSCoV,172472101,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(n1)OCCO2,5.890759031411797
SARSCoV,172472101,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(n1)OCCO2,5.933674074637962
SARSCoV,172472101,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(n1)OCCO2,6.004803708402821
SARSCoV,172472102,CC(C)[C@@H](Nc1ncnc2[nH]ncc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.027334407733889
SARSCoV,172472102,CC(C)[C@@H](Nc1ncnc2[nH]ncc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.088842391260023
SARSCoV,172472102,CC(C)[C@@H](Nc1ncnc2[nH]ncc12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002176919254275
SARSCoV,171389869,Cn1c(C(=O)O)c(NC(=O)c2ccc(NC(=O)NC3CC3)cc2)c2cccnc21,4.002176919254275
SARSCoV,171389869,Cn1c(C(=O)O)c(NC(=O)c2ccc(NC(=O)NC3CC3)cc2)c2cccnc21,4.002176919254275
SARSCoV,172472103,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cccc(NC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,5.2893749849392036
SARSCoV,172472103,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cccc(NC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,5.232992636050196
SARSCoV,172472104,O=C(O)c1cnc(C(=O)N2CCC(c3ccn4ncc(C(=O)N5CCCCC5)c4c3)CC2)cn1,4.002176919254275
SARSCoV,172472105,OC[C@@]1(Cc2ccc(F)cc2)CCN(c2ncnc3[nH]ccc23)C1,4.002176919254275
SARSCoV,172472106,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCc3ccno3)cc12)c1ccc2c(c1)OCCO2,6.101274818410507
SARSCoV,172472106,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCc3ccno3)cc12)c1ccc2c(c1)OCCO2,6.081445469449727
SARSCoV,172472107,CCNC(=O)c1cc2c(N[C@@H](c3ccc4ncn(C)c(=O)c4c3)C(C)C)ncnc2[nH]1,6.388276691992658
SARSCoV,172472107,CCNC(=O)c1cc2c(N[C@@H](c3ccc4ncn(C)c(=O)c4c3)C(C)C)ncnc2[nH]1,6.341988603342887
SARSCoV,172472108,COc1ccc([C@@H]2CCN(c3ncnc4[nH]ccc34)C2)cc1,4.002176919254275
SARSCoV,172472109,COc1cnn(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,4.293563875143665
SARSCoV,172472109,COc1cnn(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,4.252805782310543
SARSCoV,172472110,O=C(Nc1ncnc2c(C(=O)NC3(c4ccccc4F)CCCCC3)csc12)NC1CC1,4.002176919254275
SARSCoV,172472111,Cc1ccc2c(c1)C[C@@H](C(=O)N(C)CC[C@@H](Nc1ncnc3[nH]ccc13)C(C)C)S2,4.002176919254275
SARSCoV,172472112,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCCc3cnco3)cc12)c1ccc2c(c1)OCCO2,6.020451625295905
SARSCoV,172472112,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCCc3cnco3)cc12)c1ccc2c(c1)OCCO2,5.718058066559175
SARSCoV,172472113,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NC3[C@H]4COC[C@@H]34)cc12)c1ccc2c(c1)OCCO2,6.201349354554731
SARSCoV,172472113,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NC3[C@H]4COC[C@@H]34)cc12)c1ccc2c(c1)OCCO2,6.265200170411153
SARSCoV,172472114,O=C(Nc1ccc(C(=O)Nc2c(C(=O)O)sc3ccncc23)cc1)NC1CC1,4.002176919254275
SARSCoV,172472115,CCn1ccc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)n1,5.880084589742009
SARSCoV,172472115,CCn1ccc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)n1,5.815308569182402
SARSCoV,172472116,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccnn3CC3CC3)cc12)c1ccc2c(c1)OCCO2,5.374276090474244
SARSCoV,172472116,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccnn3CC3CC3)cc12)c1ccc2c(c1)OCCO2,5.408378961786681
SARSCoV,172472117,Cc1[nH]c2ncnc(NC(=O)c3ccc(-n4cccn4)nc3)c2c1C,4.002176919254275
SARSCoV,172472118,CO[C@H]1C[C@@H](C(=O)O)N(c2ncnc3[nH]ccc23)C1,4.100113866086709
SARSCoV,172472118,CO[C@H]1C[C@@H](C(=O)O)N(c2ncnc3[nH]ccc23)C1,4.07761713152581
SARSCoV,172472119,CCNC(=O)c1cc2c(N[C@@H](C(=O)NC3CCOCC3)C(C)C)ncnc2[nH]1,4.002176919254275
SARSCoV,172472120,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C4CC4)c3)cc12)c1ccc2c(c1)OCCO2,6.000869458712629
SARSCoV,172472120,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C4CC4)c3)cc12)c1ccc2c(c1)OCCO2,5.909741947068683
SARSCoV,172472120,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C4CC4)c3)cc12)c1ccc2c(c1)OCCO2,5.949233688766958
SARSCoV,172472121,c1nc(N[C@@H](c2ccc3c(c2)OCCO3)C2CCC2)c2cc[nH]c2n1,5.284330857599009
SARSCoV,172472121,c1nc(N[C@@H](c2ccc3c(c2)OCCO3)C2CCC2)c2cc[nH]c2n1,5.185619205530062
SARSCoV,172472122,COc1ccc2c(NC(=O)c3ccc(NC(=O)NC4CC4)cc3)c(C(=O)O)sc2c1,4.002176919254275
SARSCoV,172472123,CC(C)[C@H]1N(c2ncnc3[nH]ccc23)CC12CCOCC2,4.002176919254275
SARSCoV,172472124,Cc1cc(C)cc(CS(=O)(=O)Nc2cnc3[nH]ccc3c2)c1,4.002176919254275
SARSCoV,172472125,CC(C)[C@@H](Nc1nc(C(F)F)nc2ccccc12)c1ccc2c(c1)OCCO2,4.002176919254275
SARSCoV,171389930,CC(C)[C@H](Nc1ncnc2c1OCCO2)c1ccc2c(c1)S(=O)(=O)CCC2,4.415374821581482
SARSCoV,172472126,Cc1n[nH]c(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,6.341035157335565
SARSCoV,172472126,Cc1n[nH]c(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,6.565431095965802
SARSCoV,172472126,Cc1n[nH]c(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,6.298432014944073
SARSCoV,172472127,O=C(O)C[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccncc1,4.478613445365018
SARSCoV,172472127,O=C(O)C[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccncc1,4.4622186713063225
SARSCoV,172472128,Cc1[nH]c2ncnc(NC(=O)c3ccc(-n4cnnc4)cc3)c2c1C,4.002176919254275
SARSCoV,172472129,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)CCNC2=O,4.816417007648983
SARSCoV,172472129,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)CCNC2=O,4.8250974378216736
SARSCoV,172472130,COc1ncnc(N[C@H](c2ccc3c(c2)S(=O)(=O)CCC3)C(C)C)c1F,4.002176919254275
