Starter_Name,Canonical_SMILES,DORAnet_gen,pPotency_prediction,pPotency_std,pPotency_lower_95CI,pPotency_upper_95CI,IC50(M)_prediction,IC50(M)_lower_95CI,IC50(M)_upper_95CI,AMES,hERG,DILI,ClinTox,Carcinogens_Lagunin,Skin_Reaction,LD50_Zhu,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,BBB_Martins,Pgp_Broccatelli,Caco2_Wang,HIA_Hou,PAMPA_NCATS,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith
Xanthosine,CC(O)OC[C@H]1O[C@@H]2[C@H](Oc3n2c2[nH]c(=O)[nH]c(=O)c2[n+]3C)[C@@H]1O,3,5.236412861261355,0.47851890158370664,4.29851581415729,6.17430990836542,5.802125772259244e-06,6.69406756717744e-07,5.0290295308909855e-05,0.75518775,0.0333257,0.583412,0.13702986,0.07069603,0.47271785,1.8763952,0.042857476,0.018777015,0.0012434255,0.0022999367,0.085200205,0.023723017,0.035367157,0.007950644,0.0027835995,0.012524831,0.13141881,0.0006164917,0.414414,0.0006883186,-6.2747145,0.09833186,0.0058116643,0.3794595,0.0009097364,0.006113986,0.005933288,0.0017372025,0.0025306835,0.007431106,0.05724156,0.00016662189
Xanthosine,CCC(=O)O[C@@H]1[C@H](O)[C@@H](COC(C)=O)O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21,3,5.236412633516721,0.4780303088629967,4.2994732281452475,6.173352038888195,5.802128814902913e-06,6.708848135649004e-07,5.017955110034698e-05,0.6376081,0.03234198,0.9256395,0.28798905,0.1224517,0.43462634,2.0808723,0.096552536,0.024490956,0.0063447542,0.0023398222,0.1597757,0.03691528,0.038568962,0.0060317637,0.0049411487,0.012257914,0.13264464,0.0050884564,0.4596471,0.0049904003,-5.6678967,0.46335116,0.018249448,0.6906419,0.00062862074,0.002796701,0.05178023,0.0023421007,0.006021023,0.005343357,0.14842337,0.00068283494
Xanthosine,CC(=O)OC(C)O[C@@]12OC[C@H]1O[C@@H](n1cnc3c(=O)[nH]c(=O)[nH]c31)[C@@H]2O,3,5.236409986914008,0.47648306890950337,4.302503171851382,6.170316801976635,5.8021641733458415e-06,6.755899773663875e-07,4.983068165944785e-05,0.7463416,0.016095774,0.97766936,0.13860016,0.13416323,0.45243007,2.4658904,0.11795658,0.026272666,0.0045902906,0.003326573,0.19213077,0.04009275,0.023409156,0.0023979652,0.005923024,0.010297679,0.109690584,0.0071854526,0.40505463,0.00334221,-5.74254,0.45040235,0.024404619,0.738363,0.00018953353,0.0033215857,0.040595073,0.0023567844,0.0020132074,0.0013138901,0.11200614,0.0005980664
Xanthosine,CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1COC(C)=O,3,5.236392016894563,0.4765147044645943,4.302423196143958,6.170360837645167,5.802404257354526e-06,6.75521478803014e-07,4.983985886788314e-05,0.5891595,0.03842473,0.9531994,0.2447106,0.13905163,0.37977678,1.9870968,0.08445906,0.021631038,0.004623798,0.0030478793,0.13705699,0.023837466,0.03299784,0.008453873,0.0057926932,0.009871486,0.10805802,0.005919297,0.4413225,0.0067436425,-5.7345695,0.6257882,0.033685632,0.8009164,0.00096459576,0.0048581525,0.07229403,0.0045291195,0.0071786046,0.0033249469,0.14342555,0.00090412644
Inosine,O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](OCO)[C@H]1OC2,3,5.236340619472473,0.47693556873384246,4.301546904754142,6.171134334190803,5.803090994766807e-06,6.743194177152921e-07,4.994052404369892e-05,0.72098833,0.07706325,0.96330273,0.2721126,0.23697178,0.36706918,2.3461795,0.15246359,0.032523096,0.01175186,0.008761942,0.21133623,0.01883376,0.019749736,0.029797157,0.008968783,0.009094681,0.11019252,0.0033727898,0.6366312,0.0034648317,-5.8914385,0.6787824,0.06767594,0.75288725,0.010958234,0.009884505,0.058899354,0.0073762564,0.008415955,0.0063298754,0.17330806,0.0020311135
Inosine,CC(=O)O[C@@]1(C)CO[C@](CO)(n2cnc3c(=O)[nH]cnc32)[C@@H]1O,3,5.236330905467956,0.4775060541007736,4.30041903943044,6.172242771505473,5.803220795823285e-06,6.726005660815763e-07,5.0070388434658665e-05,0.7277841,0.05188793,0.92737836,0.25569594,0.14783725,0.425354,2.0181894,0.1235855,0.025407989,0.013496222,0.0048207385,0.18290055,0.025851507,0.027750988,0.008812722,0.011053106,0.009412566,0.08607118,0.0077011124,0.50213903,0.0079254955,-5.6208963,0.7840405,0.053818572,0.7692834,0.0006602844,0.004064129,0.094288036,0.0049469536,0.0113320965,0.0037075612,0.22996107,0.0022567431
Inosine,Cc1nc2c(ncn2[C@@]2(CO)OC[C@@H](O)[C@H]2OC=O)c(=O)[nH]1,3,5.236324188550025,0.4756223629966732,4.304104357076546,6.168544020023504,5.803310550726659e-06,6.783533592188233e-07,4.964730090960068e-05,0.84300405,0.030497828,0.95581496,0.17265148,0.25062495,0.49373493,2.4442792,0.084410496,0.013223646,0.004280242,0.0016131742,0.09279397,0.009684104,0.014783891,0.011030649,0.0038563416,0.0033926957,0.07907175,0.001803495,0.73349375,0.0025661618,-5.752252,0.82834756,0.088931695,0.83935755,0.0021872725,0.0039051338,0.10628867,0.0022094524,0.013387126,0.0025526718,0.23383293,0.0009976265
Guanosine,Nc1nc2c(ncn2[C@@H]2O[C@]3(CO)O[C@H]3[C@H]2OC=O)c(=O)[nH]1,3,5.236291823851246,0.47676599138914233,4.301830480728527,6.170753166973966,5.80374304389521e-06,6.749115073975396e-07,4.990792563227354e-05,0.9731389,0.05090366,0.9641803,0.2880936,0.18683164,0.5989744,2.5361676,0.2563439,0.042568855,0.013466309,0.010874197,0.3737061,0.024466485,0.014750423,0.029092098,0.009687427,0.009773676,0.14212748,0.00205618,0.7219597,0.001806759,-5.9385552,0.70535237,0.051797517,0.7009117,0.0036535978,0.0035959736,0.028514277,0.001824402,0.004615441,0.0036675942,0.23615845,0.00093900197
Guanosine,CC(Cl)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@]2(O)O[C@H]12,3,5.2362908398646315,0.47530196683331755,4.3046989848713295,6.1678826948579335,5.803756193525654e-06,6.793871137413799e-07,4.9579371278316015e-05,0.9328392,0.119648576,0.9807205,0.27608162,0.12358756,0.47352228,2.7502134,0.24583595,0.08922045,0.011590919,0.039973028,0.42651194,0.05787512,0.02627192,0.024978235,0.036911834,0.019780895,0.149213,0.013029935,0.57546717,0.010880195,-5.7598376,0.8420234,0.13766325,0.79992044,0.0030212512,0.0070439586,0.042303182,0.0043630917,0.007629057,0.0024576092,0.27696985,0.002447648
Remdesivir,CCC(CC)C(CC)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,2,5.2362785342915785,0.47500143270048745,4.305275726198623,6.167281342384534,5.803920643134423e-06,6.803284890573138e-07,4.951357377151391e-05,0.49950042,0.39009485,0.74921256,0.3957638,0.051942933,0.2402029,3.5144973,0.17903042,0.063859105,0.043706164,0.10835099,0.19811459,0.03271497,0.051825296,0.037535205,0.09310095,0.029790398,0.08399744,0.042997833,0.25927117,0.17726313,-5.440188,0.9302527,0.3060383,0.83797044,0.0017213306,0.04122098,0.08500817,0.02929166,0.054214478,0.015066035,0.5211905,0.13936928
Inosine,CCOC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,3,5.23624921154025,0.4759985143868578,4.3032921233420085,6.169206299738492,5.804312526232922e-06,6.773196889520127e-07,4.974024002507817e-05,0.6813209,0.09755908,0.9325506,0.42278332,0.15977001,0.38486713,2.4180841,0.19123386,0.0686898,0.021500304,0.01695833,0.31205422,0.043988563,0.038963042,0.036743257,0.025311332,0.025304634,0.13333912,0.017580964,0.50679034,0.012861878,-5.532761,0.57656205,0.045852236,0.6647556,0.003635509,0.012328079,0.071700774,0.010315632,0.011480659,0.010962221,0.19444384,0.0032152492
Adenosine,C[C@]12Oc3nc4c(N)ncnc4n3[C@H](O[C@@H]1COCO)[C@@H]2O,3,5.236244986493383,0.4784731647990085,4.298437583487327,6.1740523894994395,5.804368993935748e-06,6.698038052521992e-07,5.0299355055287025e-05,0.86543024,0.17202121,0.96695805,0.4336682,0.09787949,0.32850784,2.3715813,0.25168538,0.10693854,0.022621555,0.047278333,0.413728,0.050393254,0.028390039,0.06651331,0.038552575,0.02191954,0.119275406,0.011597526,0.5408176,0.007170831,-5.5540404,0.9246508,0.13522586,0.8177105,0.0033678194,0.003401891,0.049033713,0.0046188883,0.014365574,0.0034331842,0.30919033,0.003755654
Xanthosine,CC1O[C@@H]2[C@H](OC1O)[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]c(=O)[nH]c21,3,5.236213805408738,0.47637523778307256,4.302518339353916,6.169909271463561,5.804785745761437e-06,6.762242307593613e-07,4.9828941379928055e-05,0.7826784,0.03145398,0.9482266,0.22501633,0.16463283,0.40477496,1.8860321,0.13118407,0.027617658,0.007545068,0.0049332036,0.21832803,0.022313736,0.020513555,0.007189227,0.006884067,0.010249309,0.11583996,0.0030952843,0.48686957,0.0024515118,-6.3367143,0.41882473,0.025295084,0.6512785,0.0009784605,0.0073017688,0.028208788,0.0041452176,0.0025727933,0.003946072,0.11348237,0.00086672464
Guanosine,CO[C@@H]1[C@H](OC(C)=O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,3,5.23620645486118,0.47906869715913475,4.2972318084292755,6.175181101293084,5.8048839941080215e-06,6.680652754956299e-07,5.043920021146484e-05,0.8525119,0.13717754,0.9696048,0.3177135,0.16030073,0.37425894,2.345904,0.11921146,0.04260988,0.0071805464,0.01294103,0.170958,0.018299723,0.021379637,0.050423384,0.008941932,0.008640264,0.12970859,0.0031770617,0.68977165,0.00717948,-5.5230722,0.9402021,0.21512027,0.88589,0.0064186626,0.0046489234,0.08990474,0.0038509876,0.022554744,0.004033983,0.31080493,0.002448031
Inosine,C[C@]12CO[C@@]1(OCO)[C@@H](O)[C@H](n1cnc3c(=O)[nH]cnc31)O2,3,5.2361766734108866,0.47578374672509455,4.303640529829702,6.1687128169920715,5.80528207374974e-06,6.780897552675673e-07,4.970035263621096e-05,0.9197372,0.06866584,0.95724094,0.2651272,0.1361933,0.49766603,2.416521,0.22671206,0.053603806,0.021639679,0.013209599,0.37827465,0.037876148,0.020995423,0.013740261,0.02165331,0.015682813,0.10572785,0.013006888,0.578355,0.006255716,-5.6226463,0.8107153,0.07239978,0.74696285,0.0014837541,0.005999032,0.044895772,0.0041965493,0.007082877,0.0022100909,0.24855325,0.0021669338
Inosine,CC(O)O[C@H]1[C@H]2OCOC[C@H]1O[C@H]2n1cnc2c(=O)[nH]cnc21,3,5.236173636360138,0.4746777232860007,4.3058052987195765,6.166541974000699,5.805322670622715e-06,6.814877066371517e-07,4.945323441907673e-05,0.86363286,0.09415425,0.9768566,0.27629715,0.33715463,0.41043574,1.9554303,0.25408834,0.045201704,0.016713511,0.016345466,0.25225744,0.015198557,0.013393174,0.027103394,0.021128422,0.0107050715,0.11424766,0.0064196037,0.7151741,0.009571017,-5.4799004,0.8589306,0.19487157,0.8280247,0.01906852,0.010925356,0.09290221,0.008656182,0.010920784,0.0072705015,0.29756504,0.004799959
Inosine,CC(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1OCc1nc3c(=O)[nH]cnc3n12,3,5.236160955515607,0.4764700255855488,4.302279705367932,6.170042205663282,5.80549218110942e-06,6.760172754001076e-07,4.9856328664048876e-05,0.64198744,0.08010061,0.9608272,0.2775553,0.14767759,0.32559863,1.8659102,0.14052641,0.045992192,0.008861712,0.011664417,0.22689486,0.030252788,0.026125953,0.018713001,0.01404794,0.014529958,0.11655362,0.007809666,0.50244296,0.0057677776,-5.6624374,0.65974027,0.046568878,0.75150144,0.005241965,0.012110809,0.06066271,0.007802886,0.0068757683,0.0047257068,0.17191884,0.00086573296
Xanthosine,CCC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]c(=O)[nH]c3n12,3,5.236129794498942,0.47716022168062516,4.3008957600049165,6.171363828992968,5.8059087452988015e-06,6.739631803535491e-07,5.00154568400223e-05,0.53638595,0.041618615,0.97349644,0.21459086,0.14053349,0.325619,1.9825224,0.096779555,0.028833166,0.0037863753,0.006788578,0.15046453,0.024348931,0.03198859,0.013594928,0.0066631795,0.0095822485,0.11805582,0.004052998,0.43475094,0.0058523873,-5.847045,0.64314336,0.037574228,0.7750819,0.0030572428,0.0070500686,0.058348715,0.0061131925,0.005636835,0.0033224106,0.12499931,0.0009367575
Inosine,O=COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(CC(=O)O)nc32)[C@H](O)[C@@H]1O,3,5.236129587834694,0.47867616729552764,4.29792429993546,6.174334875733928,5.805911508110908e-06,6.693682739705255e-07,5.035883795337898e-05,0.6805653,0.008399068,0.9172392,0.24897781,0.16233955,0.453031,2.0315766,0.0755501,0.009737896,0.0018235762,0.0006720438,0.09945999,0.012328399,0.02023295,0.0065917433,0.0013943638,0.006829147,0.09267785,0.00085818535,0.39224488,0.0011154898,-6.3463078,0.06596471,0.0017910426,0.45729285,0.00030168353,0.006685668,0.014169745,0.0041093715,0.00072866696,0.0038289446,0.05646057,0.00016889325
Inosine,CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(c(=O)[nH]1)[n+](C)cn32,3,5.236116054546534,0.4760028409336423,4.3031504863165955,6.169081622776473,5.806092432117507e-06,6.775141613369639e-07,4.975646451989962e-05,0.7337414,0.066816434,0.6252217,0.1302582,0.16324821,0.4884718,2.2880633,0.09949392,0.022152595,0.0024038483,0.0062826546,0.08080905,0.022341665,0.028467545,0.04156702,0.0067817844,0.01254951,0.119276725,0.0004949518,0.46041638,0.0008190932,-5.9212637,0.12067233,0.014083366,0.3428294,0.005651703,0.015230629,0.0065316944,0.0032286022,0.003817451,0.013575984,0.056128383,0.0005480084
Adenosine,CO[C@H]1[C@H](n2cnc3c(N)ncnc32)O[C@H](CO)[C@]1(C)OC(C)=O,3,5.236112542104837,0.4763101583359158,4.302544631766442,6.169680452443232,5.806139390217314e-06,6.765806104558585e-07,4.9825924801361824e-05,0.92789,0.19169603,0.9502937,0.36496702,0.12773319,0.3570835,2.3559942,0.1944702,0.05959028,0.01831514,0.017060246,0.22433345,0.017809425,0.017021488,0.05666762,0.025161082,0.008596913,0.09405055,0.0028547763,0.6815207,0.006349052,-5.3829184,0.9775839,0.3278344,0.8889799,0.0037165128,0.0056168716,0.070484675,0.00436436,0.02321156,0.0043767397,0.44244838,0.016626947
Guanosine,C[C@]1(n2cnc3c(=O)[nH]c(N)nc32)O[C@@]2(CO2)[C@@H](OCO)[C@H]1O,3,5.236105697466406,0.47522346469635307,4.3046677066615535,6.167543688271258,5.80623089779945e-06,6.799176445933455e-07,4.9582942149889545e-05,0.8763617,0.071827635,0.9699257,0.2721014,0.12271924,0.4223265,2.5824165,0.15215799,0.03245934,0.006620822,0.011537256,0.2934257,0.021506747,0.021987353,0.018908828,0.013606394,0.007017857,0.1074418,0.0028972535,0.5170723,0.005158212,-6.01464,0.82517064,0.06722122,0.78109914,0.0015341495,0.003922858,0.035523437,0.0035737623,0.006227984,0.0020838669,0.2228256,0.0033602745
Inosine,C[C@H]1O[C@](COC=O)(n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,3,5.2361016035308285,0.4754046273924498,4.304308533841627,6.16789467322003,5.80628563127701e-06,6.793683756892855e-07,4.9623965492607435e-05,0.795498,0.0328235,0.9329771,0.28836122,0.124385044,0.48064575,1.9318752,0.13140455,0.03584854,0.011761738,0.0065972083,0.2372276,0.036411013,0.029735541,0.011457215,0.010088036,0.012394086,0.09708641,0.0070730904,0.49847046,0.003795392,-5.6549654,0.5335554,0.02449145,0.65736127,0.0005104902,0.0038480654,0.047508582,0.0025251415,0.005070819,0.0027427524,0.15556972,0.0007475492
Inosine,CC1O[C@](COC=O)(n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,3,5.2361016035308285,0.4754046273924498,4.304308533841627,6.16789467322003,5.80628563127701e-06,6.793683756892855e-07,4.9623965492607435e-05,0.7813686,0.03172631,0.93700093,0.27261114,0.13774224,0.48034057,1.8835415,0.13967393,0.034986697,0.0131066395,0.007278466,0.2288392,0.033646442,0.027818685,0.011136325,0.01062958,0.011554765,0.09254497,0.00720094,0.47661382,0.003938681,-5.727374,0.54860795,0.02561506,0.6644703,0.0004970125,0.0039825225,0.05307435,0.0026595208,0.0049106544,0.0027560024,0.15722106,0.0008417599
Xanthosine,O=c1[nH]c(=O)c2nc3n(c2[nH]1)[C@@H]1O[C@H](CO)[C@@H](OS(=O)(=O)O)[C@H]1O3,3,5.2360962572897565,0.47818460385072675,4.298854433742332,6.173338080837181,5.806357108109154e-06,6.709063758810845e-07,5.025109922768915e-05,0.6428706,0.021941382,0.95200336,0.26786408,0.35905033,0.55022424,1.956857,0.18175223,0.013348842,0.0043189493,0.0038745576,0.12977776,0.017746016,0.016277432,0.009270967,0.0027135354,0.017714096,0.1759561,0.0015040223,0.5813727,0.0019282358,-6.6064887,0.1340749,0.0054828483,0.41907635,0.0028168813,0.009082784,0.03762073,0.006576019,0.0014459349,0.015099814,0.0981269,0.00041554222
Adenosine,CC(O)O[C@@H]1[C@H]2CO[C@](n3cnc4c(N)ncnc43)(O2)[C@@]1(C)O,3,5.236086678272256,0.47533618388430826,4.304427757859012,6.1677455986855,5.80648517745393e-06,6.796016135325417e-07,4.9610344420375325e-05,0.9179865,0.11857009,0.9551212,0.32254538,0.10513107,0.37949726,2.6927257,0.24067025,0.06271967,0.018780826,0.023938784,0.40803117,0.029393911,0.022334134,0.015136346,0.03534967,0.020065773,0.11981648,0.010435326,0.47378963,0.005515915,-5.5574226,0.8316072,0.07476021,0.7772822,0.00058980146,0.0068638413,0.03294449,0.003092318,0.0057009608,0.0025986948,0.2568175,0.0022162169
Brincidofovir,CCCCC(O[C@H](CO)Cn1ccc(N)nc1=O)P(=O)(O)OCCCO,2,5.23608384027542,0.47651789391607313,4.302108768199917,6.170058912350923,5.8065231213862035e-06,6.759912704824749e-07,4.987595584648405e-05,0.1621466,0.06404562,0.5955386,0.17855906,0.09935008,0.24789652,1.7248821,0.067537926,0.005747934,0.009552208,0.0053051366,0.035635274,0.017271755,0.05194313,0.0024757886,0.01183137,0.011770624,0.07987464,0.0063575343,0.2082645,0.039553825,-5.726996,0.8091909,0.06609629,0.7476343,6.8820176e-05,0.009883151,0.09048072,0.0071685673,0.018741587,0.0032256166,0.2293592,0.021869197
Xanthosine,CC(=O)O[C@@H]1[C@@H]2OCC(O)OC[C@H]2O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21,3,5.236082387693605,0.476322901419194,4.302489500911984,6.1696752744752255,5.806542542457275e-06,6.76588677179672e-07,4.983225027931221e-05,0.688408,0.01961971,0.95841634,0.23201123,0.19090366,0.4089747,1.8499683,0.10883589,0.016214456,0.0042673904,0.0023375808,0.16141757,0.016324103,0.020440396,0.0033614938,0.0034021982,0.0067768134,0.12625954,0.0017598548,0.5158379,0.0019451514,-6.153829,0.39195192,0.016208615,0.6458119,0.0006293783,0.0044776243,0.03706377,0.0026174993,0.0022517948,0.006421318,0.10879116,0.0006241423
Brincidofovir,Nc1ccn(CCOCP(=O)(O)OC(CO)CCO)c(=O)n1,2,5.236068646515215,0.47628787420127666,4.302544413080713,6.169592879949717,5.806726265719966e-06,6.767170520356027e-07,4.982594989083887e-05,0.13243599,0.017858088,0.48364878,0.11117295,0.17450385,0.3408807,1.693757,0.03522376,0.0019387346,0.0044708895,0.0006293607,0.015978657,0.010449858,0.032079265,0.001391995,0.0028017545,0.0067628277,0.079459056,0.0016415411,0.35252565,0.0036592546,-5.8386445,0.66272366,0.038896807,0.70176,0.00014594632,0.0058132047,0.09253152,0.0026761652,0.011442331,0.00298709,0.12753615,0.0013609065
Inosine,Cc1nc2c(ncn2[C@@H]2O[C@@]3(CO3)[C@@H](OC(C)O)[C@H]2O)c(=O)[nH]1,3,5.2360624044379644,0.47559532007508626,4.303895577090795,6.1682292317851335,5.806809725897141e-06,6.788452260866809e-07,4.9671173777199234e-05,0.9616664,0.09699407,0.9657486,0.2673258,0.20395109,0.57815826,2.5675044,0.24307163,0.056984138,0.013113764,0.017571699,0.36321846,0.03500313,0.016506586,0.023183933,0.020893168,0.012482873,0.13566422,0.0079820715,0.7448613,0.007552898,-5.7757134,0.882211,0.14921956,0.8235056,0.006357161,0.009764141,0.051494937,0.0043246103,0.011667967,0.004611182,0.3112924,0.0016418664
Inosine,C[C@]1(n2cnc3c(=O)[nH]cnc32)O[C@@](C)(CO)[C@@H](O)[C@H]1OC=O,3,5.2360536806114855,0.47804513566684803,4.299085214704464,6.173022146518507,5.80692637050431e-06,6.713946147925976e-07,5.0224403248862835e-05,0.71657217,0.050613135,0.9366153,0.28879195,0.1965462,0.39596745,1.9897572,0.09722474,0.02139863,0.007920052,0.003023104,0.13708675,0.014311761,0.02199306,0.017509356,0.007055101,0.0060325926,0.08020969,0.0035513584,0.5562386,0.004240639,-5.6619534,0.76134217,0.05052622,0.7972697,0.0013350911,0.004055154,0.099355385,0.0039518857,0.011529553,0.0032470743,0.20264319,0.0022657928
Guanosine,COC(C)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(=O)[nH]c(N)nc31)[C@H]2O,3,5.23604351007896,0.47581808265540537,4.303440068074366,6.168646952083554,5.8070623616981525e-06,6.781926018577579e-07,4.972329863268556e-05,0.92470324,0.09863332,0.98262155,0.22752313,0.083872356,0.39725325,2.5126348,0.15873401,0.049621753,0.0057131965,0.02308632,0.28249544,0.025231158,0.019480806,0.014667575,0.02096599,0.011638576,0.11802403,0.006574099,0.50861114,0.009561467,-5.7358084,0.8697813,0.11121295,0.84712183,0.00064185925,0.0044368757,0.03079925,0.0029446844,0.0052406164,0.0010049876,0.27012116,0.0016950654
Inosine,O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](COCO)[C@@H](O)[C@H]1OC2,3,5.236043068555093,0.4775549797063902,4.300035308330568,6.172050828779618,5.807068265429471e-06,6.728978973271455e-07,5.011464885431685e-05,0.7612088,0.0603218,0.96242315,0.27918452,0.17676936,0.36509907,2.1761777,0.11532322,0.028332468,0.006501337,0.0055144257,0.2132968,0.020258479,0.019530129,0.018357182,0.0069227666,0.007041217,0.10102408,0.0029714124,0.61359024,0.0034174211,-5.8135643,0.68046606,0.050146878,0.7675806,0.0045614904,0.004777561,0.0465131,0.0032754955,0.007271861,0.0030444446,0.15901557,0.0007091159
Guanosine,CC(O)O[C@@H]1[C@H](O)[C@H]2CO[C@]1(n1c[n+](C)c3c(=O)[nH]c(N)nc31)O2,3,5.236042668737445,0.47662174700066345,4.301864044616145,6.170221292858746,5.807073611501176e-06,6.757385680142146e-07,4.990406871179794e-05,0.93125975,0.0703996,0.66146964,0.14178762,0.08685406,0.54115564,2.4319184,0.10487521,0.031216372,0.0023421652,0.009588643,0.173773,0.034719743,0.03228082,0.013461312,0.008937951,0.018999493,0.13425124,0.00090398977,0.39368612,0.00086401,-6.2669296,0.14316846,0.011784665,0.33105335,0.0006302512,0.011569531,0.003312441,0.001973706,0.0021394975,0.0061583985,0.07240184,0.00043081463
Inosine,C[C@]1(O)[C@H](OC=O)[C@@H](COC=O)O[C@H]1n1cnc2c(=O)[nH]cnc21,3,5.236005626664117,0.47843900737290435,4.298265172213224,6.173746081115009,5.80756893260065e-06,6.702763852621366e-07,5.031932744239186e-05,0.8823929,0.039120756,0.9325317,0.34929633,0.2281185,0.5964899,2.1921551,0.21775153,0.03939914,0.019597309,0.005212429,0.31225255,0.033213038,0.022236168,0.010965759,0.009457273,0.014352222,0.11812629,0.0065290583,0.5953889,0.003501673,-5.513387,0.40037066,0.022692004,0.5900792,0.00079848536,0.0053798626,0.058523096,0.0034105883,0.0055577224,0.0069594,0.20421746,0.0011826601
Brincidofovir,CC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCCC=O,2,5.236002151002012,0.47742016846129276,4.300258620817878,6.171745681186145,5.807615410805814e-06,6.733708605719683e-07,5.008888672607532e-05,0.36223403,0.026925001,0.4814046,0.15337174,0.13346487,0.4472552,1.7979609,0.051315874,0.004359836,0.0073351474,0.0006983647,0.035996202,0.020021873,0.04611353,0.0012471449,0.003404618,0.008886145,0.09924781,0.0026928545,0.33592296,0.008658835,-5.6343565,0.65670276,0.03375754,0.66615653,4.828538e-05,0.004462605,0.069750994,0.0022481182,0.013076139,0.0027750176,0.17003028,0.0032840348
Adenosine,COC(C)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc(N)c3ncn2c3n1,3,5.235992709632287,0.4762599692357884,4.302523169930142,6.1694622493344315,5.807741667165528e-06,6.769206310925054e-07,4.9828387145022954e-05,0.85171306,0.22363201,0.98543483,0.2695672,0.15570748,0.31478816,2.511766,0.30428526,0.15151057,0.011179719,0.06193192,0.32978442,0.04547242,0.017680466,0.12994413,0.045271505,0.016746502,0.1586426,0.008134164,0.6525444,0.013123354,-5.27607,0.97042024,0.39846557,0.90910435,0.02365283,0.008983983,0.060899317,0.005243598,0.022759186,0.00312354,0.39530668,0.009270585
Xanthosine,C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]2OCC(O)O[C@@H]21,3,5.235989220100655,0.47556665134126747,4.3038785834717705,6.1680998567295395,5.807788332229258e-06,6.790474822177725e-07,4.967311741119285e-05,0.7239177,0.025074175,0.9742119,0.18566898,0.20407721,0.3789483,1.9412115,0.11954142,0.024132213,0.004837784,0.006441285,0.16926725,0.015935369,0.01852711,0.010975977,0.005150385,0.0057864278,0.10841088,0.0023004336,0.58514583,0.0032729185,-6.0630393,0.62623864,0.06004014,0.7631567,0.0032379657,0.0063898773,0.050981056,0.004733709,0.003958213,0.0025065395,0.13241205,0.0013329841
Guanosine,C[C@@]1(OCO)[C@H]2O[C@]2(n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,3,5.235987526851153,0.47555548142653475,4.3038987832551445,6.168076270447161,5.807810975975112e-06,6.79084361895629e-07,4.967080708278948e-05,0.9126151,0.07951574,0.9795809,0.24254659,0.12494192,0.44480816,2.414258,0.15687525,0.034544993,0.0066878325,0.012527218,0.2832468,0.019606084,0.017796537,0.02489132,0.011400211,0.008619839,0.10773859,0.003320618,0.5364853,0.0054274937,-5.9893303,0.8477786,0.087149546,0.81576425,0.0021316125,0.0032569063,0.032280818,0.0037232623,0.0051156105,0.0011442835,0.23045024,0.0023000431
Remdesivir,CCC(C)COC[C@]1(C)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O,2,5.235976290888181,0.47541634823655327,4.3041602483445365,6.167792333431826,5.807961236215449e-06,6.795284850414309e-07,4.964091199109132e-05,0.55885357,0.26555112,0.78245,0.36156684,0.043727178,0.2366159,3.2906194,0.1483124,0.052787196,0.031728305,0.06009803,0.18867041,0.03115738,0.053602803,0.02275139,0.06522621,0.020607268,0.07461632,0.022822965,0.3010242,0.06900088,-5.4356585,0.9584714,0.26396585,0.85195524,0.0005093014,0.01700307,0.08120302,0.011769868,0.041585177,0.005761267,0.46548834,0.060579173
