Starter_Name,Canonical_SMILES
Inosine,C[C@H]1O[C@@H](n2c[nH+]c3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O
Brincidofovir,CCCCCCCCCCCCCCCCOC[C@](O)(CO)Cn1ccc(N)nc1=O
Inosine,O=c1[nH]c(C(O)O)nc2c1ncn2[C@@H]1OC[C@@]2(O)O[C@@H]12
Brincidofovir,CCCCCc1cc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)OCCCOCCCC
Brincidofovir,CCCCCCCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCCCOCC
Brincidofovir,CCCCCCCCCCOCCCOP(=O)(O)CO[C@@](C)(CO)Cn1ccc(N)nc1=O
Guanosine,CC(=O)[C@]1(O)[C@@H](C)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O
Guanosine,Cc1nc2c(=O)[nH]c(NC=O)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@]1(C)O
Guanosine,C[C@]1(O)[C@@H](C(=O)O)O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@@H]1O
Remdesivir,CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccc(CC=C(C)C)cc1)OP(=O)(O)O
Guanosine,CC(N)Nc1nc2c(ncn2[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)c(=O)[nH]1
Guanosine,C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@@]1(C)O
Brincidofovir,CCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1c(CO)cc(N)nc1=O
Adenosine,Nc1nc(C(O)O)nc2c1ncn2[C@@H]1OC[C@H]2O[C@]21O
Adenosine,CC(N)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(C)O)[C@@H](O)[C@H]1O
Guanosine,Cc1nc2c(=O)[nH]c(NC=O)nc2n1[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H]1O
Adenosine,CC(O)[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O
Brincidofovir,CCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1c(CCCC)cc(N)nc1=O
Brincidofovir,CCCCCCCCCCCCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OC
Brincidofovir,CCCCCCCCC(CCOCCCOP(=O)(O)COCCO)Cn1ccc(N)nc1=O
Guanosine,CC(C)(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@H]1O
Guanosine,CC(O)Nc1nc2c(ncn2[C@]23O[C@@H]2[C@H](O)[C@@H](C)O3)c(=O)[nH]1
Inosine,C[C@]1(O)[C@@H](C=O)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O
Adenosine,C[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(N)ncnc3n12
Remdesivir,CCCCOC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O
Brincidofovir,CCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1c(C)cc(N)nc1=O
Brincidofovir,CCCCOCCCOP(=O)(O)CO[C@](CO)(CCOCCCC)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1c(CCC)cc(N)nc1=O
Brincidofovir,CCC(CCCCCCCOCCCOP(=O)(O)COCCO)Cn1ccc(N)nc1=O
Brincidofovir,CCCOCCCOP(=O)(O)CO[C@H](CO)Cn1c(COCCC)cc(N)nc1=O
Adenosine,CC(=O)[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O
Adenosine,C[C@]1(n2cnc3c(NC=O)ncnc32)O[C@H](C=O)[C@@H](O)[C@H]1O
Adenosine,Cc1nc(NC=O)c2ncn([C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H]3O)c2n1
Brincidofovir,CCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](C)Cn1ccc(N)nc1=O
Remdesivir,CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1cccc(C(=O)O)c1)OP(=O)(O)O
Guanosine,C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@]1(C)O
Adenosine,CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@H]2[C@@H](O)[C@H]1OC2(C)O
Adenosine,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C=O)[C@@H](O)[C@]1(C)O
Adenosine,CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2O[C@H]2[C@@]1(O)CO
Brincidofovir,Nc1ccn(C[C@H](O)C(=O)O)c(=O)n1
Brincidofovir,CCCCCCCCCCOCCCOP(=O)(O)CO[C@@](O)(CO)Cn1ccc(N)nc1=O
Remdesivir,CCC(COC(=O)O)CC(CC)(CC)COC(=O)O
Remdesivir,CCc1ccccc1O[P@](=O)(N[C@@H](C)C(=O)OCC(CC)CC)OP(=O)(O)O
Brincidofovir,Nc1ccn(CCOCP(=O)(O)OCCCOCCCCCCCCCCCCO)c(=O)n1
Guanosine,CC(O)Nc1nc2c(nc3n2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O3)c(=O)[nH]1
Brincidofovir,CCCCCCCCCCCCOCCCOP(=O)(O)COCCn1ccc(N)nc1=O
Adenosine,CC(=O)[C@@H]1[C@H](O)[C@@H](C)O[C@H]1n1cnc2c(N)ncnc21
Brincidofovir,CCOCCCCCCCC(CC)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1cc(CCOCCCC)c(N)nc1=O
Remdesivir,CCC(CC)COC(=O)[C@H](C)N[P@@](=O)(OC1=CC2OC2C=C1)OP(=O)(O)O
Inosine,C[n+]1cn([C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O)c2nc[nH]c(=O)c21
Adenosine,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(O)O)[C@@H](O)[C@H]1O
Brincidofovir,CCCCCCCCOCCCOP(=O)(O)CO[C@](CO)(CCC)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCCCCCCC(C)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCCOCCCOP(=O)(O)CO[C@@](C)(CO)Cn1ccc(N)nc1=O
Adenosine,Nc1ncnc2c1nc1n2[C@@H]2O[C@H](C(=O)O)[C@@H](O1)[C@H]2O
Brincidofovir,CCCCCCCCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCCCOCC
Brincidofovir,CCCCCCCCCCCCCc1cc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)OCC
Inosine,NC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O
Guanosine,C[C@@]1(CO)O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@]1(C)O
Guanosine,C[C@@]1(C=O)O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@H]1O
Brincidofovir,CCCCCCCCCCCc1cc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)OCCC=O
Adenosine,CC(O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](C=O)[C@@H]1O
Brincidofovir,CCCCCCCOCCCOP(=O)(O)CO[C@](CO)(CCC)Cn1ccc(N)nc1=O
Guanosine,C[n+]1cn2c3nc([nH]c(=O)c31)N=C(O)[C@H]1O[C@@H]2[C@H](O)[C@@H]1O
Guanosine,Nc1nc2c(nc3n2[C@@H]2O[C@H](C(O)O3)[C@@H](O)[C@H]2O)c(=O)[nH]1
Brincidofovir,Nc1ccn(CCOCP(=O)(O)OCCCOCCCCCCCCCCO)c(=O)n1
Brincidofovir,CCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1cc(CCCC)c(N)nc1=O
Brincidofovir,CCCCCCCOCCCOP(=O)(O)CO[C@@](CO)(Cn1ccc(N)nc1=O)C(=O)O
Adenosine,CC(O)O[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(N)ncnc21
Brincidofovir,CCCCCCCCCCCCc1cc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)OCC
Brincidofovir,CCCCCCCCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCCCOC
Adenosine,CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(C)O)[C@@H](O)[C@H]1O
Adenosine,Nc1ncnc2c1nc1n2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O1
Brincidofovir,CCCCCCCCCCCOCCC(CO)OP(=O)(O)COCCn1ccc(N)nc1=O
Adenosine,CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2C(C)O[C@@]2(O)[C@H]1O
Brincidofovir,CCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1c(CCC)cc(N)nc1=O
Brincidofovir,CCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1c(CCCCC)cc(N)nc1=O
Brincidofovir,CCCCCCCCCCCC(CCO)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1c(C)cc(N)nc1=O
Brincidofovir,CCCCCCOCCCOP(=O)(O)CO[C@](CO)(CCC)Cn1ccc(N)nc1=O
Brincidofovir,CCCC[C@](O)(CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCOC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCC
Adenosine,CC(=O)Nc1nc2nc3c1ncn3[C@@H]1O[C@H](C(O)O2)[C@@H](O)[C@H]1O
Inosine,Cn1cnc2c(c1=O)[n+](C)cn2[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O
Brincidofovir,CCCCCCCCCCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCCCO
Remdesivir,CCC(CC)C(=O)OC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O
Brincidofovir,CCCCCCCCCCCCCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,Cc1cc(N)nc(=O)n1C[C@H](O)CO
Adenosine,CC(=O)Nc1ncnc2c1ncn2[C@@H]1OC[C@@H](O)[C@H]1O
Adenosine,Cc1nc2c(NC=O)ncnc2n1[C@@H]1O[C@H](C(C)O)[C@@H](O)[C@H]1O
Brincidofovir,CCCCCC(CCCCCOC)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCCCC[C@@]1(Cn2ccc(N)nc2=O)COP(=O)(O)CO1
Remdesivir,COC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O
Guanosine,CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C)[C@@H](O)[C@]2(C)O)c(=O)[nH]1
Brincidofovir,CCCCCCCCCOCCCOP(=O)(O)CO[C@@](O)(CO)Cn1ccc(N)nc1=O
Brincidofovir,CCOCCCCCCCCCC(C)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCOCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCCCCOCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OC
Brincidofovir,CCCCCCCCCCCCCC[C@@]1(Cn2ccc(N)nc2=O)COP(=O)(O)CO1
Brincidofovir,CCCCCCCCOCCCOP(=O)(O)COC(CO)(CO)Cn1ccc(N)nc1=O
Brincidofovir,CCOCCCCCCCCCCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,CC(=O)c1nc2c(N)ncnc2n1[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O
Adenosine,C[C@H]1O[C@@H](n2cnc3c(NC=O)ncnc32)[C@@](C)(O)[C@@H]1O
Remdesivir,CCC(C)COC(=O)[C@H](CC)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O
Brincidofovir,CCCCCCCCCOCCC(CO)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCC(CCCOC)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCC([C@H](O)CO)n1ccc(N)nc1=O
Brincidofovir,CCCCOCCCOP(=O)(O)CO[C@](CO)(CCCC)Cn1ccc(N)nc1=O
Adenosine,CC(O)[C@H]1O[C@@H](n2cnc3c(NCO)ncnc32)[C@H](O)[C@@H]1O
Brincidofovir,CCCCCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCCCOCCC
Brincidofovir,CCCCCCCCOCCC(OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O)C(=O)O
Brincidofovir,CCCCCC(CO)CCCCCOCCCOP(=O)(O)COCCn1ccc(N)nc1=O
Remdesivir,CCC(CC)COC(=O)c1ccc(O[P@@](=O)(O)N[C@@H](C)C(=O)OCC(CC)CC)cc1
Adenosine,CC(O)Nc1ncnc2c1ncn2[C@]12O[C@@H]1[C@H](O)[C@@H](C=O)O2
Brincidofovir,CCCCCCCCC(CCOC)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,O=CNc1ncnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@H]2[C@H]1O
Inosine,CC(=O)[C@@]1(C)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O
Brincidofovir,CCCCCCCCCCCCCCCCOCC(O)[C@@H](O)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCCCCCCC[C@](O)(CO)Cn1ccc(N)nc1=O
Guanosine,CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)c(=O)[nH]1
Inosine,O=c1[nH]c2nc3c1nc(C(O)O)n3[C@@H]1OC[C@@H](O2)[C@H]1O
Remdesivir,CCC(COC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O)C(C)O
Brincidofovir,CCCCCCCCCCCCCCc1cn(C[C@@H](CO)OCP(=O)(O)OC)c(=O)nc1N
Brincidofovir,CCCCCCCCCCCCCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)O
Brincidofovir,CCCCCCCCOCCCOP(=O)(O)CO[C@@](CC)(CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCCc1cc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)OP(=O)(O)O
Brincidofovir,CCCCCCCCCCCC([C@@H](CO)OCP(=O)(O)OCCCO)n1ccc(N)nc1=O
Guanosine,CC(O)Nc1nc2c(nc3n2[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O3)c(=O)[nH]1
Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1OC=O
Brincidofovir,CCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1c(C)cc(N)nc1=O
Remdesivir,CCC(C)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1C)OP(=O)(O)O
Adenosine,C[C@]1(O)[C@@H](C=O)O[C@@H](n2cnc3c(NC=O)ncnc32)[C@@H]1O
Xanthosine,O=c1[nH]c(=O)c2nc(C(O)O)n([C@@H]3OC[C@@]4(O)O[C@@H]34)c2[nH]1
Brincidofovir,CCCCCCCCCCOCCC(C)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CC(CO)CCCCCCCCCOCCCOP(=O)(O)COCCn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCCCOCCC(O)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCOCCCOP(=O)(O)CO[C@@](O)(CO)Cn1ccc(N)nc1=O
Brincidofovir,Nc1ccn(C[C@@H](CO)OCP(=O)(O)OCCCOCCCCCCCCCO)c(=O)n1
Adenosine,CC(N)O[C@@H]1[C@H](O)[C@@H](C(C)O)O[C@H]1n1cnc2c(N)ncnc21
Remdesivir,c1ccccc1
Brincidofovir,CCCCCCCCC(CO)CCOCCCOP(=O)(O)COCCn1ccc(N)nc1=O
Brincidofovir,CCC(CO)CCCCCCCCOCCCOP(=O)(O)COCCn1ccc(N)nc1=O
Inosine,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O
Brincidofovir,CCCCC(CCCCCCOC)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCCCCOCCCOP(=O)(O)COCC(O)Cn1ccc(N)nc1=O
Brincidofovir,Cn1cc([C@H](O)CO)c(N)nc1=O
Adenosine,CC(=O)[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(N)ncnc21
Brincidofovir,CCCCCCCCCCC(Cn1ccc(N)nc1=O)OCCCOP(=O)(O)COCCO
Adenosine,Cc1nc2c(NC=O)ncnc2n1[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H]1O
Guanosine,C[n+]1cn([C@@H]2O[C@@](C)(CO)[C@@H](O)[C@H]2O)c2nc(NC=O)[nH]c(=O)c21
Brincidofovir,CCCCCCCc1cc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)OCCCOCCCC
Adenosine,NC(=O)[C@]1(n2cnc3c(N)ncnc32)OC[C@@H](O)[C@H]1O
Brincidofovir,CCCCCCc1cn(C[C@@H](CO)OCP(=O)(O)OCCCOCCCCC)c(=O)nc1N
Brincidofovir,CCCCCCCCCCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,CO[C@@H]1[C@H](O)CO[C@H]1n1cnc2c(N)ncnc21
Brincidofovir,CCCCCCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCCCOCCCC
Brincidofovir,CCCCCCCCCOCCCOP(=O)(O)COCCn1c(CO)cc(N)nc1=O
Inosine,O=C[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O
Adenosine,CC(O)[C@H]1O[C@](C)(n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O
Guanosine,CC(O)Nc1nc2c(ncn2[C@@]23OC[C@@H](O2)[C@@H](O)[C@H]3O)c(=O)[nH]1
Brincidofovir,CCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1cc(CO)c(N)nc1=O
Brincidofovir,CCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(NC(C)=O)nc1=O
Brincidofovir,CCOCCCCCCCCCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,Nc1ccn(CC(O)CO)c(=O)n1
Brincidofovir,Nc1ccn(C[C@H](O)CO)c(=O)n1
Adenosine,CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C=O
Brincidofovir,CCCCCCCOCCCOP(=O)(O)CO[C@@](CC)(CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCC(CCCCCCOCCCOP(=O)(O)COCCO)Cn1ccc(N)nc1=O
Adenosine,CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(C)O)[C@H]2O[C@]21O
Adenosine,CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@@H]1[C@@]2(C)O
Brincidofovir,CCCC(CCCCCCCOC)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,Nc1ccn(C[C@@H](CO)OCP(=O)(O)OCCCOCCCCCCCCC(=O)O)c(=O)n1
Brincidofovir,CCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1cc(CCC)c(N)nc1=O
Brincidofovir,CC(CCCCCCCCOCCCOP(=O)(O)COCCO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCC(CCCCOCCCOP(=O)(O)COCCO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)c1cc(N)nc(=O)n1C
Adenosine,Nc1ncnc2c1ncn2[C@@H]1OC[C@@H](O)[C@H]1O
Brincidofovir,CCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1c(CC)cc(N)nc1=O
Guanosine,CCNc1nc2c(ncn2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O)c(=O)[nH]1
Brincidofovir,CCCCCC(CCCCC)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Guanosine,CC(O)Nc1nc2c(nc3n2[C@@H]2O[C@H](C=O)[C@@H](O3)[C@H]2O)c(=O)[nH]1
Guanosine,CC(O)Nc1nc2c(ncn2[C@@]23OC(C)[C@@H](O2)[C@@H](O)[C@H]3O)c(=O)[nH]1
Guanosine,C[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](O)[C@@H]1O
Brincidofovir,CCCCCCCCCCCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OC
Guanosine,O=CNc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
Brincidofovir,CCCCOCCC(C)CCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,O[C@@H]1CO[C@@]2(C=Nc3ncnc4c3ncn42)[C@@H]1O
Brincidofovir,CCCCCCCCCCCCCCc1cc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)O
Brincidofovir,CCCCCCCCCCOCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OC
Adenosine,CC(O)O[C@@H]1[C@H](O)[C@@H](C(C)O)O[C@H]1n1cnc2c(N)ncnc21
Guanosine,CC(=O)[C@H]1[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@](C)(CO)[C@H]1O
Brincidofovir,CCCCCCCCCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCCC=O
Brincidofovir,CCCCCCCCCCCCCCc1cc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)OC
Inosine,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C(O)O
Brincidofovir,CCCCCCCCC(CCCCC)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCCCCOC(C)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Guanosine,Nc1nc2c(ncn2[C@@H]2OC[C@@H](O)[C@H]2O)c(=O)[nH]1
Brincidofovir,CCCCC(CCCCCCOCCCOP(=O)(O)COCCO)Cn1ccc(N)nc1=O
Guanosine,O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](C=N2)[C@@H](O)[C@H]1O
Brincidofovir,CCOCCCOP(=O)(O)CO[C@@](CO)(Cn1ccc(N)nc1=O)C(=O)O
Brincidofovir,CCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)C(C)n1ccc(N)nc1=O
Brincidofovir,CCC(C)CCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Guanosine,CC(=O)[C@@]1(C)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O
Brincidofovir,CCCCCCCCCCCCCCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)O
Adenosine,CC(O)Nc1ncnc2c1ncn2[C@@H]1OC(CO)=C[C@H]1O
Brincidofovir,CCCCCCCCCOCCC(C)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Guanosine,Cc1nc2c(=O)[nH]c(NC=O)nc2n1[C@@H]1O[C@H](C(C)O)[C@@H](O)[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1OC[C@@H](O)[C@H]1O
Remdesivir,CCC(CC)C(O)C(C=O)(CC)CC
Adenosine,CC1O[C@]2(O)[C@H](O)[C@@H]1O[C@H]2n1cnc2c(NCO)ncnc21
Brincidofovir,COCCCCCCCCCCCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCOCCCOP(=O)(O)CO[C@H](CO)Cn1c(CCOCC)cc(N)nc1=O
Brincidofovir,CCCCCOCCCOP(=O)(O)CO[C@](CO)(CCCC)Cn1ccc(N)nc1=O
Brincidofovir,CCCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCCCOCC
Remdesivir,CCC(C)(C)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1
Brincidofovir,CCCCCCCCCCOCCC(O)[C@H](Cn1ccc(N)nc1=O)OCP(=O)(O)OC
Brincidofovir,CCCCCCCc1cn(C[C@@H](CO)OCP(=O)(O)OCCCOCCCC)c(=O)nc1N
Brincidofovir,CCCCCCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCCC=O
Brincidofovir,CCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1c(CCCC)cc(N)nc1=O
Brincidofovir,CCCCCCCCCCCOCC(CO)COP(=O)(O)COCCn1ccc(N)nc1=O
Guanosine,C[C@@]1(C=O)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O
Brincidofovir,CCCCCCCCCCCOCCC(Cn1ccc(N)nc1=O)OP(=O)(O)COCCO
Remdesivir,CCC(COC(O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O)C(C)O
Adenosine,C[C@H]1O[C@@H](n2cnc3c(NC(=O)CO)ncnc32)[C@H](O)[C@@H]1O
Brincidofovir,CCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1c(C)cc(N)nc1=O
Adenosine,Cc1nc(NC=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@]3(C)O)c2n1
Adenosine,CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C(=O)O
Remdesivir,CCC(CC)[C@](C)(N[P@](=O)(O)Oc1ccccc1)C(=O)OC
Adenosine,CC1OC=Nc2ncnc3c2ncn3[C@@H]2O[C@H]1[C@@H](O)[C@H]2O
Brincidofovir,CCCCCCCC(CCCOCCCOP(=O)(O)COCCO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCCCCOCCCOP(=O)(O)CO[C@@H](Cn1ccc(N)nc1=O)C(=O)O
Brincidofovir,CCCCCCCCCCOCCC(=O)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Guanosine,C[n+]1cn([C@@H]2O[C@H](C(N)=O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21
Brincidofovir,CCCCCCCCCCCOCCc1cn(C[C@@H](CO)OCP(=O)(O)OC)c(=O)nc1N
Brincidofovir,CCCCCCOCCCOP(=O)(O)COC(CO)(CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCCCCC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCCCOCCC
Adenosine,CC(O)O[C@H]1[C@H](n2cnc3c(N)ncnc32)O[C@]2(OC2C)[C@H]1O
Guanosine,C[C@]1(O)[C@@H](C=O)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O
