SMILES,isStarter,molFormula,molWeight,numHeavyAtoms
CCCC[C@@H]1C(=O)C(=CC(O)NC(N)=[NH2+])OC1(O)CC,False,C13H24N3O4+,286.1761,20
CCCC[C@@H]1C(=O)C(=CC(O)NC(N)=[NH2+])OC1(C)O,False,C12H22N3O4+,272.1605,19
CCCC[C@@H]1C(=O)C(=C(CCC)C(O)NC(N)=[NH2+])OC1O,False,C14H26N3O4+,300.1918,21
CCCC[C@@H]1C(=O)C(=C(CC)C(O)NC(N)=[NH2+])OC1O,False,C13H24N3O4+,286.1761,20
CCCC[C@@]1(CCC)C(=O)C(=CC(O)NC(N)=[NH2+])OC1O,False,C14H26N3O4+,300.1918,21
CCCC[C@@]1(CC)C(=O)C(=CC(O)NC(N)=[NH2+])OC1O,False,C13H24N3O4+,286.1761,20
CCCC[C@@]1(C)C(=O)C(=CC(O)NC(N)=[NH2+])OC1O,False,C12H22N3O4+,272.1605,19
CCCC(CCC)[C@@H]1C(=O)C(=CC(O)NC(N)=[NH2+])OC1O,False,C14H26N3O4+,300.1918,21
CCCC(CC)[C@@H]1C(=O)C(=CC(O)NC(N)=[NH2+])OC1O,False,C13H24N3O4+,286.1761,20
CCCC(CC)C[C@@H]1C(=O)C(=CC(O)NC(N)=[NH2+])OC1O,False,C14H26N3O4+,300.1918,21
CCC(CC)C[C@@H]1C(=O)C(=CC(O)NC(N)=[NH2+])OC1O,False,C13H24N3O4+,286.1761,20
CCCC(C)CC[C@@H]1C(=O)C(=CC(O)NC(N)=[NH2+])OC1O,False,C14H26N3O4+,300.1918,21
CCC(C)CC[C@@H]1C(=O)C(=CC(O)NC(N)=[NH2+])OC1O,False,C13H24N3O4+,286.1761,20
CCCCCCC[C@@H]1C(=O)C(=CC(O)NC(N)=[NH2+])OC1O,False,C14H26N3O4+,300.1918,21
CCCCCC[C@@H]1C(=O)C(=CC(O)NC(N)=[NH2+])OC1O,False,C13H24N3O4+,286.1761,20
C=C1OC(=O)[C@H](CCCC)C1(O)C(O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
C=C1OC(=O)[C@](CCCC)(C(O)NC(N)=[NH2+])C1O,False,C11H20N3O4+,258.1448,18
CCCCC1(O)CC(=O)OC1=CC(O)NC(N)=[NH2+],False,C11H20N3O4+,258.1448,18
CCCC1(O)C(=CC(O)NC(N)=[NH2+])OC(=O)[C@@H]1C,False,C11H20N3O4+,258.1448,18
CC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1(O)CC,False,C11H20N3O4+,258.1448,18
CCC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1(C)O,False,C11H20N3O4+,258.1448,18
C=C1OC(=O)[C@H](CCCC)C1O,False,C9H14O3,170.0943,12
CCCC[C@H]1C2=NC(=[NH2+])NC(O)C=C(O2)C1O,False,C11H18N3O3+,240.1343,17
CCCC[C@H]1C2=[N+]=C(N)NC(O)C=C(O2)C1O,False,C11H18N3O3+,240.1343,17
CCCC[C@H]1C(=O)OC(=CC=O)C1O,False,C10H14O4,198.0892,14
CCCC[C@H]1C(=O)OC(=CC(=O)NC(N)=[NH2+])C1O,False,C11H18N3O4+,256.1292,18
CCCC[C@H]1C(=O)OC(=CC(NC(N)=[NH2+])OC)C1O,False,C12H22N3O4+,272.1605,19
CCCC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1OC,False,C12H22N3O4+,272.1605,19
CCCC[C@H]1C(=O)OC(=CC(NC(N)=[NH2+])OC(C)=O)C1O,False,C13H22N3O5+,300.1554,21
CCCC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1OC(C)=O,False,C13H22N3O5+,300.1554,21
CCCC[C@H]1C(=O)OC(=CC(Cl)NC(N)=[NH2+])C1O,False,C11H19ClN3O3+,276.1109,18
CCCC[C@H]1C(=O)OC2(OC2C(O)NC(N)=[NH2+])C1O,False,C11H20N3O5+,274.1397,19
CCCC[C@H]1C(=O)OC(=CC(O)NC(N)=O)C1O,False,C11H18N2O5,258.1216,18
CCCC[C@H]1C(=O)OC(=CC(=O)O)C1O,False,C10H14O5,214.0841,15
CCCC[C@H]1C(=O)OC(=CC(NC(N)=[NH2+])OC(N)=[NH2+])C1O,False,C12H23N5O4+2,301.1739,21
CCCC[C@H]1C(=O)OC(=CC(N)O)C1O,False,C10H17NO4,215.1158,15
C[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1O,False,C8H14N3O4+,216.0979,15
CCCC[C@H]1C(=O)OC(=CC(O)(CCC)NC(N)=[NH2+])C1O,False,C14H26N3O4+,300.1918,21
CC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1O,False,C9H16N3O4+,230.1135,16
CCCC[C@H]1C(=O)OC(=CC(O)(CC)NC(N)=[NH2+])C1O,False,C13H24N3O4+,286.1761,20
CCC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1O,False,C10H18N3O4+,244.1292,17
CCCC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1(O)CCC,False,C14H26N3O4+,300.1918,21
CCCC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1(O)CC,False,C13H24N3O4+,286.1761,20
CCCC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1(C)O,False,C12H22N3O4+,272.1605,19
CCCC[C@H]1C(=O)OC(=C(CCC)C(O)NC(N)=[NH2+])C1O,False,C14H26N3O4+,300.1918,21
CCCC[C@H]1C(=O)OC(=C(CC)C(O)NC(N)=[NH2+])C1O,False,C13H24N3O4+,286.1761,20
CCCC[C@]1(CCC)C(=O)OC(=CC(O)NC(N)=[NH2+])C1O,False,C14H26N3O4+,300.1918,21
CCCC[C@]1(CC)C(=O)OC(=CC(O)NC(N)=[NH2+])C1O,False,C13H24N3O4+,286.1761,20
CCCC[C@]1(C)C(=O)OC(=CC(O)NC(N)=[NH2+])C1O,False,C12H22N3O4+,272.1605,19
CCCC(CCC)[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1O,False,C14H26N3O4+,300.1918,21
CCCC(CC)[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1O,False,C13H24N3O4+,286.1761,20
CCCC(CC)C[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1O,False,C14H26N3O4+,300.1918,21
CCC(CC)C[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1O,False,C13H24N3O4+,286.1761,20
CCCC(C)CC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1O,False,C14H26N3O4+,300.1918,21
CCC(C)CC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1O,False,C13H24N3O4+,286.1761,20
CCCCCCC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1O,False,C14H26N3O4+,300.1918,21
CCCCCC[C@H]1C(=O)OC(=CC(O)NC(N)=[NH2+])C1O,False,C13H24N3O4+,286.1761,20
CCCC[C@H]1C(=O)OC2=CCNC(=O)N=C21,False,C11H14N2O3,222.1004,16
CCCC[C@@H]1C(=O)C2=CCNC(=O)N=C1O2,False,C11H14N2O3,222.1004,16
CCCC[C@H]1C(=O)OC(=CCN)C1=O,False,C10H15NO3,197.1052,14
CCCC[C@H]1C(=O)OC(=CCNC(=O)O)C1=O,False,C11H15NO5,241.095,17
CCCC[C@H]1C(=O)OC(=CC(O)NC(N)O)C1=O,False,C11H18N2O5,258.1216,18
CCCC[C@H]1C(=O)OC(=C(O)CNC(N)O)C1=O,False,C11H18N2O5,258.1216,18
CCCC(O)[C@H]1C(=O)OC(=CCNC(N)O)C1=O,False,C11H18N2O5,258.1216,18
CCC(O)C[C@H]1C(=O)OC(=CCNC(N)O)C1=O,False,C11H18N2O5,258.1216,18
CC(O)CC[C@H]1C(=O)OC(=CCNC(N)O)C1=O,False,C11H18N2O5,258.1216,18
NC(O)NCC=C1OC(=O)[C@H](CCCCO)C1=O,False,C11H18N2O5,258.1216,18
NC(N)=O,False,CH4N2O,60.0324,4
CCCC[C@H]1C(=O)OC(=CCNC(N)NC(N)=O)C1=O,False,C12H20N4O4,284.1485,20
CCCC[C@H]1C(=O)OC(=CCNC(N)=O)C1NC(N)=O,False,C12H20N4O4,284.1485,20
CCCC[C@@H]1C(=O)C(=CCNC(N)=O)OC1NC(N)=O,False,C12H20N4O4,284.1485,20
CCCC[C@H]1C(=O)OC(=CC(CNC(N)=O)NC(N)=O)C1=O,False,C13H20N4O5,312.1434,22
C[C@H]1C(=O)OC(=CCNC(N)=O)C1=O,False,C8H10N2O4,198.0641,14
CCCC[C@H]1C(=O)OC(=CC(CCC)NC(N)=O)C1=O,False,C14H22N2O4,282.158,20
CC[C@H]1C(=O)OC(=CCNC(N)=O)C1=O,False,C9H12N2O4,212.0797,15
CCCC[C@H]1C(=O)OC(=CC(CC)NC(N)=O)C1=O,False,C13H20N2O4,268.1423,19
CCC[C@H]1C(=O)OC(=CCNC(N)=O)C1=O,False,C10H14N2O4,226.0954,16
CCCC[C@H]1C(=O)OC(=C(CNC(N)=O)CNC(N)=O)C1=O,False,C13H20N4O5,312.1434,22
CCCC[C@H]1C(=O)OC(=C(CCC)CNC(N)=O)C1=O,False,C14H22N2O4,282.158,20
CCCC[C@H]1C(=O)OC(=C(CC)CNC(N)=O)C1=O,False,C13H20N2O4,268.1423,19
CCCC[C@]1(CNC(N)=O)C(=O)OC(=CCNC(N)=O)C1=O,False,C13H20N4O5,312.1434,22
CCCC[C@]1(CCC)C(=O)OC(=CCNC(N)=O)C1=O,False,C14H22N2O4,282.158,20
CCCC[C@]1(CC)C(=O)OC(=CCNC(N)=O)C1=O,False,C13H20N2O4,268.1423,19
CCCC[C@]1(C)C(=O)OC(=CCNC(N)=O)C1=O,False,C12H18N2O4,254.1267,18
CCCC(CNC(N)=O)[C@H]1C(=O)OC(=CCNC(N)=O)C1=O,False,C13H20N4O5,312.1434,22
CCCC(CCC)[C@H]1C(=O)OC(=CCNC(N)=O)C1=O,False,C14H22N2O4,282.158,20
CCCC(CC)[C@H]1C(=O)OC(=CCNC(N)=O)C1=O,False,C13H20N2O4,268.1423,19
CCC(CNC(N)=O)C[C@H]1C(=O)OC(=CCNC(N)=O)C1=O,False,C13H20N4O5,312.1434,22
CCCC(CC)C[C@H]1C(=O)OC(=CCNC(N)=O)C1=O,False,C14H22N2O4,282.158,20
CCC(CC)C[C@H]1C(=O)OC(=CCNC(N)=O)C1=O,False,C13H20N2O4,268.1423,19
CC(CC[C@H]1C(=O)OC(=CCNC(N)=O)C1=O)CNC(N)=O,False,C13H20N4O5,312.1434,22
CCCC(C)CC[C@H]1C(=O)OC(=CCNC(N)=O)C1=O,False,C14H22N2O4,282.158,20
CCC(C)CC[C@H]1C(=O)OC(=CCNC(N)=O)C1=O,False,C13H20N2O4,268.1423,19
NC(=O)NCC=C1OC(=O)[C@H](CCCCCNC(N)=O)C1=O,False,C13H20N4O5,312.1434,22
CCCCCCC[C@H]1C(=O)OC(=CCNC(N)=O)C1=O,False,C14H22N2O4,282.158,20
CCCCCC[C@H]1C(=O)OC(=CCNC(N)=O)C1=O,False,C13H20N2O4,268.1423,19
CCCC[C@H]1C(=O)OC(=C=C=O)C1=O,False,C10H10O4,194.0579,14
CCCC[C@H]1C(=O)OC(=CCO)C1=O,False,C10H14O4,198.0892,14
CCCC[C@H]1C(=O)OC(CC=O)C1=O,False,C10H14O4,198.0892,14
CCCC[C@H]1C(=O)OC(=CC(O)C#N)C1=O,False,C11H13NO4,223.0845,16
CCCC[C@H]1C(=O)OC(N)(CC=O)C1=O,False,C10H15NO4,213.1001,15
CCCC[C@H]1C(=O)OC(=COC=O)C1=O,False,C10H12O5,212.0685,15
CCCC[C@H]1C(=O)OC(=C(O)CO)C1=O,False,C10H14O5,214.0841,15
CCCC(O)[C@H]1C(=O)OC(=CCO)C1=O,False,C10H14O5,214.0841,15
CCC(O)C[C@H]1C(=O)OC(=CCO)C1=O,False,C10H14O5,214.0841,15
CC(O)CC[C@H]1C(=O)OC(=CCO)C1=O,False,C10H14O5,214.0841,15
O=C1OC(=CCO)C(=O)[C@H]1CCCCO,False,C10H14O5,214.0841,15
CCCC[C@H]1C(=O)OC(=CC(=O)C=O)C1=O,False,C11H12O5,224.0685,16
C[C@H]1C(=O)OC(=CC=O)C1=O,False,C7H6O4,154.0266,11
CCCC[C@H]1C(=O)OC(=CC(=O)CCC)C1=O,False,C13H18O4,238.1205,17
CC[C@H]1C(=O)OC(=CC=O)C1=O,False,C8H8O4,168.0423,12
CCCC[C@H]1C(=O)OC(=CC(=O)CC)C1=O,False,C12H16O4,224.1049,16
CCC[C@H]1C(=O)OC(=CC=O)C1=O,False,C9H10O4,182.0579,13
CCCC[C@H]1C(=O)OC(=C(C=O)C=O)C1=O,False,C11H12O5,224.0685,16
CCCC[C@H]1C(=O)OC(=C(C=O)CCC)C1=O,False,C13H18O4,238.1205,17
CCCC[C@H]1C(=O)OC(=C(C=O)CC)C1=O,False,C12H16O4,224.1049,16
CCCC[C@]1(C=O)C(=O)OC(=CC=O)C1=O,False,C11H12O5,224.0685,16
CCCC[C@]1(CCC)C(=O)OC(=CC=O)C1=O,False,C13H18O4,238.1205,17
CCCC[C@]1(CC)C(=O)OC(=CC=O)C1=O,False,C12H16O4,224.1049,16
CCCC[C@]1(C)C(=O)OC(=CC=O)C1=O,False,C11H14O4,210.0892,15
CCCC(C=O)[C@H]1C(=O)OC(=CC=O)C1=O,False,C11H12O5,224.0685,16
CCCC(CCC)[C@H]1C(=O)OC(=CC=O)C1=O,False,C13H18O4,238.1205,17
CCCC(CC)[C@H]1C(=O)OC(=CC=O)C1=O,False,C12H16O4,224.1049,16
CCC(C=O)C[C@H]1C(=O)OC(=CC=O)C1=O,False,C11H12O5,224.0685,16
CCCC(CC)C[C@H]1C(=O)OC(=CC=O)C1=O,False,C13H18O4,238.1205,17
CCC(CC)C[C@H]1C(=O)OC(=CC=O)C1=O,False,C12H16O4,224.1049,16
CC(C=O)CC[C@H]1C(=O)OC(=CC=O)C1=O,False,C11H12O5,224.0685,16
CCCC(C)CC[C@H]1C(=O)OC(=CC=O)C1=O,False,C13H18O4,238.1205,17
CCC(C)CC[C@H]1C(=O)OC(=CC=O)C1=O,False,C12H16O4,224.1049,16
O=CC=C1OC(=O)[C@H](CCCCC=O)C1=O,False,C11H12O5,224.0685,16
CCCCCCC[C@H]1C(=O)OC(=CC=O)C1=O,False,C13H18O4,238.1205,17
CCCCCC[C@H]1C(=O)OC(=CC=O)C1=O,False,C12H16O4,224.1049,16
C=C1OC(=O)[C@H](CCCC(CC)CNC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
C=C1OC(=O)[C@H](CCCCC(C)CNC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
C=C1OC(=O)[C@H](CCC(CCC)CNC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
CCCC[C@@]1(CC)C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
C=C1OC(=O)[C@H](CCCCCCCNC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
CC(C)CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C14H24N3O3+,282.1812,20
CCC(CCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O)C(=O)O,False,C14H22N3O5+,312.1554,22
CC(CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O)C(=O)O,False,C14H22N3O5+,312.1554,22
CCCC(CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O)C(=O)O,False,C14H22N3O5+,312.1554,22
NC(=[NH2+])NCC=C1OC(=O)[C@H](CCCCCCC(=O)O)C1=O,False,C14H22N3O5+,312.1554,22
CCC(O)CCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C13H22N3O4+,284.1605,20
CC(O)CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C13H22N3O4+,284.1605,20
CCCC(O)CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C13H22N3O4+,284.1605,20
NC(=[NH2+])NCC=C1OC(=O)[C@H](CCCCCCO)C1=O,False,C13H22N3O4+,284.1605,20
CCC(O)CCC[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O,False,C13H24N3O4+,286.1761,20
CCC(O)CCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1O,False,C13H24N3O4+,286.1761,20
CC(O)CCCC[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O,False,C13H24N3O4+,286.1761,20
CC(O)CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1O,False,C13H24N3O4+,286.1761,20
CCCC(O)CC[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O,False,C13H24N3O4+,286.1761,20
CCCC(O)CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1O,False,C13H24N3O4+,286.1761,20
NC(=[NH2+])NCC=C1OC(O)[C@H](CCCCCCO)C1=O,False,C13H24N3O4+,286.1761,20
NC(=[NH2+])NCC=C1OC(=O)[C@H](CCCCCCO)C1O,False,C13H24N3O4+,286.1761,20
CCC(CC)CCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C15H26N3O3+,296.1969,21
CCCC(CC)CCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C16H28N3O3+,310.2125,22
CCCCC(CC)CCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCC(C)CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C15H26N3O3+,296.1969,21
CCCC(C)CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C16H28N3O3+,310.2125,22
CCCCC(C)CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCCC(CCC)CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C16H28N3O3+,310.2125,22
CCCCC(CCC)CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCCCC(CC)C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C15H26N3O3+,296.1969,21
CCCCC(CCCC)C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCCCCC(CC)[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C15H26N3O3+,296.1969,21
CCCCCC(CCC)[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C16H28N3O3+,310.2125,22
CCCCCC(CCCC)[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCCCCC[C@]1(CC)C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C15H26N3O3+,296.1969,21
CCCCCC[C@]1(C)C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C14H24N3O3+,282.1812,20
CCCCCC[C@]1(CCC)C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C16H28N3O3+,310.2125,22
CCCCCC[C@]1(CCCC)C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCCCCC[C@H]1C(=O)OC(=C(CC)CNC(N)=[NH2+])C1=O,False,C15H26N3O3+,296.1969,21
CCCCCC[C@H]1C(=O)OC(=C(CCC)CNC(N)=[NH2+])C1=O,False,C16H28N3O3+,310.2125,22
CCCCCC[C@H]1C(=O)OC(=C(CCCC)CNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCCCCC[C@H]1C(=O)OC(=CC(CC)NC(N)=[NH2+])C1=O,False,C15H26N3O3+,296.1969,21
CCCCCC[C@H]1C(=O)OC(=CC(CCC)NC(N)=[NH2+])C1=O,False,C16H28N3O3+,310.2125,22
CCCCCC[C@H]1C(=O)OC(=CC(CCCC)NC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCCCCCCCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
C=C1OC(=O)[C@H](CCCC(CCC)CNC(N)=[NH2+])C1=O,False,C14H24N3O3+,282.1812,20
C=C1OC(=O)[C@H](CCCCC(CC)CNC(N)=[NH2+])C1=O,False,C14H24N3O3+,282.1812,20
C=C1OC(=O)[C@H](CCC(CCCC)CNC(N)=[NH2+])C1=O,False,C14H24N3O3+,282.1812,20
C=C1OC(=O)[C@H](CC(CCCCC)CNC(N)=[NH2+])C1=O,False,C14H24N3O3+,282.1812,20
CCCC[C@@]1(CCC)C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C14H24N3O3+,282.1812,20
CCCCC[C@@]1(CC)C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C14H24N3O3+,282.1812,20
CCCCCC[C@@]1(C)C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C14H24N3O3+,282.1812,20
CCCCC(CNC(N)=[NH2+])=C1OC(=O)[C@H](CCC)C1=O,False,C14H24N3O3+,282.1812,20
CCCCCC(CNC(N)=[NH2+])=C1OC(=O)[C@H](CC)C1=O,False,C14H24N3O3+,282.1812,20
CCCCC(C=C1OC(=O)[C@H](CCC)C1=O)NC(N)=[NH2+],False,C14H24N3O3+,282.1812,20
CCCCCC(C=C1OC(=O)[C@H](CC)C1=O)NC(N)=[NH2+],False,C14H24N3O3+,282.1812,20
C=C1OC(=O)[C@H](CCCCCC(C)CNC(N)=[NH2+])C1=O,False,C14H24N3O3+,282.1812,20
C=C1OC(=O)[C@H](CCCCCCCCNC(N)=[NH2+])C1=O,False,C14H24N3O3+,282.1812,20
CCCCC(C)CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C15H26N3O3+,296.1969,21
CCCCCC(C)C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C15H26N3O3+,296.1969,21
CC(C)CCCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C15H26N3O3+,296.1969,21
CCCC(CCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O)C(=O)O,False,C15H24N3O5+,326.171,23
CCC(CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O)C(=O)O,False,C15H24N3O5+,326.171,23
CCCCC(CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O)C(=O)O,False,C15H24N3O5+,326.171,23
CCCCCC(C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O)C(=O)O,False,C15H24N3O5+,326.171,23
CC(CCCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O)C(=O)O,False,C15H24N3O5+,326.171,23
NC(=[NH2+])NCC=C1OC(=O)[C@H](CCCCCCCC(=O)O)C1=O,False,C15H24N3O5+,326.171,23
CCCC(O)CCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C14H24N3O4+,298.1761,21
CCC(O)CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C14H24N3O4+,298.1761,21
CCCCC(O)CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C14H24N3O4+,298.1761,21
CCCCCC(O)C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C14H24N3O4+,298.1761,21
CC(O)CCCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C14H24N3O4+,298.1761,21
NC(=[NH2+])NCC=C1OC(=O)[C@H](CCCCCCCO)C1=O,False,C14H24N3O4+,298.1761,21
CCCC(O)CCC[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O,False,C14H26N3O4+,300.1918,21
CCCC(O)CCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1O,False,C14H26N3O4+,300.1918,21
CCC(O)CCCC[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O,False,C14H26N3O4+,300.1918,21
CCC(O)CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1O,False,C14H26N3O4+,300.1918,21
CCCCC(O)CC[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O,False,C14H26N3O4+,300.1918,21
CCCCC(O)CC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1O,False,C14H26N3O4+,300.1918,21
CCCCCC(O)C[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O,False,C14H26N3O4+,300.1918,21
CCCCCC(O)C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1O,False,C14H26N3O4+,300.1918,21
CC(O)CCCCC[C@@H]1C(=O)C(=CCNC(N)=[NH2+])OC1O,False,C14H26N3O4+,300.1918,21
CC(O)CCCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1O,False,C14H26N3O4+,300.1918,21
NC(=[NH2+])NCC=C1OC(O)[C@H](CCCCCCCO)C1=O,False,C14H26N3O4+,300.1918,21
NC(=[NH2+])NCC=C1OC(=O)[C@H](CCCCCCCO)C1O,False,C14H26N3O4+,300.1918,21
CCCC(CCC)CCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCCC(CC)CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCC(CC)CCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C16H28N3O3+,310.2125,22
CCCCCC(CCC)C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCCCCC(CC)C[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C16H28N3O3+,310.2125,22
CCCCCCC(CCC)[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCCCCCC(CC)[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C16H28N3O3+,310.2125,22
CCCCCCC[C@]1(CCC)C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCCCCCC[C@]1(CC)C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C16H28N3O3+,310.2125,22
CCCCCCC[C@]1(C)C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C15H26N3O3+,296.1969,21
CCCCCCC[C@H]1C(=O)OC(=C(CCC)CNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCCCCCC[C@H]1C(=O)OC(=C(CC)CNC(N)=[NH2+])C1=O,False,C16H28N3O3+,310.2125,22
CCCCCCC[C@H]1C(=O)OC(=CC(CCC)NC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCCCCCC[C@H]1C(=O)OC(=CC(CC)NC(N)=[NH2+])C1=O,False,C16H28N3O3+,310.2125,22
CCCC(C)CCCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C17H30N3O3+,324.2282,23
CCC(C)CCCCC[C@H]1C(=O)OC(=CCNC(N)=[NH2+])C1=O,False,C16H28N3O3+,310.2125,22
C=C1OC(=O)[C@H](CCC(C)(CC)CNC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
C=C1OC(=O)[C@H](CCC(C)C(C)CNC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
C=C1OC(=O)[C@H](CCC(CC)CCNC(N)=[NH2+])C1=O,False,C13H22N3O3+,268.1656,19
