starter_Canonical_SMILES,Canonical_SMILES,molecularFormula,molecularWeight,numHeavyAtoms,coreRetention,recoveryReason
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=C(O)C1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C10H10N4O6,282.212,20,1.0,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=C[C@H]1O[C@](O)(n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C10H10N4O6,282.212,20,1.0,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](C(O)O)[C@@H](O)[C@H]1O2,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](C(O)O)[C@@H](O2)[C@H]1O,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](C(O)O2)[C@@H](O)[C@H]1O,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1nc1n2[C@@H]2O[C@H](C(O)O)[C@@H](O)[C@H]2O1,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1nc1n2[C@@H]2O[C@H](C(O)O)[C@@H](O1)[C@H]2O,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1nc1n2[C@@H]2O[C@H](C(O)O1)[C@@H](O)[C@H]2O,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@@]2(O)[C@H]1O,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@]1(O)[C@@H]2O,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](C(O)O)[C@@]2(O)O[C@@H]12,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](C(O)O)[C@H]2O[C@]21O,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@]2(C(O)O)O[C@@H]1[C@@H]2O,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@]2(C(O)O)O[C@H]2[C@H]1O,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@]2(OC2O)[C@@H](O)[C@H]1O,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@]12OC(O)[C@@H](O1)[C@@H](O)[C@H]2O,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@]12O[C@H](C(O)O)[C@@H](O)[C@H]1O2,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@]12O[C@H]([C@@H](C(O)O)O1)[C@H]2O,C10H10N4O6,282.212,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C11H14N4O5,282.256,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COCC1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C11H14N4O5,282.256,20,1.0,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C11H14N4O5,282.256,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1C(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,C11H14N4O5,282.256,20,1.0,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1C(CO)O[C@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,C11H14N4O5,282.256,20,1.0,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](O)C(CO)O[C@@H]1n1cnc2c(=O)[nH]cnc21,C11H14N4O5,282.256,20,1.0,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](O)C(CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,C11H14N4O5,282.256,20,1.0,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,C11H14N4O5,282.256,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,C11H14N4O5,282.256,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]1(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C11H14N4O5,282.256,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,C11H14N4O5,282.256,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,C11H14N4O5,282.256,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(n2cnc3c(=O)[nH]cnc32)O[C@H](CO)[C@@H](O)[C@H]1O,C11H14N4O5,282.256,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C11H14N4O5,282.256,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,C11H14N4O5,282.256,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cn1cnc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,C11H14N4O5,282.256,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=C(O)[C@H]1O[C@@H](n2c[nH+]c3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C10H11N4O6+,283.22,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,NC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C10H13N5O5,283.244,20,1.0,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC[C@H]1O[C@@H](n2c[nH+]c3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C11H15N4O5+,283.264,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c[nH+]c2c(=O)[nH]cnc21,C11H15N4O5+,283.264,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@H]1[C@@H](O)[C@H](n2c[nH+]c3c(=O)[nH]cnc32)O[C@@H]1CO,C11H15N4O5+,283.264,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[n+]1cn([C@@H]2OC(CO)[C@@H](O)[C@H]2O)c2nc[nH]c(=O)c21,C11H15N4O5+,283.264,20,1.0,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc[nH]c(=O)c21,C11H15N4O5+,283.264,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@]12OC(F)[C@@H](O1)[C@@H](O)[C@H]2O,C10H9FN4O5,284.203,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@](O)(CO)[C@@H](O)[C@H]1O,C10H12N4O6,284.228,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](C(O)O)[C@@H](O)[C@H]1O,C10H12N4O6,284.228,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)C(O)(O)[C@H]1O,C10H12N4O6,284.228,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)C1(O)O,C10H12N4O6,284.228,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@]1(O)O[C@H](CO)[C@@H](O)[C@H]1O,C10H12N4O6,284.228,20,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,N#CC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C11H9N5O5,291.223,21,1.0,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]cnc21,C12H12N4O5,292.251,21,0.9474,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C=O,C12H12N4O5,292.251,21,0.9474,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCO[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2C=O,C12H12N4O5,292.251,21,0.9474,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCO[C@@]12O[C@@H]1[C@@H](C=O)O[C@H]2n1cnc2c(=O)[nH]cnc21,C12H12N4O5,292.251,21,0.9474,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCO[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@]2(C=O)O[C@@H]12,C12H12N4O5,292.251,21,0.9474,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCO[C@H]1[C@H]2O[C@@]1(C=O)O[C@H]2n1cnc2c(=O)[nH]cnc21,C12H12N4O5,292.251,21,0.9474,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCO[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1C=O,C12H12N4O5,292.251,21,0.9474,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CCO[C@]12O[C@H]1[C@H](n1cnc3c(=O)[nH]cnc31)O[C@@H]2C=O,C12H12N4O5,292.251,21,0.9474,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,N#CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C11H11N5O5,293.239,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,N#C[C@@]1(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C11H11N5O5,293.239,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,N#C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,C11H11N5O5,293.239,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,N#C[C@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,C11H11N5O5,293.239,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,N#C[C@]1(n2cnc3c(=O)[nH]cnc32)O[C@H](CO)[C@@H](O)[C@H]1O,C11H11N5O5,293.239,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,N#Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C11H11N5O5,293.239,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,N#Cc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,C11H11N5O5,293.239,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=COC1O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(=O)[nH]cnc21,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=COC1O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]cnc43)O[C@H]12,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]2O[C@]12O,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@]2(O)O[C@H]12,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=COC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(=O)[nH]cnc3n12,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=COC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(ncn32)c(=O)[nH]1,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=COC[C@H]1O[C@@H]2[C@H](Oc3nc4c(=O)[nH]cnc4n32)[C@@H]1O,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=COC[C@H]1O[C@@H]2[C@H](Oc3nc4c(ncn42)c(=O)[nH]3)[C@@H]1O,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=COC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1O,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=COC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@H]1[C@H]2O,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=COC[C@]12O[C@@H]([C@H](n3cnc4c(=O)[nH]cnc43)O1)[C@@H]2O,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=COC[C@]12O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O)[C@@H]1O2,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@@H]1[C@@H]2OC(O)[C@H]2O[C@H]1n1cnc2c(=O)[nH]cnc21,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@@H]1[C@@H]2Oc3nc4c(=O)[nH]cnc4n3[C@@H]1O[C@@H]2CO,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@@H]1[C@@H]2Oc3nc4c(ncn4[C@@H]1O[C@@H]2CO)c(=O)[nH]3,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]cnc21,C11H10N4O6,294.223,21,1.0,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@@H]1[C@H](O)[C@H]2CO[C@]1(n1cnc3c(=O)[nH]cnc31)O2,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@@H]1[C@H](O)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@@H]1O2,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@@H]1[C@H](O)[C@H]2COc3nc4c(ncn4[C@@H]1O2)c(=O)[nH]3,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@@H]1[C@H]2CO[C@@]1(O)[C@H](n1cnc3c(=O)[nH]cnc31)O2,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@@]12OC[C@H]1O[C@@H](n1cnc3c(=O)[nH]cnc31)[C@@H]2O,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@@]12O[C@@H]1[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]cnc21,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C=O,C11H10N4O6,294.223,21,1.0,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@]12CO2,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]cnc3n12,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(ncn32)c(=O)[nH]1,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@H]1[C@@H](O)[C@]2(n3cnc4c(=O)[nH]cnc43)OC[C@H]1O2,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]2CO[C@]21O,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@]2(CO2)[C@H]1O,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@]2(CO)O[C@@H]12,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]cnc21,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@H]1[C@H]2O[C@@]1(CO)O[C@H]2n1cnc2c(=O)[nH]cnc21,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@H]1[C@H]2Oc3nc4c(=O)[nH]cnc4n3[C@@H]2O[C@@H]1CO,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@H]1[C@H]2Oc3nc4c(ncn4[C@@H]2O[C@@H]1CO)c(=O)[nH]3,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@]12OC[C@@H](O[C@H]1n1cnc3c(=O)[nH]cnc31)[C@H]2O,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=CO[C@]12O[C@H]1[C@H](n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO,C11H10N4O6,294.223,21,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)C(O)[C@@H]1C[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O1,C12H14N4O5,294.267,21,0.9474,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)C[C@@H]1O,C12H14N4O5,294.267,21,0.9474,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)C[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C12H14N4O5,294.267,21,0.9474,coreRetentionRelaxed
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)O[C@@H]1[C@H](O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]cnc21,C12H14N4O5,294.267,21,0.9474,coreRetentionRelaxed
