PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
1663,144211445,6919,C1=COC(=C1)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255027-01/212322127,,Inactive,,,0,,,,,0,0,4,,-5.8896,,,,,,,,,,,,,,-22.084,,-26.1793,,,-8.4695,,,-7.473,,-5.8896,,,QC'd by SIGMA
1664,144211446,10367,C1=CC(=NC(=C1)C(=O)O)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255028-01/212321791,,Inactive,,,0,,,,,0,0,4,,0.3452,,,,,,,,,,,,,,15.0768,,9.9397,,,-0.9444,,,8.5151,,0.3452,,,QC'd by SIGMA
1665,144211448,8007,CCCCN,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255030-01/212322270,,Inactive,,,0,,,,,0,0,4,,-6.8364,,,,,,,,,,,,,-59.6439,,-0.4271,,,-8.4678,,,-8.8261,,-6.8364,,,,QC'd by LightBiologicals
1666,144211468,7020,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255049-01/212321927,,Inactive,,,0,,,,,0,0,4,,-14.8316,,,,,,,,,,,,,,-5.2307,,-42.4615,,,-5.9732,,,-1.2268,,-14.8316,,,QC'd by SIGMA
1667,144211486,7702,CCCC1=CC=C(C=C1)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255067-01/212322005,,Inactive,,,0,,,,,0,0,4,,-3.198,,,,,,,,,,,,,,-2.9268,,-4.6501,,,-7.0276,,,-1.6987,,-3.198,,,QC'd by LightBiologicals
1668,144211490,5282108,CC1=CCCC(C1/C=C/C(=O)C)(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255071-01/212321818,,Inactive,,,0,,,,,0,0,4,,-13.4165,,,,,,,,,,,,,,-9.7279,,-13.9702,,,-19.8698,,,-13.4135,,-13.4165,,,QC'd by SIGMA
1669,144211491,7888,CC(CCCC(C)(C)O)CC=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255072-01/212322288,,Inactive,,,0,,,,,0,0,4,,-13.7458,,,,,,,,,,,,,,-17.1184,,-4.7871,,,-1.3525,,-19.9483,,,-13.7458,,,QC'd by SIGMA
1670,144211497,8048,CCCCCCCCCC(=O)OCC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255078-01/212322250,,Inactive,,,0,,,,,0,0,4,,-33.8638,,,,,,,,,,,,,,-33.7961,,-8.385,,,-5.1899,,,-7.6213,,-33.8638,,,QC'd by Acros
1671,144211503,7881,CCCCOP(=O)(O)OCCCC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255084-01/212321886,,Inactive,,,0,,,,,0,0,4,,1.4275,,,,,,,,,,,,,,-22.3146,,-3.9965,,,3.5225,,,12.6733,,1.4275,,,QC'd by LightBiologicals
1672,144211511,7945,CCOC(=O)CC(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255092-01/212322098,,Inactive,,,0,,,,,0,0,4,,-5.5081,,,,,,,,,,,,,,3.7724,,3.5859,,,5.7479,,,-0.5172,,-5.5081,,,QC'd by SIGMA
1673,144211512,7794,CC(CCC=C(C)C)CC=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255093-01/212322246,,Inactive,,,0,,,,,0,0,4,,-0.7252,,,,,,,,,,,,,,-1.1213,,-3.848,,,-18.113,,,1.0273,,-0.7252,,,QC'd by Enamine
1674,144211525,246728,CCCCCC(=O)CC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255105-01/212322225,,Inactive,,,0,,,,,0,0,4,,2.8065,,,,,,,,,,,,,,5.9314,,-0.0687,,,-15.8692,,,5.347,,2.8065,,,QC'd by SIGMA
1675,144211529,8454,CN1CCCC1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255880-01/212321960,,Inactive,,,0,,,,,0,0,4,,-10.7479,,,,,,,,,,,,,,-9.9971,,2.7647,,,-5.2582,,,-14.7744,,-10.7479,,,QC'd by SIGMA
1676,144211531,3830,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255418-01/212322063,,Inactive,,,0,,,,,0,0,4,,-17.8878,,,,,,,,,,,,,,0.6206,,-3.2521,,,3.6491,,,-2.5681,,-17.8878,,,QC'd by SIGMA
1677,144211534,31265,CCCCCC(=O)OCC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255157-01/212322153,,Inactive,,,0,,,,,0,0,4,,-2.2959,,,,,,,,,,,,,,3.3402,,-31.3696,,,-15.0881,,,-2.1486,,-2.2959,,,QC'd by SIGMA
1678,144211535,2998,CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255553-01/212322089,,Inactive,,,0,,,,,0,0,4,,-11.7366,,,,,,,,,,,,,,-16.4216,,-9.3956,,,-19.4423,,,-5.915,,-11.7366,,,QC'd by SIGMA
1679,144211591,19800,CCCCCCC(CCCC)CO,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256026-01/212321968,,Inactive,,,0,,-6.25,1,0.3722,-1.1199,39,4,1 0 0 0 0,7.1164,,,,,,,,,,,,,,65.5483,,19.0304,,,-10.9333,,,1.4208,,7.1164,,,QC'd by SIGMA
1680,144211604,8617,C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00257530-01/212321802,,Inactive,,,0,,,,,0,0,4,,-17.2774,,,,,,,,,,,,,,-11.4584,,-2.06,,,-0.3158,,,-5.2899,,-17.2774,,,QC'd by Enamine
1681,144211615,757,C(C(=O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00257533-01/212322451,,Inactive,,,0,,,,,0,0,4,,5.2672,,,,,,,,,,,,,,1.8034,,4.6419,,,-2.8732,,,4.4747,,5.2672,,,QC'd by Enamine
1682,144211644,2735107,CCCCCCCCOS(=O)(=O)[O-].[Na+],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255572-01/212322243,,Inactive,,,0,,,,,0,0,4,,-0.7494,,,,,,,,,,,,,,-44.9637,,-29.0003,,,-9.8302,,,-7.3983,,-0.7494,,,QC'd by SIGMA
1683,144211684,4055,CC1=CC(=O)C2=CC=CC=C2C1=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255225-01/212322324,,Inactive,,,0,,-5.65,1,0.6739,-23.3245,0,4,0 0 0 0 0,-13.3688,,,,,,,,,,,,,,2.5056,,-1.7909,,,-18.6966,,,-30.687,,-13.3688,,,QC'd by SIGMA
1684,144211695,10364,CC1=C(C=C(C=C1)C(C)C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256001-01/212322379,,Inactive,,,0,,,,,0,0,4,,-2.6917,,,,,,,,,,,,,,0.0252,,-4.082,,,5.478,,,-4.3712,,-2.6917,,,QC'd by SIGMA
1685,144211701,637520,COC(=O)/C=C/C1=CC=CC=C1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255910-01/212322207,,Inactive,,,0,,,,,0,0,4,,-6.3154,,,,,,,,,,,,,,-7.4672,,-11.4476,,,5.0636,,,-18.9605,,-6.3154,,,QC'd by SIGMA
1686,144211702,8163,CCCCCCCCCC(=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255160-01/212321990,,Inactive,,,0,,,,,0,0,4,,3.8446,,,,,,,,,,,,,,-5.6299,,-6.4352,,,1.4867,,,1.9203,,3.8446,,,QC'd by SIGMA
1687,144211706,16306,CCCCOC(=O)C(=O)OCCCC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255886-01/212322052,,Inactive,,,0,,,,,0,0,4,,2.6829,,,,,,,,,,,,,,1.4366,,-0.3296,,,-7.3062,,,0.0748,,2.6829,,,QC'd by SIGMA
1688,144211748,92874,CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255438-01/212322171,,Inactive,,,0,,,,,0,0,4,,-16.7236,,,,,,,,,,,,,,-68.3815,,-19.9673,,,-20.6789,,,-0.2673,,-16.7236,,,QC'd by LightBiologicals
1689,144211770,176,CC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255303-01/212319507,,Inactive,,,0,,,,,0,0,4,,2.692,,,,,,,,,,,,,3.4666,,-0.1253,,,-2.9045,,-3.8515,,,2.692,,,,QC'd by LightBiologicals
1690,144211776,21648,CC(=O)CCC1=CC=C(C=C1)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255780-01/212321853,,Inactive,,,0,,,,,0,0,4,,-1.1538,,,,,,,,,,,,,,-2.0427,,3.5602,,,2.387,,,3.1443,,-1.1538,,,QC'd by LightBiologicals
1691,144211807,5354456,COC(=O)/C=C\C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255203-01/212322276,,Inactive,,,0,,,,,0,0,4,,4.5944,,,,,,,,,,,,,,3.0443,,9.7513,,,1.9731,,-0.6732,,,4.5944,,,QC'd by LightBiologicals
1692,144211813,13654,CC(C)OC(=O)C1=CC=CC=C1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256252-01/212322267,,Inactive,,,0,,,,,0,0,4,,0.9179,,,,,,,,,,,,,,-0.9737,,1.3171,,,7.0172,,,-3.728,,0.9179,,,QC'd by LightBiologicals
1693,144211814,5281515,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255159-01/212321961,,Activator,,,0,,,,,0,0,5,,27.9746,,,,,,,,,,,,,,106.5405,,112.38,,,105.8605,,,84.7926,,27.9746,,,QC'd by LightBiologicals
1694,144211816,12377,CCCSSCCC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255274-01/212322112,,Inactive,,,0,,,,,0,0,4,,0.1032,,,,,,,,,,,,,,-11.6704,,-6.334,,,-9.2295,,,-5.0839,,0.1032,,,QC'd by LightBiologicals
1695,144211824,79050,CCCCCCCCCCCCCC(=O)OCC(CO)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255819-01/212321987,,Inactive,,,0,,,,,0,0,4,,-2.9143,,,,,,,,,,,,,,-68.628,,-61.6552,,,-0.8311,,,-0.9272,,-2.9143,,,QC'd by LightBiologicals
1696,144211843,6683,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255399-01/212322454,,Inactive,,,0,,,,,0,0,4,,-1.7164,,,,,,,,,,,,,,-3.6983,,6.8903,,,-11.4678,,,2.3478,,-1.7164,,,QC'd by LightBiologicals
1697,144211875,12059,CC(C)C1=CC(=CC=C1)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255721-01/212321957,,Inactive,,,0,,,,,0,0,4,,9.0684,,,,,,,,,,,,,,-3.7862,,-2.4315,,,-9.3619,,,-9.1776,,9.0684,,,QC'd by LightBiologicals
1698,144211914,1533,CC1=CC(=NC=C1)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256313-01/212322311,,Inactive,,,0,,,,,0,0,4,,8.4479,,,,,,,,,,,,,,8.5845,,8.7671,,,-4.4372,,,7.998,,8.4479,,,QC'd by LightBiologicals
1699,144211922,16846,CCCOC(=O)C1=CC=CC=C1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256062-01/212322066,,Inactive,,,0,,,,,0,0,4,,-3.0854,,,,,,,,,,,,,,-26.276,,-27.6538,,,-4.0531,,,-23.7147,,-3.0854,,,QC'd by SIGMA
1700,144211936,5352435,CC(=CCC/C(=C/C(OC)OC)/C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256256-01/212322441,,Inactive,,,0,,,,,0,0,4,,4.501,,,,,,,,,,,,,,-1.9207,,3.3236,,,6.9365,,,2.9971,,4.501,,,QC'd by SIGMA
1701,144211937,12613,CC(C)CCOC(=O)CC(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256163-01/212322443,,Inactive,,,0,,,,,0,0,4,,-0.5527,,,,,,,,,,,,,,-39.2818,,-38.4021,,,0.8759,,,-4.2988,,-0.5527,,,QC'd by TCI
1702,144211965,1252759,CC1=CC[C@@H](C1(C)C)CC=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256080-01/212322283,,Inactive,,,0,,,,,0,0,4,,-7.1024,,,,,,,,,,,,,,-5.0489,,-0.9531,,,1.5968,,,3.4613,,-7.1024,,,QC'd by CBI-BB
1703,144211972,671,C1=CC=C2C(=C1)C(=CC(=C2O)C(=O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255467-01/212322080,,Inactive,,,0,,,,,0,0,4,,-1.66,,,,,,,,,,,,,,-0.941,,13.6477,,,-3.7212,,,9.7279,,-1.66,,,QC'd by SIGMA
1704,144211984,78435,CC1=CC(=C(C(=C1C(=O)OC)O)C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255527-01/212320317,,Inactive,,,0,,,,,0,0,4,,3.6716,,,,,,,,,,,,,-2.407,,-9.3411,,,0.6005,,-6.9999,,,3.6716,,,,QC'd by SIGMA
1705,144211991,31234,C1=CC=C(C=C1)CCCO,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255550-01/212322426,,Inactive,,,0,,,,,0,0,4,,-22.6866,,,,,,,,,,,,,,0.6422,,-3.7338,,,1.0812,,,-2.5472,,-22.6866,,,QC'd by SIGMA
1706,144212009,5371102,CC/C=C\CCOC(=O)C1=CC=CC=C1O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255403-01/212321973,,Inactive,,,0,,,,,0,0,4,,10.9307,,,,,,,,,,,,,,-1.7586,,3.6132,,,2.7085,,,-1.8188,,10.9307,,,QC'd by TCI
1707,144212027,54682468,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256236-01/212319226,,Inactive,,,0,,,,,0,0,4,,-10.7125,,,,,,,,,,,,,-18.2556,,-29.8482,,,-23.7997,,-24.8386,,,-10.7125,,,,QC'd by Bosche
1708,144212063,36326,CC1=CC(=C(C=C1)NC=NC)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255538-01/212321813,,Inactive,,,0,,,,,0,0,4,,-5.4998,,,,,,,,,,,,,,-7.1148,,-0.6386,,,-9.3738,,,-4.1374,,-5.4998,,,QC'd by Sigma DiscoveryCPR
1709,144212081,5365748,CCCCCCCC/C=C/CCCOC(=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255653-01/212321897,,Inactive,,,0,,,,,0,0,4,,-9.905,,,,,,,,,,,,,,-2.1368,,-1.7521,,,-3.4718,,,-2.8755,,-9.905,,,QC'd by Sigma DiscoveryCPR
1710,144212093,103005,CC1C2CC(C1(C)C)CC2C3CCCC(C3)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256284-01/212319671,,Inactive,,,0,,,,,0,0,4,,-6.857,,,,,,,,,,,,,-5.5824,,3.9688,,,1.8094,,3.8938,,,-6.857,,,,QC'd by SIGMA
1711,144212101,24114,CCCCOC(=O)C(C)OC(=O)CCC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256245-01/212321869,,Inactive,,,0,,,,,0,0,4,,-19.8934,,,,,,,,,,,,,,1.99,,-3.1259,,,-0.1693,,,5.8141,,-19.8934,,,QC'd by SIGMA
1712,144212102,11230,CC1=CCC(CC1)(C(C)C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256250-01/212321832,,Inactive,,,0,,-5.8,1,0.6353,0.3752,39,4,1 0 0 0 0,4.9644,,,,,,,,,,,,,,92.4266,,33.9752,,,-3.0207,,,5.9533,,4.9644,,,QC'd by SIGMA
1713,144212138,12180,CCCC(=O)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256040-01/212321781,,Inactive,,,0,,,,,0,0,4,,-14.9108,,,,,,,,,,,,,,-26.6775,,-0.3132,,,-0.5088,,,-13.0681,,-14.9108,,,QC'd by SIGMA
1714,144212140,520098,CCC(C)C1=NC=CN=C1OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256160-01/212322073,,Inactive,,,0,,-6.3,1,0.3433,-26.8631,0,4,0 0 0 0 0,-36.4678,,,,,,,,,,,,,,9.8596,,-31.8982,,,-31.0647,,,-5.6264,,-36.4678,,,QC'd by SIGMA
1715,144212141,5364495,CCCC/C=C\CCCCCCCCCC=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255337-01/212322421,,Inactive,,,0,,,,,0,0,4,,10.0964,,,,,,,,,,,,,,-9.4814,,-0.7798,,,12.6859,,,0.2528,,10.0964,,,QC'd by SIGMA
1716,144212142,1549018,CC/C=C\CC1=C(CCC1=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256139-01/212322190,,Inactive,,,0,,,,,0,0,4,,-20.9986,,,,,,,,,,,,,,-0.0235,,-4.2112,,,1.4383,,,-22.0619,,-20.9986,,,QC'd by SIGMA
1717,144212143,6428555,CCCC/C=C/C=C\C=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255406-01/212321999,,Inactive,,,0,,,,,0,0,4,,-5.233,,,,,,,,,,,,,,-0.1657,,-8.0369,,,6.1747,,,-8.3753,,-5.233,,,QC'd by SIGMA
1718,144212155,11622,CCCCCCCCCCCC(=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255260-01/212322294,,Inactive,,,0,,,,,0,0,4,,-5.4738,,,,,,,,,,,,,,-6.245,,-0.4396,,,-13.1514,,,-19.0196,,-5.4738,,,QC'd by SIGMA
1719,144212156,5318042,CCC/C=C/CO,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256273-01/212322346,,Inactive,,,0,,,,,0,0,4,,11.7921,,,,,,,,,,,,,,-1.9323,,-2.9552,,,0.1952,,,3.1066,,11.7921,,,QC'd by SIGMA
1720,144212165,5280378,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255167-01/212319730,,Inactive,,,0,,,,,0,0,4,,2.1251,,,,,,,,,,,,,-6.291,,-2.4412,,,-3.1191,,-7.7609,,,2.1251,,,,QC'd by LightBiologicals
1721,144212181,23678979,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)[O-])C.[Na+],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255896-01/212322298,,Inactive,,,0,,,,,0,0,4,,2.8295,,,,,,,,,,,,,,5.8106,,-2.5458,,,-1.4412,,,-0.0274,,2.8295,,,QC'd by LightBiologicals
1722,144212195,12810,CCCCCC1CCCC(=O)O1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255981-01/212321794,,Inactive,,,0,,,,,0,0,4,,2.2929,,,,,,,,,,,,,,7.9128,,5.4814,,,2.8564,,,7.6721,,2.2929,,,QC'd by LightBiologicals
1723,144212209,19113,CNC(=O)NC1=CC(=C(C=C1)Cl)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255937-01/212321976,,Inactive,,,0,,-4.4,1,0.9453,-42.5639,0,4,1 0 0 0 0,-32.1366,,,,,,,,,,,,,,-48.5897,,-1.9544,,,1.6227,,,-16.8149,,-32.1366,,,QC'd by LightBiologicals
1724,144212264,94314,CCC(C)SSC(C)CC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256215-01/212322108,,Inactive,,,0,,,,,0,0,4,,-4.0968,,,,,,,,,,,,,,-2.6308,,-5.5934,,,-1.7785,,,-3.0442,,-4.0968,,,QC'd by LightBiologicals
1725,144212269,205586,C1CCN[C@@H](C1)C2=CN=CC=C2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255520-01/212322191,,Inactive,,,0,,,,,0,0,4,,7.9751,,,,,,,,,,,,,,-3.6285,,-9.004,,,-13.6203,,,-1.2409,,7.9751,,,QC'd by LightBiologicals
1726,144212289,5284503,CC/C=C/CCO,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255208-01/212322434,,Inactive,,,0,,,,,0,0,4,,-2.958,,,,,,,,,,,,,,-2.459,,-8.9945,,,-6.851,,,-12.1144,,-2.958,,,QC'd by SIGMA
1727,144212292,20084,CC(C)NC(=O)NC(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255709-01/212322173,,Inactive,,,0,,,,,0,0,4,,1.2252,,,,,,,,,,,,,,-8.6971,,-6.0903,,,-4.2292,,,-8.0076,,1.2252,,,QC'd by Enamine
1728,144212315,15109,COC1=C(C(=CC=C1)OC)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00256127-01/212322402,,Inactive,,,0,,,,,0,0,4,,9.2552,,,,,,,,,,,,,,12.8156,,12.9118,,,6.7353,,,-2.7455,,9.2552,,,QC'd by LightBiologicals
1729,144212327,6436633,C/C=C\C/C=C/CCCCCCCCOC(=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255494-01/212322044,,Inactive,,,0,,,,,0,0,4,,-19.237,,,,,,,,,,,,,,3.7128,,1.3421,,,-17.5434,,,-14.5105,,-19.237,,,QC'd by LightBiologicals
1730,144212330,10890,CCCCCOC(=O)CCC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255424-01/212322130,,Inactive,,,0,,,,,0,0,4,,7.1475,,,,,,,,,,,,,,3.7814,,3.1295,,,-1.7968,,,4.8403,,7.1475,,,QC'd by LightBiologicals
1731,144212338,7165,CCOC(=O)C1=CC=CC=C1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255586-01/212322287,,Inactive,,,0,,,,,0,0,4,,-2.9976,,,,,,,,,,,,,,-2.7193,,0.5631,,,-6.153,,,-9.3385,,-2.9976,,,QC'd by Acros
1732,144212340,8500,CC1=CC=C(C=C1)C(=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255943-01/212322255,,Inactive,,,0,,,,,0,0,4,,-5.1933,,,,,,,,,,,,,,-0.8864,,2.3314,,,-4.2364,,,-0.781,,-5.1933,,,QC'd by Acros
1733,144212343,7060,CC1=NC2=CC=CC=C2C=C1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255440-01/212321914,,Inactive,,,0,,,,,0,0,4,,26.5954,,,,,,,,,,,,,,11.1788,,31.7445,,,3.4713,,,3.8,,26.5954,,,QC'd by Acros
1734,144212351,445070,CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255293-01/212322065,,Inactive,,,0,,,,,0,0,4,,-19.4407,,,,,,,,,,,,,,-18.0815,,-11.6168,,,-11.274,,,-18.4982,,-19.4407,,,QC'd by Acros
1735,144212352,892,C1(C(C(C(C(C1O)O)O)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255362-01/212322057,,Inactive,,,0,,,,,0,0,4,,0.4154,,,,,,,,,,,,,,3.485,,6.0971,,,-14.2145,,,-18.0191,,0.4154,,,QC'd by Acros
1736,144212353,14511,CC1=CC(=O)CCC1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255585-01/212321828,,Inactive,,,0,,,,,0,0,4,,-11.5631,,,,,,,,,,,,,,-7.218,,-12.2366,,,-8.2645,,,-15.883,,-11.5631,,,QC'd by Acros
1737,144212355,7151,COC(=O)C1=CN=CC=C1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255708-01/212321908,,Inactive,,,0,,,,,0,0,4,,1.0003,,,,,,,,,,,,,,-0.0115,,3.313,,,-7.2689,,,-1.164,,1.0003,,,QC'd by Acros
1738,144212356,18827,CCCCCC(C=C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00255686-01/212321837,,Inactive,,,0,,,,,0,0,4,,-5.2842,,,,,,,,,,,,,,-3.1144,,-7.2522,,,-1.3492,,,-4.2397,,-5.2842,,,QC'd by Acros
