PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
215,174006510,25229526,C1CN(CCC1N2C3=C(C=N2)C(=NC(=N3)C4=CC5=C(C=C4)NC=C5)N6CCOCC6)CC7=CN=CC=C7,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346634-01/212314214,,Inhibitor,2.4315,100,86,Complete curve; high efficacy,-5.6141,1,0.8724,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-102.8595,,,,,,3.3338,8.8148,,7.2161,,2.7717,,-5.7028,0.1779,,-13.3716,,-16.785,-97.6452,,-126.5725,,-102.8595,,,,QC'd by Selleck
216,174006512,10271028,CC(C)(CNC1=NN2C(=NN=C2C3=CC=CC=C3)C=C1C4CCC4)CN(C)C,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345822-01/212314184,,Inhibitor,2.1671,100,86,Complete curve; high efficacy,-5.6641,1,0.9118,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-131.7241,,,,,,-0.1372,-0.2653,,-16.4339,,-3.9798,,-0.465,-4.8717,,-13.1009,,-47.9785,-83.5663,,-83.1915,,-131.7241,,,,QC'd by SynKinase
217,174006558,44607360,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)NC(=O)C=C)Cl,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346496-01/212313974,,Inhibitor,1.7214,100,86,Complete curve; high efficacy,-5.7641,1,0.8997,-100,0,-1.1,0 0 0 0 0 0 1 0 0 0 0,-90.3143,,,,,,-8.8658,4.8027,,1.0149,,4.8822,,8.4305,12.905,,13.392,,-79.3279,-72.1797,,-79.4964,,-90.3143,,,,QC'd by Selleck
218,174006708,23625762,COC1=CC2=C(C=C1)C=C(C=C2)C3=C(NC(=N3)C4=CC=C(C=C4)S(=O)C)C5=CC=NC=C5,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346554-01/212315474,,Inhibitor,4.8516,137.4289,86,Complete curve; high efficacy,-5.3141,1,0.9824,-137.4289,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-123.8098,,,,,,6.6801,-0.8607,,3.827,,1.2546,,0.9766,-3.7479,,-18.3443,,-52.5322,-66.0475,,-118.5356,,-123.8098,,,,QC'd by Selleck
219,174006760,72295940,C1COCCN1CC2=CC=C(C=C2)COC3=NC=CC(=N3)C(=C4NC5=CC=CC=C5S4)C#N,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345850-01/212315455,,Inhibitor,1.9314,100,86,Complete curve; high efficacy,-5.7141,1,0.8698,-100,0,-1.1,0 0 0 0 0 0 0 1 0 0 0,-102.3904,,,,,,0.9525,16.5745,,0.1352,,2.1009,,1.2883,13.5789,,0.7465,,-107.4576,-117.7556,,-101.1735,,-102.3904,,,,QC'd by SynKinase
220,174006769,24988881,C1CN(CCC1OC2=C(C=CC(=C2)F)Br)C3=NOC(=C3)C4=NN(N=N4)CC(=O)O,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346680-01/212314908,,Inhibitor,1.7214,100,86,Complete curve; high efficacy,-5.7641,1,0.8986,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-105.8755,,,,,,5.384,8.6116,,3.7387,,10.6295,,7.2758,2.2333,,3.2352,,-68.8288,-105.2162,,-104.9294,,-105.8755,,,,QC'd by Selleck
221,174007014,5081913,C1=CC(=C(C=C1Cl)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)O,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00165811-03/212314318,,Inhibitor,2.4315,100,86,Complete curve; high efficacy,-5.6141,1,0.8416,-100,0,-1.1,1 0 0 0 0 0 0 0 0 0 0,-88.3509,,,,,,27.902,5.6709,,25.9698,,8.0907,,19.8405,7.4523,,8.5744,,-38.3236,-104.3293,,-111.4498,,-88.3509,,,,QC'd by Tocris
222,174007029,3549980,CCCC(CCC)C(=O)[O-],Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162288-06/212314303,,Inhibitor,1.7214,100,86,Complete curve; high efficacy,-5.7641,1,0.9141,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-111.5376,,,,,,7.7227,-2.0873,,-7.0543,,-1.7254,,-6.1502,4.9779,,-1.0872,,-63.8648,-93.1152,,-112.1509,,-111.5376,,,,QC'd by Microsource
223,174007110,23116322,CCC1=C(C(=C(C=C1O)O)C(=O)C2=CC(=C(C=C2)OCCN3CCOCC3)OC)CC(=O)N(CCOC)CCOC,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346685-01/212314518,,Inhibitor,5.4436,162.3616,86,Complete curve; high efficacy,-5.2641,1,0.9074,-162.3616,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-140.2086,,,,,,-6.4523,-0.5695,,18.8704,,6.4486,,18.0821,11.3227,,21.5494,,-39.6688,-116.6534,,-125.7172,,-140.2086,,,,QC'd by Selleck
224,174007323,3049,CC=C(C1=CC=C(C=C1)O)C(=CC)C2=CC=C(C=C2)O,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00018153-09/212315309,,Inhibitor,2.4315,100,86,Complete curve; high efficacy,-5.6141,1,0.8807,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-85.5644,,,,,,4.7824,6.4786,,-7.5098,,4.5127,,8.8356,9.2225,,5.7011,,-69.0935,-88.0838,,-83.562,,-85.5644,,,,QC'd by Microsource
225,174007347,50989217,C[C@@H]1OC[C@@H]2[C@H](O1)[C@@H]([C@@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00179504-06/212313934,,Inhibitor,2.1671,100,86,Complete curve; high efficacy,-5.6641,1,0.9022,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-129.965,,,,,,0.0897,6.1124,,-14.9582,,-12.8094,,-12.7971,-12.9135,,-25.1908,,-41.0489,-78.7506,,-81.8879,,-129.965,,,,QC'd by Selleck
226,174007372,73265393,CO[C@H]1[C@H](O[C@@H]([C@H]([C@@H]1O)O)N2C3=C(C=CC=C3Cl)C4=C5C(=C6C7=C(C(=CC=C7)Cl)NC6=C42)C(=O)NC5=O)CO,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346471-01/212313888,,Inhibitor,2.4315,100,86,Complete curve; high efficacy,-5.6141,1,0.8968,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-120.0895,,,,,,9.4293,8.4985,,2.7354,,-3.5315,,9.2519,15.6906,,-2.187,,-57.7786,-90.1675,,-78.5009,,-120.0895,,,,QC'd by SantaCruz Bio
227,92764525,13506406,C1=CC=C(C(=C1)CNC2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)CO)O)O)O,Active,86,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS002702505-01/212332467,,Inhibitor,4.4668,170.8782,86,Complete curve; high efficacy,-5.35,1,0.9841,-147.2963,23.5819,-1.1,0 0 0 0 0,-129.8909,,,,,,,,,,,,,13.03,,12.4128,,,-26.3298,,-110.7826,,,-129.8909,,,,QC'd by NCI Chemotherapeutic Agents Repository
228,124882651,448055,COC1=C(C=C(C=C1)[C@H]2CC(=O)NC2)OC3CCCC3,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016899-04/212315568,,Inhibitor,3.4347,100,85,Complete curve; high efficacy,-5.4641,1,0.8606,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-106.204,,,,,,11.754,10.6077,,4.5894,,-6.7196,,-4.4214,14.2369,,13.2823,,-20.6613,-81.9901,,-119.9047,,-106.204,,,,QC'd by Tocris
229,124897541,24964624,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00186465-01/212314199,,Inhibitor,3.8537,100,85,Complete curve; high efficacy,-5.4141,1,0.8733,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-117.9675,,,,,,7.7629,7.901,,4.0101,,10.5213,,8.3685,1.5677,,-3.0109,,-3.9423,-91.71,,-92.5647,,-117.9675,,,,QC'd by Selleck
230,124950700,2765355,C1=CC(=CC=C1C2=C3C=C(C=CC3=NO2)C4=NC(=NC=C4)N)Cl,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00242499-01/212315390,,Inhibitor,6.853,138.5323,85,Complete curve; high efficacy,-5.1641,1,0.9763,-138.5323,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-117.2016,,,,,,0.8486,-0.1276,,1.7262,,1.0027,,-0.8752,-6.654,,-19.943,,-16.2379,-68.2991,,-113.3931,,-117.2016,,,,QC'd by Tocris
231,137275835,24180719,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00187911-02/212315034,,Inhibitor,2.7282,120.3906,85,Complete curve; high efficacy,-5.5641,1,0.933,-100,20.3906,-1.1,0 0 0 0 0 0 0 0 0 0 0,-109.5018,,,,,,13.5727,8.2018,,14.8496,,20.8311,,22.0503,21.583,,18.5044,,-54.2276,-56.6953,,-93.7778,,-109.5018,,,,QC'd by ChemAxon
232,174006263,73265205,CC(C1=CC=CC2=CC=CC=C21)N[C@H]3CCCC[C@H]3NC(=O)C4=CC=C(C=C4)Cl,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00344507-02/212315556,,Inhibitor,3.4347,100,85,Complete curve; high efficacy,-5.4641,1,0.8576,-100,0,-1.1,0 0 0 0 0 0 0 0 1 0 0,-126.7379,,,,,,-11.7831,-0.8951,,1.3628,,-5.5931,,-7.7745,-1.2725,,-8.6771,,-16.0158,-117.425,,-121.8249,,-126.7379,,,,QC'd by SantaCruz Bio
233,174006312,4440,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00181786-03/212315499,,Inhibitor,8.6275,191.635,85,Complete curve; high efficacy,-5.0641,1,0.9519,-182.7609,8.8741,-1.1,0 0 0 0 0 0 0 0 1 0 0,-143.4744,,,,,,9.0463,5.2797,,4.6908,,4.5138,,1.1399,4.4644,,0.1619,,-4.5388,-151.8509,,-152.3007,,-143.4744,,,,QC'd by SIGMA
234,174006424,9934347,CNC(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCOCC4)OC,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346931-01/212314986,,Inhibitor,2.7282,120.9019,85,Complete curve; high efficacy,-5.5641,1,0.9551,-100,20.9019,-1.1,0 0 0 0 0 0 0 0 0 0 0,-88.7722,,,,,,17.2508,18.3938,,15.6842,,21.0982,,14.8438,13.4566,,7.5669,,-18.4156,-87.2743,,-95.0232,,-88.7722,,,,QC'd by Selleck
235,174006583,24826799,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263152-02/212314026,,Inhibitor,3.4347,100,85,Complete curve; high efficacy,-5.4641,1,0.8587,-100,0,-1.1,1 0 0 0 0 0 0 0 0 0 0,-78.8365,,,,,,-25.1616,1.5916,,-0.151,,-4.33,,-4.4721,7.9401,,6.1206,,-20.9789,-90.3323,,-110.8576,,-78.8365,,,,QC'd by Selleck
236,174006696,5309,CN(C)S(=O)(=O)C1=CC2=C(C=C1)NC(=O)C2=CC3=CC4=C(N3)CCCC4,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346933-01/212315397,,Inhibitor,2.7282,100,85,Complete curve; high efficacy,-5.5641,1,0.831,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-108.8057,,,,,,6.4134,1.2732,,0.2778,,2.1494,,8.0019,7.9006,,3.4384,,-85.066,-46.6408,,-82.6725,,-108.8057,,,,QC'd by SIGMA
237,174006856,4788,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015840-09/212314900,,Inhibitor,3.4347,100,85,Complete curve; high efficacy,-5.4641,1,0.9261,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-97.1315,,,,,,4.2593,12.3279,,8.629,,10.9879,,5.4109,-1.1204,,2.2038,,-27.5098,-85.5962,,-97.2431,,-97.1315,,,,QC'd by Microsource
238,174006939,73265311,C[C@H]1C=CC=CC=CC=CC=CC=CC=C[C@@H](C[C@H]2[C@H]([C@H](C[C@](O2)(C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@H]([C@H](O3)C)O)N)O,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00090808-03/212314618,,Inhibitor,8.6275,196.2638,85,Complete curve; high efficacy,-5.0641,1,0.9459,-191.3353,4.9285,-1.1,0 0 0 0 0 0 0 0 1 0 0,-157.4623,,,,,,3.6173,-3.2946,,-3.6524,,-4.1649,,3.1044,0.1818,,4.8379,,-5.2631,-157.8591,,-159.446,,-157.4623,,,,QC'd by Selleck
239,174007076,73265337,CC[C@@H](C(=O)N1C[C@H](C[C@@H]1CC2=C(NC3=C2C=CC(=C3)F)C4=C(C5=C(N4)C=C(C=C5)F)C[C@@H]6C[C@@H](CN6C(=O)[C@H](CC)NC(=O)[C@H](C)NC)O)O)NC(=O)[C@H](C)NC,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346475-01/212314328,,Inhibitor,3.8537,100,85,Complete curve; high efficacy,-5.4141,1,0.9034,-100,0,-1.1,0 0 0 0 0 0 0 1 0 0 0,-96.7176,,,,,,18.7244,0.502,,-1.426,,-1.3459,,16.2721,4.6138,,11.8229,,11.5791,-70.4615,,-103.1213,,-96.7176,,,,QC'd by Tetralogic Pharma
240,174007141,16222097,C1CCN[C@H](C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346455-01/212315083,,Inhibitor,3.0611,100,85,Complete curve; high efficacy,-5.5141,1,0.928,-100,0,-1.1,0 0 0 0 0 0 0 1 0 0 0,-99.5218,,,,,,-1.1624,-4.9427,,-3.1522,,11.14,,2.9899,5.3414,,6.1973,,10.2575,-85.9767,,-91.7908,,-99.5218,,,,QC'd by Chemscene
241,174007158,73265347,C[C@]12CC[C@H]3[C@H]([C@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00091533-11/212315273,,Inhibitor,3.0611,100,85,Complete curve; high efficacy,-5.5141,1,0.9459,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-88.8835,,,,,,6.569,1.4836,,6.5892,,-0.8846,,5.9349,3.9688,,-0.8039,,-43.0833,-84.8772,,-90.4862,,-88.8835,,,,QC'd by Selleck
242,174007226,5318980,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC=C(C=C3)OC)O)C,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345813-01/212315327,,Inhibitor,3.4347,100,85,Complete curve; high efficacy,-5.4641,1,0.8662,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-106.3949,,,,,,-1.0668,3.9318,,-0.8023,,-1.4347,,5.0719,-2.4732,,2.2848,,-5.2108,-97.0179,,-103.4809,,-106.3949,,,,QC'd by LKT Lab
243,174007489,6758,CC(=C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC,Active,85,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00017358-14/212315723,,Inhibitor,3.8537,100,85,Complete curve; high efficacy,-5.4141,1,0.892,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-102.5888,,,,,,2.2718,-6.0842,,-3.0156,,1.8736,,9.9813,32.9846,,0.105,,-39.6299,-71.6151,,-88.5855,,-102.5888,,,,QC'd by Microsource
244,104171227,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015882-09/212315536,,Inhibitor,4.324,100,84,Complete curve; high efficacy,-5.3641,1,0.9027,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-86.1004,,,,,,-4.4067,3.506,,2.5356,,4.2842,,10.0557,9.5152,,6.7739,,-21.7942,-84.7215,,-85.9711,,-86.1004,,,,QC'd by BIOMOL
245,124894594,5720,CC(C1=CC2=C(C=C1)SC3=CC=CC=C3C(=O)C2)C(=O)O,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00183878-01/212315685,,Inhibitor,4.324,100,84,Complete curve; high efficacy,-5.3641,1,0.8194,-100,0,-1.1,0 0 0 0 0 0 0 0 0 1 0,-131.8038,,,,,,-15.2268,-0.4518,,-7.0709,,-2.2515,,-4.5273,-2.4618,,3.5992,,-7.1386,-82.5831,,-130.7504,,-131.8038,,,,QC'd by Toronto Research
246,137275926,57519513,CCC(CC)C(C)C1(CCCCC1)C(=O)NC2=CC=CC=C2SC(=O)C(C)C,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263083-01/212315637,,Inhibitor,4.8516,100,84,Complete curve; high efficacy,-5.3141,1,0.9165,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-97.3404,,,,,,7.5114,5.3228,,-5.4917,,-7.4908,,1.1664,2.9843,,5.9151,,-11.3581,-72.6782,,-96.2304,,-97.3404,,,,QC'd by ACC
247,137275943,44551660,COC1=C(C=C2C(=C1)C(=NC=N2)N3C(=NC(=N3)C4=CC=CC=N4)N)OC,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263099-01/212314311,,Inhibitor,7.6892,142.1503,84,Complete curve; high efficacy,-5.1141,1,0.9567,-142.1503,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-124.6932,,,,,,1.6781,-0.5565,,-10.5746,,-6.6957,,9.0988,3.444,,2.5547,,-40.4597,-51.5858,,-116.4351,,-124.6932,,,,QC'd by ChemAxon
248,137275952,57519546,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]3[C@H]([C@@H]2C=CC4=NC=C(C=C4)C5=CC(=CC=C5)F)[C@H](OC3=O)C,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263108-01/212315745,,Inhibitor,5.4436,100,84,Complete curve; high efficacy,-5.2641,1,0.8847,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-95.1478,,,,,,-0.5793,7.1919,,1.8947,,4.5949,,0.0745,0.2756,,10.5168,,0.5664,-77.0894,,-87.211,,-95.1478,,,,QC'd by ChemAxon
249,137275958,57519515,CN(C[C@@H]1CCC2=C([C@@H]1C3=CC=CC=C3)C=CC(=C2)OC)CC(=O)O,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263114-01/212315511,,Inhibitor,4.8516,100,84,Complete curve; high efficacy,-5.3141,1,0.893,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-89.783,,,,,,1.9977,-0.4073,,6.8568,,8.8147,,1.3999,12.6533,,-0.6345,,-20.8775,-83.7199,,-65.0883,,-89.783,,,,QC'd by ChemAxon
250,174006168,73265182,CC(=O)OC[C@H]1[C@@H]([C@H]([C@@H](O1)N2C=CC(=O)NC2=O)OC(=O)C)OC(=O)C,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00174736-02/212314640,,Inhibitor,4.8516,100,84,Complete curve; high efficacy,-5.3141,1,0.8162,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-72.8373,,,,,,-1.8414,-0.9376,,1.6141,,13.6587,,-0.576,9.7841,,11.6168,,-2.2952,-82.204,,-104.1548,,-72.8373,,,,QC'd by SIGMA
251,174006199,3334,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016855-11/212314446,,Inhibitor,5.4436,100,84,Complete curve; high efficacy,-5.2641,1,0.9219,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-81.1362,,,,,,6.1271,-4.4679,,1.3386,,11.6755,,9.888,-1.3486,,-0.1245,,-11.6712,-69.2114,,-84.8147,,-81.1362,,,,QC'd by Microsource
252,174006309,5358,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00095838-03/212315622,,Inhibitor,10.8613,156.8318,84,Complete curve; high efficacy,-4.9641,1,0.9265,-156.8318,0,-1.1,0 0 0 0 0 0 0 0 1 0 0,-117.8816,,,,,,-2.1783,5.9204,,2.9722,,3.0645,,3.0884,2.0006,,4.2336,,-0.3079,0.3889,,-126.2736,,-117.8816,,,,QC'd by Microsource
253,174006405,44573504,CC(C)(CN1C2=C(C=C(C=C2)CN3CCOCC3)N=C1NC(=O)C4=CC=C(S4)C5=CNN=C5)O,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00344990-01/212315055,,Inhibitor,4.324,100,84,Complete curve; high efficacy,-5.3641,1,0.7995,-100,0,-1.1,0 0 0 0 0 0 0 0 0 1 0,-139.3202,,,,,,9.4523,10.6582,,6.505,,10.9586,,-5.5913,8.324,,9.4654,,-6.2773,-90.7584,,-138.7187,,-139.3202,,,,QC'd by KUCMLD
254,174006522,24905149,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C5=NC=NC(=C5C(=N4)C6=CC(=CC=C6)O)N,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346614-01/212314223,,Inhibitor,4.324,119.7113,84,Complete curve; high efficacy,-5.3641,1,0.9445,-100,19.7113,-1.1,0 0 0 0 0 0 0 0 0 0 0,-78.2951,,,,,,13.2565,21.2444,,7.5472,,22.1814,,22.1773,13.3585,,22.7886,,-31.287,-58.6452,,-77.6753,,-78.2951,,,,QC'd by Selleck
255,174006525,11175137,C1CNCCC1(C2=CC=C(C=C2)C3=CNN=C3)C4=CC=C(C=C4)Cl,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346549-01/212314197,,Inhibitor,5.4436,100,84,Complete curve; high efficacy,-5.2641,1,0.9389,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-82.8166,,,,,,0.2764,-1.1044,,-0.663,,-15.3356,,-11.3435,-0.5631,,-6.7235,,-16.6698,-62.371,,-86.8042,,-82.8166,,,,QC'd by Selleck
256,174006586,11717641,C1CC2=C3C(=CC=C2)C(=CN3C1)[C@H]4[C@H](C(=O)NC4=O)C5=CNC6=CC=CC=C65,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346686-01/212314020,,Inhibitor,4.324,100,84,Complete curve; high efficacy,-5.3641,1,0.9256,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-85.8619,,,,,,-0.6313,-8.8699,,-2.1877,,-3.4064,,-5.0498,-3.2353,,-5.51,,-20.7423,-82.1777,,-74.8351,,-85.8619,,,,QC'd by Selleck
257,174006694,2536,CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167526-03/212315481,,Inhibitor,6.1078,100,84,Complete curve; high efficacy,-5.2141,1,0.9416,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-113.4352,,,,,,-0.7784,12.6821,,2.7554,,4.6209,,-1.047,-3.5935,,-16.4819,,-29.2769,-39.8047,,-76.9011,,-113.4352,,,,QC'd by Tocris
258,174006710,49867930,CC(C)(C(=O)NCC(C(F)(F)F)(F)F)C(=O)N[C@H]1C2=CC=CC=C2C3=CC=CC=C3NC1=O,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263162-02/212315446,,Inhibitor,5.4436,113.2566,84,Complete curve; high efficacy,-5.2641,1,0.9344,-100,13.2566,-1.1,0 0 0 0 0 0 0 0 1 0 0,-89.441,,,,,,2.0827,13.8882,,5.6048,,15.7242,,12.3147,7.5353,,9.9756,,-3.3962,5.4364,,-99.5502,,-89.441,,,,QC'd by Selleck
259,174006719,44195701,CNC1CCC(CC1)N(CC2=CC(=CC=C2)C3=CC=NC=C3)C(=O)C4=C(C5=C(C=CC(=C5S4)F)F)Cl,Active,84,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263084-02/212315451,,Inhibitor,5.4436,100,84,Complete curve; high efficacy,-5.2641,1,0.9547,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-80.3017,,,,,,0.9455,7.1433,,2.378,,1.4792,,-2.8156,-5.5244,,-8.8359,,-16.0546,-68.4969,,-80.5324,,-80.3017,,,,QC'd by Cellagen
