PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
6769,90341459,3729,CC(C)NC(C)CC1=CC=C(C=C1)I,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015533-03/212339519,,Inactive,,,0,,,,,0,0,4,,16.5572,,,,,,,,,,,,,7.8857,,26.4229,,,18.9477,,10.6488,,,16.5572,,,,QC'd by SigmaAldrich
6770,90341460,5745,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00021191-08/212339865,,Inactive,,,0,,,,,0,0,4,,15.2831,,,,,,,,,,,,,7.1249,,13.5292,,,5.3062,,21.3833,,,15.2831,,,,QC'd by SigmaAldrich
6771,90341461,2207,C(CP(=O)(O)O)C(C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015041-06/212339694,,Inactive,,,0,,,,,0,0,4,,7.7157,,,,,,,,,,,,,6.4701,,10.5085,,,9.0585,,7.8944,,,7.7157,,,,QC'd by SigmaAldrich
6772,90341462,70547,CC(=O)NCCC1=CNC2=CC=CC=C21,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015088-08/212339744,,Inactive,,,0,,,,,0,0,4,,34.0132,,,,,,,,,,,,,,,,,,41.9128,,35.2016,,,34.0132,,,,QC'd by SigmaAldrich
6773,90341464,122327,CCCCCCCCCCC(C)(C)C(=O)NC1=C(C=C(C=C1OC)OC)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00092343-04/212340151,,Inactive,,,0,,,,,0,0,4,,3.0432,,,,,,,,,,,,,-1.3252,,-4.3154,,,22.0095,,-3.4521,,,3.0432,,,,QC'd by SigmaAldrich
6774,90341465,3277600,CC1=NSC(=C1)NC(=O)NC2=CC3=C(C=C2)N(C=C3)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015923-05/212339217,,Inactive,,,0,,,,,0,0,4,,-2.4745,,,,,,,,,,,,,-0.0299,,3.6795,,,2.8095,,12.0849,,,-2.4745,,,,QC'd by SigmaAldrich
6775,90341467,3964,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00021145-07/212340156,,Inactive,,,0,,,,,0,0,4,,-30.5358,,,,,,,,,,,,,-14.0265,,-23.0846,,,-21.6937,,-12.1349,,,-30.5358,,,,QC'd by SigmaAldrich
6776,90341468,3913,C1CSC2=NC(CN21)C3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015620-04/212340326,,Inactive,,,0,,,,,0,0,4,,-1.2298,,,,,,,,,,,,,-12.1894,,13.1405,,,-11.7334,,-1.1374,,,-1.2298,,,,QC'd by SigmaAldrich
6777,90341471,1917,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3CCCC3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015178-07/212339301,,Inactive,,,0,,,,,0,0,4,,37.6582,,,,,,,,,,,,,8.1589,,15.6902,,,27.1219,,29.1601,,,37.6582,,,,QC'd by SigmaAldrich
6778,90341472,6878030,CC1=C(C(=NN1C2=CC=CC=C2)C)/C=N/N3CCN(CC3)CC4=CC=CC=C4,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00186003-01/212339248,,Inactive,,,0,,,,,0,0,4,,-33.2244,,,,,,,,,,,,,-27.886,,10.603,,,6.4537,,7.8449,,,-33.2244,,,,QC'd by SigmaAldrich
6779,90341473,5282379,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00094358-13/212339738,,Inactive,,,0,,-5.85,1,0.8398,23,0,4,1 0 0 0 0,25.1178,,,,,,,,,,,,,-98.5489,,8.1801,,,13.3891,,17.2666,,,25.1178,,,,QC'd by SigmaAldrich
6780,90341474,1564,C1=CC(=CC=C1C(CN)(CS(=O)(=O)O)O)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015077-05/212339186,,Inactive,,,0,,-6.3,1,0.9562,-1.5614,39,4,0 0 0 0 0,-1.3012,,,,,,,,,,,,,35.1375,,20.3959,,,1.1184,,3.9872,,,-1.3012,,,,QC'd by SigmaAldrich
6781,90341475,1046,C1=CN=C(C=N1)C(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015833-10/212339941,,Inactive,,,0,,,,,0,0,4,,22.1691,,,,,,,,,,,,,3.4389,,10.425,,,17.6093,,13.59,,,22.1691,,,,QC'd by SigmaAldrich
6782,90341476,6710614,C[C@H]1CC2C3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162094-03/212340312,,Activator,,,0,,-7.5133,1,0.7686,74,0,5,0 0 0 0 0,76.677,,,,,,,,,,,,,73.2539,,77.7071,,,73.2459,,60.244,,,76.677,,,,QC'd by SigmaAldrich
6783,90341477,688095,CC(C)NC[C@@H](COC1=CC=CC2=C1C=CN2)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024973-05/212339910,,Inactive,,,0,,,,,0,0,4,,7.3776,,,,,,,,,,,,,5.7915,,-2.4378,,,1.3602,,10.9099,,,7.3776,,,,QC'd by SigmaAldrich
6784,90341478,135519523,CC1=C(C(=C(C(=N1)N=NC2=CC=C(C=C2)C(=O)O)COP(=O)([O-])[O-])C=O)[O-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162252-02/212339832,,Inactive,,,0,,,,,0,0,4,,-1.6333,,,,,,,,,,,,,1.6171,,-9.8552,,,-7.4849,,-0.6396,,,-1.6333,,,,QC'd by SigmaAldrich
6785,90341479,736715,C1=C(NC=N1)/C=C/C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00094495-03/212339839,,Inactive,,,0,,,,,0,0,4,,18.0508,,,,,,,,,,,,,-18.7767,,-7.5337,,,-11.9705,,-7.5983,,,18.0508,,,,QC'd by SigmaAldrich
6786,90341480,71077,C([C@H](C(=O)O)N)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00094363-05/212339387,,Inactive,,,0,,,,,0,0,4,,19.287,,,,,,,,,,,,,-0.155,,0.496,,,-6.7852,,-4.4315,,,19.287,,,,QC'd by SigmaAldrich
6787,90341481,4779,C1=CC=C(C(=C1)CP(=O)(O)O)C2=CC=CC(=C2)CC(C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015789-04/212339840,,Inactive,,,0,,,,,0,0,4,,14.8819,,,,,,,,,,,,,-2.0412,,1.9301,,,-6.166,,-4.3853,,,14.8819,,,,QC'd by SigmaAldrich
6788,90341482,1649,C1=CC2=C(NN=C2C(=C1)[N+](=O)[O-])Br,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015143-10/212339698,,Inactive,,,0,,,,,0,0,4,,-36.4863,,,,,,,,,,,,,-69.7091,,-61.4029,,,-54.3395,,-48.8199,,,-36.4863,,,,QC'd by SigmaAldrich
6789,90341483,147004,C[Se]C[C@@H](C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162258-02/212338007,,Activator,15.8489,58.3174,0,Partial curve; partial efficacy; poor fit,-4.8,1,0.9473,58.3174,0,2.4,0 0 0 0 0,48.7681,,,,,,,,,,,,,4.6665,,5.0697,,,11.219,,20.4666,,,48.7681,,,,QC'd by SigmaAldrich
6790,90341484,1218,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015910-04/212339179,,Inactive,,,0,,,,,0,0,4,,10.1265,,,,,,,,,,,,,10.4825,,10.8963,,,29.572,,-0.7611,,,10.1265,,,,QC'd by SigmaAldrich
6791,90341485,442424,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1CC=C2CO)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00186010-01/212340143,,Inactive,,,0,,,,,0,0,4,,19.3288,,,,,,,,,,,,,17.4947,,-25.2647,,,10.838,,21.5897,,,19.3288,,,,QC'd by SigmaAldrich
6792,90341486,1352,CC1CN(CCN1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015561-03/212340284,,Inactive,,,0,,,,,0,0,4,,15.1863,,,,,,,,,,,,,,,,,,19.0507,,14.4711,,,15.1863,,,,QC'd by SigmaAldrich
6793,90341487,5861,C[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015080-07/212339164,,Inactive,,,0,,,,,0,0,4,,11.6044,,,,,,,,,,,,,-0.2991,,0.3776,,,-6.4638,,0.6336,,,11.6044,,,,QC'd by SigmaAldrich
6794,90341488,4583,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015772-10/212339440,,Inactive,,,0,,,,,0,0,4,,-0.9355,,,,,,,,,,,,,0.1878,,1.09,,,3.0519,,-1.4959,,,-0.9355,,,,QC'd by SigmaAldrich
6795,90341489,6603866,CCCN(CCC)[C@@H]1CCC2=C(C1)C(=CC=C2)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024986-03/212340224,,Inactive,,,0,,-5.5,1,0.6044,23.6123,0,4,0 0 0 0 0,18.182,,,,,,,,,,,,,-15.1734,,9.1374,,,5.1984,,26.0511,,,18.182,,,,QC'd by SigmaAldrich
6796,90341491,11957712,CN([C@@H]1CC[C@]2(CCCO2)C[C@H]1N3CCCC3)C(=O)CC4=CC=CC=C4,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00094453-03/212339286,,Inactive,,,0,,,,,0,0,4,,9.7676,,,,,,,,,,,,,-8.1385,,-9.0325,,,-4.4809,,14.8885,,,9.7676,,,,QC'd by SigmaAldrich
6797,90341492,1329,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3CCCC3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015177-11/212339818,,Inactive,,,0,,,,,0,0,4,,5.8195,,,,,,,,,,,,,-3.0896,,15.8212,,,14.784,,11.5372,,,5.8195,,,,QC'd by SigmaAldrich
6798,90341494,4386,C1=CC=C(C=C1)NC2=CC=CC=C2C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00014989-08/212339201,,Inactive,,,0,,,,,0,0,4,,2.3868,,,,,,,,,,,,,4.5057,,5.119,,,-4.6505,,-5.2092,,,2.3868,,,,QC'd by SigmaAldrich
6799,90341495,443372,CC(C)NC[C@@H](C1=CC(=C(C=C1)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016665-04/212339647,,Inactive,,,0,,,,,0,0,4,,26.0325,,,,,,,,,,,,,6.9792,,28.4792,,,31.7452,,40.8809,,,26.0325,,,,QC'd by SigmaAldrich
6800,90341496,6603881,C1=CC(=CC=C1C(C2=CC=C(C=C2)F)OCCCC3=CN=CN3)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015543-03/212339904,,Inactive,,,0,,-4.65,1,0.8515,-36.0053,17,4,0 0 0 0 0,-25.8359,,,,,,,,,,,,,12.7608,,10.549,,,24.186,,-0.8955,,,-25.8359,,,,QC'd by SigmaAldrich
6801,90341497,4826,CC(C(C)(C)C)N=C(NC#N)NC1=CC=NC=C1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00025188-08/212339640,,Inactive,,,0,,,,,0,0,4,,-5.5693,,,,,,,,,,,,,-2.1781,,0.9351,,,3.5437,,5.4297,,,-5.5693,,,,QC'd by SigmaAldrich
6802,90341498,1960,C1=CC2=C(C=CC=C2Cl)C(=C1)S(=O)(=O)NCCN,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024555-06/212339403,,Inactive,,,0,,,,,0,0,4,,-30.8844,,,,,,,,,,,,,-14.421,,-11.9228,,,-2.7513,,-18.5971,,,-30.8844,,,,QC'd by SigmaAldrich
6803,90341499,24867842,CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3C([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162111-02/212340133,,Inactive,,,0,,,,,0,0,4,,18.8476,,,,,,,,,,,,,2.865,,-2.4649,,,5.5654,,0.354,,,18.8476,,,,QC'd by SigmaAldrich
6804,90341500,6035,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Br)CO)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00090770-07/212340013,,Activator,,,0,Single point of activity,,,,0,0,3,,41.454,,,,,,,,,,,,,8.9991,,27.5631,,,24.0121,,22.5897,,,41.454,,,,QC'd by SigmaAldrich
6805,90341501,5281787,C1=CC=C(C=C1)CCOC(=O)/C=C/C2=CC(=C(C=C2)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00093727-09/212339324,,Inactive,,,0,,,,,0,0,4,,-5.5146,,,,,,,,,,,,,-2.6605,,-1.1064,,,7.9511,,3.3239,,,-5.5146,,,,QC'd by SigmaAldrich
6806,90341502,1374,C1C(C(C(C(N1)CO)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015383-03/212339447,,Inactive,,,0,,,,,0,0,4,,7.8291,,,,,,,,,,,,,15.4471,,26.5245,,,7.3665,,10.2765,,,7.8291,,,,QC'd by SigmaAldrich
6807,90341503,5142,CSC(=N)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015664-03/212340054,,Inactive,,,0,,,,,0,0,4,,12.5686,,,,,,,,,,,,,0.0173,,2.9962,,,10.9302,,4.058,,,12.5686,,,,QC'd by SigmaAldrich
6808,90341504,4847,CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015784-12/212339846,,Inactive,,,0,,,,,0,0,4,,-12.5799,,,,,,,,,,,,,-12.6968,,-18.6466,,,6.7858,,-0.2932,,,-12.5799,,,,QC'd by SigmaAldrich
6809,90341505,5268,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CC4COC5=CC=CC=C5O4,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015908-07/212339635,,Activator,,,0,,-6.1154,1,0.949,-100,0,5,0 0 0,-87.2545,,,,,,,,,,,,,,,,,,-80.3427,,-82.0811,,,-87.2545,,,,QC'd by SigmaAldrich
6810,90341506,2438,CN1CCC(CC1)C2=CNC3=C2C=C(C=C3)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015134-05/212339742,,Inactive,,,0,,,,,0,0,4,,10.4186,,,,,,,,,,,,,,,,,,8.2313,,7.3504,,,10.4186,,,,QC'd by SigmaAldrich
6811,90341507,20544,CC(=O)SCC[N+](C)(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015069-03/212339878,,Inactive,,,0,,-6.05,1,0.787,32.7221,0,4,0 0 0 0 0,36.8232,,,,,,,,,,,,,2.4761,,18.9014,,,15.487,,29.2838,,,36.8232,,,,QC'd by SigmaAldrich
6812,90341508,3820,C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)Br,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015582-06/212339997,,Inactive,,,0,,,,,0,0,4,,-6.9559,,,,,,,,,,,,,-28.7028,,-17.5978,,,6.5014,,14.2383,,,-6.9559,,,,QC'd by SigmaAldrich
6813,90341509,11957503,CNC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)Cl)NCC4=CC=C(C=C4)I)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00093766-04/212339759,,Inactive,,,0,,,,,0,0,4,,5.9999,,,,,,,,,,,,,-2.9407,,8.764,,,-9.2776,,2.1987,,,5.9999,,,,QC'd by SigmaAldrich
6814,90341510,4761,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015831-03/212340063,,Inactive,,,0,,,,,0,0,4,,11.8382,,,,,,,,,,,,,,,,,,-84.7451,,4.0794,,,11.8382,,,,QC'd by SigmaAldrich
6815,90341511,3671,CC(C)C1=NN2C=CC=CC2=C1C(=O)C(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015542-06/212339695,,Inactive,,,0,,,,,0,0,4,,10.3509,,,,,,,,,,,,,-2.1825,,5.2685,,,1.8872,,-8.1859,,,10.3509,,,,QC'd by SigmaAldrich
6816,90341512,4971,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C=C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015844-07/212339364,,Inactive,,,0,,,,,0,0,4,,0.212,,,,,,,,,,,,,1.1433,,-16.2994,,,2.5472,,-21.7223,,,0.212,,,,QC'd by SigmaAldrich
6817,90341513,4850,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC=CC=N4,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015857-06/212340152,,Inactive,,,0,,,,,0,0,4,,9.4767,,,,,,,,,,,,,11.2851,,7.1149,,,9.8028,,13.5598,,,9.4767,,,,QC'd by SigmaAldrich
6818,90341515,6918215,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00093851-06/212339161,,Inactive,,,0,,,,,0,0,4,,-6.6762,,,,,,,,,,,,,-8.136,,-0.9353,,,-78.7637,,-29.1778,,,-6.6762,,,,QC'd by SigmaAldrich
6819,90341517,1045,C(CCN)CN,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015837-03/212339199,,Inactive,,,0,,,,,0,0,4,,-2.303,,,,,,,,,,,,,-3.0553,,4.0976,,,0.8795,,4.4294,,,-2.303,,,,QC'd by SigmaAldrich
6820,90341518,6925666,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)[O-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00023414-04/212339559,,Inactive,,,0,,,,,0,0,4,,7.5275,,,,,,,,,,,,,8.3768,,12.5215,,,2.4562,,15.7326,,,7.5275,,,,QC'd by SigmaAldrich
6821,90341519,5328779,C1=CC=C(C=C1)CNC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016014-10/212339834,,Inactive,,,0,,,,,0,0,4,,5.5737,,,,,,,,,,,,,-3.6542,,11.499,,,-6.0426,,5.5907,,,5.5737,,,,QC'd by SigmaAldrich
6822,90341520,439772,C([C@@H](C(=O)O)N)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162112-02/212339855,,Inactive,,,0,,,,,0,0,4,,-1.2882,,,,,,,,,,,,,0.8144,,-0.5765,,,1.8333,,9.5105,,,-1.2882,,,,QC'd by SigmaAldrich
6823,90341521,5281670,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015672-14/212339297,,Inactive,,,0,,,,,0,0,4,,-3.1057,,,,,,,,,,,,,-81.1132,,-54.3687,,,-23.8728,,-5.9282,,,-3.1057,,,,QC'd by SigmaAldrich
6824,90341522,10404739,C(CC(=O)N[C@H](CSN=O)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00094150-03/212339605,,Inactive,,,0,,,,,0,0,4,,9.6392,,,,,,,,,,,,,-25.1228,,-0.5835,,,12.4915,,2.1983,,,9.6392,,,,QC'd by SigmaAldrich
6825,90341523,3932,C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(CC4=CC=NC=C4)CC5=CC=NC=C5,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015590-05/212340358,,Inactive,,,0,,,,,0,0,4,,-4.855,,,,,,,,,,,,,7.0335,,7.596,,,-2.1096,,10.088,,,-4.855,,,,QC'd by SigmaAldrich
6826,90341524,5280343,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015870-17/212340313,,Inactive,,,0,,,,,0,0,4,,-5.0144,,,,,,,,,,,,,-0.5347,,-2.7839,,,-1.0764,,-8.2184,,,-5.0144,,,,QC'd by SigmaAldrich
6827,90341525,1607,CN(C1=CC(=C(C=C1)O)O)N=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015706-04/212340020,,Inactive,,,0,,,,,0,0,4,,-11.7583,,,,,,,,,,,,,1.5121,,-7.3752,,,4.9375,,-14.8923,,,-11.7583,,,,QC'd by SigmaAldrich
6828,90341526,11957594,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00094074-02/212340185,,Inactive,,,0,,,,,0,0,4,,-8.7725,,,,,,,,,,,,,0.1251,,1.6186,,,-13.6393,,11.427,,,-8.7725,,,,QC'd by SigmaAldrich
6829,90341528,6603882,C1CN(CCN1)S(=O)(=O)C2=CC=CC3=C2C=CC=N3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015549-03/212339477,,Inactive,,,0,,,,,0,0,4,,-0.0672,,,,,,,,,,,,,-3.6732,,0.7062,,,-1.555,,-9.039,,,-0.0672,,,,QC'd by SigmaAldrich
6830,90341529,135313,C(CC(=O)O)[C@@H](C(=O)O)N=C(N)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00093929-03/212340200,,Inactive,,,0,,,,,0,0,4,,3.5723,,,,,,,,,,,,,-7.6843,,0.6041,,,-3.5366,,-5.8882,,,3.5723,,,,QC'd by SigmaAldrich
6831,90341530,2083,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015955-10/212340213,,Inactive,,,0,,,,,0,0,4,,4.3845,,,,,,,,,,,,,-2.7345,,19.6482,,,4.9037,,1.6432,,,4.3845,,,,QC'd by SigmaAldrich
6832,90341531,6603753,C[C@@H]1O[C@@H](CS1)C[N+](C)(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162135-02/212340030,,Inactive,,,0,,,,,0,0,4,,27.7114,,,,,,,,,,,,,32.4819,,45.1819,,,52.5713,,45.6016,,,27.7114,,,,QC'd by SigmaAldrich
6833,90341532,10255,CC(=C)[C@H]1CN[C@@H]([C@H]1CC(=O)O)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024504-07/212340085,,Inactive,,,0,,,,,0,0,4,,3.164,,,,,,,,,,,,,3.8043,,7.7303,,,4.3196,,4.4131,,,3.164,,,,QC'd by SigmaAldrich
6834,90341533,3505,COC(=O)N1CCN(C(C1)CN2CCCC2)C(=O)CC3=CC(=C(C=C3)Cl)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015465-05/212339772,,Inactive,,,0,,,,,0,0,4,,9.615,,,,,,,,,,,,,,,,,,-3.383,,0.2307,,,9.615,,,,QC'd by SigmaAldrich
6835,90341534,2907,C1CNP(=O)(OC1)N(CCCl)CCCl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015209-06/212340129,,Inactive,,,0,,,,,0,0,4,,15.2725,,,,,,,,,,,,,0.02,,2.1932,,,-47.2081,,-2.2557,,,15.2725,,,,QC'd by SigmaAldrich
6836,90341535,401,C1C(C(=O)NO1)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015213-08/212339931,,Inactive,,,0,,,,,0,0,4,,11.7121,,,,,,,,,,,,,-2.3504,,-0.7396,,,1.2151,,1.8235,,,11.7121,,,,QC'd by SigmaAldrich
