PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
5529,312344711,65340,C1=CC(=C(C=C1CCN)O)O.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261271-01/212328234,,Inactive,,,0,,,,,0,0,4,,-2.8189,,,,,,,,,,,,,4.8745,,4.6185,,,7.2466,,-2.6415,,,-2.8189,,,,QC'd by SIGMA
5530,312344727,1245,COC1=C(C=CC(=C1)C(C(=O)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261287-01/212328121,,Inactive,,,0,,,,,0,0,4,,3.9776,,,,,,,,,,,,,10.7478,,26.2285,,,20.426,,0.4907,,,3.9776,,,,QC'd by SIGMA
5531,312344731,656743,CN1CCC2=CC3=C(C=C2[C@H]1[C@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261291-01/212328310,,Inactive,,,0,,,,,0,0,4,,9.4064,,,,,,,,,,,,,8.8311,,13.652,,,4.7431,,1.8603,,,9.4064,,,,QC'd by SIGMA
5532,312344732,160436,C1=CC2=C(C=C1O)C(=CN2)CCN.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261292-01/212328031,,Inactive,,,0,,,,,0,0,4,,6.218,,,,,,,,,,,,,16.2622,,9.6447,,,14.3045,,6.338,,,6.218,,,,QC'd by SIGMA
5533,312344737,1864,CC(=O)NCCC1=CNC2=CC(=C(C=C21)OC)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261297-01/212328406,,Inactive,,,0,,,,,0,0,4,,-15.334,,,,,,,,,,,,,-3.9049,,0.4494,,,-6.1826,,-13.4359,,,-15.334,,,,QC'd by SIGMA
5534,312344751,23668244,COC1=C(C=CC(=C1)C(CO)O)OS(=O)(=O)[O-].[K+],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261311-01/212328028,,Inactive,,,0,,,,,0,0,4,,2.591,,,,,,,,,,,,,5.8893,,-3.5146,,,6.148,,3.6925,,,2.591,,,,QC'd by SIGMA
5535,312344752,439280,C1=CC2=C(C=C1O)C(=CN2)C[C@@H](C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261312-01/212328522,,Inactive,,,0,,,,,0,0,4,,16.5684,,,,,,,,,,,,,6.5152,,14.3808,,,1.7505,,26.2067,,,16.5684,,,,QC'd by SIGMA
5536,312344758,107794,C1=C(C(=CC(=C1O)O)O)CC(C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261318-01/212328150,,Inactive,,,0,,-4.4,1,0.6749,-26.486,18.5,4,0 0 0 0 0,-18.6472,,,,,,,,,,,,,17.1868,,11.7438,,,16.527,,22.4464,,,-18.6472,,,,QC'd by SIGMA
5537,312344759,54685921,C1=CC(=C(C=C1/C=C/C2=CC(=CC(=O)O2)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261319-01/212328217,,Inactive,,,0,,,,,0,0,4,,-7.3674,,,,,,,,,,,,,-37.0404,,1.3368,,,-22.6988,,-1.5252,,,-7.3674,,,,QC'd by SIGMA
5538,312344761,1826,C1=CC2=C(C=C1O)C(=CN2)CC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261321-01/212328157,,Inactive,,,0,,,,,0,0,4,,0.0505,,,,,,,,,,,,,10.6513,,10.7586,,,11.1267,,11.9786,,,0.0505,,,,QC'd by SIGMA
5539,312344776,1233,C1=C(ONC1=O)C(C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261336-01/212328153,,Inactive,,,0,,,,,0,0,4,,7.5038,,,,,,,,,,,,,-4.9356,,12.4567,,,0.4027,,-2.6834,,,7.5038,,,,QC'd by SIGMA
5540,312344781,10255,CC(=C)[C@H]1CN[C@@H]([C@H]1CC(=O)O)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261341-01/212328398,,Inactive,,,0,,,,,0,0,4,,7.9673,,,,,,,,,,,,,7.7999,,5.6895,,,4.5191,,1.5336,,,7.9673,,,,QC'd by SIGMA
5541,312344798,439744,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)I)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261358-01/212328060,,Activator,,,0,,,,,0,0,5,,0.0564,,,,,,,,,,,,,-98.5805,,-96.736,,,-83.5511,,-1.9306,,,0.0564,,,,QC'd by SIGMA
5542,312344806,638278,C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261366-01/212328329,,Inactive,,,0,,,,,0,0,4,,5.0736,,,,,,,,,,,,,11.7497,,-0.5696,,,-3.0467,,3.3768,,,5.0736,,,,QC'd by SIGMA
5543,312344823,101615,CN1[C@@H](CCC[C@@H]1CC(=O)C2=CC=CC=C2)C[C@@H](C3=CC=CC=C3)O.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261383-01/212328273,,Inactive,,,0,,,,,0,0,4,,-1.6733,,,,,,,,,,,,,5.4198,,3.5147,,,0.7408,,7.2395,,,-1.6733,,,,QC'd by SIGMA
5544,312344838,44458691,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261398-01/212327980,,Inactive,,,0,,,,,0,0,4,,-10.1095,,,,,,,,,,,,,-44.1532,,-9.4092,,,7.3841,,22.0074,,,-10.1095,,,,QC'd by SIGMA
5545,312344842,3885,CC1(CCC2=C(O1)C3=CC=CC=C3C(=O)C2=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261402-01/212328286,,Inactive,,,0,,,,,0,0,4,,-1.859,,,,,,,,,,,,,-21.3373,,3.4795,,,2.7667,,3.7193,,,-1.859,,,,QC'd by SIGMA
5546,312344865,5281672,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261425-01/212328448,,Activator,,,0,,,,,0,0,5,,-67.0161,,,,,,,,,,,,,-138.2253,,-137.5833,,,-124.7065,,-88.5431,,,-67.0161,,,,QC'd by SIGMA
5547,312344868,260390,CNCCC1=CNC2=C1C=C(C=C2)O.C(=O)(C(=O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261428-01/212328440,,Inactive,,,0,,,,,0,0,4,,1.7807,,,,,,,,,,,,,9.1258,,-3.8998,,,3.5501,,6.6619,,,1.7807,,,,QC'd by SIGMA
5548,312344870,104762,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261430-01/212328575,,Inactive,,,0,,,,,0,0,4,,-1.6869,,,,,,,,,,,,,-0.7669,,11.3227,,,6.755,,-15.2299,,,-1.6869,,,,QC'd by SIGMA
5549,312344882,11957601,CN1C=C(N=C1)CCN.Cl.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261442-01/212328511,,Inactive,,,0,,,,,0,0,4,,0.2613,,,,,,,,,,,,,-0.5029,,-0.7201,,,8.2521,,-1.3989,,,0.2613,,,,QC'd by SIGMA
5550,312344883,118492824,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H](C([C@H](O3)CO)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261443-01/212328546,,Activator,,,0,,-7.5133,1,0.4957,-100,0,5,0 0 0 0 0,-79.6693,,,,,,,,,,,,,-104.4541,,-102.2793,,,-99.5072,,-89.6598,,,-79.6693,,,,QC'd by SIGMA
5551,312344900,22880,CN[C@H](CC(=O)O)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261460-01/212328064,,Inactive,,,0,,,,,0,0,4,,11.2121,,,,,,,,,,,,,4.3748,,1.6969,,,4.9,,2.1618,,,11.2121,,,,QC'd by SIGMA
5552,312344901,5281670,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261461-01/212328599,,Inactive,,,0,,,,,0,0,4,,23.8939,,,,,,,,,,,,,2.2594,,5.6075,,,9.6428,,-1.0513,,,23.8939,,,,QC'd by SIGMA
5553,312344907,107982,CC(C)CCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261467-01/212328646,,Inactive,,,0,,,,,0,0,4,,21.103,,,,,,,,,,,,,-1.3701,,3.4974,,,4.404,,20.4983,,,21.103,,,,QC'd by SIGMA
5554,312344912,896,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261472-01/212328016,,Inactive,,,0,,,,,0,0,4,,6.0111,,,,,,,,,,,,,8.1977,,-2.6516,,,5.4392,,-0.358,,,6.0111,,,,QC'd by SIGMA
5555,312344922,89034,CS(=N)(=O)CC[C@@H](C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261482-01/212328222,,Inactive,,,0,,,,,0,0,4,,18.8087,,,,,,,,,,,,,30.2129,,30.937,,,19.94,,19.613,,,18.8087,,,,QC'd by SIGMA
5556,312344962,1678,C(C[N+](=O)[O-])C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261523-01/212328318,,Inactive,,,0,,,,,0,0,4,,6.5637,,,,,,,,,,,,,10.1763,,14.7999,,,18.9082,,-8.5621,,,6.5637,,,,QC'd by SIGMA
5557,312344976,16817,C[C@H]1[C@@H](C[C@H](O1)C[N+](C)(C)C)O.[Cl-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261537-01/212328239,,Inactive,,,0,,,,,0,0,4,,7.3019,,,,,,,,,,,,,4.8907,,12.4445,,,6.705,,-6.3744,,,7.3019,,,,QC'd by SIGMA
5558,312344982,102542,COC1=C(C=CC(=C1)C(CN)O)O.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261543-01/212328463,,Inactive,,,0,,,,,0,0,4,,3.8161,,,,,,,,,,,,,16.0501,,16.6374,,,14.0636,,9.879,,,3.8161,,,,QC'd by SIGMA
5559,312345001,71398,C[C@H](CC1=CC(=C(C=C1)O)O)[C@@H](C)CC2=CC(=C(C=C2)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261562-01/212328641,,Inactive,,,0,,,,,0,0,4,,3.07,,,,,,,,,,,,,22.8843,,-0.8879,,,5.9388,,11.1139,,,3.07,,,,QC'd by SIGMA
5560,312345007,4592,CN1C=NC2=C(N=C(N=C21)NCCO)NCC3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261568-01/212328350,,Inactive,,,0,,,,,0,0,4,,-12.4653,,,,,,,,,,,,,5.9111,,12.5485,,,4.054,,12.5534,,,-12.4653,,,,QC'd by SIGMA
5561,312345010,68841,C([C@@H](C(=O)O)N)OP(=O)(O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261571-01/212328199,,Inactive,,,0,,,,,0,0,4,,9.4717,,,,,,,,,,,,,11.6659,,4.7961,,,10.499,,8.5832,,,9.4717,,,,QC'd by SIGMA
5562,312345017,5282759,CCCCCCC/C=C\CCCCCCCCC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261578-01/212328274,,Activator,,,0,,-7.5133,1,0.9375,-130.7163,0,5,0 0 0 0 0,-123.0047,,,,,,,,,,,,,-123.658,,-123.8686,,,-128.5136,,-118.2784,,,-123.0047,,,,QC'd by SIGMA
5563,312345021,11957655,C[C@]12CC[C@H](C[C@@H]1CCC3C2CC[C@]4(C3CC[C@@H]4C(=O)CO)C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261582-01/212328586,,Inactive,,,0,,,,,0,0,4,,5.0743,,,,,,,,,,,,,5.8964,,9.1112,,,-112.0207,,-0.6692,,,5.0743,,,,QC'd by SIGMA
5564,312345032,135403829,CC1=C([C@@](SC1=O)(C)/C=C(\C)/C=C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261593-01/212328220,,Inactive,,,0,,,,,0,0,4,,16.7185,,,,,,,,,,,,,16.0033,,0.1064,,,8.4791,,-29.8107,,,16.7185,,,,QC'd by SIGMA
5565,312345039,667639,C1=CC(=C(C=C1/C=C/C2=CC(=CC(=C2)O)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261600-01/212328119,,Inactive,,,0,,-4.7,1,0.5834,-7.6522,28.5,4,0 0 0 0 0,-4.6752,,,,,,,,,,,,,29.0445,,36.1629,,,9.7085,,26.0584,,,-4.6752,,,,QC'd by SIGMA
5566,312345053,104845,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261614-01/212328091,,Inactive,,,0,,,,,0,0,4,,4.9066,,,,,,,,,,,,,11.2456,,5.0976,,,4.9644,,1.5245,,,4.9066,,,,QC'd by SIGMA
5567,312345056,102484,C1=CC(=CC=C1C(CN)O)O.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261617-01/212328602,,Inactive,,,0,,,,,0,0,4,,-1.9048,,,,,,,,,,,,,-65.1371,,3.6221,,,-1.1304,,-1.1906,,,-1.9048,,,,QC'd by SIGMA
5568,312345084,657349,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C.[N+](=O)(O)[O-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261645-01/212328054,,Inactive,,,0,,,,,0,0,4,,-2.4545,,,,,,,,,,,,,-0.4603,,1.7462,,,1.9486,,9.4663,,,-2.4545,,,,QC'd by SIGMA
5569,312345092,23682212,CC(=O)[C@H]1CCC2[C@@]1(CCC3C2CC=C4[C@@]3(CC[C@@H](C4)OS(=O)(=O)[O-])C)C.[Na+],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261653-01/212328123,,Inactive,,,0,,,,,0,0,4,,30.3454,,,,,,,,,,,,,11.554,,18.6912,,,13.5031,,21.1667,,,30.3454,,,,QC'd by SIGMA
5570,312345096,9532,C(CCN)CN.Cl.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261657-01/212328420,,Inactive,,,0,,,,,0,0,4,,5.818,,,,,,,,,,,,,-120.1625,,5.3332,,,-3.133,,-0.6612,,,5.818,,,,QC'd by SIGMA
5571,312345112,1066,C1=CC(=C(N=C1)C(=O)O)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261674-01/212328469,,Inactive,,,0,,,,,0,0,4,,17.158,,,,,,,,,,,,,7.9929,,9.2399,,,11.1889,,14.3416,,,17.158,,,,QC'd by SIGMA
5572,312345122,5280343,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261684-01/212328043,,Inactive,,,0,,,,,0,0,4,,9.0184,,,,,,,,,,,,,15.155,,10.0579,,,13.4696,,25.4294,,,9.0184,,,,QC'd by SIGMA
5573,312345124,1256,CC(=C)C1CCC(=CC1)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261686-01/212328619,,Inactive,,,0,,,,,0,0,4,,-3.243,,,,,,,,,,,,,2.9287,,9.3894,,,-1.7568,,1.5127,,,-3.243,,,,QC'd by SIGMA
5574,312345127,9883500,CC(=O)[C@H]1CCC2[C@@]1(CCC3C2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261689-01/212327989,,Inactive,,,0,,,,,0,0,4,,2.4157,,,,,,,,,,,,,4.3901,,14.5423,,,19.2762,,7.9873,,,2.4157,,,,QC'd by SIGMA
5575,312345135,4788,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261697-01/212328235,,Inactive,,,0,,,,,0,0,4,,12.3894,,,,,,,,,,,,,-149.9002,,-103.0254,,,-37.3393,,-0.815,,,12.3894,,,,QC'd by SIGMA
5576,312345155,122634,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H]([C@]2([C@@H](C=C(C[C@@]3([C@H]2C=C(C3=O)C)O)CO)[C@H]4[C@@]1(C4(C)C)OC(=O)C)O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261717-01/212328381,,Inactive,,,0,,,,,0,0,4,,17.2041,,,,,,,,,,,,,22.4388,,22.6567,,,23.3732,,20.6982,,,17.2041,,,,QC'd by SIGMA
5577,312345162,40539,C([C@@H](C(=O)O)N)N1C(=O)NC(=O)O1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261724-01/212328525,,Inactive,,,0,,,,,0,0,4,,34.5489,,,,,,,,,,,,,-65.5933,,28.258,,,22.2849,,29.5,,,34.5489,,,,QC'd by SIGMA
5578,312345170,9539,C(CCNCCCN)CN.Cl.Cl.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261732-01/212327992,,Inactive,,,0,,,,,0,0,4,,4.7148,,,,,,,,,,,,,3.0376,,4.8743,,,7.6114,,13.4121,,,4.7148,,,,QC'd by SIGMA
5579,312345175,5281847,CC1=C(C(=C(C(=C1O)C(=O)C)O)CC2=C(C(=C3C(=C2O)C=CC(O3)(C)C)C(=O)/C=C/C4=CC=CC=C4)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261737-01/212328107,,Inactive,,,0,,,,,0,0,4,,7.7729,,,,,,,,,,,,,9.8775,,4.3612,,,-1.9681,,1.77,,,7.7729,,,,QC'd by SIGMA
5580,312345197,452967,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O)(C)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261759-01/212328050,,Inactive,,,0,,,,,0,0,4,,17.5905,,,,,,,,,,,,,-0.8567,,8.3948,,,3.6901,,12.9063,,,17.5905,,,,QC'd by SIGMA
5581,312345200,9384,C(CCNCCCN)CNCCCN.Cl.Cl.Cl.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261762-01/212328162,,Inactive,,,0,,,,,0,0,4,,16.8476,,,,,,,,,,,,,14.1543,,8.0113,,,2.95,,4.6728,,,16.8476,,,,QC'd by SIGMA
5582,312345204,5282379,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261766-01/212328266,,Inactive,,,0,,,,,0,0,4,,3.0013,,,,,,,,,,,,,-3.4273,,-0.6474,,,-2.4776,,3.1874,,,3.0013,,,,QC'd by SIGMA
5583,312345208,7172,CNCC(C1=CC=C(C=C1)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261770-01/212328484,,Inactive,,,0,,-4.45,1,0.7014,-33.1038,10.5,4,0 0 0 0 0,-24.2532,,,,,,,,,,,,,11.529,,11.5453,,,-1.1348,,11.9929,,,-24.2532,,,,QC'd by SIGMA
5584,312345211,71077,C([C@H](C(=O)O)N)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261773-01/212328366,,Inactive,,,0,,,,,0,0,4,,4.5311,,,,,,,,,,,,,16.9981,,20.2728,,,17.1975,,-0.6073,,,4.5311,,,,QC'd by SIGMA
5585,312345214,65752,C1CN2C(=NC3=CC=CC=C3C2=O)C4=C1C5=CC=CC=C5N4,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261776-01/212328059,,Inactive,,,0,,,,,0,0,4,,6.8197,,,,,,,,,,,,,-0.3874,,17.6809,,,5.353,,9.4688,,,6.8197,,,,QC'd by SIGMA
5586,312345215,11957691,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OP(=O)(NC(CC(C)C)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)[O-])[O-])O)O)O.[Na+].[Na+],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261777-01/212328249,,Inactive,,,0,,,,,0,0,4,,20.8832,,,,,,,,,,,,,-121.0341,,-24.3466,,,13.9314,,-106.7243,,,20.8832,,,,QC'd by SIGMA
5587,312345234,445154,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261796-01/212328323,,Inactive,,,0,,,,,0,0,4,,-27.0521,,,,,,,,,,,,,-19.7892,,7.1388,,,1.7591,,5.6182,,,-27.0521,,,,QC'd by SIGMA
5588,312345246,135398579,C[C@@H](C(=O)C1=NC2=C(NC1)N=C(NC2=O)N)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261808-01/212328223,,Inactive,,,0,,,,,0,0,4,,8.5566,,,,,,,,,,,,,14.8004,,7.0081,,,6.9236,,-8.1307,,,8.5566,,,,QC'd by SIGMA
5589,312345252,6112,C1CSS[C@@H]1CCCCC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261814-01/212328038,,Inactive,,,0,,,,,0,0,4,,-1.9263,,,,,,,,,,,,,25.5326,,1.4728,,,-4.2281,,28.4864,,,-1.9263,,,,QC'd by SIGMA
5590,312345259,66449,C1=CC(=CC=C1CCN)O.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261821-01/212328200,,Inactive,,,0,,,,,0,0,4,,10.732,,,,,,,,,,,,,1.0431,,5.5442,,,6.0455,,2.6218,,,10.732,,,,QC'd by SIGMA
5591,312345310,5429,CN1C=NC2=C1C(=O)NC(=O)N2C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261872-01/212328607,,Inactive,,,0,,,,,0,0,4,,-12.3278,,,,,,,,,,,,,1.3244,,6.0708,,,-89.8394,,1.5181,,,-12.3278,,,,QC'd by SIGMA
5592,312345328,11957711,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)[O-])O)O.[Na+].[Na+],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261890-01/212328143,,Inactive,,,0,,,,,0,0,4,,15.0255,,,,,,,,,,,,,-1.3021,,24.9937,,,11.2632,,15.5863,,,15.0255,,,,QC'd by SIGMA
5593,312345342,135499520,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N=C(NC2=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261904-01/212328082,,Inactive,,,0,,,,,0,0,4,,-2.66,,,,,,,,,,,,,5.335,,10.4748,,,5.9146,,9.5713,,,-2.66,,,,QC'd by SIGMA
5594,312345361,440473,C1=CN(C=C(C1=O)O)C[C@@H](C(=O)O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261923-01/212328013,,Inactive,,,0,,,,,0,0,4,,11.366,,,,,,,,,,,,,7.3098,,15.1761,,,8.6314,,-4.0053,,,11.366,,,,QC'd by SIGMA
5595,312345371,3003565,CC(=O)O[C@@H]1C[C@]2(C(CCC2=O)C3=C1[C@]4([C@H](OC(=O)C5=COC(=C54)C3=O)COC)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261933-01/212328513,,Inactive,,,0,,,,,0,0,4,,1.8687,,,,,,,,,,,,,9.4384,,9.6134,,,10.1316,,7.4338,,,1.8687,,,,QC'd by SIGMA
5596,312345378,736715,C1=C(NC=N1)/C=C/C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00261940-01/212328035,,Inactive,,,0,,,,,0,0,4,,9.9106,,,,,,,,,,,,,10.4826,,10.7165,,,-2.359,,9.4932,,,9.9106,,,,QC'd by SIGMA
