PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
2436,103433116,2794188,CCN1C=NC2=C(N=C(N=C21)N[C@@H]3CCCC[C@@H]3N)NC4=CC(=CC=C4)Cl,Unspecified,,,,Inhibition,=,3.709,%,
2437,103433206,94870,CC1=CC(=C(C(=C1C(=O)O)O)C)OC(=O)C2=C(C(=C(C=C2C)OC)C)OC,Unspecified,,,,Inhibition,=,12.94,%,
2438,103433469,3045,C1=CC(=C(C=C1C(=O)NO)O)O,Unspecified,,,,Inhibition,=,2.96,%,
2439,103433469,3045,C1=CC(=C(C=C1C(=O)NO)O)O,Unspecified,,,,Inhibition,=,15.48,%,
2440,103433548,9554,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,Unspecified,,,,Inhibition,=,-2.889,%,
2441,103434288,64981,COC1=C(C=C(C=C1)C[C@H]2COC(=O)[C@@H]2CC3=CC(=C(C=C3)O)OC)OC,Unspecified,,,,Inhibition,=,13.38,%,
2442,103434288,64981,COC1=C(C=C(C=C1)C[C@H]2COC(=O)[C@@H]2CC3=CC(=C(C=C3)O)OC)OC,Unspecified,,,,Inhibition,=,2.974,%,
2443,103434456,73677,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C4=C(C(=C3C)O)C(=O)OC4O)C=O)OC,Unspecified,,,,Inhibition,=,15.6,%,
2444,103434588,107926,CC(C)(C)OC(=O)C1=C2[C@@H]3CCCN3C(=O)C4=C(N2C=N1)C=CC=C4Br,Unspecified,,,,Inhibition,=,22.12,%,
2445,103434842,9943465,CN1C=C(C2=CC=CC=C21)/C=C\3/C4=C(C=CC=N4)NC3=O,Unspecified,,,,Inhibition,=,10.24,%,
2446,103434842,9943465,CN1C=C(C2=CC=CC=C21)/C=C\3/C4=C(C=CC=N4)NC3=O,Unspecified,,,,Inhibition,=,-1.933,%,
2447,103435149,444031,C1CN(C[C@@H]1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5,Unspecified,,,,Inhibition,=,7.91,%,
2448,103435423,135410917,CC1=NN(C2=C1C(=NCCN2)C3=CC(=CC=C3)Cl)C,Unspecified,,,,Inhibition,=,0.2297,%,
2449,103435657,154087,CC1=NC2=C(N1CC3=C(C=C(C=C3)C(=O)C4=CN(C5=CC=CC(=C54)C#C)C(=O)N(C)C)F)C=CN=C2,Unspecified,,,,Inhibition,=,13.73,%,
2450,103436426,4888,CC(C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O,Unspecified,,,,Inhibition,=,-1.971,%,
2451,103436438,1218,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=CC=C3,Unspecified,,,,Inhibition,=,98.96,%,
2452,103436517,3034010,CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,Unspecified,,,,Inhibition,=,37.35,%,
2453,103436517,3034010,CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,Unspecified,,,,Inhibition,=,11.91,%,
2454,103436517,3034010,CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,Unspecified,,,,Inhibition,=,4.452,%,
2455,103437140,8546,C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,Unspecified,,,,Inhibition,=,9.79,%,
2456,103437435,70684,C(C(=O)C(=O)O)Br,Unspecified,,,,Inhibition,=,41.31,%,
2457,103437677,5149140,CCCCCCCCC(=O)NCC1=CC(=C(C=C1I)O)OC,Unspecified,,,,Inhibition,=,12.77,%,
2458,103439143,6451164,CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)/C=C/C#N,Unspecified,,,,Inhibition,=,1.34,%,
2459,103439143,6451164,CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)/C=C/C#N,Unspecified,,,,Inhibition,=,5.68,%,
2460,103439143,6451164,CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)/C=C/C#N,Unspecified,,,,Inhibition,=,-36.34,%,Outside typical range
2461,103439241,11313361,COC1CCC(CC1)C(=O)C2=CC3=CC4=C(N=C3C=C2)OCCC4,Unspecified,,,,Inhibition,=,16.62,%,
2462,103439241,11313361,COC1CCC(CC1)C(=O)C2=CC3=CC4=C(N=C3C=C2)OCCC4,Unspecified,,,,Inhibition,=,22.04,%,
2463,103439840,73078,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@H]6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC,Unspecified,,,,Inhibition,=,3.743,%,
2464,103439921,9969021,C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)C(=O)N)OC4=CC=C(C=C4)Cl,Unspecified,,,,Inhibition,=,12.34,%,
2465,103440109,135398742,CC(C)[C@@H](C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N,Unspecified,,,,Inhibition,=,6.38,%,
2466,103440754,10039361,C1COCCN1C2=CC(=O)N3C=CC4=CC=CC=C4C3=N2,Unspecified,,,,Inhibition,=,7.038,%,
2467,103440858,135412361,CC(C)CCN1C2=CC=CC=C2C(=C(C1=O)C3=NS(=O)(=O)C4=CC=CC=C4N3)O,Unspecified,,,,Inhibition,=,19.55,%,
2468,103440978,1694,C1(=C(C2=NNN=C2C(=C1Br)Br)Br)Br,Unspecified,,,,Inhibition,=,12.32,%,
2469,103441000,10257882,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC(=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC5=NOC(=C5C)C)COCC,Unspecified,,,,Inhibition,=,17.17,%,
2470,103441183,9795278,C1CN2CCC1[C@H](C2)NC(=O)C3=CC=C(C=C3)Cl,Unspecified,,,,Inhibition,=,23.89,%,
2471,103441183,9795278,C1CN2CCC1[C@H](C2)NC(=O)C3=CC=C(C=C3)Cl,Unspecified,,,,Inhibition,=,13.03,%,
2472,103441237,5726,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],Unspecified,,,,Inhibition,=,-0.9354,%,
2473,103441733,11238512,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC(=CC=C4)F)Cl)C#N)NC(=O)/C=C/CN(C)C,Unspecified,,,,Inhibition,=,12.95,%,
2474,103441767,9915743,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)/C=C/CN(C)C,Unspecified,,,,Inhibition,=,17.81,%,
2475,103441767,9915743,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)/C=C/CN(C)C,Unspecified,,,,Inhibition,=,1.859,%,
2476,103441936,60937,C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl,Unspecified,,,,Inhibition,=,23.32,%,
2477,103442047,11317348,COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC(=C(C=C3)NC(=O)NC4=C(C=C(C=C4)F)F)F,Unspecified,,,,Inhibition,=,13.07,%,
2478,103442256,11332763,C1=CC(=CN=C1)C2=CC=C(O2)CN,Unspecified,,,,Inhibition,=,7.1,%,
2479,103442627,,,Unspecified,,,,Inhibition,=,-19.3,%,Outside typical range
2480,103443095,6918446,CC(C)(CC1=CC2=CC=CC=C2C=C1)NC[C@H](COC3=C(C(=CC=C3)Cl)C#N)O,Unspecified,,,,Inhibition,=,9.58,%,
2481,103443095,6918446,CC(C)(CC1=CC2=CC=CC=C2C=C1)NC[C@H](COC3=C(C(=CC=C3)Cl)C#N)O,Unspecified,,,,Inhibition,=,-9.46,%,
2482,103443179,125564,CCN1CCN(CC1)C2=NC3=C(CCCCCC3)C(=C2)C4=CC=C(C=C4)F,Unspecified,,,,Inhibition,=,28.63,%,
2483,103443179,125564,CCN1CCN(CC1)C2=NC3=C(CCCCCC3)C(=C2)C4=CC=C(C=C4)F,Unspecified,,,,Inhibition,=,5.707,%,
2484,103443357,2194,COC1=CC=C(C=C1)C2=CC(=S)SS2,Unspecified,,,,Inhibition,=,-6.276,%,
2485,103443363,47318,CC1=C(SSC1=S)C2=NC=CN=C2,Unspecified,,,,Inhibition,=,101.63,%,
2486,103443363,47318,CC1=C(SSC1=S)C2=NC=CN=C2,Unspecified,,,,Inhibition,=,100.36,%,
2487,103443594,619101,CCC(CC)C(=O)NC1=C(C2=C(S1)CC(CC2)C(C)(C)CC)C#N,Unspecified,,,,Inhibition,=,14.87,%,
2488,103444034,184644,C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@@H](C)N)O,Unspecified,,,,Inhibition,=,6.864,%,
2489,103444135,11784736,CC(C)N1CCN(CC1)C2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,Unspecified,,,,Inhibition,=,2.457,%,
2490,103444751,2896,C1CN(C(=N1)N)CC(=O)O,Unspecified,,,,Inhibition,=,18.31,%,
2491,103444835,123879,C1CC2=C(C[C@@H]1NS(=O)(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4N2CCC(=O)O,Unspecified,,,,Inhibition,=,14.34,%,
2492,103444835,123879,C1CC2=C(C[C@@H]1NS(=O)(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4N2CCC(=O)O,Unspecified,,,,Inhibition,=,11.5,%,
2493,103444845,122070,CC1=C(N(C2=C1C=C(C=C2)F)CC3=CC=C(C=C3)Cl)CC(C)(C)C(=O)O,Unspecified,,,,Inhibition,=,6.587,%,
2494,103444852,16124,C(P(=O)(O)O)P(=O)(O)O,Unspecified,,,,Inhibition,=,3.11,%,
2495,103444852,16124,C(P(=O)(O)O)P(=O)(O)O,Unspecified,,,,Inhibition,=,2.39,%,
2496,103445013,5717801,C1=CC=C(C=C1)/C=C/C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC2=CC=CC3=C2N=CC=C3,Unspecified,,,,Inhibition,=,10.39,%,
2497,103445407,9867770,CCCCCOC1=C(C=CC2=C1NC(=O)C(=C2)C(=O)NCC3=CC4=C(C=C3)OCO4)OC,Unspecified,,,,Inhibition,=,23.36,%,
2498,103445420,4302963,CC1=C(C2=C(N1CCN3CCOCC3)C=C(C=C2)I)C(=O)C4=CC=C(C=C4)OC,Unspecified,,,,Inhibition,=,11.88,%,
2499,103445448,609483,CC1(C2=CC=CC=C2C(=O)N(C1=O)CCN3CCN(CC3)C4=CC=CC=C4OC)C,Unspecified,,,,Inhibition,=,15.37,%,
2500,103445783,6433151,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C/C(=O)O)\C(=O)O,Unspecified,,,,Inhibition,=,1.683,%,
2501,103446556,1150683,C1=CC=C(C=C1)C2=CSC3=C2C(=O)N(C(=N3)SCC(=O)NN)C4=CC=CC=C4,Unspecified,,,,Inhibition,=,7.46,%,
2502,103446556,1150683,C1=CC=C(C=C1)C2=CSC3=C2C(=O)N(C(=N3)SCC(=O)NN)C4=CC=CC=C4,Unspecified,,,,Inhibition,=,14.69,%,
2503,103446806,516892,C(=O)(O)[O-].[Na+],Unspecified,,,,Inhibition,=,22.45,%,
2504,103447182,72300,C=CCC1=CC(=C(C=C1)O)C2=C(C=CC(=C2)CC=C)O,Unspecified,,,,Inhibition,=,-7.691,%,
2505,103447197,104741,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,Unspecified,,,,Inhibition,=,5.224,%,
2506,103448192,9803375,C[C@]1(C(=O)N(C(=O)N1C)C2=CC(=CC(=C2)Cl)Cl)CC3=CC=C(C=C3)Br,Unspecified,,,,Inhibition,=,6.154,%,
2507,103448633,6918637,CC(C)[C@@H](/C=C(\C)/C(=O)O)N(C)C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C(C)(C)C1=CC=CC=C1)NC,Unspecified,,,,Inhibition,=,9.17,%,
2508,103448633,6918637,CC(C)[C@@H](/C=C(\C)/C(=O)O)N(C)C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C(C)(C)C1=CC=CC=C1)NC,Unspecified,,,,Inhibition,=,23.79,%,
2509,103448745,3450,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,Unspecified,,,,Inhibition,=,73.2,%,
2510,103448927,10200813,C1CN(CCC1CC2=CC=C(C=C2)F)C(=O)C(=O)NC3=CC4=C(C=C3)NC(=O)O4,Unspecified,,,,Inhibition,=,13.41,%,
2511,103448962,449054,CC1=NC(=CC=C1)C2=C(C=NN2)C3=NC4=C(C=C3)N=CC=C4,Unspecified,,,,Inhibition,=,9.72,%,
2512,103448962,449054,CC1=NC(=CC=C1)C2=C(C=NN2)C3=NC4=C(C=C3)N=CC=C4,Unspecified,,,,Inhibition,=,2.197,%,
2513,103448989,135465539,C1CC1COC2=CC=CC(=C2C3=NC(=C(C(=C3)C4CCNCC4)C#N)N)O,Unspecified,,,,Inhibition,=,13.44,%,
2514,103448993,6604909,CN(CC[C@H](C1=CC=C(C=C1)F)OC2=CC=C(C=C2)C3=CC=CC=C3)CC(=O)O,Unspecified,,,,Inhibition,=,14.48,%,
2515,103449625,9869934,CC1(OC[C@@H]([C@@H](O1)C2=CC=CC=C2)NC(=O)NC3=C(C=C(C=C3)Br)Br)C,Unspecified,,,,Inhibition,=,31.31,%,
2516,103449896,15689,C1CSC(=N1)N,Unspecified,,,,Inhibition,=,-10.11,%,Outside typical range
2517,103450317,135413563,CC1=C(C=CC(=C1)C(=O)N2CC3=C(NC4=CC=CC=C42)N(N=C3)C)CNC(=O)N5CCC[C@H]5C(=S)N6CCCN(CC6)C,Unspecified,,,,Inhibition,=,4.855,%,
2518,103450592,5318517,C[C@@]12CC[C@H]([C@@]([C@H]1CCC(=C)[C@H]2C/C=C/3\[C@@H](COC3=O)O)(C)CO)O,Unspecified,,,,Inhibition,=,5.685,%,
2519,103450818,9806489,CCCCCS(=O)(=O)CCCCCCCCCCN1C2=C(C=C(C=C2)O)C(=C1C3=CC=C(C=C3)O)C,Unspecified,,,,Inhibition,=,18.49,%,
2520,103450839,4486,CN1C(=CC(=O)N(C1=O)C)NCCN(CCCC2=CC=C(C=C2)[N+](=O)[O-])CCO,Unspecified,,,,Inhibition,=,1.634,%,
2521,103450925,23480,CC(CC(C1=CC=CC=C1)C2=CC=CC=C2)NC(C)(C)C,Unspecified,,,,Inhibition,=,12.89,%,
2522,103452333,5730,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)N(C)C)NC(=O)C3=CC=C(C=C3)O,Unspecified,,,,Inhibition,=,25.41,%,
2523,103452333,5730,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)N(C)C)NC(=O)C3=CC=C(C=C3)O,Unspecified,,,,Inhibition,=,7.646,%,
2524,103453226,96876,C1CC2=C(C1)C=C(C=C2)S(=O)(=O)N,Unspecified,,,,Inhibition,=,21.54,%,
2525,103453512,7020,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2,Unspecified,,,,Inhibition,=,-3.812,%,
2526,103453870,10029385,C1CCN(CC1)C(=O)N2CCN3C=C(C4=CC(=CC(=C43)C2)F)C5=C(C(=O)NC5=O)C6=CN=C7N6C=CC=C7,Unspecified,,,,Inhibition,=,25.05,%,
2527,103453870,10029385,C1CCN(CC1)C(=O)N2CCN3C=C(C4=CC(=CC(=C43)C2)F)C5=C(C(=O)NC5=O)C6=CN=C7N6C=CC=C7,Unspecified,,,,Inhibition,=,25.65,%,
2528,103453914,322968,C1CN2CCC1C(=O)C2(CO)CO,Unspecified,,,,Inhibition,=,4.708,%,
2529,103454617,237332,C1=C(OC(=C1)C=O)CO,Unspecified,,,,Inhibition,=,3.34,%,
2530,103454617,237332,C1=C(OC(=C1)C=O)CO,Unspecified,,,,Inhibition,=,6.322,%,
2531,103455044,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,Unspecified,,,,Inhibition,=,9.82,%,
2532,103455066,1383884,C1CCC(CC1)NC(=O)OC2=CC=CC(=C2)C3=CC(=CC=C3)C(=O)N,Unspecified,,,,Inhibition,=,0.7762,%,
2533,103455266,6336338,CSC1=CC=C(C=C1)[C@H]2CN3CCC[C@H]3C4=CC=CC=C24,Unspecified,,,,Inhibition,=,21.63,%,
2534,103455384,5281004,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,Unspecified,,,,Inhibition,=,7.69,%,
2535,103455384,5281004,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,Unspecified,,,,Inhibition,=,8.746,%,
2536,103455885,656954,C=CC1=C2C(=CC(=C1)O)N=C(O2)C3=CC(=C(C=C3)O)F,Unspecified,,,,Inhibition,=,-54.98,%,Outside typical range
2537,103455885,656954,C=CC1=C2C(=CC(=C1)O)N=C(O2)C3=CC(=C(C=C3)O)F,Unspecified,,,,Inhibition,=,-31.37,%,Outside typical range
2538,103455893,135418373,C1=CC(=CC=C1C2=NC3=C(O2)C(=CC(=C3)O)Br)O,Unspecified,,,,Inhibition,=,13.67,%,
2539,103455893,135418373,C1=CC(=CC=C1C2=NC3=C(O2)C(=CC(=C3)O)Br)O,Unspecified,,,,Inhibition,=,17.48,%,
2540,103456050,6038,C1=CC=C2C(=C1)C=CC(=O)N2,Unspecified,,,,Inhibition,=,2.62,%,
2541,103456185,44396853,CC(=O)N[C@H](CC1=CNC2=CC=CC=C21)C(=O)OCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,Unspecified,,,,Inhibition,=,14.39,%,
2542,103456457,5329829,CN(C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)OC(F)(F)F)C3=NC(=NC=C3)NC4=CC(=CC=C4)S(=O)(=O)N,Unspecified,,,,Inhibition,=,-3.49,%,
2543,103456480,160254,C[C@H]1COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C,Unspecified,,,,Inhibition,=,45.85,%,
2544,103456480,160254,C[C@H]1COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C,Unspecified,,,,Inhibition,=,-10.15,%,Outside typical range
2545,103456665,114917,CC1=C2C=CC3=C(C2=CC=C1)C(=O)C(=O)C4=C3OC=C4C,Unspecified,,,,Inhibition,=,3.398,%,
2546,103456666,164676,CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C,Unspecified,,,,Inhibition,=,6.37,%,
2547,103456666,164676,CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C,Unspecified,,,,Inhibition,=,-9.338,%,
2548,103456707,114924,CCCCCCCCCCCCCCSCC(=O)O,Unspecified,,,,Inhibition,=,45.31,%,
2549,103456869,6918788,COC1=C(C=CC(=C1)/C=C(\C#N)/C(=O)NC2=NN=C(S2)C(F)(F)F)OCC3=C(C=C(C=C3)C(F)(F)F)C(F)(F)F,Unspecified,,,,Inhibition,=,30.77,%,
2550,103456911,599038,CCN1C2=CC=CC=C2N=C1C3=NON=C3N,Unspecified,,,,Inhibition,=,12.04,%,
2551,103456913,11393719,CCN1C2=C(C=NC=C2CNC3CCNCC3)N=C1C4=NON=C4N,Unspecified,,,,Inhibition,=,83.92,%,
2552,103456957,11327430,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC5=C4SC6=CC=CC=C56,Unspecified,,,,Inhibition,=,0.09,%,
2553,103456957,11327430,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC5=C4SC6=CC=CC=C56,Unspecified,,,,Inhibition,=,2.683,%,
2554,103457055,2733,C1=CC2=C(C=C1Cl)NC(=O)O2,Unspecified,,,,Inhibition,=,25.61,%,
2555,103457635,75816,CCCCCCCCCCCCOP(=O)(O)O,Unspecified,,,,Inhibition,=,7.07,%,
2556,103457728,210332,C1CCC(CC1)NC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)N5CCOCC5,Unspecified,,,,Inhibition,=,-14.47,%,Outside typical range
2557,103457914,11771279,C1CCC(CC1)NC2=NC(=NC3=C2NC=N3)OC4=CC=CC=C4,Unspecified,,,,Inhibition,=,7.268,%,
2558,103457931,128563,CC(=O)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)C4=COC=C4)C)C(=O)OC,Unspecified,,,,Inhibition,=,14.76,%,
2559,103458025,10367662,CC1=NOC(=C1NC(=O)OC(C)C2=CC=CC=C2Cl)C3=CC=C(C=C3)CSCCC(=O)O,Unspecified,,,,Inhibition,=,17.17,%,
2560,103458139,9954083,CCN(CC)CCO[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CCC4=O)C)C,Unspecified,,,,Inhibition,=,9.03,%,
2561,103458633,9838712,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)NS(=O)(=O)C,Unspecified,,,,Inhibition,=,28.59,%,
2562,103458633,9838712,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)NS(=O)(=O)C,Unspecified,,,,Inhibition,=,15.1,%,
2563,103458633,9838712,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)NS(=O)(=O)C,Unspecified,,,,Inhibition,=,4.052,%,
2564,103458752,6918583,CC1=CC(=NO1)C2=NN=CC3=C(C(=NN32)OCC4=NC=NN4C)C(C)(C)C,Unspecified,,,,Inhibition,=,14.96,%,
2565,103458752,6918583,CC1=CC(=NO1)C2=NN=CC3=C(C(=NN32)OCC4=NC=NN4C)C(C)(C)C,Unspecified,,,,Inhibition,=,12,%,
2566,103458797,11391028,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)NCCO,Unspecified,,,,Inhibition,=,12.64,%,
2567,103458889,6604893,C1=CC(=CC(=C1)F)/C=N/N=C/C2=CC(=CC=C2)F,Unspecified,,,,Inhibition,=,4.53,%,
2568,103458915,11201035,C1=CC=C(C=C1)C2=NN3C(=CC(=NC3=C2C4=CC=C(C=C4)O)C(F)(F)F)C(F)(F)F,Unspecified,,,,Inhibition,=,3.023,%,
2569,103458965,4236,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,Unspecified,,,,Inhibition,=,2.998,%,
2570,103458993,11245456,C1=CC=C(C=C1)C2=NN(C(=C2)NC(=O)C3=CC=CC(=C3)C#N)C4=CC=CC=C4,Unspecified,,,,Inhibition,=,5.339,%,
2571,103459280,123715,C1=CC(=CC=C1C[C@@H](C(=O)NCC(=O)NCC(=O)O)N)O,Unspecified,,,,Inhibition,=,15.19,%,
2572,103459316,4369536,CCNC(=O)C1=C(C(=NN1)C2=CC(=C(C=C2O)O)Cl)C3=CC=C(C=C3)OC,Unspecified,,,,Inhibition,=,-3.7,%,
2573,103459316,4369536,CCNC(=O)C1=C(C(=NN1)C2=CC(=C(C=C2O)O)Cl)C3=CC=C(C=C3)OC,Unspecified,,,,Inhibition,=,5.043,%,
2574,103459325,5330790,C1=CC(=C(C(=C1)F)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,Unspecified,,,,Inhibition,=,-6.261,%,
2575,103459354,92337,C[C@H](C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,Unspecified,,,,Inhibition,=,19.29,%,
2576,103459355,72099,C[C@@H](C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,Unspecified,,,,Inhibition,=,-9.105,%,
2577,103459452,11458696,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)NO,Unspecified,,,,Inhibition,=,11.13,%,
2578,103459527,51683,C1C[C@H]([C@@H]2[C@@H]([C@@H](CN2C1)O)O)O,Unspecified,,,,Inhibition,=,13.48,%,
2579,103459707,39912,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O,Unspecified,,,,Inhibition,=,9.369,%,
2580,103459749,9839500,C1=CC(=CC=C1/C=C(/C(=O)O)\S)I,Unspecified,,,,Inhibition,=,13.87,%,
2581,103459751,1401,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,Unspecified,,,,Inhibition,=,-13.58,%,Outside typical range
2582,103459967,6918848,CC(C)[C@@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO,Unspecified,,,,Inhibition,=,30.83,%,
2583,103459967,6918848,CC(C)[C@@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO,Unspecified,,,,Inhibition,=,6.289,%,
2584,103460113,4410,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2N4CCC(CC4)O)F)C(=O)O,Unspecified,,,,Inhibition,=,17.75,%,
2585,103460177,644019,CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,Unspecified,,,,Inhibition,=,25.7,%,
2586,103460238,4784,C1=CC=C(C=C1)CS(=O)(=O)F,Unspecified,,,,Inhibition,=,1.147,%,
2587,103460371,9850038,C[C@H]1CCC2=C3N1C=C(C(=O)C3=CC(=C2N4CCC(CC4)O)F)C(=O)O,Unspecified,,,,Inhibition,=,9.638,%,
2588,103460689,8400,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,Unspecified,,,,Inhibition,=,1.837,%,
2589,103460815,6604869,C/C(=C\[C@H](C(=O)O)N)/CP(=O)(O)O,Unspecified,,,,Inhibition,=,1.755,%,
2590,103461035,5326713,CN(C)C1=CC=C(C=C1)C2=CC=C(C=C2)CN(C3=CC=CC(=C3)/C=C/C(=O)OC)C(=O)C4CCCCC4,Unspecified,,,,Inhibition,=,8.94,%,
2591,103461035,5326713,CN(C)C1=CC=C(C=C1)C2=CC=C(C=C2)CN(C3=CC=CC(=C3)/C=C/C(=O)OC)C(=O)C4CCCCC4,Unspecified,,,,Inhibition,=,6.91,%,
2592,103461155,500899,CN1CCC(CC1)C2=CC(=C(N2)C3=CC=C(C=C3)F)C4=CC=NC=C4,Unspecified,,,,Inhibition,=,9.51,%,
2593,103461325,2807869,C1=CSC=C1C2=CC(=C(S2)C(=O)N)N,Unspecified,,,,Inhibition,=,7.401,%,
2594,103461613,5330286,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C,Unspecified,,,,Inhibition,=,19.33,%,
