PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Analysis Comment,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0009144947 uM,Activity at 0.00155 uM,Activity at 0.00264 uM,Activity at 0.00460 uM,Activity at 0.00648 uM,Activity at 0.00912 uM,Activity at 0.014 uM,Activity at 0.027 uM,Activity at 0.041 uM,Activity at 0.057 uM,Activity at 0.082 uM,Activity at 0.124 uM,Activity at 0.189 uM,Activity at 0.247 uM,Activity at 0.423 uM,Activity at 0.739 uM,Activity at 1.117 uM,Activity at 1.700 uM,Activity at 2.222 uM,Activity at 3.666 uM,Activity at 6.643 uM,Activity at 10.000 uM,Activity at 13.36 uM,Activity at 20.00 uM,Activity at 40.00 uM,Compound QC
299,384567863,4216,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3I,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015554-13/250024731,,Inactive,,,,0,,-4.85,4.4495,0.9251,-22.1799,-5.7145,4,0 0 0 0 0 0 0 0,-19.3166,,,,,,-3.5121,,-5.6478,,,-6.6445,,,-7.926,,-5.1258,,,-6.9767,,-6.4072,,,-19.3166,,QC'd by MedChem Express
300,384567873,3955,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015608-22/250024787,,Inactive,,,,0,,-5,0.7,0.7706,-16.0979,-2.9506,4,0 0 0 0 0 0 0 0,-12.5815,,,,,,-0.7922,,-5.3588,,,-1.7241,,,-5.452,,-5.5918,,,-5.685,,-7.1295,,,-12.5815,,QC'd by MedChem Express
301,384568179,5291,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00159456-30/250024603,,Inactive,,,,0,,,,,0,0,4,,-12.7931,,,,,,-8.6139,,-2.4843,,,-5.642,,,-7.453,,-1.9735,,,-2.2986,,-5.4098,,,-12.7931,,QC'd by Tocris
302,384568186,65909,CC1(C2=CC=CN2C3=CC=CC=C3CO1)CN4CCC(CC4)N5C6=CC=CC=C6NC5=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00159544-04/250025143,,Inactive,,,,0,,,,,0,0,4,,-4.0735,,,,,,-6.7577,,-3.2258,,,-2.1898,,,-7.0403,,-2.0014,,,-3.7909,,-2.7078,,,-4.0735,,QC'd by Tocris
303,384568294,10474335,COC1=CC=CC2=C1CCCC2CCCN3CCN(CC3)C4CCCCC4,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00165875-04/250024789,,Inactive,,,,0,,-4.85,4.9549,0.8168,-23.2684,-2.2796,4,0 0 0 0 0 0 0 0,-20.2237,,,,,,-0.9786,,-1.8639,,,-6.4306,,,-2.6561,,-0.233,,,-7.9217,,-1.6775,,,-20.2237,,QC'd by Axon Medchem
304,384568297,9549297,CC1=C(NC(=C1C(=O)N2CCN(CC2)C)C)/C=C\3/C4=C(C=CC(=C4)S(=O)(=O)N(C)C5=CC(=CC=C5)Cl)NC3=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00165902-08/250025019,,Inactive,,,,0,,-6.3,1,0.8537,-13.6013,-5.0274,4,0 0 0 0 0 0 0 0,-11.4155,,,,,,-5.0228,,-5.3593,,,-6.5129,,,-8.7239,,-8.4355,,,-12.473,,-15.5011,,,-11.4155,,QC'd by Bio Vision
305,384568511,131411,CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CSC3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00246387-08/250025145,,Inactive,,,,0,,-5,1.7885,0.9377,-22.0673,-5.2751,4,0 0 0 0 0 0 0 0,-18.3895,,,,,,-5.4391,,-7.8408,,,-3.9793,,,-4.6857,,-4.3089,,,-6.8519,,-10.6193,,,-18.3895,,QC'd by MedChem Express
306,384568518,16736529,CC1=CN=C(C(=C1OC)C)CN2C=NC3=C2N=C(N=C3Cl)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00247877-09/250024783,,Inactive,,,,0,,-6.45,3.99,0.9443,-25.2582,-4.5592,4,0 0 0 0 0 0 0 0,-24.6971,,,,,,-8.4809,,-6.151,,,-0.466,,,-8.3411,,-26.0485,,,-25.0699,,-23.3458,,,-24.6971,,QC'd by MedChem Express
307,384568521,9954540,C1CCN[C@@H](C1)[C@H](C2=CC=CC=C2)NC(=O)C3=C(C(=CC=C3)C(F)(F)F)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00247954-03/250024529,,Inactive,,,,0,,-6.85,0.4,0.7955,-11.8405,1.9416,4,0 0 0 0 0 0 0 0,-10.7004,,,,,,-0.0486,,-5.0097,,,-4.6206,,,-3.7938,,-7.1984,,,-10.5058,,-7.7335,,,-10.7004,,QC'd by Axon Medchem
308,384568585,10173277,CC1=CC(=CC=C1)/C=N/NC2=CC(=NC(=N2)OCCC3=CC=CC=N3)N4CCOCC4,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00263093-04/250025085,,Inactive,,,,0,,-7.4466,1.9673,0.9417,-24.9893,-1,4,0 0 0 0 0 0 0 0,-20.4276,-2.7078,,0.8076,,,-2.3753,,-9.3112,,,-18.3373,,-28.7411,,,-26.9359,,-20.4276,,,,,,,,QC'd by MedChem Express
309,384568605,49864204,CCCCCCCC1=CC=C(C=C1)CCC2=C(C(=CC=C2)O)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00263121-03/250024491,,Inactive,,,,0,,-4.95,2.4064,0.9742,-28.0697,-4.6498,4,0 0 0 0 0 0 0 0,-23.3914,,,,,,-5.7375,,-5.3659,,,-5.6911,,,-5.5052,,-2.6249,,,-4.9013,,-10.1045,,,-23.3914,,QC'd by Axon Medchem
310,384568718,158797,C[C@H](C1=CC(=CC=C1)OC)NCCCC2=CC=CC=C2Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00344508-02/250024763,,Inactive,,,,0,,-5.05,1,0.6094,-18.5333,-3.7155,4,0 0 0 0 0 0 0 0,-14.6111,,,,,,-9.7165,,-1.4296,,,-6.7119,,,-3.3196,,-3.8527,,,-5.6942,,-10.4919,,,-14.6111,,QC'd by Tocris
311,384568733,105000,CC(C)[C@H]1C(=O)N[C@@H](CC2=CNC3=C2C(=CC=C3)N1C)CO,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00345085-02/250024685,,Inactive,,,,0,,-5.9078,3.99,0.9071,-24.4095,-4,4,0 0 0 0 0 0 0 0,-25.7579,,,,-5.3712,,,-4.0344,,-8.3313,,,-2.8408,,,1.8381,,-12.5328,,,-22.6546,,-25.7579,,,,QC'd by SIGMA
312,384568753,50909779,C1=CC=C(C=C1)C[C@@H](C(=O)NCC2=CC=CC=C2)NC(=O)[C@@H]3[C@H](O3)C(=O)NCCC4=CC=C(C=C4)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00345807-02/250024925,,Inactive,,,,0,,,,,0,0,4,,-4.1618,,,,,,-9.1935,,-7.1244,,,-4.7731,,,-4.7261,,-2.2337,,,-4.6791,,-6.8422,,,-4.1618,,QC'd by EMD Chemicals
313,384568760,1361334,C1=CC(=CC(=C1)C(F)(F)F)/C=C\2/C(=O)NC(=O)S2,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00345836-13/250025093,,Inactive,,,,0,,-4.9,4.4495,0.962,-31.9893,-3.0131,4,0 0 0 0 0 0 0 0,-28.7411,,,,,,-0.7601,,-3.9905,,,-5.0356,,,-2.0903,,-5.2257,,,-0.4276,,-4.8931,,,-28.7411,,QC'd by Bio Vision
314,384568775,24958200,C1C[C@H](CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00346435-07/250024476,,Inactive,,,,0,,-4.95,2.7202,0.9236,-22.831,-4.3153,4,0 0 0 0 0 0 0 0,-19.4425,,,,,,-3.554,,-2.3461,,,-4.9477,,,-6.4808,,-6.4808,,,-3.2288,,-8.1533,,,-19.4425,,QC'd by MedChem Express
315,384568827,49867926,CC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC4=CC=CC=C4N=C3NC5=CC(=CC(=C5)OC)OC)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00346541-04/250025174,,Inactive,,,,0,,,,,0,0,4,,-2.7549,,,,,,-7.7937,,-2.5665,,,-1.3892,,,-3.6496,,-5.2508,,,-10.6664,,-9.3949,,,-2.7549,,QC'd by APExBIO
316,384568829,135742497,CNC(=O)C1=CC2=C(C=C1)C(=C(N2)O)C(=NC3=CC=CC(=C3)CN(C)C)C4=CC=CC=C4,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00346543-05/250025007,,Inactive,,,,0,,-4.95,3.132,0.9511,-23.792,-4.9319,4,0 0 0 0 0 0 0 0,-21.0767,,,,,,-6.2725,,-6.5609,,,-4.0615,,,-5.2151,,-5.9361,,,-2.8599,,-8.3874,,,-21.0767,,QC'd by MedChem Express
317,384568833,44240850,CCCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)NC2=NN=CS2,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00346547-03/250024624,,Inactive,,,,0,,-5.65,0.8,0.7689,4,-9.059,4,0 0 0 0 0 0 0 1,-3.7331,,,,,,-7.2795,,-12.1325,,,-7.3728,,,-6.1596,,-4.2464,,,-4.7597,,1.8199,,,-3.7331,,QC'd by Selleck
318,384568865,1204893,C1=CC(=CC=C1C2=CC=C(O2)/C=C/3\C(=O)NC(=O)S3)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00346625-03/250025151,,Inactive,,,,0,,,,,0,0,4,,-9.2536,,,,,,-3.32,,-4.1676,,,-3.8851,,,-8.8298,,-4.9682,,,-7.417,,-3.1787,,,-9.2536,,QC'd by Adooq
319,384568874,44195571,CC1(CC2=C(C(=O)C1)C(=NN2C3=CC(=C(C=C3)C(=O)N)NC4CCC(CC4)OC(=O)CN)C(F)(F)F)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00346640-05/250024969,,Inactive,,,,0,,-6.25,4.095,0.9813,-25.4173,-0.5,4,0 0 0 0 0 0 0 0,-28.6811,,,,,,-0.3837,,-0.4796,,,1.199,,,-2.8297,,-18.3693,,,-24.7962,,-23.3573,,,-28.6811,,QC'd by MedChem Express
320,384568942,5311510,C1=CC(=CC(=C1)C(=O)N)C2=CC(=NC=N2)NC3=CC=C(C=C3)OC(F)(F)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00346808-03/250024486,,Inactive,,,,0,,,,,0,0,4,,-12.5203,,,,,,-6.9454,,-6.295,,,-5.784,,,-5.9698,,-1.1382,,,-0.9988,,-2.439,,,-12.5203,,QC'd by NCGCChem
321,384568966,24800108,CC1(CCCCCCC1)N2CCC(CC2)N3C4=CC=CC=C4N=C3[C@@H]5CCCNC5,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00346896-03/250025120,,Inactive,,,,0,,-4.85,4.9549,0.9169,-23.8023,-3.0169,4,0 0 0 0 0 0 0 0,-20.6685,,,,,,-2.4482,,-6.7797,,,-0.8475,,,-4.7552,,-3.1544,,,-3.8136,,-2.9661,,,-20.6685,,QC'd by Cayman
322,384569008,71268957,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00351480-16/250024802,,Inactive,,,,0,,-5.05,2.7202,0.9745,-20.479,-3.9143,4,0 0 0 0 0 0 0 0,-18.7325,,,,,,-3.2619,,-4.3802,,,-5.8714,,,-3.3551,,-3.6347,,,-3.9143,,-9.0401,,,-18.7325,,QC'd by SIGMA
323,384569020,44462758,C1CC[C@H]([C@H](C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00351606-08/250024781,,Inactive,,,,0,,-4.9,4.095,0.9805,-29.5937,-4.5196,4,0 0 0 0 0 0 0 0,-26.3281,,,,,,-4.7996,,-5.1258,,,-2.5163,,,-5.4054,,-3.9143,,,-6.1044,,-6.151,,,-26.3281,,QC'd by MedChem Express
324,384569056,46848036,CC1=C(C=C(C=N1)NC(=O)C2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00378614-02/250024571,,Inactive,,,,0,,-5.35,4.5045,0.953,-15.2024,-4.8687,4,0 0 0 0 0 0 0 0,-15.1687,,,,,,-2.8073,,-6.0628,,,-4.8832,,,-5.8268,,-4.9304,,,-5.0248,,-13.5645,,,-15.1687,,QC'd by MedChem Express
325,384569108,44428656,CC1=C(N=C(C(=N1)C)CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00384249-01/250024706,,Inactive,,,,0,,,,,0,0,4,,-2.6103,,,,,,-4.8885,,-1.1865,,,-2.1357,,,0.2373,,-1.4713,,,0.7119,,-4.2715,,,-2.6103,,QC'd by ChemoGenics
326,384569127,3036505,C1=CC=C(C=C1)/C(=C(/C2=CC=CC=C2)\C3=CC=C(C=C3)OCCO)/CCCl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00386347-02/250025170,,Inactive,,,,0,,-4.95,3.99,0.945,-32.1299,-5.5884,4,0 0 0 0 0 0 0 0,-29.6915,,,,,,-2.9903,,-6.2868,,,-4.7798,,,-9.4891,,-5.392,,,-3.0845,,-8.6414,,,-29.6915,,QC'd by APExBIO
327,384569206,135454904,C1C[C@H](CNC1)C2=CC(=NC3=C2COC(=O)N3)C4=C(C=CC=C4OCC5CC5)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00390649-02/250025142,,Inactive,,,,0,,-5,3.6772,0.9476,-28.4567,0.5,4,0 0 0 0 0 0 0 0,-26.6306,,,,,,-0.4945,,4.9682,,,-1.4363,,,0.2119,,-2.4723,,,1.3421,,-4.6386,,,-26.6306,,QC'd by MedChem Express
328,384569224,70980530,C[C@@H]1CN([C@H](CN1)CN2CCOC[C@H]2C)CC(=O)N3CC(C4=C3C=C(C=N4)CC5=CC=C(C=C5)F)(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00420704-02/250025027,,Inactive,,,,0,,,,,0,0,4,,-11.4211,,,,,,-3.9962,,-3.0504,,,-7.1175,,,-4.1381,,-2.7193,,,-8.7728,,-4.8948,,,-11.4211,,QC'd by WuXi
329,384569239,9886498,CCCCCCC(C)(C)C1=CC(=C2[C@H]3CC(=CCC3C(OC2=C1)(C)C)CO)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00476094-01/250025211,,Inactive,,,,0,,-6,0.5,0.8136,5.5,-9.7291,4,0 0 0 0 0 0 0 0,1.8101,,,,,,-7.2651,,-10.1909,,,-5.9757,,,-2.8019,,-2.6531,,,-3.4962,,3.8929,,,1.8101,,QC'd by Cayman
330,384569246,44560455,C1=CC(=CC(=C1)F)C2=CC=C(C=C2)C(C(F)(F)F)OC3=NC(=NC(=C3)C4=CC=C(C=C4)C[C@@H](C(=O)O)N)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00480794-01/250025163,,Inactive,,,,0,,,,,0,0,4,,-8.4059,,,,,,-6.7106,,-7.7937,,,-4.6857,,,-5.6275,,-8.5001,,,-10.1483,,-4.6857,,,-8.4059,,QC'd by Adooq
331,384569251,67469117,CC1=CC(=C(C(=O)N1)CNC(=O)C2=C3C(=CN(C3=CC(=C2)C4=CN=C(C=C4)N5CCN(CC5)C)C(C)C)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00480919-01/250025002,,Inactive,,,,0,,,,,0,0,4,,-10.2139,,,,,,-2.8599,,-3.1963,,,-3.8212,,,-0.2644,,-3.3886,,,-4.2057,,-7.7145,,,-10.2139,,QC'd by Glixx
332,384569279,70945511,CC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@H](CS(=O)(=O)CC2CC2)N[C@@H](C3=CC=C(C=C3)F)C(F)(F)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00485951-02/250025021,,Inactive,,,,0,,,,,0,0,4,,-1.1587,,,,,,-0.3547,,0.1655,,,-1.6789,,,0.0709,,0.6857,,,1.6789,,-3.0504,,,-1.1587,,QC'd by MedChem Express
333,384569282,58486178,C[C@@H]1CN(C[C@@H](O1)C)CC2=CC=C(C=C2)/C=C/C3=NNC4=C3C=CC(=C4)[C@@H]5C[C@]56C7=C(C=CC(=C7)OC)NC6=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00487085-02/250024772,,Inactive,,,,0,,-4.9,3.6772,0.9173,-36.8991,-11.4733,4,0 0 0 0 0 0 0 0,-32.8326,,,,,,-8.3111,,-9.765,,,-12.188,,,-16.0165,,-12.285,,,-11.4126,,-13.7873,,,-32.8326,,QC'd by ChemieTek
334,384569371,50997748,C1COCCN1CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC6=CC=CC=C56)N=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00508900-01/250024702,,Inactive,,,,0,,-5.3078,3.5117,0.9446,-32.8961,-5.8284,4,0 0 0 0 0 0 0 0,-34.2667,,,,-3.607,,,-6.8344,,-4.4613,,,-7.5937,,,-9.0176,,-5.1258,,,-9.0176,,-34.2667,,,,QC'd by Tocris
335,384569378,91885617,COC1=CC(=C(C(=C1Cl)C2=CC3=CN=C(N=C3C=C2)N[C@@H]4COCC[C@@H]4NC(=O)C=C)Cl)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00509912-01/250025010,,Inactive,,,,0,,,,,0,0,4,,-11.2233,,,,,,-7.6184,,-7.33,,,-7.2819,,,-5.5516,,-3.9173,,,-8.0029,,-12.1846,,,-11.2233,,QC'd by Selleck
336,384569385,77050682,CN1C=C(C=N1)C2=CC=C(C=C2)C3=CN=CC(=C3N4CCC5(CCNC5=O)CC4)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00509936-02/250024957,,Inactive,,,,0,,,,,0,0,4,,-3.741,,,,,,-1.1031,,-0.4796,,,-0.7674,,,0.7194,,6.4269,,,3.3094,,5.3717,,,-3.741,,QC'd by Glixx
337,384569395,3038517,CN(CC1=CC=CC=C1)CC2=C(SC3=C2C(=O)N(C(=O)N3CC4=C(C=CC=C4F)F)C5=CC=CC=C5)C6=CC=C(C=C6)NC(=O)NOC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00509985-02/250024700,,Inactive,,,,0,,,,,0,0,4,,-7.3765,,,,,,-7.8062,,-4.0344,,,-1.2652,,,-3.5092,,-3.9866,,,-6.2306,,-7.472,,,-7.3765,,QC'd by Glixx
338,384569453,9864881,CC1=CC(=CC(=C1OC(C)(C)C(=O)O)C)/C=C/C(=O)C2=CC=C(C=C2)SC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00510491-01/250024582,,Inactive,,,,0,,,,,0,0,4,,-15.5329,,,,,,,,-7.2672,,-6.71,,,-3.0416,,-4.8061,,,-6.3385,,-3.5059,,,0.8126,,-15.5329,QC'd by MedChem Express
339,405558456,2710,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00179384-10/250024586,,Inactive,,,,0,,-4.85,1.9673,0.9097,-21.3081,-5.4857,4,0 0 0 0 0 0 0 0,-16.0901,,,,,,-4.9454,,-3.7381,,,-5.0847,,,-7.7316,,-6.2921,,,-6.4314,,-8.2888,,,-16.0901,,QC'd by SIGMA
340,405558507,6729,CC(C)(C)C1=CC=C(C=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00386387-01/250024771,,Inactive,,,,0,,,,,0,0,4,,-6.1788,,,,,,-4.8219,,-6.7119,,,-8.0204,,,-7.4873,,-7.3904,,,-6.4696,,-7.9234,,,-6.1788,,QC'd by Selleck
341,405558569,4747,C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00095086-04/250024584,,Inactive,,,,0,,-4.95,3.6772,0.9776,-25.891,-6.0445,4,0 0 0 0 0 0 0 0,-23.6592,,,,,,-5.3634,,-6.7564,,,-6.1992,,,-4.6204,,-7.778,,,-6.1992,,-8.5674,,,-23.6592,,QC'd by Microsource
342,405558618,1201549,CN1[C@@H]2CC[C@H]1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00013495-15/250024746,,Inactive,,,,0,,,,,0,0,4,,-13.3996,,,,,,-6.2757,,-4.6281,,,-3.6104,,,-5.9365,,-6.3242,,,-4.0465,,-3.8527,,,-13.3996,,QC'd by APExBIO
343,405558674,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00371130-03/250025183,,Inactive,,,,0,,-4.85,4.9549,0.9167,-24.2616,-2.5,4,0 0 0 0 0 0 0 0,-21.0513,,,,,,-4.6367,,-3.4962,,,2.058,,,-3.1986,,-3.0994,,,-1.9588,,-3.149,,,-21.0513,,QC'd by APExBIO
344,405558746,91503,CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00180461-02/250025001,,Inactive,,,,0,,-4.75,0.9,0.7607,-20.3706,-6.3547,4,0 0 0 0 0 0 0 0,-15.3088,,,,,,-3.6289,,-7.7626,,,-6.5129,,,-8.4355,,-7.7626,,,-6.8493,,-9.2526,,,-15.3088,,QC'd by Prestwick
345,405558789,11978813,C1CN(CCN1CCCCOC2=CC3=C(C=C2)C=CC(=O)N3)C4=C5C=CSC5=CC=C4,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00378574-01/250024848,,Inactive,,,,0,,-4.9,3.2975,0.9559,-33.2623,-4.6564,4,0 0 0 0 0 0 0 0,-28.1353,,,,,,-3.241,,-6.7168,,,-2.6303,,,-7.8441,,-3.8046,,,-4.0395,,-7.891,,,-28.1353,,QC'd by MedChem Express
346,405558845,2165,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00017063-07/250024667,,Inactive,,,,0,,-5.1,0.5,0.8085,-25.2635,-3.8673,4,0 0 0 0 0 0 0 0,-20.2196,,,,,,-3.2227,,-4.2254,,,-8.5223,,,-7.6629,,-8.8565,,,-10.814,,-10.1456,,,-20.2196,,QC'd by Prestwick
