PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value
167,103189214,6741,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,Unspecified,,,,Inhibition index,=,0.2127
168,103189247,4205,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,Unspecified,,,,Inhibition index,=,1.032
169,103189263,5757,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,Unspecified,,,,Inhibition index,=,0.3797
170,103189534,4173,CC1=NC=C(N1CCO)[N+](=O)[O-],Unspecified,,,,Inhibition index,=,-0.007084
171,103189939,3339,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,Unspecified,,,,Inhibition index,=,0.1926
172,103190293,16760285,C(CC(O)(P(=O)(O)O)P(=O)(O)[O-])CN.[Na+],Unspecified,,,,Inhibition index,=,0.8169
173,103190505,164739,C[C@@H]([C@@H](C1=CC(=C(C=C1)O)O)O)N,Unspecified,,,,Inhibition index,=,0.1099
174,103190627,667484,CCOC(=O)C1=CN=CN1[C@H](C)C2=CC=CC=C2,Unspecified,,,,Inhibition index,=,0.4693
175,103190907,2797,CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl,Unspecified,,,,Inhibition index,=,0.1599
176,103191130,4030,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,Unspecified,,,,Inhibition index,=,0.1013
177,103191339,3371,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,Unspecified,,,,Inhibition index,=,0.02223
178,103191448,4044,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,Unspecified,,,,Inhibition index,=,0.09462
179,103192563,5991,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,Unspecified,,,,Inhibition index,=,0.6874
180,103192605,1727,C1=CN=CC=C1N,Unspecified,,,,Inhibition index,=,0.1168
181,103192694,23675320,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],Unspecified,,,,Inhibition index,=,0.05481
182,103192796,23667631,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],Unspecified,,,,Inhibition index,=,0.09234
183,103192942,3418,C1=CC=C(C(=C1)C(=O)O)OP(=O)(O)O,Unspecified,,,,Inhibition index,=,0.3099
184,103193092,5576,CC1(C(=O)N(C(=O)O1)C)C,Unspecified,,,,Inhibition index,=,0.226
185,103193099,3291,CCC1(CC(=O)NC1=O)C,Unspecified,,,,Inhibition index,=,0.1934
186,103193744,1892,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO,Unspecified,,,,Inhibition index,=,0.2191
187,103194001,5336,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,Unspecified,,,,Inhibition index,=,0.09309
188,103194022,2284,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,Unspecified,,,,Inhibition index,=,-0.006323
189,103194285,4075,C1=CC(=C(C=C1N)C(=O)O)O,Unspecified,,,,Inhibition index,=,0.3772
190,103194366,5312125,C[C@H](CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F,Unspecified,,,,Inhibition index,=,0.8702
191,103194628,3081361,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,Unspecified,,,,Inhibition index,=,0.1393
192,103194727,57363,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,Unspecified,,,,Inhibition index,=,0.2658
193,103194771,4760,C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,Unspecified,,,,Inhibition index,=,0.05066
194,103194851,2197,COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,Unspecified,,,,Inhibition index,=,0.2269
195,103195019,60825,C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N,Unspecified,,,,Inhibition index,=,0.1154
196,103195118,2083,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,Unspecified,,,,Inhibition index,=,0.0995
197,103195217,135398745,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,Unspecified,,,,Inhibition index,=,1.156
198,103195284,5736,CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl,Unspecified,,,,Inhibition index,=,-0.111
199,103195949,2448,C1CN(CCC1(C2=CC=C(C=C2)Br)O)CCCC(=O)C3=CC=C(C=C3)F,Unspecified,,,,Inhibition index,=,0.8959
200,103196240,446596,C[C@H]([C@H]1[C@@H](O1)C[C@H]2CO[C@H]([C@@H]([C@@H]2O)O)C/C(=C/C(=O)OCCCCCCCCC(=O)O)/C)[C@H](C)O,Unspecified,,,,Inhibition index,=,0.007946
201,103197484,2585,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,Unspecified,,,,Inhibition index,=,-0.425
202,103197668,2724387,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=NC2=S)N,Unspecified,,,,Inhibition index,=,0.1565
203,103197669,2723601,C1=NC2=C(N1)C(=S)N=C(N2)N,Unspecified,,,,Inhibition index,=,0.8322
204,103198025,134044,C[C@H](CCC1=CC=CC=C1)NC[C@@H](C2=CC(=C(C=C2)O)C(=O)N)O,Unspecified,,,,Inhibition index,=,1.277
205,103198077,92727,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,Unspecified,,,,Inhibition index,=,-0.1002
206,103198460,4831,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O,Unspecified,,,,Inhibition index,=,0.1937
207,103198688,47528,C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-],Unspecified,,,,Inhibition index,=,0.07296
208,103199382,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,Unspecified,,,,Inhibition index,=,0.4553
209,103199510,4628,CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O,Unspecified,,,,Inhibition index,=,0.2586
210,103200163,50294,CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O,Unspecified,,,,Inhibition index,=,0.1297
211,103200240,135445761,C[N+]1=CC=CC=C1/C=N/O.[Cl-],Unspecified,,,,Inhibition index,=,0.259
212,103200464,5734,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,Unspecified,,,,Inhibition index,=,-0.006148
213,103200972,135399235,CCCOC1=CC=CC=C1C2=NC3=NNN=C3C(=O)N2,Unspecified,,,,Inhibition index,=,0.2776
214,103201243,72172,CC(C)C[C@@H](C(=O)O)NC(=O)[C@H]([C@@H](CC1=CC=CC=C1)N)O,Unspecified,,,,Inhibition index,=,0.01222
215,103201871,5353,COC1=C(C=CC(=C1)S(=O)C)C2=NC3=C(N2)C=CC=N3,Unspecified,,,,Inhibition index,=,-0.01147
216,103202464,9904,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34,Unspecified,,,,Inhibition index,=,0.4819
217,103202719,135409400,C1C2=C(C=CC(=C2Cl)Cl)N=C3N1CC(=O)N3,Unspecified,,,,Inhibition index,=,-0.03931
218,103202903,446727,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/Br)CO)O,Unspecified,,,,Inhibition index,=,0.2534
219,103204039,6234,C1[C@H](C(=O)NO1)N,Unspecified,,,,Inhibition index,=,1.427
220,103204227,104838,C[C@H]([C@@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O,Unspecified,,,,Inhibition index,=,0.0698
221,103204244,5770,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,Unspecified,,,,Inhibition index,=,0.5543
222,103204896,7172,CNCC(C1=CC=C(C=C1)O)O,Unspecified,,,,Inhibition index,=,0.9175
223,103205141,110635,CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,Unspecified,,,,Inhibition index,=,0.07772
224,103206154,3053,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,Unspecified,,,,Inhibition index,=,0.02435
225,103206639,3037,C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O,Unspecified,,,,Inhibition index,=,0.342
226,103206701,2406,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl,Unspecified,,,,Inhibition index,=,-0.1742
227,103206765,5505,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,Unspecified,,,,Inhibition index,=,-0.01112
228,103206766,5311309,CC(C)C1CCC(CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)O,Unspecified,,,,Inhibition index,=,0.7846
229,103207220,5280445,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,Unspecified,,,,Inhibition index,=,0.1862
230,103207344,2733525,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,-0.1208
231,103207442,5281040,CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O,Unspecified,,,,Inhibition index,=,0.3388
232,103207636,5905,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O,Unspecified,,,,Inhibition index,=,-0.01139
233,103208670,9552079,C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl,Unspecified,,,,Inhibition index,=,-0.07742
234,103209278,40634,CC1=C(C2=C(CCC(O2)(C)C(=O)O)C(=C1O)C)C,Unspecified,,,,Inhibition index,=,0.03813
235,103209599,6839,CN1C(=O)CC(C1=O)C2=CC=CC=C2,Unspecified,,,,Inhibition index,=,0.397
236,103210094,2754,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4,Unspecified,,,,Inhibition index,=,0.2082
237,103210646,156391,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,Unspecified,,,,Inhibition index,=,0.07111
238,103210760,6253,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,Unspecified,,,,Inhibition index,=,-0.1033
239,103211129,456389,C1=CC(=CC=C1C(C#N)C2=C(C=C(C=C2Cl)N3C(=O)NC(=O)C=N3)Cl)Cl,Unspecified,,,,Inhibition index,=,0.9459
240,103211461,3334,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,Unspecified,,,,Inhibition index,=,0.01687
241,103211583,3397,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,Unspecified,,,,Inhibition index,=,0.1799
242,103212991,2196,COC1=CC=C(C=C1)C(=O)N2CCCC2=O,Unspecified,,,,Inhibition index,=,0.01007
243,103213015,68617,CN[C@H]1CC[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,Inhibition index,=,-0.3463
244,103213021,4843,C1CC(=O)N(C1)CC(=O)N,Unspecified,,,,Inhibition index,=,-0.004357
245,103213022,4626,C1C(CN(C1=O)CC(=O)N)O,Unspecified,,,,Inhibition index,=,0.2714
246,103213079,5394,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Unspecified,,,,Inhibition index,=,-0.001889
247,103215327,2468,CCCCN=C(N)N=C(N)N,Unspecified,,,,Inhibition index,=,0.05958
248,103215362,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,Unspecified,,,,Inhibition index,=,0.0131
249,103215683,6842999,CC1CS(=O)(=O)CCN1/N=C/C2=CC=C(O2)[N+](=O)[O-],Unspecified,,,,Inhibition index,=,0.8408
250,103215824,2478,CS(=O)(=O)OCCCCOS(=O)(=O)C,Unspecified,,,,Inhibition index,=,0.1726
251,103215995,1549008,CC(C)(C)C#C/C=C/CN(C)CC1=CC=CC2=CC=CC=C21,Unspecified,,,,Inhibition index,=,0.8891
252,103216234,70413,CN(C)CCCN1C2=CC=CC=C2S(=O)C3=C1C=C(C=C3)Cl,Unspecified,,,,Inhibition index,=,0.938
253,103216235,5094,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],Unspecified,,,,Inhibition index,=,0.7786
254,103216314,3229,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O,Unspecified,,,,Inhibition index,=,1.182
255,103216609,39042,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,Unspecified,,,,Inhibition index,=,0.6516
256,103216614,7108,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,Unspecified,,,,Inhibition index,=,-0.07954
257,103216965,3090,CC1=NC=C(N1C)[N+](=O)[O-],Unspecified,,,,Inhibition index,=,0.5596
258,103217286,6135,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2.OP(=O)(O)O.OP(=O)(O)O,Unspecified,,,,Inhibition index,=,0.6817
259,103217374,56208,C1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F,Unspecified,,,,Inhibition index,=,0.7995
260,103217574,7019,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N,Unspecified,,,,Inhibition index,=,-0.2464
261,103219083,5342,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4,Unspecified,,,,Inhibition index,=,0.02521
262,103219094,6009,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,Unspecified,,,,Inhibition index,=,0.1753
263,103219116,5803,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(=O)O)I)I)O,Unspecified,,,,Inhibition index,=,0.3152
264,103219212,4021,CC1=NN(C(=O)C1)C2=CC=CC=C2,Unspecified,,,,Inhibition index,=,0.4195
265,103220466,5742832,C[C@H]1[C@@H](C(=O)N1S(=O)(=O)O)NC(=O)/C(=N\OC(C)(C)C(=O)O)/C2=CSC(=N2)N,Unspecified,,,,Inhibition index,=,0.1281
266,103220500,26248,CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3OC(=O)C)C(=O)O,Unspecified,,,,Inhibition index,=,0.08804
267,103220856,5328940,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,Unspecified,,,,Inhibition index,=,-0.3065
268,103221292,2720,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,Unspecified,,,,Inhibition index,=,0.02301
269,103221733,134780,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N,Unspecified,,,,Inhibition index,=,-0.01474
270,103222444,17460,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C(C4=C(C=C3)C(=CC(=C4N)S(=O)(=O)[O-])S(=O)(=O)[O-])O)OC)N=NC5=C(C6=C(C=C5)C(=CC(=C6N)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+].[Na+].[Na+],Unspecified,,,,Inhibition index,=,0.0698
271,103222497,40854,COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3,Unspecified,,,,Inhibition index,=,0.4691
272,103222736,5564,C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,Unspecified,,,,Inhibition index,=,-0.1808
273,103223807,60464,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,Unspecified,,,,Inhibition index,=,1.032
274,103223905,16363,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,Unspecified,,,,Inhibition index,=,0.4246
275,103223943,24066,C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N,Unspecified,,,,Inhibition index,=,0.1721
276,103223988,5707,CC1=C(C(=CC=C1)C)NC2=NCCCS2,Unspecified,,,,Inhibition index,=,0.2001
277,103224052,2247,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,Unspecified,,,,Inhibition index,=,-0.1225
278,103224166,4909,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,Unspecified,,,,Inhibition index,=,0.6497
279,103224231,171548,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,Unspecified,,,,Inhibition index,=,0.02245
280,103224438,4060,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2,Unspecified,,,,Inhibition index,=,0.1889
281,103224650,3396,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,Unspecified,,,,Inhibition index,=,0.6416
282,103224720,1547484,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4,Unspecified,,,,Inhibition index,=,0.6874
283,103225088,2202,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O,Unspecified,,,,Inhibition index,=,1.184
284,103225393,119607,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,Unspecified,,,,Inhibition index,=,0.8827
285,103226107,3828,CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC,Unspecified,,,,Inhibition index,=,0.3275
286,103227078,3735,CCC(CC1=C(C(=C(C=C1I)I)N)I)C(=O)O,Unspecified,,,,Inhibition index,=,0.7759
287,103227755,3276,C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NCCO,Unspecified,,,,Inhibition index,=,0.05984
288,103228356,5447130,C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)N,Unspecified,,,,Inhibition index,=,0.9359
289,103228872,58258,CN1CCN(CC1)C2=C(C=C3C4=C2SCCN4C=C(C3=O)C(=O)O)F,Unspecified,,,,Inhibition index,=,0.9666
290,103229908,60663,CC(C)[C@H]1C2=C(CC[C@@]1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F,Unspecified,,,,Inhibition index,=,-0.2948
291,103230651,5284373,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,Unspecified,,,,Inhibition index,=,-0.1003
292,103231281,5526,C1CC(CCC1CN)C(=O)O,Unspecified,,,,Inhibition index,=,0.1096
293,103231282,4170,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,Unspecified,,,,Inhibition index,=,0.04673
294,103231964,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,Unspecified,,,,Inhibition index,=,0.2587
295,103232542,60877,C1[C@H](O[C@H](S1)CO)N2C=C(C(=NC2=O)N)F,Unspecified,,,,Inhibition index,=,-0.0134
296,103233114,3194,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,Unspecified,,,,Inhibition index,=,0.271
297,103233337,3052776,C#CCN[C@@H]1CCC2=CC=CC=C12,Unspecified,,,,Inhibition index,=,0.292
298,103233471,60750,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,Unspecified,,,,Inhibition index,=,0.2208
299,103234908,4911,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,Unspecified,,,,Inhibition index,=,0.2093
300,103235071,3059,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,Unspecified,,,,Inhibition index,=,0.006632
301,103235689,5702160,C1=C(N=C(S1)N=C(N)N)CSCC/C(=N/S(=O)(=O)N)/N,Unspecified,,,,Inhibition index,=,0.07228
302,103235748,54677972,CC1=CC(=NO1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,Unspecified,,,,Inhibition index,=,0.0392
303,103236900,8246,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.[Br-],Unspecified,,,,Inhibition index,=,0.03328
304,103240009,2950,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O,Unspecified,,,,Inhibition index,=,0.5796
305,103240093,5790,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O,Unspecified,,,,Inhibition index,=,-0.1159
306,103241545,70912,CC(C)C[C@@H](C(=O)O)NC(=O)C,Unspecified,,,,Inhibition index,=,0.0661
307,103241607,6915944,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\O)/C3=CSC(=N3)N)SC1)C(=O)O,Unspecified,,,,Inhibition index,=,0.5132
308,103241616,6305,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,Unspecified,,,,Inhibition index,=,0.2005
309,103241627,6604100,C1C(=NC(=O)N1/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])[O-].[Na+],Unspecified,,,,Inhibition index,=,0.3986
310,103241784,64715,CC[C@H](C)C(=O)O[C@H]1CCC=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O,Unspecified,,,,Inhibition index,=,0.03035
311,103242469,4495,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,Unspecified,,,,Inhibition index,=,0.04878
312,103242914,3108,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,Unspecified,,,,Inhibition index,=,0.08583
313,103243148,4174,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,Unspecified,,,,Inhibition index,=,0.3099
314,103243627,15432,CCN(CC)C(=O)N1CCN(CC1)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,0.05308
315,103244854,392622,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,Unspecified,,,,Inhibition index,=,0.02322
316,103244983,123631,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Unspecified,,,,Inhibition index,=,0.2901
317,103245064,3446,C1CCC(CC1)(CC(=O)O)CN,Unspecified,,,,Inhibition index,=,0.126
318,103245465,219078,CC(=O)N[C@H](COC)C(=O)NCC1=CC=CC=C1,Unspecified,,,,Inhibition index,=,0.03429
319,103245522,5291,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,Unspecified,,,,Inhibition index,=,-0.262
320,103245564,2391,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,Unspecified,,,,Inhibition index,=,-0.005023
321,103245600,1549120,C/C(=C\C1=CC=CC=C1)/C=C\2/C(=O)N(C(=S)S2)CC(=O)O,Unspecified,,,,Inhibition index,=,0.428
322,103247271,64927,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O,Unspecified,,,,Inhibition index,=,1.351
323,103248957,5281081,CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N,Unspecified,,,,Inhibition index,=,-0.01589
324,103249604,5359,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O,Unspecified,,,,Inhibition index,=,0.1317
325,103250068,104865,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,Unspecified,,,,Inhibition index,=,0.6519
326,103250329,3899,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,Unspecified,,,,Inhibition index,=,-0.0207
327,103250362,5323,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,Unspecified,,,,Inhibition index,=,0.1573
328,103250420,119584,CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N,Unspecified,,,,Inhibition index,=,0.668
329,103250959,3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,Unspecified,,,,Inhibition index,=,-0.1161
330,103252877,23662354,C(CS(=O)(=O)[O-])S.[Na+],Unspecified,,,,Inhibition index,=,0.2869
331,103253261,4488,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,Unspecified,,,,Inhibition index,=,0.07479
332,103255183,4891,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,Unspecified,,,,Inhibition index,=,0.2207
333,103255724,10391,C1=CC=C(C=C1)CNC(=O)CCCl,Unspecified,,,,Inhibition index,=,0.4238
334,103256288,3516,COC1=CC=CC=C1OCC(CO)O,Unspecified,,,,Inhibition index,=,0.07395
335,103260137,4764,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,Unspecified,,,,Inhibition index,=,0.08943
336,103260243,38258,C(NC(=O)NC1C(=O)NC(=O)N1CO)NC(=O)NC2C(=O)NC(=O)N2CO,Unspecified,,,,Inhibition index,=,0.7579
337,103260692,5479539,CO/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=CC=CC5=C4CCC5)C(=O)[O-],Unspecified,,,,Inhibition index,=,0.1775
338,103261079,6215,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@@]53C)F)F)O,Unspecified,,,,Inhibition index,=,0.9398
